"game_id","period","time_in_period","t_abs","situation_code","situation_label","event_type","owner_team_id","home_id","home_defending_side","shooter_id","goalie_id","x_coord","y_coord","zone_code","shot_type","is_goal"
"2021020001",2,12,1212,"1551","5v5","goal","5","14","right","8478046","8476883",74,-9,"O","snap",TRUE
"2021020001",2,101,1301,"1551","5v5","blocked-shot","5","14","right","8477969",NA,56,14,"D",NA,FALSE
"2021020001",2,124,1324,"1551","5v5","missed-shot","5","14","right","8471724","8476883",54,-7,"O","wrist",FALSE
"2021020001",2,138,1338,"1551","5v5","shot-on-goal","5","14","right","8475208","8476883",61,3,"O","wrist",FALSE
"2021020001",2,146,1346,"1551","5v5","missed-shot","5","14","right","8475208","8476883",70,16,"O","wrist",FALSE
"2021020001",2,193,1393,"1551","5v5","blocked-shot","14","14","right","8479525",NA,-82,-14,"D",NA,FALSE
"2021020001",2,225,1425,"1551","5v5","missed-shot","5","14","right","8478043","8476883",71,9,"O","wrist",FALSE
"2021020001",2,251,1451,"1551","5v5","goal","5","14","right","8470619","8476883",72,2,"O","wrist",TRUE
"2021020001",2,279,1479,"1551","5v5","shot-on-goal","14","14","right","8477930","8477465",-80,4,"O","backhand",FALSE
"2021020001",2,290,1490,"1551","5v5","missed-shot","14","14","right","8475167","8477465",-37,-19,"O","wrist",FALSE
"2021020001",2,308,1508,"1551","5v5","shot-on-goal","14","14","right","8475167","8477465",31,-20,"D","wrist",FALSE
"2021020001",2,334,1534,"1551","5v5","missed-shot","5","14","right","8475810","8476883",76,23,"O","wrist",FALSE
"2021020001",2,371,1571,"1551","5v5","shot-on-goal","14","14","right","8474567","8477465",-37,-14,"O","slap",FALSE
"2021020001",2,425,1625,"1551","5v5","shot-on-goal","5","14","right","8478542","8476883",57,29,"O","wrist",FALSE
"2021020001",2,449,1649,"1551","5v5","missed-shot","14","14","right","8478416","8477465",-45,9,"O","wrist",FALSE
"2021020001",2,450,1650,"1551","5v5","shot-on-goal","14","14","right","8474151","8477465",-53,-19,"O","slap",FALSE
"2021020001",2,522,1722,"1551","5v5","shot-on-goal","5","14","right","8478046","8476883",83,6,"O","wrap-around",FALSE
"2021020001",2,540,1740,"1551","5v5","shot-on-goal","5","14","right","8478046","8476883",74,10,"O","wrist",FALSE
"2021020001",2,585,1785,"1551","5v5","shot-on-goal","5","14","right","8475722","8476883",79,13,"O","wrist",FALSE
"2021020001",2,617,1817,"1551","5v5","shot-on-goal","5","14","right","8475722","8476883",74,9,"O","snap",FALSE
"2021020001",2,630,1830,"1551","5v5","missed-shot","14","14","right","8476453","8477465",-59,24,"O","wrist",FALSE
"2021020001",2,632,1832,"1551","5v5","blocked-shot","14","14","right","8475167",NA,-80,-2,"D",NA,FALSE
"2021020001",2,666,1866,"1551","5v5","blocked-shot","5","14","right","8476934",NA,79,0,"D",NA,FALSE
"2021020001",2,678,1878,"1551","5v5","shot-on-goal","5","14","right","8476934","8476883",66,-1,"O","deflected",FALSE
"2021020001",2,729,1929,"1551","5v5","blocked-shot","14","14","right","8477930",NA,-77,-17,"D",NA,FALSE
"2021020001",2,796,1996,"1451","home_pp","missed-shot","14","14","right","8478010","8477465",-72,5,"O","wrist",FALSE
"2021020001",2,804,2004,"1451","home_pp","shot-on-goal","14","14","right","8478010","8477465",-66,2,"O","wrist",FALSE
"2021020001",2,898,2098,"1551","5v5","missed-shot","14","14","right","8475167","8477465",-45,31,"O","slap",FALSE
"2021020001",2,900,2100,"1551","5v5","shot-on-goal","14","14","right","8473986","8477465",-77,-2,"O","wrist",FALSE
"2021020001",2,901,2101,"1551","5v5","shot-on-goal","14","14","right","8478010","8477465",-81,6,"O","backhand",FALSE
"2021020001",2,921,2121,"1551","5v5","blocked-shot","14","14","right","8478010",NA,-78,2,"D",NA,FALSE
"2021020001",2,945,2145,"1551","5v5","shot-on-goal","14","14","right","8476292","8477465",-53,-19,"O","wrist",FALSE
"2021020001",2,1045,2245,"1541","away_pp","blocked-shot","14","14","right","8478472",NA,-77,7,"D",NA,FALSE
"2021020001",2,1083,2283,"1541","away_pp","blocked-shot","5","14","right","8478542",NA,79,0,"D",NA,FALSE
"2021020001",2,1129,2329,"1551","5v5","shot-on-goal","5","14","right","8476927","8476883",80,12,"O","wrist",FALSE
"2021020001",2,1141,2341,"1551","5v5","blocked-shot","14","14","right","8478416",NA,-77,-1,"D",NA,FALSE
"2021020001",2,1196,2396,"1551","5v5","shot-on-goal","5","14","right","8475208","8476883",30,27,"O","wrist",FALSE
"2021020001",3,12,2412,"1551","5v5","shot-on-goal","14","14","left","8478519","8477465",74,-20,"O","wrist",FALSE
"2021020001",3,45,2445,"1551","5v5","missed-shot","14","14","left","8475167","8477465",39,21,"O","slap",FALSE
"2021020001",3,63,2463,"1551","5v5","shot-on-goal","14","14","left","8480172","8477465",48,-33,"O","wrist",FALSE
"2021020001",3,98,2498,"1551","5v5","shot-on-goal","5","14","left","8476927","8476883",-53,5,"O","wrist",FALSE
"2021020001",3,104,2504,"1551","5v5","shot-on-goal","5","14","left","8477244","8476883",-42,30,"O","wrist",FALSE
"2021020001",3,112,2512,"1551","5v5","shot-on-goal","5","14","left","8478017","8476883",-81,-2,"O","snap",FALSE
"2021020001",3,176,2576,"1551","5v5","missed-shot","14","14","left","8474151","8477465",40,28,"O","slap",FALSE
"2021020001",3,205,2605,"1551","5v5","shot-on-goal","5","14","left","8482055","8476883",-83,18,"O","wrist",FALSE
"2021020001",3,339,2739,"1551","5v5","shot-on-goal","14","14","left","8476292","8477465",56,5,"O","wrist",FALSE
"2021020001",3,387,2787,"1551","5v5","blocked-shot","14","14","left","8474567",NA,56,-12,"D",NA,FALSE
"2021020001",3,400,2800,"1551","5v5","missed-shot","14","14","left","8479410","8477465",63,18,"O","wrist",FALSE
"2021020001",3,409,2809,"1551","5v5","blocked-shot","14","14","left","8474567",NA,54,-5,"D",NA,FALSE
"2021020001",3,447,2847,"1551","5v5","missed-shot","5","14","left","8478017","8476883",-42,4,"O","wrist",FALSE
"2021020001",3,454,2854,"1551","5v5","blocked-shot","5","14","left","8477244",NA,-79,2,"D",NA,FALSE
"2021020001",3,488,2888,"1551","5v5","missed-shot","14","14","left","8474151","8477465",60,32,"O","slap",FALSE
"2021020001",3,611,3011,"1551","5v5","missed-shot","5","14","left","8482055","8476883",-61,14,"O","wrist",FALSE
"2021020001",3,614,3014,"1551","5v5","missed-shot","5","14","left","8478507","8476883",-61,-9,"O","wrist",FALSE
"2021020001",3,622,3022,"1551","5v5","blocked-shot","5","14","left","8478507",NA,-80,3,"D",NA,FALSE
"2021020001",3,648,3048,"1551","5v5","shot-on-goal","5","14","left","8475722","8476883",-73,-14,"O","wrist",FALSE
"2021020001",3,692,3092,"1551","5v5","goal","5","14","left","8478866","8476883",-52,29,"O","wrist",TRUE
"2021020001",3,700,3100,"1551","5v5","shot-on-goal","14","14","left","8475167","8477465",-8,35,"N","wrist",FALSE
"2021020001",3,706,3106,"1551","5v5","shot-on-goal","14","14","left","8480172","8477465",40,-24,"O","wrist",FALSE
"2021020001",3,712,3112,"1551","5v5","blocked-shot","14","14","left","8480172",NA,60,0,"D",NA,FALSE
"2021020001",3,747,3147,"1551","5v5","shot-on-goal","5","14","left","8478866","8476883",-53,-28,"O","wrist",FALSE
"2021020001",3,828,3228,"1551","5v5","shot-on-goal","14","14","left","8474151","8477465",72,34,"O","snap",FALSE
"2021020001",3,858,3258,"1560","other","shot-on-goal","14","14","left","8473986","8477465",84,-5,"O","tip-in",FALSE
"2021020001",3,863,3263,"1560","other","goal","14","14","left","8478519","8477465",75,1,"O","tip-in",TRUE
"2021020001",3,893,3293,"1560","other","goal","5","14","left","8476927",NA,-63,14,"O","wrist",TRUE
"2021020001",3,931,3331,"1551","5v5","blocked-shot","5","14","left","8478507",NA,-51,11,"D",NA,FALSE
"2021020001",3,940,3340,"1551","5v5","blocked-shot","5","14","left","8475810",NA,-51,19,"D",NA,FALSE
"2021020001",3,995,3395,"1560","other","shot-on-goal","14","14","left","8478010","8477465",78,2,"O","wrist",FALSE
"2021020001",3,1009,3409,"1560","other","goal","14","14","left","8473986","8477465",69,10,"O","snap",TRUE
"2021020001",3,1041,3441,"1560","other","missed-shot","14","14","left","8479525","8477465",53,1,"O","wrist",FALSE
"2021020001",3,1055,3455,"1560","other","goal","5","14","left","8478542",NA,31,32,"D","wrist",TRUE
"2021020001",3,1091,3491,"1560","other","goal","5","14","left","8475810",NA,24,10,"N","wrist",TRUE
"2021020001",3,1144,3544,"1551","5v5","missed-shot","5","14","left","8482055","8476883",-75,-23,"O","wrist",FALSE
"2021020001",3,1180,3580,"1551","5v5","shot-on-goal","14","14","left","8478416","8477465",45,2,"O","slap",FALSE
"2021020001",3,1188,3588,"1551","5v5","shot-on-goal","14","14","left","8479525","8477465",56,29,"O","wrist",FALSE
"2021020001",3,1195,3595,"1551","5v5","shot-on-goal","14","14","left","8478416","8477465",37,-28,"O","slap",FALSE
"2021020002",1,18,18,"1551","5v5","shot-on-goal","55","54","right","8470966","8475215",30,36,"O","slap",FALSE
"2021020002",1,20,20,"1551","5v5","blocked-shot","55","54","right","8475768",NA,75,4,"D",NA,FALSE
"2021020002",1,26,26,"1551","5v5","missed-shot","55","54","right","8474586","8475215",73,-13,"O","wrist",FALSE
"2021020002",1,58,58,"1541","away_pp","shot-on-goal","55","54","right","8479987","8475215",54,-27,"O","wrist",FALSE
"2021020002",1,80,80,"1541","away_pp","blocked-shot","55","54","right","8478407",NA,81,3,"D",NA,FALSE
"2021020002",1,113,113,"1541","away_pp","blocked-shot","55","54","right","8477505",NA,74,-1,"D",NA,FALSE
"2021020002",1,124,124,"1541","away_pp","shot-on-goal","55","54","right","8470966","8475215",67,-19,"O","snap",FALSE
"2021020002",1,190,190,"1551","5v5","goal","54","54","right","8474157","8475831",-65,-20,"O","wrist",TRUE
"2021020002",1,218,218,"1551","5v5","blocked-shot","54","54","right","8480727",NA,-77,5,"D",NA,FALSE
"2021020002",1,235,235,"1551","5v5","shot-on-goal","54","54","right","8476539","8475831",-88,11,"O","wrist",FALSE
"2021020002",1,287,287,"1551","5v5","shot-on-goal","55","54","right","8470966","8475215",43,34,"O","wrist",FALSE
"2021020002",1,296,296,"1551","5v5","shot-on-goal","55","54","right","8476457","8475215",50,-31,"O","slap",FALSE
"2021020002",1,310,310,"1551","5v5","missed-shot","55","54","right","8476457","8475215",29,-36,"O","wrist",FALSE
"2021020002",1,327,327,"1551","5v5","shot-on-goal","55","54","right","8477505","8475215",58,13,"O","wrist",FALSE
"2021020002",1,331,331,"1551","5v5","blocked-shot","55","54","right","8475149",NA,65,9,"D",NA,FALSE
"2021020002",1,364,364,"1551","5v5","shot-on-goal","55","54","right","8479987","8475215",51,-22,"O","wrist",FALSE
"2021020002",1,385,385,"1551","5v5","blocked-shot","54","54","right","8475191",NA,-61,14,"D",NA,FALSE
"2021020002",1,396,396,"1551","5v5","goal","54","54","right","8476539","8475831",-88,4,"O","backhand",TRUE
"2021020002",1,428,428,"1551","5v5","missed-shot","55","54","right","8477938","8475215",30,-38,"O","wrist",FALSE
"2021020002",1,433,433,"1551","5v5","shot-on-goal","55","54","right","8479293","8475215",85,36,"O","wrist",FALSE
"2021020002",1,451,451,"1551","5v5","missed-shot","54","54","right","8475188","8475831",-29,-38,"O","wrist",FALSE
"2021020002",1,578,578,"1551","5v5","blocked-shot","55","54","right","8477938",NA,70,-16,"D",NA,FALSE
"2021020002",1,587,587,"1551","5v5","blocked-shot","55","54","right","8474586",NA,74,-14,"D",NA,FALSE
"2021020002",1,739,739,"1551","5v5","missed-shot","55","54","right","8477955","8475215",77,-16,"O","wrist",FALSE
"2021020002",1,756,756,"1551","5v5","shot-on-goal","55","54","right","8470966","8475215",81,19,"O","wrist",FALSE
"2021020002",1,775,775,"1551","5v5","blocked-shot","55","54","right","8476457",NA,66,-20,"D",NA,FALSE
"2021020002",1,792,792,"1551","5v5","missed-shot","54","54","right","8475191","8475831",-53,0,"O","wrist",FALSE
"2021020002",1,807,807,"1451","home_pp","missed-shot","54","54","right","8476539","8475831",-66,0,"O","tip-in",FALSE
"2021020002",1,900,900,"1451","home_pp","shot-on-goal","54","54","right","8479974","8475831",-83,-4,"O","wrist",FALSE
"2021020002",1,917,917,"1551","5v5","blocked-shot","54","54","right","8474565",NA,-69,4,"D",NA,FALSE
"2021020002",1,935,935,"1551","5v5","missed-shot","54","54","right","8476448","8475831",-65,13,"O","wrist",FALSE
"2021020002",1,1034,1034,"1551","5v5","missed-shot","54","54","right","8481522","8475831",-68,-18,"O","wrist",FALSE
"2021020002",1,1071,1071,"1551","5v5","shot-on-goal","54","54","right","8474157","8475831",-88,18,"O","backhand",FALSE
"2021020002",1,1107,1107,"1551","5v5","shot-on-goal","54","54","right","8475191","8475831",-65,-23,"O","wrist",FALSE
"2021020002",1,1147,1147,"1551","5v5","blocked-shot","55","54","right","8477987",NA,77,13,"D",NA,FALSE
"2021020002",1,1156,1156,"1551","5v5","missed-shot","55","54","right","8470966","8475215",36,-13,"O","slap",FALSE
"2021020002",1,1175,1175,"1551","5v5","missed-shot","55","54","right","8477987","8475215",89,-5,"O","wrap-around",FALSE
"2021020002",2,16,1216,"1551","5v5","blocked-shot","55","54","left","8477955",NA,-42,30,"D",NA,FALSE
"2021020002",2,32,1232,"1551","5v5","missed-shot","54","54","left","8474565","8475831",51,15,"O","wrist",FALSE
"2021020002",2,40,1240,"1551","5v5","shot-on-goal","54","54","left","8474565","8475831",64,-35,"O","slap",FALSE
"2021020002",2,51,1251,"1560","other","shot-on-goal","54","54","left","8474166","8475831",32,-32,"O","wrist",FALSE
"2021020002",2,58,1258,"1560","other","blocked-shot","54","54","left","8474157",NA,49,10,"D",NA,FALSE
"2021020002",2,109,1309,"1451","home_pp","shot-on-goal","54","54","left","8475191","8475831",75,23,"O","wrist",FALSE
"2021020002",2,170,1370,"1451","home_pp","shot-on-goal","54","54","left","8474149","8475831",62,25,"O","snap",FALSE
"2021020002",2,179,1379,"1451","home_pp","shot-on-goal","54","54","left","8474157","8475831",70,3,"O","tip-in",FALSE
"2021020002",2,227,1427,"1451","home_pp","missed-shot","54","54","left","8474157","8475831",63,-14,"O","wrist",FALSE
"2021020002",2,237,1437,"1451","home_pp","shot-on-goal","54","54","left","8474157","8475831",37,-24,"O","slap",FALSE
"2021020002",2,240,1440,"1451","home_pp","missed-shot","54","54","left","8476539","8475831",55,-1,"O","wrist",FALSE
"2021020002",2,302,1502,"1451","home_pp","missed-shot","54","54","left","8475191","8475831",81,1,"O","tip-in",FALSE
"2021020002",2,309,1509,"1451","home_pp","shot-on-goal","54","54","left","8476539","8475831",68,2,"O","wrist",FALSE
"2021020002",2,310,1510,"1451","home_pp","shot-on-goal","54","54","left","8476905","8475831",79,1,"O","wrist",FALSE
"2021020002",2,324,1524,"1551","5v5","blocked-shot","54","54","left","8476539",NA,85,-2,"D",NA,FALSE
"2021020002",2,326,1526,"1551","5v5","shot-on-goal","54","54","left","8476539","8475831",81,-4,"O","backhand",FALSE
"2021020002",2,338,1538,"1551","5v5","shot-on-goal","55","54","left","8478891","8475215",-61,35,"O","wrist",FALSE
"2021020002",2,354,1554,"1551","5v5","missed-shot","54","54","left","8478434","8475831",52,17,"O","wrist",FALSE
"2021020002",2,403,1603,"1551","5v5","goal","54","54","left","8474157","8475831",83,-1,"O","deflected",TRUE
"2021020002",2,419,1619,"1551","5v5","shot-on-goal","54","54","left","8474157","8475831",49,21,"O","wrist",FALSE
"2021020002",2,442,1642,"1551","5v5","missed-shot","55","54","left","8474586","8475215",-65,29,"O","wrist",FALSE
"2021020002",2,484,1684,"1551","5v5","shot-on-goal","55","54","left","8477505","8475215",-57,-9,"O","wrist",FALSE
"2021020002",2,517,1717,"1551","5v5","blocked-shot","55","54","left","8470966",NA,-62,28,"D",NA,FALSE
"2021020002",2,528,1728,"1551","5v5","missed-shot","55","54","left","8477505","8475215",-73,-1,"O","tip-in",FALSE
"2021020002",2,565,1765,"1541","away_pp","shot-on-goal","54","54","left","8474166","8475831",-63,24,"D","wrist",FALSE
"2021020002",2,646,1846,"1541","away_pp","shot-on-goal","55","54","left","8475149","8475215",-71,8,"O","backhand",FALSE
"2021020002",2,691,1891,"1551","5v5","shot-on-goal","55","54","left","8478407","8475215",-69,-21,"O","wrist",FALSE
"2021020002",2,692,1892,"1551","5v5","goal","55","54","left","8477987","8475215",-81,1,"O","backhand",TRUE
"2021020002",2,718,1918,"1551","5v5","missed-shot","55","54","left","8478891","8475215",-78,0,"O","tip-in",FALSE
"2021020002",2,732,1932,"1551","5v5","shot-on-goal","54","54","left","8479974","8475831",69,23,"O","snap",FALSE
"2021020002",2,740,1940,"1551","5v5","shot-on-goal","55","54","left","8475772","8475215",-53,3,"O","wrist",FALSE
"2021020002",2,764,1964,"1551","5v5","goal","55","54","left","8477955","8475215",-87,9,"O","wrist",TRUE
"2021020002",2,793,1993,"1551","5v5","shot-on-goal","55","54","left","8474586","8475215",-65,-24,"O","snap",FALSE
"2021020002",2,810,2010,"1551","5v5","blocked-shot","54","54","left","8474565",NA,62,-13,"D",NA,FALSE
"2021020002",2,839,2039,"1551","5v5","shot-on-goal","54","54","left","8480727","8475831",36,2,"O","snap",FALSE
"2021020002",2,842,2042,"1551","5v5","shot-on-goal","54","54","left","8479980","8475831",87,32,"O","wrist",FALSE
"2021020002",2,852,2052,"1551","5v5","blocked-shot","54","54","left","8476539",NA,57,-2,"D",NA,FALSE
"2021020002",2,862,2062,"1551","5v5","shot-on-goal","54","54","left","8480727","8475831",35,-30,"O","slap",FALSE
"2021020002",2,874,2074,"1551","5v5","shot-on-goal","55","54","left","8475820","8475215",-63,3,"O","slap",FALSE
"2021020002",2,879,2079,"1551","5v5","missed-shot","55","54","left","8477938","8475215",-44,0,"O","slap",FALSE
"2021020002",2,956,2156,"1551","5v5","shot-on-goal","55","54","left","8478891","8475215",-62,37,"O","wrist",FALSE
"2021020002",2,1027,2227,"1551","5v5","missed-shot","54","54","left","8476539","8475831",51,1,"O","wrist",FALSE
"2021020002",2,1066,2266,"1551","5v5","shot-on-goal","55","54","left","8476467","8475215",-32,-34,"O","wrist",FALSE
"2021020002",2,1072,2272,"1551","5v5","missed-shot","55","54","left","8475820","8475215",-84,-6,"O","tip-in",FALSE
"2021020002",2,1074,2274,"1551","5v5","shot-on-goal","55","54","left","8475820","8475215",-86,-4,"O","wrist",FALSE
"2021020002",2,1149,2349,"1551","5v5","shot-on-goal","54","54","left","8474565","8475831",35,-17,"O","slap",FALSE
"2021020002",2,1158,2358,"1551","5v5","missed-shot","54","54","left","8478434","8475831",78,2,"O","deflected",FALSE
"2021020002",2,1170,2370,"1551","5v5","shot-on-goal","55","54","left","8479293","8475215",-73,0,"O","wrist",FALSE
"2021020002",2,1177,2377,"1551","5v5","shot-on-goal","55","54","left","8470966","8475215",-54,-22,"O","wrist",FALSE
"2021020002",3,118,2518,"1551","5v5","shot-on-goal","55","54","right","8478407","8475215",34,10,"O","wrist",FALSE
"2021020002",3,171,2571,"1551","5v5","blocked-shot","55","54","right","8479414",NA,85,-4,"D",NA,FALSE
"2021020002",3,177,2577,"1551","5v5","shot-on-goal","55","54","right","8479414","8475215",80,-1,"O","wrist",FALSE
"2021020002",3,227,2627,"1551","5v5","missed-shot","54","54","right","8474149","8475831",-67,-9,"O","wrist",FALSE
"2021020002",3,234,2634,"1551","5v5","missed-shot","54","54","right","8477447","8475831",-33,27,"O","wrist",FALSE
"2021020002",3,246,2646,"1551","5v5","blocked-shot","54","54","right","8475188",NA,-57,-24,"D",NA,FALSE
"2021020002",3,311,2711,"1551","5v5","shot-on-goal","54","54","right","8474157","8475831",-62,34,"O","wrist",FALSE
"2021020002",3,337,2737,"1551","5v5","blocked-shot","54","54","right","8476448",NA,-69,7,"D",NA,FALSE
"2021020002",3,355,2755,"1551","5v5","shot-on-goal","54","54","right","8479974","8475831",-86,-4,"O","tip-in",FALSE
"2021020002",3,389,2789,"1551","5v5","shot-on-goal","55","54","right","8479414","8475215",74,38,"O","backhand",FALSE
"2021020002",3,395,2795,"1551","5v5","shot-on-goal","55","54","right","8475772","8475215",43,22,"O","slap",FALSE
"2021020002",3,446,2846,"1551","5v5","shot-on-goal","55","54","right","8478407","8475215",54,-20,"O","wrist",FALSE
"2021020002",3,478,2878,"1551","5v5","goal","55","54","right","8479987","8475215",65,-23,"O","wrist",TRUE
"2021020002",3,513,2913,"1551","5v5","goal","54","54","right","8476905","8475831",-80,-6,"O","deflected",TRUE
"2021020002",3,563,2963,"1551","5v5","missed-shot","54","54","right","8479980","8475831",-31,-21,"O","snap",FALSE
"2021020002",3,655,3055,"0541","other","shot-on-goal","55","54","right","8477938","8475215",80,-3,"O","backhand",FALSE
"2021020002",3,667,3067,"1431","away_pp","blocked-shot","55","54","right","8474586",NA,62,-7,"D",NA,FALSE
"2021020002",3,758,3158,"1541","away_pp","blocked-shot","55","54","right","8475149",NA,63,14,"D",NA,FALSE
"2021020002",3,844,3244,"1551","5v5","missed-shot","55","54","right","8479414","8475215",76,-1,"O","tip-in",FALSE
"2021020002",3,880,3280,"1551","5v5","shot-on-goal","54","54","right","8474157","8475831",-77,-19,"O","wrist",FALSE
"2021020002",3,889,3289,"1551","5v5","missed-shot","54","54","right","8474166","8475831",-32,-37,"O","wrist",FALSE
"2021020002",3,946,3346,"1551","5v5","blocked-shot","54","54","right","8477447",NA,-73,-1,"D",NA,FALSE
"2021020002",3,972,3372,"1551","5v5","missed-shot","55","54","right","8478468","8475215",32,-31,"O","wrist",FALSE
"2021020002",3,1010,3410,"1551","5v5","blocked-shot","55","54","right","8476457",NA,73,-14,"D",NA,FALSE
"2021020002",3,1038,3438,"1551","5v5","blocked-shot","55","54","right","8477987",NA,49,0,"D",NA,FALSE
"2021020002",3,1065,3465,"1551","5v5","blocked-shot","55","54","right","8475772",NA,59,-23,"D",NA,FALSE
"2021020002",3,1071,3471,"1551","5v5","shot-on-goal","54","54","right","8475191","8475831",-70,0,"O","tip-in",FALSE
"2021020002",3,1072,3472,"1551","5v5","shot-on-goal","54","54","right","8475191","8475831",-81,-3,"O","wrist",FALSE
"2021020002",3,1088,3488,"1551","5v5","blocked-shot","54","54","right","8476539",NA,-63,-16,"D",NA,FALSE
"2021020002",3,1105,3505,"1551","5v5","shot-on-goal","54","54","right","8478434","8475831",-58,-1,"O","wrist",FALSE
"2021020002",3,1128,3528,"0651","other","missed-shot","54","54","right","8474157",NA,-22,28,"N","backhand",FALSE
"2021020002",3,1143,3543,"0651","other","shot-on-goal","55","54","right","8477987","8475215",54,12,"O","wrist",FALSE
"2021020002",3,1154,3554,"0651","other","blocked-shot","55","54","right","8477955",NA,49,26,"D",NA,FALSE
"2021020002",3,1166,3566,"0651","other","blocked-shot","55","54","right","8474586",NA,79,-5,"D",NA,FALSE
"2021020002",3,1199,3599,"0651","other","blocked-shot","55","54","right","8477987",NA,56,-2,"D",NA,FALSE
"2021020003",1,15,15,"1551","5v5","shot-on-goal","8","10","right","8476967","8475789",71,13,"O","slap",FALSE
"2021020003",1,18,18,"1551","5v5","missed-shot","8","10","right","8476981","8475789",66,5,"O","wrist",FALSE
"2021020003",1,18,18,"1551","5v5","shot-on-goal","8","10","right","8477989","8475789",78,-22,"O","wrist",FALSE
