"player_id","gp_onice","shots_5v5","ga_5v5","shots_pk","ga_pk","xg_faced","sv_pct_5v5","sv_pct_pk","actual_ga_tracked","gsax"
"8477465",59,1842,105,286,19,114.380317433446,0.943,0.9336,124,-9.62
"8476883",86,2802,145,545,52,183.096929913387,0.9483,0.9046,197,-13.9
"8475215",44,1370,90,229,23,93.453382507374,0.9343,0.8996,113,-19.55
"8475831",55,1653,125,289,31,98.6318743063603,0.9244,0.8927,156,-57.37
"8475789",56,1757,108,279,25,105.169375964848,0.9385,0.9104,133,-27.83
"8474596",35,1195,70,237,26,79.1224200411816,0.9414,0.8903,96,-16.88
"8477970",44,1293,73,206,20,78.5131310849101,0.9435,0.9029,93,-14.49
"8480382",34,1023,61,140,21,66.050408940122,0.9404,0.85,82,-15.95
"8475311",73,2221,128,432,39,130.220213705499,0.9424,0.9097,167,-36.78
"8470594",61,1992,119,375,41,117.608925870329,0.9403,0.8907,160,-42.39
"8469608",44,1437,87,346,27,89.3769863870111,0.9395,0.922,114,-24.62
"8477967",64,2119,106,361,43,132.880241247884,0.95,0.8809,149,-16.12
"8478470",38,1143,74,247,27,74.2804938566405,0.9353,0.8907,101,-26.72
"8467950",31,1029,77,166,13,69.3957929798053,0.9252,0.9217,90,-20.6
"8475852",20,543,45,85,9,33.4875500734779,0.9171,0.8941,54,-20.51
"8476341",46,1521,88,311,21,95.1458453835803,0.9421,0.9325,109,-13.85
"8477968",59,1934,128,299,30,132.081498656946,0.9338,0.8997,158,-25.92
"8475683",64,1888,114,391,35,129.512700983265,0.9396,0.9105,149,-19.49
"8479193",27,869,49,141,15,53.3368784680497,0.9436,0.8936,64,-10.66
"8478048",73,2562,118,449,28,164.220667226473,0.9539,0.9376,146,18.22
"8474651",24,756,43,123,13,45.5955380871892,0.9431,0.8943,56,-10.4
"8471418",9,234,16,61,9,13.8719335963251,0.9316,0.8525,25,-11.13
"8475883",52,1549,83,264,18,102.246477314329,0.9464,0.9318,101,1.25
"8478009",52,1834,85,272,22,114.777331168472,0.9537,0.9191,107,7.78
"8475622",3,60,10,11,4,3.64606268960051,0.8333,0.6364,14,-10.35
"8478007",59,2111,132,321,33,136.133976738201,0.9375,0.8972,165,-28.87
"8477424",67,2114,113,516,46,127.836886495061,0.9465,0.9109,159,-31.16
"8476945",66,2291,134,421,44,144.265737692418,0.9415,0.8955,178,-33.73
"8476434",56,1957,129,347,27,120.195713016263,0.9341,0.9222,156,-35.8
"8477361",38,1132,78,196,23,76.2584261311567,0.9311,0.8827,101,-24.74
"8476316",23,655,40,121,15,45.0078057602514,0.9389,0.876,55,-9.99
"8480947",32,1044,75,175,21,61.9726731668925,0.9282,0.88,96,-34.03
"8473541",10,270,15,53,7,16.9008165451232,0.9444,0.8679,22,-5.1
"8479394",45,1560,95,252,30,98.4772216728306,0.9391,0.881,125,-26.52
"8475660",50,1544,91,329,35,86.2526428966667,0.9411,0.8936,126,-39.75
"8476932",28,866,50,163,10,51.7006292002625,0.9423,0.9387,60,-8.3
"8480280",46,1337,75,272,26,75.9772919511888,0.9439,0.9044,101,-25.02
"8478872",52,1770,124,369,39,109.374499668949,0.9299,0.8943,163,-53.63
"8474682",29,949,66,158,18,61.0829418654903,0.9305,0.8861,84,-22.92
"8470860",17,440,27,86,11,28.6845538297785,0.9386,0.8721,38,-9.32
"8471306",31,967,68,137,22,60.3526523535256,0.9297,0.8394,90,-29.65
"8476412",43,1530,91,202,20,93.332349187287,0.9405,0.901,111,-17.67
"8474593",75,2279,127,387,33,141.570824486262,0.9443,0.9147,160,-18.43
"8471734",53,1645,87,296,36,111.539267027809,0.9471,0.8784,123,-11.46
"8478499",25,743,44,112,11,45.0102663879516,0.9408,0.9018,55,-9.99
"8479406",18,616,42,110,13,40.7937061787234,0.9318,0.8818,55,-14.21
"8476904",27,823,47,143,22,51.8660493947682,0.9429,0.8462,69,-17.13
"8476914",22,659,57,123,16,47.7391707909992,0.9135,0.8699,73,-25.26
"8481519",32,871,49,219,24,54.1322468137951,0.9437,0.8904,73,-18.87
"8478916",5,144,16,32,3,11.8790851829108,0.8889,0.9062,19,-7.12
"8478492",49,1457,99,215,18,91.1511380913435,0.9321,0.9163,117,-25.85
"8475156",47,1569,104,294,29,103.000738900562,0.9337,0.9014,133,-30
"8474889",35,1266,84,184,21,79.2506904261536,0.9336,0.8859,105,-25.75
"8476899",20,701,42,135,13,45.8607805512729,0.9401,0.9037,55,-9.14
"8473503",48,1641,101,252,12,98.3499707121518,0.9385,0.9524,113,-14.65
"8477992",11,288,33,33,4,18.5842248899862,0.8854,0.8788,37,-18.42
"8475809",37,1335,81,210,20,83.7264374550432,0.9393,0.9048,101,-17.27
"8476999",43,1225,74,278,24,71.3197826552787,0.9396,0.9137,98,-26.68
"8474636",2,42,5,9,1,3.36975753470324,0.881,0.8889,6,-2.63
"8482076",25,747,47,95,15,45.271381510538,0.9371,0.8421,62,-16.73
"8478435",24,700,39,120,12,41.0609153187252,0.9443,0.9,51,-9.94
"8478971",7,252,19,62,6,15.1547543103225,0.9246,0.9032,25,-9.85
