season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2016,2,8474550,Antti Niemi,Niemi,DAL,L,48,43,25,13,7,NA,118,2.66728,1128,1246,0.90529,3,159263,0,2,2,2
2016,2,8470320,Cam Ward,Ward,CAR,L,52,51,23,17,10,NA,122,2.40942,1221,1343,0.90915,1,182284,0,0,0,0
2016,2,8470880,Brian Elliott,Elliott,STL,L,42,38,23,8,6,NA,78,2.06805,1035,1113,0.92991,4,135780,0,0,0,2
2016,2,8471306,Thomas Greiss,Greiss,NYI,L,41,38,23,11,4,NA,90,2.36069,1107,1197,0.92481,1,137248,0,1,1,2
2016,2,8473461,Steve Mason,Mason,PHI,R,54,53,23,19,10,NA,132,2.51393,1470,1602,0.9176,4,189026,0,0,0,2
2016,2,8473434,Chad Johnson,Johnson,BUF,L,45,40,22,16,4,NA,102,2.36194,1168,1270,0.91968,1,155465,0,2,2,0
2016,2,8475883,Frederik Andersen,Andersen,ANA,L,43,37,22,9,7,NA,88,2.29771,998,1086,0.91896,3,137876,0,1,1,2
2016,2,8475660,Cam Talbot,Talbot,EDM,L,56,53,21,27,5,NA,137,2.55056,1511,1648,0.91686,3,193369,0,1,1,0
2016,2,8476434,John Gibson,Gibson,ANA,L,40,38,21,13,4,NA,79,2.06565,913,992,0.92036,4,137680,0,1,1,2
2016,2,8477237,Mike Condon,Condon,MTL,L,55,51,21,25,6,NA,141,2.70916,1317,1458,0.90329,1,187364,0,0,0,0
2016,2,8470860,Jaroslav Halak,Halak,NYI,L,36,36,18,13,4,NA,80,2.29535,904,984,0.91869,3,125471,0,1,1,0
2016,2,8473607,Michal Neuvirth,Neuvirth,PHI,L,32,29,18,8,4,NA,69,2.26785,839,908,0.924,3,109531,0,1,1,2
2016,2,8468011,Ryan Miller,Miller,VAN,L,51,51,17,24,9,NA,137,2.70085,1497,1634,0.91615,1,182609,0,1,1,2
2016,2,8471403,Karri Ramo,Ramo,CGY,L,37,37,17,18,1,NA,94,2.62982,940,1034,0.90909,1,128678,0,1,1,0
2016,2,8473503,James Reimer,Reimer,"TOR,SJS",L,40,37,17,14,7,NA,88,2.30522,1040,1128,0.92198,3,137427,0,0,0,0
2016,2,8476914,Joonas Korpisalo,Korpisalo,CBJ,L,31,30,16,11,4,NA,78,2.5956,891,969,0.9195,0,108183,0,0,0,2
2016,2,8469608,Mike Smith,Smith,ARI,L,32,32,15,13,2,NA,77,2.63473,844,921,0.91639,3,105210,0,1,1,2
2016,2,8475683,Sergei Bobrovsky,Bobrovsky,CBJ,L,37,37,15,19,1,NA,97,2.75001,952,1049,0.90753,1,126981,0,2,2,2
2016,2,8475839,Louis Domingue,Domingue,ARI,R,39,36,15,18,5,NA,101,2.74697,1041,1142,0.91155,2,132364,0,1,1,0
2016,2,8470657,Jimmy Howard,Howard,DET,L,37,33,14,14,5,NA,92,2.79651,887,979,0.90602,2,118433,0,1,1,2
2016,2,8471715,Ondrej Pavelec,Pavelec,WPG,L,33,31,13,13,4,NA,88,2.78038,830,918,0.90413,1,113941,0,0,0,0
2016,2,8474593,Jacob Markstrom,Markstrom,VAN,L,33,30,13,14,4,NA,84,2.7281,904,988,0.91497,0,110846,0,2,2,4
2016,2,8476945,Connor Hellebuyck,Hellebuyck,WPG,L,26,26,13,11,1,NA,56,2.34396,627,683,0.918,2,86008,0,0,0,0
2016,2,8471219,Al Montoya,Montoya,FLA,L,25,22,12,7,3,NA,49,2.17579,559,608,0.9194,0,81074,0,0,0,2
2016,2,8473541,Jonathan Bernier,Bernier,TOR,L,38,36,12,21,3,NA,103,2.87874,1011,1114,0.90754,3,128806,0,0,0,2
2016,2,8474152,Scott Darling,Darling,CHI,L,29,24,12,8,4,NA,67,2.57689,717,784,0.91454,1,93601,0,0,0,0
2016,2,8475663,Eddie Lack,Lack,CAR,L,34,31,12,14,6,NA,90,2.81235,820,910,0.90109,2,115206,0,2,2,0
2016,2,8475361,Jonas Gustavsson,Gustavsson,BOS,L,24,20,11,9,1,NA,57,2.71759,565,622,0.90836,1,75508,0,0,0,0
2016,2,8476883,Andrei Vasilevskiy,Vasilevskiy,TBL,L,24,21,11,10,0,NA,58,2.7649,588,646,0.91021,1,75518,0,0,0,0
2016,2,8477293,Antti Raanta,Raanta,NYR,L,25,18,11,6,2,NA,43,2.24279,487,530,0.91886,1,69021,0,0,0,0
2016,2,8471679,Carey Price,Price,MTL,L,12,12,10,2,0,NA,24,2.06205,341,365,0.93424,2,41900,0,0,0,0
2016,2,8475195,Anders Nilsson,Nilsson,"EDM,STL",L,29,24,10,13,2,NA,78,3.11878,711,789,0.90114,0,90035,0,1,1,4
2016,2,8473972,Jonas Hiller,Hiller,CGY,R,26,23,9,11,1,NA,79,3.50885,575,654,0.8792,1,81052,0,0,0,0
2016,2,8474636,Michael Hutchinson,Hutchinson,WPG,R,30,25,9,15,3,NA,75,2.83741,730,805,0.90683,0,95157,0,0,0,0
2016,2,8476234,Keith Kinkaid,Kinkaid,NJD,L,23,20,9,9,1,NA,58,2.80547,547,605,0.90413,2,74426,0,0,0,2
2016,2,8476899,Matt Murray,Murray,PIT,L,13,13,9,2,1,NA,25,2.00378,330,355,0.92957,1,44915,0,0,0,0
2016,2,8475831,Philipp Grubauer,Grubauer,WSH,L,22,16,8,9,1,NA,43,2.32216,480,523,0.91778,0,66662,0,0,0,2
2016,2,8476999,Linus Ullmark,Ullmark,BUF,L,20,20,8,10,2,NA,49,2.60023,516,565,0.91327,0,67840,0,0,0,0
2016,2,8473523,Jhonas Enroth,Enroth,LAK,L,16,13,7,5,1,NA,31,2.17213,367,398,0.92211,2,51378,0,0,0,0
2016,2,8475299,Joni Ortio,Ortio,CGY,L,22,19,7,9,5,NA,55,2.75746,509,564,0.90248,1,71805,0,0,0,2
2016,2,8475622,Carter Hutton,Hutton,NSH,L,17,15,7,5,4,NA,38,2.32906,426,464,0.9181,2,58736,0,1,1,0
2016,2,8475717,Calvin Pickard,Pickard,COL,L,20,13,7,6,1,NA,42,2.55725,497,539,0.92207,1,59126,0,1,1,0
2016,2,8477202,Andrew Hammond,Hammond,OTT,L,24,21,7,11,4,NA,61,2.64772,651,712,0.91432,1,82939,0,0,0,2
2016,2,8475311,Darcy Kuemper,Kuemper,MIN,L,21,16,6,7,5,NA,43,2.42618,464,507,0.91518,2,63804,0,0,0,2
2016,2,8476343,Garret Sparks,Sparks,TOR,L,17,17,6,9,1,NA,49,3.01553,407,456,0.89254,1,58497,0,0,0,0
2016,2,8473499,Reto Berra,Berra,COL,L,14,12,5,8,0,NA,29,2.41426,345,374,0.92245,2,43243,0,1,1,2
2016,2,8474765,Anders Lindback,Lindback,ARI,L,19,13,5,7,1,NA,47,3.11212,396,443,0.8939,0,54368,0,1,1,0
2016,2,8475215,Robin Lehner,Lehner,BUF,L,21,21,5,9,5,NA,48,2.47404,586,634,0.92429,1,69845,0,1,1,8
2016,2,8475681,Ben Scrivens,Scrivens,MTL,L,15,14,5,8,0,NA,42,3.06581,405,447,0.90604,0,49318,0,0,0,0
2016,2,8473553,Jeff Zatkoff,Zatkoff,PIT,L,14,11,4,7,1,NA,34,2.78669,374,408,0.91666,0,43923,0,0,0,0
2016,2,8471418,Anton Khudobin,Khudobin,ANA,L,9,7,3,3,0,NA,16,2.6941,159,175,0.90857,1,21380,0,0,0,0
2016,2,8471774,Alex Stalock,Stalock,SJS,L,13,9,3,5,2,NA,33,2.9371,252,285,0.88421,0,40448,0,1,1,0
2016,2,8475234,J-F Berube,Berube,NYI,L,7,6,3,2,1,NA,18,2.7088,192,210,0.91428,0,23922,0,0,0,0
2016,2,8470147,Curtis McElhinney,McElhinney,CBJ,L,18,12,2,7,3,NA,46,3.30367,371,417,0.88968,0,50126,0,1,1,0
2016,2,8473404,Niklas Backstrom,Backstrom,CGY,L,4,3,2,2,0,NA,13,3.35171,96,109,0.88073,0,13963,0,0,0,0
2016,2,8475809,Scott Wedgewood,Wedgewood,NJD,L,4,4,2,1,1,NA,5,1.2461,111,116,0.95689,1,14445,0,0,0,0
2016,2,8469514,Peter Budaj,Budaj,LAK,L,1,1,1,0,0,NA,4,3.85232,24,28,0.85714,0,3738,0,0,0,0
2016,2,8473614,Richard Bachman,Bachman,VAN,L,1,1,1,0,0,NA,3,3.00668,28,31,0.90322,0,3592,0,0,0,0
2016,2,8474682,Dustin Tokarski,Tokarski,MTL,L,6,4,1,3,0,NA,12,3.18349,86,98,0.87755,0,13570,0,0,0,0
2016,2,8476341,Anton Forsberg,Forsberg,CBJ,L,4,3,1,3,0,NA,9,3.03115,88,97,0.90721,0,10689,0,0,0,0
2016,2,8476444,Christopher Gibson,Gibson,NYI,L,4,2,1,1,1,NA,11,3.40147,82,93,0.88172,0,11642,0,0,0,0
2016,2,8479292,Charlie Lindgren,Lindgren,MTL,R,1,1,1,0,0,NA,2,2,26,28,0.92857,0,3600,0,0,0,0
2016,2,8468038,Michael Leighton,Leighton,CHI,L,1,0,0,0,0,NA,1,1.51962,16,17,0.94117,0,2369,0,0,0,0
2016,2,8471186,Yann Danis,Danis,NJD,L,2,0,0,1,0,NA,4,4.75247,14,18,0.77777,0,3030,0,0,0,0
2016,2,8476309,Jason Kasdorf,Kasdorf,BUF,L,1,1,0,1,0,NA,4,4,26,30,0.86666,0,3600,0,0,0,0
2016,2,8476316,Laurent Brossoit,Brossoit,EDM,L,5,5,0,4,1,NA,18,3.6058,124,142,0.87323,0,17971,0,0,0,0
2016,2,8476412,Jordan Binnington,Binnington,STL,L,1,0,0,0,0,NA,1,4.69361,3,4,0.75,0,767,0,0,0,0
2016,2,8476433,Magnus Hellberg,Hellberg,NYR,L,1,0,0,0,0,NA,2,6,4,6,0.66666,0,1200,0,0,0,0
2016,2,8476904,Chris Driedger,Driedger,OTT,L,1,0,0,0,0,NA,0,0,11,11,1,0,1909,0,0,0,0
2016,2,8477356,Kristers Gudlevskis,Gudlevskis,TBL,L,1,1,0,0,1,NA,1,1.00083,31,32,0.96875,0,3597,0,0,0,0
2016,2,8477424,Juuse Saros,Saros,NSH,L,1,1,0,1,0,NA,3,3.10255,20,23,0.86956,0,3481,0,0,0,0
2016,2,8477831,Pheonix Copley,Copley,STL,L,1,0,0,0,0,NA,1,2.45566,5,6,0.83333,0,1466,0,0,0,0
2016,2,8477914,Roman Will,Will,COL,L,1,0,0,0,0,NA,1,3.24909,2,3,0.66666,0,1108,0,0,0,0
2016,2,8478559,Matthew O'Connor,O'Connor,OTT,L,1,1,0,1,0,NA,3,3.10166,31,34,0.91176,0,3482,0,0,0,0
2016,2,8478999,Niklas Treutle,Treutle,ARI,L,2,1,0,1,0,NA,5,6.03621,15,20,0.75,0,2982,0,0,0,2
