season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2023,2,8481519,Spencer Knight,Knight,FLA,L,21,19,9,8,3,NA,62,3.18288,565,627,0.90111,1,70125,0,1,1,0
2023,2,8480925,Pavel Francouz,Francouz,COL,R,16,16,8,7,1,NA,42,2.61266,451,493,0.9148,1,57872,0,1,1,0
2023,2,8481544,Mads Sogaard,Sogaard,OTT,L,19,17,8,6,3,NA,58,3.32219,466,524,0.88931,0,62850,0,1,1,0
2023,2,8471306,Thomas Greiss,Greiss,STL,L,21,16,7,10,0,NA,66,3.63519,561,626,0.89616,1,65361,0,0,0,0
2023,2,8476316,Laurent Brossoit,Brossoit,VGK,L,11,10,7,0,3,NA,23,2.16969,294,317,0.92744,0,38162,0,0,0,0
2023,2,8478007,Elvis Merzlikins,Merzlikins,CBJ,L,30,27,7,18,2,NA,110,4.23022,779,889,0.87626,0,93612,0,1,1,4
2023,2,8478971,Connor Ingram,Ingram,ARI,L,27,26,6,13,8,NA,89,3.36554,871,960,0.90729,1,95200,0,0,0,2
2023,2,8479361,Joseph Woll,Woll,TOR,L,7,7,6,1,0,NA,15,2.16121,204,219,0.9315,0,24986,0,0,0,0
2023,2,8481035,Samuel Ersson,Ersson,PHI,L,12,10,6,3,0,NA,33,3.07016,294,327,0.89908,1,38695,0,0,0,0
2023,2,8476433,Magnus Hellberg,Hellberg,"OTT,DET",L,18,14,5,8,1,NA,50,3.20393,397,447,0.88814,0,56181,0,0,0,0
2023,2,8476932,Anthony Stolarz,Stolarz,ANA,L,19,12,5,6,0,NA,51,3.73147,444,494,0.89878,0,49203,0,0,0,0
2023,2,8477361,Calvin Petersen,Petersen,LAK,R,10,9,5,3,2,NA,34,3.75368,223,257,0.8677,0,32608,0,0,0,0
2023,2,8477968,Alex Nedeljkovic,Nedeljkovic,DET,L,15,13,5,7,2,NA,49,3.53096,417,466,0.89484,0,49958,0,0,0,2
2023,2,8482221,Devon Levi,Levi,BUF,L,7,7,5,2,0,NA,21,2.93694,201,222,0.9054,0,25741,0,0,0,0
2023,2,8483530,Jaxson Stauber,Stauber,CHI,L,6,6,5,1,0,NA,17,2.80605,174,191,0.91099,0,21810,0,0,0,0
2023,2,8480193,Daniil Tarasov,Tarasov,CBJ,L,17,16,4,11,1,NA,57,3.91244,471,528,0.89204,0,52448,0,1,1,0
2023,2,8480843,Lukas Dostal,Dostal,ANA,L,19,17,4,10,3,NA,67,3.78275,612,679,0.90132,0,63763,0,0,0,0
2023,2,8481031,Ivan Prosvetov,Prosvetov,ARI,L,7,7,4,3,0,NA,28,3.98072,206,234,0.88034,0,25322,0,0,0,0
2023,2,8478433,Felix Sandstrom,Sandstrom,PHI,L,20,18,3,12,3,NA,69,3.72017,506,575,0.88,0,66771,0,0,0,0
2023,2,8478902,Erik Kallgren,Kallgren,TOR,L,10,9,3,2,4,NA,25,2.67062,221,246,0.89837,0,33700,0,0,0,0
2023,2,8480981,Joel Hofer,Hofer,STL,L,6,6,3,1,1,NA,17,3.21563,162,179,0.90502,0,19032,0,0,0,0
