"player_id","season","shots_taken","actual_goals","expected_goals","gax_pooled","toi_total_sec","gax_per60"
"8448208",2016,706,59,63.5263730685692,-4.52637306856924,239060,-0.0681625660790147
"8457981",2016,183,11,17.2943697078153,-6.29436970781535,61221,-0.370130036231608
"8458537",2016,178,9,13.717566571373,-4.71756657137303,58583,-0.28990047721938
"8458951",2016,195,3,6.65649124648189,-3.65649124648189,125156,-0.105175688639257
"8459670",2016,214,6,7.27060311974492,-1.27060311974492,100579,-0.0454783924187127
"8460496",2016,163,9,13.4745659669861,-4.47456596698612,57940,-0.278019286868312
"8460542",2016,294,29,22.6930613823934,6.30693861760665,129264,0.175648123401596
"8460621",2016,193,15,13.255889267195,1.74411073280499,64768,0.0969429137552178
"8462038",2016,692,63,54.8613486670656,8.13865133293438,217879,0.134474386235313
"8462042",2016,769,75,57.6783353901701,17.3216646098299,241084,0.258656703038724
"8464975",2016,265,22,19.8741429407964,2.12585705920355,99711,0.076752669345737
"8464977",2016,289,18,22.4380407555727,-4.43804075557273,167610,-0.0953221569122476
"8464989",2016,453,35,36.1505104221869,-1.15051042218693,186498,-0.0222084822350531
"8465009",2016,613,33,25.1476052496,7.85239475039998,279277,0.101220727454964
"8465058",2016,201,3,6.03898245911114,-3.03898245911114,173854,-0.0629283010618111
"8465166",2016,157,5,9.06772105081473,-4.06772105081473,84787,-0.172712748215328
"8465185",2016,299,6,8.79158257954987,-2.79158257954987,209224,-0.0480331954574022
"8465951",2016,172,13,11.3334469585097,1.66655304149026,91186,0.0657950886031293
"8465978",2016,295,7,14.3722652275465,-7.37226522754645,91945,-0.28865250768576
"8466138",2016,556,40,42.1897313125664,-2.18973131256644,273555,-0.0288169937498462
"8466139",2016,980,71,85.353186914348,-14.353186914348,280424,-0.184261949375421
"8466140",2016,352,22,24.3575708835269,-2.35757088352693,117881,-0.0719985000186371
"8466142",2016,169,6,5.71518832008587,0.284811679914126,113205,0.00905721520861141
"8466148",2016,957,51,78.4718862525187,-27.4718862525187,246894,-0.400571866910769
"8466158",2016,151,5,5.78082677681232,-0.78082677681232,106809,-0.0263177859218264
"8466251",2016,573,42,40.0252503056545,1.97474969434553,197720,0.0359553858974504
"8466285",2016,442,13,17.430598182953,-4.43059818295296,316661,-0.050369807013275
"8466333",2016,196,5,5.07473171554739,-0.0747317155473874,146490,-0.00183653611830565
"8466378",2016,565,55,48.9566902521765,6.04330974782351,200792,0.108350507451316
"8466393",2016,208,15,14.2792168031447,0.720783196855335,61157,0.0424288226806286
"8467096",2016,560,30,32.5452183978632,-2.54521839786322,266527,-0.0343784540864812
"8467329",2016,420,36,31.3626266764477,4.63737332355231,142939,0.116794884284823
"8467330",2016,346,26,24.1642578069004,1.83574219309958,176269,0.0374919690652269
"8467331",2016,177,5,4.94203955144621,0.0579604485537866,137002,0.00152302604920827
"8467338",2016,228,30,19.741924826696,10.258075173304,148289,0.249034457201102
"8467344",2016,188,4,4.32311981869861,-0.323119818698615,147149,-0.00790512573863916
"8467351",2016,178,9,11.8678745577345,-2.86787455773447,108846,-0.0948528049523556
"8467370",2016,513,52,40.0503481961787,11.9496518038213,206770,0.208051199370106
"8467371",2016,386,38,30.3522195171681,7.64778048283188,258962,0.10631679450342
"8467389",2016,983,49,59.5350737279514,-10.5350737279514,257284,-0.147410120414114
"8467396",2016,351,35,30.6988780517131,4.30112194828689,119511,0.129561622058495
"8467400",2016,484,23,16.9806592784007,6.01934072159929,289218,0.0749248891761835
"8467407",2016,660,33,42.3109314610483,-9.31093146104831,225171,-0.148861768432764
"8467423",2016,295,20,24.5945370881236,-4.59453708812362,152746,-0.108286524800944
"8467452",2016,156,1,3.35845028422773,-2.35845028422773,198777,-0.0427132969268065
"8467493",2016,272,14,19.627909002942,-5.62790900294203,117160,-0.172929945464248
"8467496",2016,587,20,23.3090169879724,-3.30901698797243,336517,-0.0353992849000221
"8467514",2016,618,56,50.2619881719584,5.73801182804164,195457,0.105684844139375
"8467545",2016,336,21,27.45543364482,-6.45543364482,110965,-0.209431452452143
"8467875",2016,876,57,64.024217570899,-7.02421757089904,235470,-0.107390254619427
