"player_id","season","shots_taken","actual_goals","expected_goals","gax_pooled","toi_total_sec","gax_per60"
"8470604",2021,196,21,14.9122617957182,6.08773820428177,53224,0.411766450011543
"8470606",2021,160,15,12.3885781491408,2.61142185085919,48544,0.193661805024165
"8470613",2021,175,7,7.29439548845403,-0.294395488454028,76410,-0.0138702232487175
"8470621",2021,150,13,13.778906360094,-0.778906360093972,67367,-0.0416236866171612
"8470638",2021,283,23,21.1690238784067,1.83097612159327,63590,0.103656456010941
"8470642",2021,195,7,5.6935785333626,1.3064214666374,86983,0.0540693845911804
"8470794",2021,215,29,17.7157077128068,11.2842922871932,71324,0.569562170291847
"8470966",2021,189,9,4.79094015649753,4.20905984350247,65110,0.232723321096742
"8471214",2021,274,25,18.0518167659175,6.94818323408254,56525,0.442520294430732
"8471218",2021,173,14,13.166595576331,0.833404423668982,61126,0.0490831385205696
"8471669",2021,162,13,17.8350146836601,-4.83501468366012,68195,-0.255239429007646
"8471675",2021,216,17,17.1190433499869,-0.119043349986896,69951,-0.00612651799049085
"8471724",2021,190,7,5.8799879468861,1.1200120531139,82880,0.0486491721912406
"8471887",2021,196,14,16.800349168363,-2.80034916836302,47149,-0.213816984583064
"8473419",2021,186,28,15.6806207548943,12.3193792451057,65736,0.674664799841493
"8473507",2021,199,10,6.22590138454689,3.77409861545311,92386,0.147065085788228
"8473512",2021,159,13,11.6333982035285,1.36660179647151,56645,0.0868526165998314
"8473533",2021,150,17,15.476443886233,1.52355611376697,62570,0.0876586544599823
"8473986",2021,206,21,17.0636376283364,3.93636237166356,79395,0.178486107915975
"8473994",2021,185,11,14.4405344501138,-3.44053445011377,62829,-0.197137054869719
"8474037",2021,171,19,14.3268422430265,4.67315775697353,55978,0.30053535183652
"8474102",2021,182,16,12.4913348838454,3.50866511615459,58360,0.216435819365259
"8474141",2021,216,14,14.4530974995578,-0.453097499557773,70210,-0.0232324597408913
"8474150",2021,170,7,12.2282680458156,-5.22826804581564,48971,-0.384345121907584
"8474151",2021,150,5,4.7258790548658,0.2741209451342,96392,0.0102377313727604
"8474157",2021,310,23,21.1758884385927,1.82411156140732,69619,0.0943248484044064
"8474166",2021,190,14,9.76933614292648,4.23066385707352,94254,0.161588790772431
"8474564",2021,181,25,15.3821336999536,9.61786630004645,58798,0.588868986703072
"8474565",2021,263,10,8.97705964394845,1.02294035605155,78684,0.0468022124165723
"8474586",2021,251,21,21.1940909973346,-0.194090997334566,81723,-0.00854995032493225
"8474590",2021,195,10,7.31013389321743,2.68986610678257,72593,0.133394652162292
"8474600",2021,219,5,8.40657913213363,-3.40657913213363,73532,-0.166780243644686
"8474715",2021,175,10,11.0990113669541,-1.09901136695407,54477,-0.0726258957180949
"8474870",2021,172,13,14.0741942360764,-1.07419423607644,68225,-0.0566815573451839
"8475151",2021,225,16,20.1883564569289,-4.18835645692889,62485,-0.241307245658062
"8475166",2021,203,17,18.9647282268852,-1.9647282268852,57641,-0.122708169823333
"8475167",2021,318,13,12.0597955767298,0.940204423270188,115888,0.0292069577848671
"8475169",2021,220,15,16.2704876055941,-1.2704876055941,59958,-0.0762826541935816
"8475172",2021,224,12,17.0148177886731,-5.0148177886731,57200,-0.315617902783622
"8475191",2021,229,15,20.6343784136116,-5.63437841361156,76317,-0.265783014125314
"8475197",2021,199,8,7.39554217917612,0.604457820823882,77358,0.0281295813615395
"8475218",2021,162,5,4.77361090271734,0.226389097282663,63654,0.0128036062182673
"8475225",2021,210,14,13.4173267136794,0.58267328632064,55677,0.0376748716840761
"8475726",2021,237,25,20.0833476255648,4.91665237443522,73551,0.240648645809938
"8475754",2021,230,28,23.190669644915,4.80933035508497,82477,0.209920211432349
"8475763",2021,177,12,12.1394302542321,-0.13943025423214,54530,-0.00920500486403273
"8475784",2021,152,7,11.0471328540007,-4.04713285400066,44353,-0.328493636831835
"8475786",2021,167,13,16.8313611240592,-3.83136112405919,53041,-0.260042232360119
"8475791",2021,207,11,15.6163879423984,-4.61638794239843,64500,-0.257658861901308
"8475799",2021,175,18,16.3723380196607,1.62766198033933,57070,0.102673613618742
"8475810",2021,227,19,18.8739216461545,0.126078353845511,68781,0.00659894554955349
"8475848",2021,209,16,16.9137908413541,-0.913790841354061,50254,-0.0654604017366701
"8475906",2021,164,8,5.4280564369401,2.5719435630599,84402,0.109701154321173
"8475913",2021,197,24,18.0695827921154,5.9304172078846,83778,0.254834227940325
"8476292",2021,246,25,21.277675202,3.72232479800004,89656,0.149464277603285
"8476389",2021,183,18,16.1148174821283,1.88518251787172,54938,0.12353302021075
"8476399",2021,212,13,15.1047342706006,-2.1047342706006,73588,-0.10296574678157
"8476419",2021,159,14,13.4025273729349,0.597472627065146,74418,0.0289029731709335
"8476422",2021,162,0,3.69954413792584,-3.69954413792584,69396,-0.191918250281472
"8476429",2021,161,5,4.35297799867112,0.647022001328878,91502,0.0254560469146463
"8476448",2021,201,16,19.1033201757236,-3.10332017572364,82103,-0.136072404572368
"8476454",2021,194,16,18.2449582171976,-2.24495821719756,63712,-0.126849723472991
"8476455",2021,244,22,21.6452399764676,0.354760023532435,74026,0.0172525340382672
"8476456",2021,154,20,11.6615447746008,8.33845522539923,62005,0.484129325238888
"8476458",2021,151,12,12.5071400286979,-0.507140028697904,55479,-0.0329080211127175
"8476459",2021,224,20,17.9316628745291,2.06833712547086,58282,0.127758375685376
"8476460",2021,164,19,15.3222256061854,3.67777439381461,73258,0.18073094839789
"8476462",2021,308,10,10.8908003317774,-0.890800331777426,80866,-0.0396567308188699
"8476483",2021,194,7,13.9566039093188,-6.9566039093188,53232,-0.470464646707764
"8476539",2021,329,22,23.0605237200507,-1.0605237200507,81061,-0.0470989180022761
"8476792",2021,150,2,4.77702095144195,-2.77702095144195,69765,-0.143299296569785
"8476826",2021,219,21,19.3717930931598,1.62820690684021,82877,0.0707258330372086
"8476853",2021,153,5,6.17548745882232,-1.17548745882232,83366,-0.0507611598464644
"8476869",2021,157,3,4.39544339792337,-1.39544339792337,70177,-0.0715846535549274
"8476887",2021,192,13,11.6265730282757,1.37342697172426,45900,0.107719762488177
"8476917",2021,168,5,5.07894460053649,-0.0789446005364889,97252,-0.00292231071783984
"8476958",2021,150,3,4.50567212642636,-1.50567212642636,70222,-0.0771897646768093
"8476981",2021,240,21,17.8221550383023,3.1778449616977,67936,0.168397342529906
"8477330",2021,182,15,14.542684506916,0.457315493084023,50146,0.0328308494217382
"8477404",2021,196,19,18.1136033812654,0.88639661873458,71307,0.044750555028882
"8477409",2021,151,16,14.83331504534,1.16668495466001,52250,0.0803840351536086
"8477416",2021,183,15,10.6842776553822,4.31572234461783,54860,0.283204528629679
"8477425",2021,152,14,10.445242035843,3.55475796415703,47138,0.271482215430551
"8477435",2021,150,3,4.13332159601851,-1.13332159601851,64355,-0.0633976807655445
"8477447",2021,315,11,11.4531555672293,-0.45315556722926,102233,-0.0159572744810906
"8477488",2021,178,6,5.81803989573382,0.181960104266182,79651,0.00822408225079727
"8477492",2021,312,21,21.851365432085,-0.851365432085007,70254,-0.0436262071270821
"8477493",2021,233,23,20.5938179975492,2.4061820024508,61705,0.140381739062035
"8477495",2021,170,3,5.38731701136567,-2.38731701136567,74492,-0.115372674124958
"8477498",2021,208,13,7.58669520606054,5.41330479393946,85318,0.228414839285755
"8477500",2021,170,17,15.7924938815413,1.2075061184587,64721,0.0671655571831602
"8477501",2021,154,7,11.2482586065307,-4.24825860653072,51253,-0.29839679596337
"8477504",2021,164,4,5.25473402859643,-1.25473402859643,83802,-0.0539013687375856
"8477506",2021,208,5,7.48298905929551,-2.48298905929551,103613,-0.0862706476355652
"8477511",2021,188,11,13.0124747302034,-2.01247473020339,61272,-0.118241758531339
"8477933",2021,171,23,12.7433877494186,10.2566122505814,58854,0.627379687057685
"8477934",2021,234,30,21.2592008010834,8.74079919891665,76714,0.410184283391557
"8477939",2021,193,19,16.9339171749889,2.06608282501111,55622,0.13372223526734
"8477940",2021,203,21,12.7897598987911,8.21024010120891,51977,0.568652757264792
"8477941",2021,190,16,14.1737822666764,1.82621773332358,57810,0.113723989620565
"8477942",2021,231,18,16.239229233237,1.76077076676301,53351,0.118812670059546
"8477946",2021,159,7,11.1328522110707,-4.13285221107071,49173,-0.302569864760225
"8477949",2021,271,18,21.4895185399218,-3.48951853992185,74996,-0.167505823560172
"8477956",2021,310,25,19.7102485399228,5.28975146007724,63340,0.30064896205049
"8477960",2021,165,12,11.7235982907005,0.276401709299535,49654,0.0200395970813696
"8478010",2021,257,41,24.8336947759381,16.1663052240619,92229,0.631023851571881
"8478038",2021,191,11,6.99151783360867,4.00848216639133,93347,0.154590247131764
"8478042",2021,192,8,12.2546716172947,-4.25467161729466,46973,-0.326077061764434
"8478099",2021,167,12,12.6664001792087,-0.666400179208722,52839,-0.0454028396667499
"8478109",2021,165,11,11.1501955259591,-0.150195525959132,54481,-0.00992463232049478
"8478366",2021,203,14,13.6334728744114,0.366527125588615,50794,0.025977431431252
"8478398",2021,244,26,20.1204747017473,5.8795252982527,69872,0.302929515023324
"8478402",2021,262,29,24.7114686630666,4.28853133693337,77848,0.198318682727368
"8478414",2021,207,12,14.2080399338156,-2.2080399338156,49316,-0.161183870584317
"8478416",2021,170,6,4.93929134192877,1.06070865807123,79979,0.0477444225241181
"8478420",2021,287,33,21.7679216389661,11.2320783610339,74352,0.543838526195962
"8478427",2021,220,22,18.2772799517843,3.72272004821571,68216,0.196461126034604
"8478439",2021,150,11,10.3926605384331,0.607339461566882,48650,0.0449418717706223
"8478444",2021,183,20,15.9630560923833,4.03694390761666,64532,0.225206069351949
"8478445",2021,247,23,22.878452982055,0.12154701794497,88628,0.00493714474660255
"8478463",2021,228,18,19.5526713005966,-1.55267130059656,73130,-0.0764339762361221
"8478469",2021,159,6,5.15273683611303,0.847263163886965,71671,0.0425576228878218
"8478483",2021,196,17,16.7380582829937,0.261941717006266,74197,0.0127092764023149
"8478493",2021,164,19,15.0960947313579,3.90390526864212,56615,0.248239140989342
"8478495",2021,205,13,15.6197450753534,-2.61974507535342,59436,-0.15867626137816
"8478519",2021,158,9,14.175354350009,-5.175354350009,76702,-0.242904691664264
"8478550",2021,150,14,10.1594622500706,3.84053774992935,46637,0.296458517909507
"8478856",2021,169,12,10.8108169163461,1.18918308365392,48929,0.0874953320352776
"8478864",2021,219,26,17.0338607268059,8.96613927319413,63653,0.507094738401943
"8479314",2021,192,14,18.1110665648594,-4.11106656485936,56661,-0.261199760567122
"8479318",2021,340,39,30.310675167013,8.68932483298703,71912,0.434997905756387
"8479325",2021,160,5,6.1464941201848,-1.1464941201848,78547,-0.0525466132718662
"8479337",2021,175,25,15.737332932651,9.26266706734896,59776,0.557842636550727
"8479343",2021,167,13,12.3221374029526,0.677862597047351,52866,0.0461602040890263
"8479344",2021,163,14,15.6528851669282,-1.65288516692817,53778,-0.110647227508301
"8479345",2021,236,16,8.11810191953555,7.88189808046445,70830,0.400604730900353
"8479410",2021,221,5,7.50927553704241,-2.50927553704241,104082,-0.0867911063714445
"8480018",2021,201,19,15.6885912627913,3.3114087372087,79056,0.150792747596024
"8480036",2021,189,9,8.48149481759174,0.518505182408264,90192,0.0206960557108141
"8480039",2021,167,11,11.8155045669992,-0.815504566999156,60118,-0.048834233361006
"8480069",2021,180,11,7.20618586958153,3.79381413041847,75018,0.182059384007925
"8480145",2021,152,2,4.31825788121205,-2.31825788121205,77272,-0.108004560155857
"8480208",2021,161,16,11.9729009357397,4.02709906426026,52292,0.277242343596285
"8480801",2021,264,15,23.4054869438405,-8.40548694384052,56889,-0.531908681780764
"8480830",2021,229,11,19.751673728053,-8.751673728053,65467,-0.481250483770308
"8481535",2021,151,13,12.0051502965507,0.994849703449292,50961,0.0702784272761023
"8481559",2021,175,11,13.7488973204745,-2.74889732047449,58681,-0.16864113347946
