"game_id","event_idx","situation_code","for_team_id","against_team_id","for_players","against_players","for_team_abbrev","against_team_abbrev"
"2010020002",174,"1551","5","4","8467964;8468542;8470594;8471215;8471724;8474025","8459670;8462535;8467361;8470601;8474551;8475683","PIT","PHI"
"2010020002",175,"1551","5","4","8465951;8468498;8469760;8470594;8471311;8473914","8458637;8470604;8470617;8470666;8471756;8475683","PIT","PHI"
"2010020002",176,"1551","5","4","8465951;8468498;8469760;8470594;8471311;8473914","8458637;8470604;8470617;8470666;8471756;8475683","PIT","PHI"
"2010020002",177,"1551","5","4","8465951;8468498;8469760;8470594;8471311;8473914","8458637;8470604;8470617;8470666;8471756;8475683","PIT","PHI"
"2010020002",178,"1551","4","5","8458637;8470604;8470617;8470666;8471756;8475683","8465951;8468498;8469760;8470594;8471311;8473914","PHI","PIT"
"2010020002",180,"1551","5","4","8465166;8467336;8468674;8470171;8470594;8471274","8458637;8470604;8470617;8470666;8471756;8475683","PIT","PHI"
"2010020002",188,"1451","5","4","8467964;8470543;8470594;8471215;8471274;8471675","8459670;8467361;8470640;8473932;8475683","PIT","PHI"
"2010020002",189,"1451","5","4","8467964;8470543;8470594;8471215;8471274;8471675","8459670;8467361;8470640;8473932;8475683","PIT","PHI"
"2010020002",190,"1451","5","4","8467964;8470543;8470594;8471215;8471274;8471675","8459670;8467361;8470640;8473932;8475683","PIT","PHI"
"2010020002",192,"1551","5","4","8467336;8468498;8469760;8470594;8473914;8474025","8464975;8468486;8470640;8471756;8474551;8475683","PIT","PHI"
"2010020002",194,"1551","4","5","8459670;8464975;8468486;8470601;8474551;8475683","8468498;8469760;8470171;8470594;8471311;8474025","PHI","PIT"
"2010020002",205,"1541","4","5","8464975;8470604;8470640;8471236;8474551;8475683","8465166;8465951;8468542;8469760;8470594","PHI","PIT"
"2010020002",206,"1551","4","5","8459670;8467361;8470601;8473932;8474037;8475683","8465166;8468542;8469760;8470594;8471215;8471675","PHI","PIT"
"2010020002",207,"1551","4","5","8459670;8467361;8470601;8473932;8474037;8475683","8465166;8468542;8469760;8470594;8471215;8471675","PHI","PIT"
"2010020002",216,"1551","5","4","8465951;8468542;8469760;8470171;8470594;8474025","8464975;8468486;8470640;8471236;8474551;8475683","PIT","PHI"
"2010020002",219,"1551","4","5","8459670;8467361;8470601;8473512;8474037;8475683","8470543;8470594;8471215;8471274;8471675;8471724","PHI","PIT"
"2010020002",224,"1551","4","5","8459670;8470601;8470604;8470617;8470666;8475683","8468498;8469760;8470543;8470594;8471215;8471675","PHI","PIT"
"2010020002",228,"1551","5","4","8465951;8468542;8470594;8471311;8471724;8473914","8459670;8470601;8470604;8470617;8470666;8475683","PIT","PHI"
"2010020002",234,"1551","5","4","8467964;8468674;8470594;8471215;8471274;8474025","8458637;8470597;8471756;8473512;8474037;8475683","PIT","PHI"
"2010020002",235,"1551","4","5","8459670;8470597;8471756;8473512;8474037;8475683","8467964;8468674;8470594;8471215;8471274;8474025","PHI","PIT"
"2010020002",237,"1551","4","5","8459670;8470597;8470601;8473512;8474037;8475683","8467964;8468674;8470594;8471215;8471274;8474025","PHI","PIT"
"2010020002",238,"1551","4","5","8459670;8462535;8470597;8470601;8473512;8475683","8468674;8470543;8470594;8471215;8471675;8471724","PHI","PIT"
