season,game_type,player_id,team_abbrev,zone,sog,goals,sh_pct
2024,2,8478402,EDM,Offensive Neutral Zone,5,0,0
2024,2,8478402,EDM,Outside L,13,0,0
2024,2,8478402,EDM,Outside R,6,0,0
2024,2,8478402,EDM,R Circle,24,3,0.125
2024,2,8478402,EDM,R Corner,2,0,0
2024,2,8478402,EDM,R Net Side,18,1,0.0556
2024,2,8478402,EDM,R Point,2,0,0
2024,2,8478550,NYR,Behind the Net,0,0,0
2024,2,8478550,NYR,Beyond Red Line,2,2,1
2024,2,8478550,NYR,Center Point,29,1,0.0345
2024,2,8478550,NYR,Crease,4,2,0.5
2024,2,8478550,NYR,High Slot,43,6,0.1395
2024,2,8478550,NYR,L Circle,31,6,0.1935
2024,2,8478550,NYR,L Corner,0,0,0
2024,2,8478550,NYR,L Net Side,13,3,0.2308
2024,2,8478550,NYR,L Point,10,0,0
2024,2,8478550,NYR,Low Slot,36,13,0.3611
2024,2,8478550,NYR,Offensive Neutral Zone,3,1,0.3333
2024,2,8478550,NYR,Outside L,28,3,0.1071
2024,2,8478550,NYR,Outside R,22,1,0.0455
2024,2,8478550,NYR,R Circle,56,8,0.1429
2024,2,8478550,NYR,R Corner,0,0,0
2024,2,8478550,NYR,R Net Side,9,1,0.1111
2024,2,8478550,NYR,R Point,17,2,0.1176
2024,2,8477956,BOS,Behind the Net,3,0,0
2024,2,8477956,BOS,Beyond Red Line,6,2,0.3333
2024,2,8477956,BOS,Center Point,25,4,0.16
2024,2,8477956,BOS,Crease,6,0,0
2024,2,8477956,BOS,High Slot,34,2,0.0588
2024,2,8477956,BOS,L Circle,71,7,0.0986
2024,2,8477956,BOS,L Corner,3,0,0
2024,2,8477956,BOS,L Net Side,21,1,0.0476
2024,2,8477956,BOS,L Point,13,0,0
2024,2,8477956,BOS,Low Slot,71,18,0.2535
2024,2,8477956,BOS,Offensive Neutral Zone,2,0,0
2024,2,8477956,BOS,Outside L,33,6,0.1818
2024,2,8477956,BOS,Outside R,19,1,0.0526
2024,2,8477956,BOS,R Circle,44,4,0.0909
2024,2,8477956,BOS,R Corner,0,0,0
2024,2,8477956,BOS,R Net Side,14,2,0.1429
2024,2,8477956,BOS,R Point,17,0,0
2024,2,8479318,TOR,Behind the Net,5,0,0
2024,2,8479318,TOR,Beyond Red Line,3,2,0.6667
2024,2,8479318,TOR,Center Point,20,2,0.1
2024,2,8479318,TOR,Crease,18,4,0.2222
2024,2,8479318,TOR,High Slot,42,8,0.1905
2024,2,8479318,TOR,L Circle,49,8,0.1633
2024,2,8479318,TOR,L Corner,0,0,0
2024,2,8479318,TOR,L Net Side,7,0,0
2024,2,8479318,TOR,L Point,6,0,0
2024,2,8479318,TOR,Low Slot,114,25,0.2193
2024,2,8479318,TOR,Offensive Neutral Zone,1,0,0
2024,2,8479318,TOR,Outside L,12,1,0.0833
2024,2,8479318,TOR,Outside R,31,7,0.2258
2024,2,8479318,TOR,R Circle,36,7,0.1944
2024,2,8479318,TOR,R Corner,0,0,0
2024,2,8479318,TOR,R Net Side,21,4,0.1905
2024,2,8479318,TOR,R Point,4,1,0.25
2024,2,8477934,EDM,Behind the Net,1,0,0
2024,2,8477934,EDM,Beyond Red Line,0,0,0
2024,2,8477934,EDM,Center Point,5,0,0
2024,2,8477934,EDM,Crease,4,1,0.25
2024,2,8477934,EDM,High Slot,17,1,0.0588
2024,2,8477934,EDM,L Circle,16,2,0.125
2024,2,8477934,EDM,L Corner,0,0,0
2024,2,8477934,EDM,L Net Side,8,0,0
2024,2,8477934,EDM,L Point,3,0,0
2024,2,8477934,EDM,Low Slot,66,15,0.2273
2024,2,8477934,EDM,Offensive Neutral Zone,2,0,0
2024,2,8477934,EDM,Outside L,5,0,0
2024,2,8477934,EDM,Outside R,25,10,0.4
2024,2,8477934,EDM,R Circle,32,4,0.125
2024,2,8477934,EDM,R Corner,0,0,0
2024,2,8477934,EDM,R Net Side,32,8,0.25
2024,2,8477934,EDM,R Point,1,0,0
2024,2,8478420,COL,Behind the Net,3,0,0
2024,2,8478420,COL,Beyond Red Line,5,1,0.2
2024,2,8478420,COL,Center Point,11,1,0.0909
2024,2,8478420,COL,Crease,8,7,0.875
2024,2,8478420,COL,High Slot,30,3,0.1
2024,2,8478420,COL,L Circle,23,3,0.1304
2024,2,8478420,COL,L Corner,2,0,0
2024,2,8478420,COL,L Net Side,9,2,0.2222
2024,2,8478420,COL,L Point,6,0,0
2024,2,8478420,COL,Low Slot,66,13,0.197
2024,2,8478420,COL,Offensive Neutral Zone,12,0,0
2024,2,8478420,COL,Outside L,7,0,0
2024,2,8478420,COL,Outside R,25,3,0.12
2024,2,8478420,COL,R Circle,46,3,0.0652
2024,2,8478420,COL,R Corner,0,0,0
2024,2,8478420,COL,R Net Side,10,4,0.4
2024,2,8478420,COL,R Point,8,2,0.25
2024,2,8476468,VAN,Behind the Net,2,0,0
2024,2,8476468,VAN,Beyond Red Line,2,0,0
2024,2,8476468,VAN,Center Point,20,2,0.1
2024,2,8476468,VAN,Crease,13,4,0.3077
2024,2,8476468,VAN,High Slot,17,2,0.1176
2024,2,8476468,VAN,L Circle,30,12,0.4
2024,2,8476468,VAN,L Corner,0,0,0
2024,2,8476468,VAN,L Net Side,1,1,1
2024,2,8476468,VAN,L Point,6,0,0
2024,2,8476468,VAN,Low Slot,61,13,0.2131
2024,2,8476468,VAN,Offensive Neutral Zone,2,0,0
2024,2,8476468,VAN,Outside L,13,0,0
2024,2,8476468,VAN,Outside R,1,1,1
2024,2,8476468,VAN,R Circle,19,2,0.1053
2024,2,8476468,VAN,R Corner,0,0,0
2024,2,8476468,VAN,R Net Side,3,0,0
2024,2,8476468,VAN,R Point,4,0,0
2024,2,8477939,TOR,Behind the Net,6,3,0.5
2024,2,8477939,TOR,Beyond Red Line,2,1,0.5
2024,2,8477939,TOR,Center Point,19,0,0
2024,2,8477939,TOR,Crease,2,1,0.5
2024,2,8477939,TOR,High Slot,38,5,0.1316
2024,2,8477939,TOR,L Circle,42,8,0.1905
2024,2,8477939,TOR,L Corner,1,0,0
2024,2,8477939,TOR,L Net Side,12,1,0.0833
2024,2,8477939,TOR,L Point,16,2,0.125
2024,2,8477939,TOR,Low Slot,70,11,0.1571
2024,2,8477939,TOR,Offensive Neutral Zone,4,0,0
2024,2,8477939,TOR,Outside L,10,2,0.2
2024,2,8477939,TOR,Outside R,22,1,0.0455
2024,2,8477939,TOR,R Circle,44,4,0.0909
2024,2,8477939,TOR,R Corner,3,0,0
2024,2,8477939,TOR,R Net Side,8,1,0.125
2024,2,8477939,TOR,R Point,17,0,0
2024,2,8478864,MIN,Behind the Net,5,1,0.2
2024,2,8478864,MIN,Beyond Red Line,4,2,0.5
2024,2,8478864,MIN,Center Point,9,0,0
2024,2,8478864,MIN,Crease,12,7,0.5833
2024,2,8478864,MIN,High Slot,32,4,0.125
2024,2,8478864,MIN,L Circle,30,3,0.1
2024,2,8478864,MIN,L Corner,5,0,0
2024,2,8478864,MIN,L Net Side,8,0,0
2024,2,8478864,MIN,L Point,11,2,0.1818
2024,2,8478864,MIN,Low Slot,76,15,0.1974
2024,2,8478864,MIN,Offensive Neutral Zone,6,1,0.1667
2024,2,8478864,MIN,Outside L,18,0,0
2024,2,8478864,MIN,Outside R,9,2,0.2222
2024,2,8478864,MIN,R Circle,28,6,0.2143
2024,2,8478864,MIN,R Corner,1,0,0
2024,2,8478864,MIN,R Net Side,15,3,0.2
2024,2,8478864,MIN,R Point,8,0,0
2024,2,8471675,PIT,Behind the Net,6,0,0
2024,2,8471675,PIT,Beyond Red Line,5,1,0.2
2024,2,8471675,PIT,Center Point,6,0,0
2024,2,8471675,PIT,Crease,11,5,0.4545
2024,2,8471675,PIT,High Slot,21,2,0.0952
2024,2,8471675,PIT,L Circle,31,4,0.129
2024,2,8471675,PIT,L Corner,4,0,0
2024,2,8471675,PIT,L Net Side,11,1,0.0909
2024,2,8471675,PIT,L Point,11,2,0.1818
2024,2,8471675,PIT,Low Slot,80,18,0.225
2024,2,8471675,PIT,Offensive Neutral Zone,7,1,0.1429
2024,2,8471675,PIT,Outside L,19,1,0.0526
2024,2,8471675,PIT,Outside R,15,1,0.0667
2024,2,8471675,PIT,R Circle,31,2,0.0645
2024,2,8471675,PIT,R Corner,3,0,0
2024,2,8471675,PIT,R Net Side,14,3,0.2143
2024,2,8471675,PIT,R Point,3,1,0.3333
2024,2,8476887,NSH,Behind the Net,4,0,0
2024,2,8476887,NSH,Beyond Red Line,4,0,0
2024,2,8476887,NSH,Center Point,19,1,0.0526
2024,2,8476887,NSH,Crease,17,12,0.7059
2024,2,8476887,NSH,High Slot,35,3,0.0857
2024,2,8476887,NSH,L Circle,52,3,0.0577
2024,2,8476887,NSH,L Corner,0,0,0
2024,2,8476887,NSH,L Net Side,12,1,0.0833
2024,2,8476887,NSH,L Point,7,0,0
2024,2,8476887,NSH,Low Slot,72,20,0.2778
2024,2,8476887,NSH,Offensive Neutral Zone,4,0,0
2024,2,8476887,NSH,Outside L,20,1,0.05
2024,2,8476887,NSH,Outside R,36,2,0.0556
2024,2,8476887,NSH,R Circle,37,2,0.0541
2024,2,8476887,NSH,R Corner,0,0,0
2024,2,8476887,NSH,R Net Side,7,1,0.1429
2024,2,8476887,NSH,R Point,21,2,0.0952
2024,2,8477933,FLA,Behind the Net,3,1,0.3333
2024,2,8477933,FLA,Beyond Red Line,5,2,0.4
2024,2,8477933,FLA,Center Point,3,0,0
2024,2,8477933,FLA,Crease,5,2,0.4
2024,2,8477933,FLA,High Slot,27,9,0.3333
2024,2,8477933,FLA,L Circle,13,0,0
2024,2,8477933,FLA,L Corner,0,0,0
2024,2,8477933,FLA,L Net Side,13,3,0.2308
2024,2,8477933,FLA,L Point,6,0,0
2024,2,8477933,FLA,Low Slot,95,33,0.3474
2024,2,8477933,FLA,Offensive Neutral Zone,2,0,0
2024,2,8477933,FLA,Outside L,7,0,0
2024,2,8477933,FLA,Outside R,15,1,0.0667
2024,2,8477933,FLA,R Circle,24,4,0.1667
2024,2,8477933,FLA,R Corner,2,0,0
2024,2,8477933,FLA,R Net Side,8,2,0.25
2024,2,8477933,FLA,R Point,5,0,0
2024,2,8480800,VAN,Behind the Net,0,0,0
2024,2,8480800,VAN,Beyond Red Line,4,1,0.25
2024,2,8480800,VAN,Center Point,53,5,0.0943
2024,2,8480800,VAN,Crease,1,0,0
2024,2,8480800,VAN,High Slot,17,3,0.1765
2024,2,8480800,VAN,L Circle,26,1,0.0385
2024,2,8480800,VAN,L Corner,0,0,0
2024,2,8480800,VAN,L Net Side,10,2,0.2
2024,2,8480800,VAN,L Point,33,2,0.0606
2024,2,8480800,VAN,Low Slot,7,0,0
2024,2,8480800,VAN,Offensive Neutral Zone,0,0,0
2024,2,8480800,VAN,Outside L,22,2,0.0909
2024,2,8480800,VAN,Outside R,2,0,0
2024,2,8480800,VAN,R Circle,16,1,0.0625
2024,2,8480800,VAN,R Corner,0,0,0
2024,2,8480800,VAN,R Net Side,1,0,0
2024,2,8480800,VAN,R Point,7,0,0
2024,2,8478010,TBL,Behind the Net,2,2,1
2024,2,8478010,TBL,Beyond Red Line,0,0,0
2024,2,8478010,TBL,Center Point,4,0,0
2024,2,8478010,TBL,Crease,9,3,0.3333
2024,2,8478010,TBL,High Slot,44,6,0.1364
2024,2,8478010,TBL,L Circle,8,2,0.25
2024,2,8478010,TBL,L Corner,0,0,0
2024,2,8478010,TBL,L Net Side,4,0,0
2024,2,8478010,TBL,L Point,0,0,0
2024,2,8478010,TBL,Low Slot,107,28,0.2617
2024,2,8478010,TBL,Offensive Neutral Zone,1,0,0
2024,2,8478010,TBL,Outside L,4,1,0.25
2024,2,8478010,TBL,Outside R,8,0,0
2024,2,8478010,TBL,R Circle,27,2,0.0741
2024,2,8478010,TBL,R Corner,0,0,0
2024,2,8478010,TBL,R Net Side,7,1,0.1429
2024,2,8478010,TBL,R Point,2,1,0.5
2024,2,8480069,COL,Behind the Net,2,0,0
2024,2,8480069,COL,Beyond Red Line,12,0,0
2024,2,8480069,COL,Center Point,61,8,0.1311
2024,2,8480069,COL,Crease,1,0,0
2024,2,8480069,COL,High Slot,31,7,0.2258
2024,2,8480069,COL,L Circle,17,2,0.1176
2024,2,8480069,COL,L Corner,0,0,0
2024,2,8480069,COL,L Net Side,4,0,0
2024,2,8480069,COL,L Point,11,0,0
2024,2,8480069,COL,Low Slot,13,3,0.2308
2024,2,8480069,COL,Offensive Neutral Zone,1,0,0
2024,2,8480069,COL,Outside L,4,0,0
2024,2,8480069,COL,Outside R,10,0,0
2024,2,8480069,COL,R Circle,37,1,0.027
2024,2,8480069,COL,R Corner,0,0,0
2024,2,8480069,COL,R Net Side,1,0,0
2024,2,8480069,COL,R Point,26,0,0
2024,2,8478427,CAR,Behind the Net,3,0,0
2024,2,8478427,CAR,Beyond Red Line,3,0,0
2024,2,8478427,CAR,Center Point,11,1,0.0909
2024,2,8478427,CAR,Crease,5,0,0
2024,2,8478427,CAR,High Slot,23,8,0.3478
2024,2,8478427,CAR,L Circle,38,6,0.1579
2024,2,8478427,CAR,L Corner,2,0,0
2024,2,8478427,CAR,L Net Side,6,3,0.5
2024,2,8478427,CAR,L Point,9,1,0.1111
2024,2,8478427,CAR,Low Slot,54,13,0.2407
2024,2,8478427,CAR,Offensive Neutral Zone,2,0,0
2024,2,8478427,CAR,Outside L,11,1,0.0909
2024,2,8478427,CAR,Outside R,13,1,0.0769
2024,2,8478427,CAR,R Circle,22,1,0.0455
2024,2,8478427,CAR,R Corner,0,0,0
2024,2,8478427,CAR,R Net Side,7,1,0.1429
2024,2,8478427,CAR,R Point,7,0,0
2024,2,8480012,VAN,Behind the Net,4,0,0
2024,2,8480012,VAN,Beyond Red Line,3,1,0.3333
2024,2,8480012,VAN,Center Point,11,1,0.0909
2024,2,8480012,VAN,Crease,14,5,0.3571
2024,2,8480012,VAN,High Slot,19,3,0.1579
2024,2,8480012,VAN,L Circle,12,1,0.0833
2024,2,8480012,VAN,L Corner,1,0,0
2024,2,8480012,VAN,L Net Side,6,1,0.1667
2024,2,8480012,VAN,L Point,8,0,0
2024,2,8480012,VAN,Low Slot,49,10,0.2041
2024,2,8480012,VAN,Offensive Neutral Zone,3,1,0.3333
2024,2,8480012,VAN,Outside L,10,0,0
2024,2,8480012,VAN,Outside R,20,4,0.2
2024,2,8480012,VAN,R Circle,29,5,0.1724
2024,2,8480012,VAN,R Corner,0,0,0
2024,2,8480012,VAN,R Net Side,13,1,0.0769
2024,2,8480012,VAN,R Point,5,1,0.2
2024,2,8479314,FLA,Behind the Net,6,0,0
2024,2,8479314,FLA,Beyond Red Line,2,2,1
2024,2,8479314,FLA,Center Point,9,0,0
2024,2,8479314,FLA,Crease,14,2,0.1429
2024,2,8479314,FLA,High Slot,11,2,0.1818
2024,2,8479314,FLA,L Circle,13,0,0
2024,2,8479314,FLA,L Corner,1,0,0
2024,2,8479314,FLA,L Net Side,2,0,0
2024,2,8479314,FLA,L Point,9,0,0
2024,2,8479314,FLA,Low Slot,100,10,0.1
2024,2,8479314,FLA,Offensive Neutral Zone,6,1,0.1667
2024,2,8479314,FLA,Outside L,13,1,0.0769
2024,2,8479314,FLA,Outside R,25,3,0.12
2024,2,8479314,FLA,R Circle,36,4,0.1111
2024,2,8479314,FLA,R Corner,1,0,0
2024,2,8479314,FLA,R Net Side,20,1,0.05
2024,2,8479314,FLA,R Point,12,0,0
2024,2,8480023,STL,Behind the Net,5,1,0.2
2024,2,8480023,STL,Beyond Red Line,0,0,0
2024,2,8480023,STL,Center Point,3,0,0
2024,2,8480023,STL,Crease,6,1,0.1667
2024,2,8480023,STL,High Slot,21,7,0.3333
2024,2,8480023,STL,L Circle,17,1,0.0588
2024,2,8480023,STL,L Corner,0,0,0
2024,2,8480023,STL,L Net Side,7,1,0.1429
2024,2,8480023,STL,L Point,3,0,0
2024,2,8480023,STL,Low Slot,50,8,0.16
2024,2,8480023,STL,Offensive Neutral Zone,3,0,0
2024,2,8480023,STL,Outside L,3,0,0
2024,2,8480023,STL,Outside R,10,2,0.2
2024,2,8480023,STL,R Circle,32,4,0.125
2024,2,8480023,STL,R Corner,1,0,0
2024,2,8480023,STL,R Net Side,6,1,0.1667
2024,2,8480023,STL,R Point,3,0,0
2024,2,8474600,NSH,Behind the Net,0,0,0
2024,2,8474600,NSH,Beyond Red Line,6,0,0
2024,2,8474600,NSH,Center Point,57,6,0.1053
2024,2,8474600,NSH,Crease,1,1,1
2024,2,8474600,NSH,High Slot,21,3,0.1429
2024,2,8474600,NSH,L Circle,26,1,0.0385
2024,2,8474600,NSH,L Corner,1,0,0
2024,2,8474600,NSH,L Net Side,6,1,0.1667
2024,2,8474600,NSH,L Point,30,1,0.0333
2024,2,8474600,NSH,Low Slot,23,4,0.1739
2024,2,8474600,NSH,Offensive Neutral Zone,3,0,0
2024,2,8474600,NSH,Outside L,14,1,0.0714
2024,2,8474600,NSH,Outside R,10,1,0.1
2024,2,8474600,NSH,R Circle,33,2,0.0606
2024,2,8474600,NSH,R Corner,0,0,0
2024,2,8474600,NSH,R Net Side,8,0,0
2024,2,8474600,NSH,R Point,29,2,0.069
2024,2,8478483,TOR,Behind the Net,1,0,0
2024,2,8478483,TOR,Beyond Red Line,3,0,0
2024,2,8478483,TOR,Center Point,9,1,0.1111
2024,2,8478483,TOR,Crease,5,2,0.4
2024,2,8478483,TOR,High Slot,11,1,0.0909
2024,2,8478483,TOR,L Circle,16,4,0.25
2024,2,8478483,TOR,L Corner,0,0,0
2024,2,8478483,TOR,L Net Side,10,1,0.1
2024,2,8478483,TOR,L Point,8,0,0
2024,2,8478483,TOR,Low Slot,52,14,0.2692
2024,2,8478483,TOR,Offensive Neutral Zone,1,0,0
2024,2,8478483,TOR,Outside L,7,1,0.1429
2024,2,8478483,TOR,Outside R,8,0,0
2024,2,8478483,TOR,R Circle,19,2,0.1053
2024,2,8478483,TOR,R Corner,0,0,0
2024,2,8478483,TOR,R Net Side,1,0,0
2024,2,8478483,TOR,R Point,7,0,0
2024,2,8479407,NJD,Behind the Net,2,0,0
2024,2,8479407,NJD,Beyond Red Line,2,0,0
2024,2,8479407,NJD,Center Point,6,0,0
2024,2,8479407,NJD,Crease,8,1,0.125
2024,2,8479407,NJD,High Slot,23,2,0.087
2024,2,8479407,NJD,L Circle,18,6,0.3333
2024,2,8479407,NJD,L Corner,0,0,0
2024,2,8479407,NJD,L Net Side,15,0,0
2024,2,8479407,NJD,L Point,5,0,0
2024,2,8479407,NJD,Low Slot,67,12,0.1791
2024,2,8479407,NJD,Offensive Neutral Zone,2,0,0
2024,2,8479407,NJD,Outside L,12,0,0
2024,2,8479407,NJD,Outside R,10,0,0
2024,2,8479407,NJD,R Circle,55,6,0.1091
2024,2,8479407,NJD,R Corner,0,0,0
2024,2,8479407,NJD,R Net Side,17,0,0
2024,2,8479407,NJD,R Point,6,0,0
2024,2,8480803,EDM,Behind the Net,0,0,0
2024,2,8480803,EDM,Beyond Red Line,11,1,0.0909
2024,2,8480803,EDM,Center Point,70,7,0.1
2024,2,8480803,EDM,Crease,0,0,0
2024,2,8480803,EDM,High Slot,17,1,0.0588
2024,2,8480803,EDM,L Circle,7,1,0.1429
2024,2,8480803,EDM,L Corner,0,0,0
2024,2,8480803,EDM,L Net Side,0,0,0
2024,2,8480803,EDM,L Point,9,1,0.1111
2024,2,8480803,EDM,Low Slot,9,2,0.2222
2024,2,8480803,EDM,Offensive Neutral Zone,0,0,0
2024,2,8480803,EDM,Outside L,0,0,0
2024,2,8480803,EDM,Outside R,8,0,0
2024,2,8480803,EDM,R Circle,30,3,0.1
2024,2,8480803,EDM,R Corner,0,0,0
2024,2,8480803,EDM,R Net Side,1,0,0
2024,2,8480803,EDM,R Point,58,2,0.0345
2024,2,8474564,TBL,Behind the Net,2,0,0
2024,2,8474564,TBL,Beyond Red Line,1,0,0
2024,2,8474564,TBL,Center Point,8,1,0.125
2024,2,8474564,TBL,Crease,2,1,0.5
2024,2,8474564,TBL,High Slot,24,2,0.0833
2024,2,8474564,TBL,L Circle,74,13,0.1757
2024,2,8474564,TBL,L Corner,0,0,0
2024,2,8474564,TBL,L Net Side,9,2,0.2222
2024,2,8474564,TBL,L Point,14,1,0.0714
2024,2,8474564,TBL,Low Slot,56,13,0.2321
2024,2,8474564,TBL,Offensive Neutral Zone,3,0,0
2024,2,8474564,TBL,Outside L,31,4,0.129
2024,2,8474564,TBL,Outside R,15,0,0
2024,2,8474564,TBL,R Circle,15,1,0.0667
2024,2,8474564,TBL,R Corner,0,0,0
2024,2,8474564,TBL,R Net Side,4,1,0.25
2024,2,8474564,TBL,R Point,4,1,0.25
2024,2,8477493,FLA,Behind the Net,0,0,0
2024,2,8477493,FLA,Beyond Red Line,5,0,0
2024,2,8477493,FLA,Center Point,8,0,0
2024,2,8477493,FLA,Crease,4,3,0.75
2024,2,8477493,FLA,High Slot,16,0,0
2024,2,8477493,FLA,L Circle,35,4,0.1143
2024,2,8477493,FLA,L Corner,0,0,0
2024,2,8477493,FLA,L Net Side,5,1,0.2
2024,2,8477493,FLA,L Point,4,0,0
2024,2,8477493,FLA,Low Slot,47,12,0.2553
2024,2,8477493,FLA,Offensive Neutral Zone,3,1,0.3333
2024,2,8477493,FLA,Outside L,12,0,0
2024,2,8477493,FLA,Outside R,21,0,0
2024,2,8477493,FLA,R Circle,24,2,0.0833
2024,2,8477493,FLA,R Corner,0,0,0
2024,2,8477493,FLA,R Net Side,4,0,0
2024,2,8477493,FLA,R Point,5,0,0
2024,2,8478445,NYI,Behind the Net,3,2,0.6667
2024,2,8478445,NYI,Beyond Red Line,3,0,0
2024,2,8478445,NYI,Center Point,6,0,0
2024,2,8478445,NYI,Crease,2,0,0
2024,2,8478445,NYI,High Slot,22,4,0.1818
2024,2,8478445,NYI,L Circle,28,3,0.1071
2024,2,8478445,NYI,L Corner,1,0,0
2024,2,8478445,NYI,L Net Side,17,1,0.0588
2024,2,8478445,NYI,L Point,6,0,0
2024,2,8478445,NYI,Low Slot,52,11,0.2115
2024,2,8478445,NYI,Offensive Neutral Zone,2,0,0
2024,2,8478445,NYI,Outside L,28,1,0.0357
2024,2,8478445,NYI,Outside R,25,0,0
2024,2,8478445,NYI,R Circle,17,0,0
2024,2,8478445,NYI,R Corner,3,0,0
2024,2,8478445,NYI,R Net Side,18,0,0
2024,2,8478445,NYI,R Point,7,1,0.1429
2024,2,8480027,DAL,Behind the Net,3,0,0
2024,2,8480027,DAL,Beyond Red Line,3,1,0.3333
2024,2,8480027,DAL,Center Point,16,1,0.0625
2024,2,8480027,DAL,Crease,5,1,0.2
2024,2,8480027,DAL,High Slot,23,4,0.1739
2024,2,8480027,DAL,L Circle,25,1,0.04
2024,2,8480027,DAL,L Corner,2,0,0
2024,2,8480027,DAL,L Net Side,7,2,0.2857
2024,2,8480027,DAL,L Point,12,1,0.0833
2024,2,8480027,DAL,Low Slot,56,13,0.2321
2024,2,8480027,DAL,Offensive Neutral Zone,12,0,0
2024,2,8480027,DAL,Outside L,12,1,0.0833
2024,2,8480027,DAL,Outside R,11,0,0
2024,2,8480027,DAL,R Circle,22,3,0.1364
2024,2,8480027,DAL,R Corner,0,0,0
2024,2,8480027,DAL,R Net Side,10,1,0.1
2024,2,8480027,DAL,R Point,12,0,0
2024,2,8475786,EDM,Behind the Net,2,0,0
2024,2,8475786,EDM,Beyond Red Line,2,0,0
2024,2,8475786,EDM,Center Point,0,0,0
2024,2,8475786,EDM,Crease,23,9,0.3913
2024,2,8475786,EDM,High Slot,23,2,0.087
2024,2,8475786,EDM,L Circle,18,2,0.1111
2024,2,8475786,EDM,L Corner,1,0,0
2024,2,8475786,EDM,L Net Side,17,2,0.1176
2024,2,8475786,EDM,L Point,2,0,0
2024,2,8475786,EDM,Low Slot,158,36,0.2278
2024,2,8475786,EDM,Offensive Neutral Zone,3,0,0
2024,2,8475786,EDM,Outside L,4,0,0
2024,2,8475786,EDM,Outside R,6,0,0
2024,2,8475786,EDM,R Circle,24,3,0.125
2024,2,8475786,EDM,R Corner,0,0,0
2024,2,8475786,EDM,R Net Side,5,0,0
2024,2,8475786,EDM,R Point,2,0,0
2024,2,8476389,NYR,Behind the Net,1,0,0
2024,2,8476389,NYR,Beyond Red Line,1,0,0
2024,2,8476389,NYR,Center Point,1,1,1
2024,2,8476389,NYR,Crease,7,2,0.2857
2024,2,8476389,NYR,High Slot,33,5,0.1515
2024,2,8476389,NYR,L Circle,21,2,0.0952
2024,2,8476389,NYR,L Corner,0,0,0
2024,2,8476389,NYR,L Net Side,11,1,0.0909
2024,2,8476389,NYR,L Point,2,0,0
2024,2,8476389,NYR,Low Slot,69,8,0.1159
2024,2,8476389,NYR,Offensive Neutral Zone,3,1,0.3333
2024,2,8476389,NYR,Outside L,12,1,0.0833
2024,2,8476389,NYR,Outside R,10,1,0.1
2024,2,8476389,NYR,R Circle,22,0,0
2024,2,8476389,NYR,R Corner,0,0,0
2024,2,8476389,NYR,R Net Side,17,3,0.1765
2024,2,8476389,NYR,R Point,5,0,0
2024,2,8477404,"PIT,CAR",Behind the Net,3,0,0
2024,2,8477404,"PIT,CAR",Beyond Red Line,1,0,0
2024,2,8477404,"PIT,CAR",Center Point,1,0,0
2024,2,8477404,"PIT,CAR",Crease,15,8,0.5333
2024,2,8477404,"PIT,CAR",High Slot,27,4,0.1481
2024,2,8477404,"PIT,CAR",L Circle,28,1,0.0357
