season,game_type,player_id,position,first_name,last_name,team_abbrev,gp,dist_per60_mi,dist_total_mi,dist_max_game_mi,avg_shot_speed_faced_mph,top_shot_speed_faced_mph,shots_faced_over100,shots_faced_90_100,shots_faced_80_90,dz_pct,oz_pct
2024,2,8480382,G,Alexandar,Georgiev,COL,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8476945,G,Connor,Hellebuyck,WPG,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8475683,G,Sergei,Bobrovsky,FLA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478048,G,Igor,Shesterkin,NYR,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8479973,G,Stuart,Skinner,EDM,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8477424,G,Juuse,Saros,NSH,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8477967,G,Thatcher,Demko,VAN,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8479979,G,Jake,Oettinger,DAL,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8476883,G,Andrei,Vasilevskiy,TBL,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8476412,G,Jordan,Binnington,STL,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8475660,G,Cam,Talbot,LAK,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8480045,G,Ukko-Pekka,Luukkonen,BUF,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478009,G,Ilya,Sorokin,NYI,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8479292,G,Charlie,Lindgren,WSH,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8480280,G,Jeremy,Swayman,BOS,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8480313,G,Logan,Thompson,VGK,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8474593,G,Jacob,Markstrom,CGY,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478492,G,Ilya,Samsonov,TOR,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478971,G,Connor,Ingram,ARI,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8481035,G,Samuel,Ersson,PHI,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8481611,G,Pyotr,Kochetkov,CAR,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8476999,G,Linus,Ullmark,BOS,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8476914,G,Joonas,Korpisalo,OTT,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8479312,G,Alex,Lyon,DET,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8479406,G,Filip,Gustavsson,MIN,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8477465,G,Tristan,Jarry,PIT,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478499,G,Adin,Hill,VGK,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478916,G,Joey,Daccord,SEA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8471734,G,Jonathan,Quick,NYR,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8475852,G,Petr,Mrazek,CHI,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8477968,G,Alex,Nedeljkovic,PIT,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8470594,G,Marc-Andre,Fleury,MIN,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8477970,G,Vitek,Vanecek,NJD,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8475809,G,Scott,Wedgewood,DAL,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8476932,G,Anthony,Stolarz,FLA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478470,G,Samuel,Montembeault,MTL,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8476316,G,Laurent,Brossoit,WPG,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8476341,G,Anton,Forsberg,OTT,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8480981,G,Joel,Hofer,STL,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8473575,G,Semyon,Varlamov,NYI,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8475831,G,Philipp,Grubauer,SEA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8480843,G,Lukas,Dostal,ANA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8475311,G,Darcy,Kuemper,WSH,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8475883,G,Frederik,Andersen,CAR,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8476434,G,John,Gibson,ANA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478007,G,Elvis,Merzlikins,CBJ,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478872,G,Karel,Vejmelka,ARI,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8479496,G,David,Rittich,LAK,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8474596,G,Jake,Allen,NJD,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8475717,G,Calvin,Pickard,EDM,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8477293,G,Antti,Raanta,CAR,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8477992,G,Jonas,Johansson,TBL,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8479193,G,Casey,DeSmith,VAN,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8479361,G,Joseph,Woll,TOR,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8479394,G,Carter,Hart,PHI,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8473503,G,James,Reimer,DET,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8474889,G,Martin,Jones,TOR,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8480947,G,Kevin,Lankinen,NSH,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478406,G,Mackenzie,Blackwood,SJS,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8482221,G,Devon,Levi,BUF,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478024,G,Ville,Husso,DET,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8482076,G,Nico,Daws,NJD,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8478435,G,Dan,Vladar,CGY,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8480051,G,Cayden,Primeau,MTL,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,2,8480193,G,Daniil,Tarasov,CBJ,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
