season,game_type,player_id,team_abbrev,game_date,dist_all_mi,toi_all_sec,dist_even_mi,toi_even_sec,dist_pp_mi,toi_pp_sec,home
2026,2,8477492,COL,2026-04-04,3.4323,1247,3.1833,1153,0.249,94,0
2026,2,8477492,COL,2026-04-01,3.6359,1461,2.9016,1141,0.7343,320,1
2026,2,8477492,COL,2026-03-30,2.9913,1160,2.3533,857,0.6233,296,1
2026,2,8477492,COL,2026-03-28,3.6137,1356,3.4545,1278,0.1535,75,1
2026,2,8484801,SJS,2026-04-16,2.6179,881,2.4245,816,0.1823,59,0
2026,2,8484801,SJS,2026-04-15,3.2941,1134,2.3945,839,0.8885,287,0
2026,2,8484801,SJS,2026-04-13,3.1929,1174,3.0001,1089,0.1928,85,0
2026,2,8484801,SJS,2026-04-11,3.6478,1334,3.1363,1132,0.5051,199,1
2026,2,8484801,SJS,2026-04-09,3.6031,1334,3.6031,1334,NA,NA,0
2026,2,8484801,SJS,2026-04-08,3.5612,1308,2.8987,1054,0.6625,254,1
2026,2,8484801,SJS,2026-04-06,3.7738,1325,3.3375,1143,0.4363,182,1
2026,2,8484801,SJS,2026-04-04,3.8852,1420,3.1764,1137,0.6758,274,1
2026,2,8484801,SJS,2026-04-02,3.5546,1266,3.1204,1088,0.4342,178,1
2026,2,8484801,SJS,2026-04-01,3.7624,1443,3.4018,1310,0.3017,114,1
2026,2,8476460,WPG,2026-04-16,2.8055,1114,2.295,831,0.4386,251,1
2026,2,8476460,WPG,2026-04-14,3.357,1274,2.4585,915,0.6167,231,0
2026,2,8476460,WPG,2026-04-13,3.5532,1262,1.9971,714,1.1964,409,0
2026,2,8476460,WPG,2026-04-11,3.1885,1222,2.6004,1008,0.5881,214,1
2026,2,8476460,WPG,2026-04-09,3.3359,1221,2.9427,1060,0.248,88,0
2026,2,8476460,WPG,2026-04-06,3.7267,1364,3.4003,1222,0.3264,142,1
2026,2,8476460,WPG,2026-04-04,3.9888,1359,3.8141,1295,0.1747,64,0
2026,2,8476460,WPG,2026-04-02,3.5662,1388,2.97,1139,0.5962,249,0
2026,2,8476460,WPG,2026-03-31,3.2165,1232,2.9858,1119,0.2173,107,0
2026,2,8476460,WPG,2026-03-28,3.8916,1431,3.4776,1284,0.414,147,0
2026,2,8480018,MTL,2026-04-14,3.3888,1374,2.9164,1178,0.4724,196,0
2026,2,8480018,MTL,2026-04-12,2.8711,1109,2.5501,965,0.2451,114,0
2026,2,8480018,MTL,2026-04-11,3.0637,1133,2.1851,807,0.8431,311,1
2026,2,8480018,MTL,2026-04-09,3.3422,1345,2.0234,760,1.2346,550,1
2026,2,8480018,MTL,2026-04-07,3.1297,1167,2.3426,857,0.7481,295,1
2026,2,8480018,MTL,2026-04-05,3.2748,1302,2.4663,951,0.8085,351,1
2026,2,8480018,MTL,2026-04-04,3.8807,1435,2.9014,1048,0.9793,387,0
2026,2,8480018,MTL,2026-04-02,3.2526,1277,2.9598,1156,0.2928,121,0
2026,2,8480018,MTL,2026-03-31,3.2687,1227,2.7862,1008,0.4433,201,0
2026,2,8480018,MTL,2026-03-29,3.3604,1217,2.7838,998,0.5766,219,0
2026,2,8477956,BOS,2026-04-14,2.7781,1028,2.7781,1028,NA,NA,1
2026,2,8477956,BOS,2026-04-12,2.776,1005,2.776,1005,NA,NA,0
2026,2,8477956,BOS,2026-04-11,3.0885,1133,3.0429,1096,0.0457,37,1
2026,2,8477956,BOS,2026-04-07,3.2665,1209,2.7904,1029,0.4761,180,0
2026,2,8477956,BOS,2026-04-05,3.622,1299,3.4342,1227,0.1878,70,0
2026,2,8477956,BOS,2026-04-04,3.267,1303,2.5031,954,0.764,349,0
2026,2,8477956,BOS,2026-04-02,3.629,1452,3.2357,1240,0.3933,212,0
2026,2,8477956,BOS,2026-03-31,2.7032,1107,2.3455,930,0.3578,177,1
2026,2,8477956,BOS,2026-03-29,3.6726,1410,3.1959,1205,0.4767,205,0
2026,2,8477956,BOS,2026-03-28,3.1304,1248,2.7741,1073,0.3563,175,1
2026,2,8480039,COL,2026-04-14,3.7143,1356,3.071,1054,0.6433,302,0
2026,2,8480039,COL,2026-04-13,5.0908,1748,4.0447,1270,1.0451,476,0
2026,2,8480039,COL,2026-04-11,3.8096,1311,2.9191,982,0.8905,329,1
2026,2,8480039,COL,2026-04-09,3.4325,1199,3.0459,1063,0.3866,136,1
2026,2,8480039,COL,2026-04-07,3.8121,1281,3.6713,1228,0.1409,53,0
2026,2,8480039,COL,2026-04-05,3.8637,1316,2.8665,931,0.8125,323,1
2026,2,8480039,COL,2026-04-04,3.6551,1279,3.4065,1186,0.2487,92,0
2026,2,8480039,COL,2026-04-01,4.1251,1506,3.4594,1230,0.6656,276,1
2026,2,8480039,COL,2026-03-30,2.9139,1077,2.4665,846,0.4474,231,1
2026,2,8480039,COL,2026-03-28,4.1736,1430,3.9752,1355,0.1984,75,1
2026,2,8477934,EDM,2026-03-15,0.4776,192,0.3807,143,0.097,49,1
2026,2,8477934,EDM,2026-03-13,3.1726,1266,2.5689,983,0.6036,283,0
2026,2,8477934,EDM,2026-03-12,2.7117,1056,2.156,762,0.5557,294,0
2026,2,8477934,EDM,2026-03-10,3.5838,1371,2.8064,1021,0.7774,350,0
2026,2,8477934,EDM,2026-03-08,3.4856,1259,3.1087,1071,0.3768,188,0
2026,2,8477934,EDM,2026-03-06,3.2898,1287,3.0226,1164,0.2672,123,1
2026,2,8477934,EDM,2026-03-03,3.5981,1388,3.1903,1173,0.4079,215,1
2026,2,8477934,EDM,2026-02-28,3.3152,1307,2.8291,1041,0.4861,266,0
2026,2,8477934,EDM,2026-02-26,2.2604,892,1.9625,732,0.2979,160,0
2026,2,8477934,EDM,2026-02-25,3.0329,1235,2.5526,993,0.3594,200,0
2026,2,8480027,DAL,2026-04-15,2.6682,1046,2.1209,790,0.5473,256,0
2026,2,8480027,DAL,2026-04-13,3.0131,1166,2.3091,839,0.7041,327,0
2026,2,8480027,DAL,2026-04-11,3.0865,1258,2.3975,916,0.689,342,1
2026,2,8480027,DAL,2026-04-09,2.6326,974,2.5253,920,0.1072,54,1
2026,2,8480027,DAL,2026-04-07,3.4866,1454,2.7452,1075,0.7414,379,1
2026,2,8480027,DAL,2026-04-04,3.766,1492,3.3114,1270,0.4546,222,1
2026,2,8480027,DAL,2026-04-02,3.658,1371,3.5136,1304,0.1444,67,1
2026,2,8480027,DAL,2026-03-31,3.2811,1286,2.6371000000000002,967,0.644,319,0
2026,2,8480027,DAL,2026-03-29,3.2278,1255,2.8806,1080,0.3465,173,0
2026,2,8480027,DAL,2026-03-28,3.2725,1263,2.4352,889,0.8372,374,0
2026,2,8480803,EDM,2026-04-16,3.1649,1312,2.6053,1063,0.5259,232,1
2026,2,8480803,EDM,2026-04-13,4.0548,1831,3.213,1377,0.4867,269,1
2026,2,8480803,EDM,2026-04-11,3.8918,1656,3.4864,1473,0.2892,117,0
2026,2,8480803,EDM,2026-04-08,3.1032,1352,2.3625,1034,0.5051,205,0
2026,2,8480803,EDM,2026-04-07,3.205,1353,2.437,1056,0.6386,227,0
2026,2,8480803,EDM,2026-04-04,3.5147,1450,2.6261,1050,0.7689,337,1
2026,2,8480803,EDM,2026-04-02,3.3481,1390,2.6339,1093,0.64,268,1
2026,2,8480803,EDM,2026-03-31,3.0136,1278,2.5013,1050,0.2845,106,1
2026,2,8480803,EDM,2026-03-28,3.528,1578,2.5065,1084,0.7098,311,1
2026,2,8480803,EDM,2026-03-26,3.2703,1411,2.7763,1183,0.3475,160,0
2026,2,8478398,WPG,2026-04-16,2.94,1098,2.2468,791,0.5155,251,1
2026,2,8478398,WPG,2026-04-14,3.4805,1252,2.3419,825,0.6302,230,0
2026,2,8478398,WPG,2026-04-13,3.6024,1285,1.8392,646,1.1676,404,0
2026,2,8478398,WPG,2026-04-11,3.1686,1171,2.5407,934,0.5191,195,1
2026,2,8478398,WPG,2026-04-09,3.4241,1256,2.8233,1030,0.2777,88,0
2026,2,8478398,WPG,2026-04-06,3.4521,1290,3.0461,1148,0.406,142,1
2026,2,8478398,WPG,2026-04-04,3.7535,1287,3.5729,1221,0.1806,66,0
2026,2,8478398,WPG,2026-04-02,3.5796,1357,2.9216,1097,0.6579,260,0
2026,2,8478398,WPG,2026-03-31,3.4827,1267,3.1115,1116,0.271,107,0
2026,2,8478398,WPG,2026-03-28,3.7145,1343,3.2612,1192,0.4533,151,0
2026,2,8478403,VGK,2026-04-15,3.2163,1185,2.7898,975,0.4265,210,1
2026,2,8478403,VGK,2026-04-13,2.8593,1054,1.7011,603,0.9894,389,1
2026,2,8478403,VGK,2026-04-11,3.6105,1244,2.6747,889,0.6701,268,0
2026,2,8478403,VGK,2026-04-09,3.5884,1279,3.4694,1224,0.119,55,0
2026,2,8478403,VGK,2026-04-07,2.8473,1078,2.6,956,0.1344,57,0
2026,2,8478403,VGK,2026-04-04,3.0756,1088,2.454,805,0.4164,178,0
2026,2,8478403,VGK,2026-04-02,3.1572,1235,2.1604,782,0.9075,390,1
2026,2,8478403,VGK,2026-03-30,3.779,1355,3.2513,1151,0.4927,181,1
2026,2,8478403,VGK,2026-03-28,3.8365,1403,3.0354,1020,0.379,180,1
2026,2,8478403,VGK,2026-03-26,4.1838,1584,3.392,1195,0.657,315,1
2026,2,8478864,MIN,2026-04-11,3.4336,1241,2.8857,1043,0.3098,116,0
2026,2,8478864,MIN,2026-04-09,3.8108,1380,3.1055,1081,0.7053,299,0
2026,2,8478864,MIN,2026-04-07,3.5508,1258,3.3844,1163,0.1664,95,1
2026,2,8478864,MIN,2026-04-05,3.3999,1193,2.9203,1000,0.4797,193,0
2026,2,8478864,MIN,2026-04-04,3.0171,1076,2.7206,956,0.2965,120,0
2026,2,8478864,MIN,2026-04-02,3.2493,1185,2.8392,1015,0.4101,170,1
2026,2,8478864,MIN,2026-03-28,3.3087,1198,2.8631,988,0.4456,210,0
2026,2,8478864,MIN,2026-03-26,2.9505,1096,2.7427,1004,0.2078,92,0
2026,2,8478864,MIN,2026-03-24,3.416,1291,3.0017,1080,0.2706,161,0
2026,2,8478864,MIN,2026-03-17,3.5828,1314,3.344,1227,0.2388,87,0
2026,2,8477404,TBL,2026-04-13,3.3026,1289,2.6372,976,0.2312,120,1
2026,2,8477404,TBL,2026-04-11,3.0299,1090,2.7109,946,0.2559,110,0
2026,2,8477404,TBL,2026-04-09,3.7985,1598,1.8352,637,0.8672,478,0
2026,2,8477404,TBL,2026-04-07,3.0274,1229,2.531,1009,0.3604,151,0
2026,2,8477404,TBL,2026-04-06,3.6668,1494,2.128,785,0.9786,459,0
2026,2,8477404,TBL,2026-04-04,3.2314,1265,2.6131,941,0.1812,85,1
2026,2,8477404,TBL,2026-04-02,3.5026,1284,2.7896,989,0.3489,167,1
2026,2,8477404,TBL,2026-03-31,3.0085,1266,2.2353,854,0.7732,412,1
2026,2,8477404,TBL,2026-03-29,2.9318,1126,2.1992,787,0.7256,336,1
2026,2,8477404,TBL,2026-03-28,3.0679,1165,2.4981,920,0.5697,245,1
2026,2,8479343,UTA,2026-04-16,3.1928,1214,3.1928,1214,NA,NA,1
2026,2,8479343,UTA,2026-04-14,3.2447,1259,2.4401,906,0.8046,353,1
2026,2,8479343,UTA,2026-04-12,2.997,1161,2.3535,861,0.6436,300,0
2026,2,8479343,UTA,2026-04-11,3.7131,1328,2.6697,943,1.0403,382,1
2026,2,8479343,UTA,2026-04-09,2.8194,1059,2.4008,858,0.4186,201,1
2026,2,8479343,UTA,2026-04-07,2.9406,1175,2.64,1040,0.3006,135,1
2026,2,8479343,UTA,2026-04-04,2.7452,1041,2.2802,833,0.4649,208,0
2026,2,8479343,UTA,2026-04-02,3.0793,1140,2.471,873,0.6083,267,0
2026,2,8479343,UTA,2026-03-28,2.7255,1012,2.4121,848,0.3134,164,0
2026,2,8479343,UTA,2026-03-26,3.8731,1416,3.0064,1095,0.8667,321,1
2026,2,8481540,MTL,2026-04-14,3.309,1281,2.8321,1085,0.477,196,0
2026,2,8481540,MTL,2026-04-12,2.7852,1032,2.6246,946,0.1606,86,0
2026,2,8481540,MTL,2026-04-11,2.8433,1042,2.1475,751,0.6957,291,1
2026,2,8481540,MTL,2026-04-09,2.7549,1076,1.5742,558,1.1807,518,1
2026,2,8481540,MTL,2026-04-07,3.0051,1149,2.2701,809,0.7351,340,1
2026,2,8481540,MTL,2026-04-05,3.2568,1257,2.4561,913,0.8008,344,1
2026,2,8481540,MTL,2026-04-04,3.4318,1335,2.5564,938,0.8754,397,0
2026,2,8481540,MTL,2026-04-02,2.6625,980,2.3896,859,0.273,121,0
2026,2,8481540,MTL,2026-03-31,2.7923,1025,2.2755,827,0.5168,198,0
2026,2,8481540,MTL,2026-03-29,2.6205,945,2.0474,733,0.5731,212,0
2026,2,8482740,DAL,2026-04-15,3.0155,1091,2.2468,817,0.6847,252,0
2026,2,8482740,DAL,2026-04-13,3.0448,1104,2.429,831,0.6158,273,0
2026,2,8482740,DAL,2026-04-11,3.0982,1114,2.3146,818,0.7834,295,1
2026,2,8482740,DAL,2026-04-09,2.7074,1013,2.5576,956,0.1485,54,1
2026,2,8482740,DAL,2026-04-07,3.4516,1332,2.688,952,0.7393,367,1
2026,2,8482740,DAL,2026-04-04,3.61,1328,3.1269,1162,0.4831,166,1
2026,2,8482740,DAL,2026-04-02,3.2319,1160,3.0401,1060,0.1105,67,1
2026,2,8482740,DAL,2026-03-31,3.8792,1384,3.238,1133,0.6412,251,0
2026,2,8482740,DAL,2026-03-29,3.6163,1380,3.2599,1211,0.3563,169,0
2026,2,8482740,DAL,2026-03-28,2.9131,1141,2.1795,810,0.7301,328,0
2026,2,8479337,DET,2026-04-15,3.2596,1118,2.6696,926,0.5899,192,0
2026,2,8479337,DET,2026-04-13,2.9951,1071,2.5242,862,0.471,209,0
2026,2,8479337,DET,2026-04-11,3.4859,1272,3.2789,1178,0.2071,94,1
2026,2,8479337,DET,2026-04-09,2.8247,966,2.3687,780,0.4301,182,1
2026,2,8479337,DET,2026-04-07,3.2188,1074,3.0926,1023,0.1262,51,1
2026,2,8479337,DET,2026-04-05,3.134,1138,2.8953,1043,0.2387,95,1
2026,2,8479337,DET,2026-04-04,3.5548,1342,2.8058,1010,0.749,332,0
2026,2,8479337,DET,2026-04-02,3.2917,1100,3.0021,983,0.2895,117,0
2026,2,8479337,DET,2026-03-31,3.168,1106,3.1401,1092,0.0064,5,0
2026,2,8479337,DET,2026-03-28,3.5075,1356,3.1698,1137,0.3157,219,1
2026,2,8481557,MIN,2026-04-11,2.8598,1175,2.318,922,0.1905,62,0
2026,2,8481557,MIN,2026-04-09,3.1098,1247,2.2918,898,0.7417,303,0
2026,2,8481557,MIN,2026-04-07,2.0756,869,1.6857,649,0.1944,95,1
2026,2,8481557,MIN,2026-04-05,2.8869,1143,2.4873,944,0.3463,176,0
2026,2,8481557,MIN,2026-04-04,2.5915,1036,2.0476,821,0.3367,120,0
2026,2,8481557,MIN,2026-04-02,2.569,945,2.0439,742,0.4533,170,1
2026,2,8481557,MIN,2026-03-28,2.8948,1228,2.3708,955,0.3862,209,0
2026,2,8481557,MIN,2026-03-26,2.5023,915,2.1919,775,0.2001,93,0
2026,2,8481557,MIN,2026-03-24,3.2446,1275,2.5942,941,0.2844,161,0
2026,2,8481557,MIN,2026-03-21,3.583,1462,2.6253,1029,0.5029,184,1
2026,2,8478550,"NYR,LAK",2026-04-16,3.1405,1226,2.7437,1041,0.3968,185,0
2026,2,8478550,"NYR,LAK",2026-04-14,3.7737,1381,3.3658,1156,0.4079,225,0
2026,2,8478550,"NYR,LAK",2026-04-13,2.7271,987,2.5256,881,0.2015,106,0
2026,2,8478550,"NYR,LAK",2026-04-11,3.0138,1103,2.8541,998,0.1596,105,1
2026,2,8478550,"NYR,LAK",2026-04-09,3.312,1163,3.312,1163,NA,NA,1
2026,2,8478550,"NYR,LAK",2026-04-06,3.6302,1252,3.6302,1252,NA,NA,1
2026,2,8478550,"NYR,LAK",2026-04-04,3.4749,1339,2.4563,839,1.0186,500,1
2026,2,8478550,"NYR,LAK",2026-04-02,3.4099,1253,2.8371,961,0.5666,290,1
2026,2,8478550,"NYR,LAK",2026-04-01,3.47,1261,3.1224,1082,0.3476,179,1
2026,2,8478550,"NYR,LAK",2026-03-28,3.4337,1319,2.9651,1087,0.4685,232,1
2026,2,8482116,OTT,2026-04-11,3.2175,1260,1.6765,631,0.9879,381,0
2026,2,8482116,OTT,2026-04-09,2.8003,1009,2.5391,916,0.1984,56,1
2026,2,8482116,OTT,2026-04-07,3.0165,1111,2.6976,953,0.2363,117,1
2026,2,8482116,OTT,2026-04-05,2.7153,1016,2.1998,786,0.3493,132,1
2026,2,8482116,OTT,2026-04-04,2.8515,991,2.3479,808,0.4357,154,1
2026,2,8482116,OTT,2026-04-02,3.1125,1197,2.4356,918,0.4921,169,1
2026,2,8482116,OTT,2026-03-31,3.4347,1265,1.9266,698,1.4211,525,0
2026,2,8482116,OTT,2026-03-28,3.555,1301,3.1653,1122,0.1861,76,0
2026,2,8482116,OTT,2026-03-26,4.0227,1401,3.7675,1297,0.2552,104,1
2026,2,8482116,OTT,2026-03-24,2.7773,1053,2.1526,754,0.3431,137,0
2026,2,8478460,CBJ,2026-04-14,3.9291,1559,3.7343,1463,0.1923,94,1
2026,2,8478460,CBJ,2026-04-12,4.3918,1827,3.6849,1513,0.707,314,1
2026,2,8478460,CBJ,2026-04-11,3.5196,1542,2.7173,1199,0.7542,318,0
2026,2,8478460,CBJ,2026-04-09,3.9703,1726,3.0453,1262,0.8006,421,0
2026,2,8478460,CBJ,2026-04-07,4.955,2006,4.2956,1711,0.6595,295,0
2026,2,8478460,CBJ,2026-04-04,3.8715,1647,3.861,1638,0.0105,9,1
2026,2,8478460,CBJ,2026-04-02,3.2606,1332,2.6835,1094,0.5111,206,0
2026,2,8478460,CBJ,2026-03-31,3.5131,1649,2.9738,1410,0.4974,214,1
2026,2,8478460,CBJ,2026-03-29,4.0652,1811,3.4458,1519,0.3672,167,1
2026,2,8478460,CBJ,2026-03-28,4.6471,1851,4.3285,1718,0.2923,120,1
2026,2,8479420,BUF,2026-04-13,2.7802,1051,2.5153,917,0.2503,127,0
2026,2,8479420,BUF,2026-04-09,2.6468,1007,2.2878,849,0.359,158,1
2026,2,8479420,BUF,2026-04-08,3.1978,1338,2.6853,1045,0.5125,293,0
2026,2,8479420,BUF,2026-04-06,2.8655,1076,2.1408,733,0.7246,343,1
2026,2,8479420,BUF,2026-04-04,2.8373,1160,2.2654,845,0.5718,315,0
2026,2,8479420,BUF,2026-04-02,2.5645,1032,2.2855,884,0.2791,148,0
2026,2,8479420,BUF,2026-03-31,3.3673,1291,2.9625,1080,0.4049,211,1
2026,2,8479420,BUF,2026-03-28,3.7419,1461,3.4532,1258,0.2654,194,1
2026,2,8479420,BUF,2026-03-27,3.1107,1276,2.5659,975,0.5369,299,1
2026,2,8479420,BUF,2026-03-25,2.9076,1124,2.3411,879,0.532,235,1
2026,2,8478427,CAR,2026-04-11,2.9472,1113,1.9865,721,0.4608,232,0
2026,2,8478427,CAR,2026-04-07,3.0384,1120,2.3322,849,0.463,197,1
2026,2,8478427,CAR,2026-04-05,2.6686,987,2.2756,838,0.1957,72,0
2026,2,8478427,CAR,2026-04-04,3.1249,1128,2.4845,890,0.529,195,1
2026,2,8478427,CAR,2026-04-02,2.7607,990,2.1968,789,0.2634,108,1
2026,2,8478427,CAR,2026-03-31,3.0377,1169,2.006,738,0.7763,342,0
2026,2,8478427,CAR,2026-03-29,2.9886,1170,2.3837,899,0.3964,196,1
2026,2,8478427,CAR,2026-03-28,2.9556,1064,2.4306,875,0.1409,70,1
2026,2,8478427,CAR,2026-03-24,3.3307,1285,2.6834,1008,0.3397,160,0
2026,2,8478427,CAR,2026-03-22,2.9399,1183,2.1729,874,0.6227,256,0
2026,2,8478483,VGK,2026-04-15,2.5877,1011,2.1813,800,0.4064,211,1
2026,2,8478483,VGK,2026-04-13,2.9302,1119,1.7196,610,0.8896,378,1
2026,2,8478483,VGK,2026-04-11,3.2915,1230,2.4773,868,0.614,261,0
2026,2,8478483,VGK,2026-04-09,3.1736,1158,2.9891,1082,0.1415,55,0
2026,2,8478483,VGK,2026-04-07,3.1195,1126,2.854,1014,0.1245,57,0
2026,2,8478483,VGK,2026-04-04,3.4299,1297,2.7591,1039,0.4012,171,0
2026,2,8478483,VGK,2026-04-02,2.6618,1065,1.6324,604,0.9445,423,1
2026,2,8478483,VGK,2026-03-30,3.3753,1219,2.9565,1053,0.4188,166,1
2026,2,8478483,VGK,2026-03-28,3.6488,1339,2.9102,1037,0.4934,209,1
2026,2,8478483,VGK,2026-03-26,3.284,1337,2.4548,941,0.6438,316,1
2026,2,8477939,TOR,2026-04-15,3.347,1228,2.8876,1079,0.4439,149,0
2026,2,8477939,TOR,2026-04-13,3.674,1370,3.2658,1211,0.4083,158,1
2026,2,8477939,TOR,2026-04-11,1.5104,1188,1.5104,1167,NA,NA,1
2026,2,8477939,TOR,2026-04-09,3.5641,1313,3.4138,1246,0.1503,67,0
2026,2,8477939,TOR,2026-04-08,3.3193,1232,2.7916,1008,0.5277,224,1
2026,2,8477939,TOR,2026-04-04,3.528,1404,3.1458,1198,0.3821,206,0
2026,2,8477939,TOR,2026-04-02,2.9536,1125,2.7583,1051,0.176,68,0
2026,2,8477939,TOR,2026-03-30,3.7454,1415,3.3348,1222,0.3956,187,0
2026,2,8477939,TOR,2026-03-28,3.5283,1203,2.973,1019,0.4782,152,0
2026,2,8477939,TOR,2026-03-25,3.3681,1235,3.1054,1122,0.2627,113,1
2026,2,8480069,COL,2026-04-16,3.4666,1282,2.6024,975,0.7246,240,1
2026,2,8480069,COL,2026-04-14,3.8888,1535,3.017,1148,0.689,310,0
2026,2,8480069,COL,2026-03-30,2.5246,1035,2.0891,824,0.3621,182,1
2026,2,8480069,COL,2026-03-28,3.9767,1597,3.4897,1370,0.1945,75,1
2026,2,8480069,COL,2026-03-26,3.9098,1732,2.6985,1122,0.6884,365,0
2026,2,8480069,COL,2026-03-24,3.315,1324,2.6974,1060,0.3907,170,0
2026,2,8480069,COL,2026-03-22,3.649,1506,2.9602,1198,0.4295,170,0
2026,2,8480069,COL,2026-03-20,3.5001,1434,2.6621,1043,0.6267,276,0
2026,2,8480069,COL,2026-03-18,3.5756,1479,3.0038,1166,0.3538,203,1
2026,2,8480069,COL,2026-03-16,3.3389,1291,2.2055,831,0.9138,366,1
2026,2,8476459,NYR,2026-04-15,3.4391,1302,2.6236,949,0.468,171,0
2026,2,8476459,NYR,2026-04-13,3.2883,1286,2.6296,953,0.5521,299,0
2026,2,8476459,NYR,2026-04-11,3.2953,1282,2.1677,790,0.8323,385,0
2026,2,8476459,NYR,2026-04-08,2.8245,1124,2.1695,819,0.3037,131,1
2026,2,8476459,NYR,2026-04-05,3.015,1194,2.484,926,0.4351,215,1
2026,2,8476459,NYR,2026-04-04,3.0335,1251,2.3339,923,0.4275,177,1
2026,2,8476459,NYR,2026-04-02,3.6453,1380,2.8009,1026,0.5269,240,1
2026,2,8476459,NYR,2026-03-31,2.8993,1040,2.0944,710,0.6703,269,1
2026,2,8476459,NYR,2026-03-29,3.211,1195,2.5116,890,0.2705,120,1
2026,2,8476459,NYR,2026-03-27,2.6014,954,2.119,762,0.2464,104,1
2026,2,8483457,MTL,2026-04-14,3.9013,1568,3.4643,1372,0.4371,196,0
2026,2,8483457,MTL,2026-04-12,3.2975,1371,2.9692,1215,0.2322,114,0
2026,2,8483457,MTL,2026-04-11,3.8313,1603,2.6156,1066,0.8519,321,1
2026,2,8483457,MTL,2026-04-09,4.3166,1757,2.5748,1026,1.5175,587,1
2026,2,8483457,MTL,2026-04-07,4.0586,1544,3.3156,1248,0.6205,223,1
2026,2,8483457,MTL,2026-04-05,3.6224,1481,2.6955,1083,0.8591,360,1
2026,2,8483457,MTL,2026-04-04,4.33,1787,3.3136,1344,0.9573,407,0
2026,2,8483457,MTL,2026-04-02,3.6914,1554,3.0593,1235,0.2938,121,0
2026,2,8483457,MTL,2026-03-31,3.6935,1571,2.932,1242,0.4846,201,0
2026,2,8483457,MTL,2026-03-29,2.7213,1171,2.1523,939,0.541,216,0
2026,2,8478420,DAL,2026-04-15,2.896,1113,2.3642,854,0.5319,259,0
2026,2,8478420,DAL,2026-04-13,2.9985,1163,2.3343,833,0.6642,330,0
2026,2,8478420,DAL,2026-04-11,2.7057,1105,2.0057,757,0.6996,347,1
2026,2,8478420,DAL,2026-04-09,2.6753,1062,2.5783,1007,0.0837,54,1
2026,2,8478420,DAL,2026-04-07,3.0126,1268,2.3048,858,0.7078,410,1
2026,2,8478420,DAL,2026-04-04,3.2498,1305,2.8093,1117,0.4404,188,1
2026,2,8478420,DAL,2026-04-02,3.2769,1231,3.1168,1164,0.1601,67,1
2026,2,8478420,DAL,2026-03-31,3.3652,1345,2.87,1062,0.4952,283,0
2026,2,8478420,DAL,2026-03-29,3.3164,1284,3.0524,1108,0.2539,171,0
2026,2,8478420,DAL,2026-03-28,2.7248,1137,2.0042,749,0.7205,388,0
2026,2,8481559,NJD,2026-04-14,3.6587,1267,3.3779,1158,0.2807,109,0
2026,2,8481559,NJD,2026-04-12,4.3099,1532,3.2338,1141,0.855,319,1
2026,2,8481559,NJD,2026-04-11,3.6775,1187,3.6453,1173,NA,NA,0
