season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2014,2,8473575,Semyon Varlamov,Varlamov,COL,L,63,60,41,14,6,NA,146,2.40674,1867,2013,0.92747,2,218386,0,3,3,2
2014,2,8470594,Marc-Andre Fleury,Fleury,PIT,L,64,64,39,18,5,NA,150,2.37316,1624,1774,0.91544,5,227544,0,0,0,4
2014,2,8474550,Antti Niemi,Niemi,SJS,L,64,64,39,17,7,NA,149,2.39019,1556,1705,0.9126,4,224417,0,2,2,0
2014,2,8471750,Ben Bishop,Bishop,TBL,L,63,63,37,14,7,NA,133,2.2251,1625,1758,0.92434,5,215181,0,2,2,4
2014,2,8471695,Tuukka Rask,Rask,BOS,L,58,58,36,15,6,NA,115,2.03753,1526,1641,0.92992,7,203187,0,2,2,2
2014,2,8471679,Carey Price,Price,MTL,L,59,59,34,20,5,NA,134,2.32077,1694,1828,0.92669,6,207862,0,2,2,4
2014,2,8468685,Henrik Lundqvist,Lundqvist,NYR,L,63,62,33,24,5,NA,144,2.36368,1666,1810,0.92044,5,219319,0,4,4,0
2014,2,8470140,Kari Lehtonen,Lehtonen,DAL,L,65,64,33,20,10,NA,153,2.41325,1735,1888,0.91896,5,228239,0,4,4,4
2014,2,8473461,Steve Mason,Mason,PHI,R,61,60,33,18,7,NA,145,2.49598,1606,1751,0.91719,4,209136,0,1,1,10
2014,2,8470645,Corey Crawford,Crawford,CHI,L,59,56,32,16,10,NA,128,2.26213,1405,1533,0.9165,2,203701,0,1,1,0
2014,2,8475683,Sergei Bobrovsky,Bobrovsky,CBJ,L,58,58,32,20,5,NA,131,2.38222,1568,1699,0.92289,5,197966,0,1,1,2
2014,2,8470860,Jaroslav Halak,Halak,"STL,WSH",L,52,50,29,13,7,NA,110,2.24573,1275,1385,0.92057,5,176334,0,1,1,0
2014,2,8473972,Jonas Hiller,Hiller,ANA,R,50,50,29,13,7,NA,120,2.47524,1228,1348,0.91097,5,174528,0,2,2,0
2014,2,8469608,Mike Smith,Smith,PHX,L,62,61,27,21,10,NA,159,2.64268,1712,1871,0.91501,3,216598,1,3,4,14
2014,2,8471734,Jonathan Quick,Quick,LAK,L,49,49,27,17,4,NA,100,2.06558,1083,1183,0.91546,6,174285,0,2,2,2
2014,2,8473541,Jonathan Bernier,Bernier,TOR,L,55,49,26,19,7,NA,138,2.6852,1649,1787,0.92277,1,185014,0,1,1,4
2014,2,8466141,Roberto Luongo,Luongo,"VAN,FLA",L,56,56,25,23,7,NA,129,2.40198,1460,1589,0.91881,4,193340,0,0,0,2
2014,2,8467950,Craig Anderson,Anderson,OTT,L,53,52,25,16,8,NA,150,3.00026,1530,1680,0.91071,4,179984,0,1,1,2
2014,2,8468011,Ryan Miller,Miller,"BUF,STL",L,59,59,25,30,4,NA,154,2.63978,1731,1885,0.9183,1,210017,0,2,2,0
2014,2,8474651,Braden Holtby,Holtby,WSH,L,48,45,23,15,4,NA,126,2.84602,1349,1475,0.91457,4,159380,0,2,2,7
2014,2,8471715,Ondrej Pavelec,Pavelec,WPG,L,57,57,22,26,7,NA,163,3.01111,1481,1644,0.90085,1,194878,0,3,3,0
