"player_id","gp_onice","shots_5v5","ga_5v5","shots_pk","ga_pk","xg_faced","sv_pct_5v5","sv_pct_pk","actual_ga_tracked","gsax"
"8477424",64,2253,116,459,34,148.041740032204,0.9485,0.9259,150,-1.96
"8473503",43,1471,112,268,19,96.636781226669,0.9239,0.9291,131,-34.36
"8478039",37,1285,100,236,21,83.7808187044575,0.9222,0.911,121,-37.22
"8480947",19,655,36,125,11,40.4486619394156,0.945,0.912,47,-6.55
"8478048",65,2161,109,337,34,147.159021170926,0.9496,0.8991,143,4.16
"8476883",66,2142,124,467,40,141.505108861544,0.9421,0.9143,164,-22.49
"8480313",37,1240,71,195,20,75.5523329993011,0.9427,0.8974,91,-15.45
"8471734",41,1177,85,209,28,77.7686887568561,0.9278,0.866,113,-35.23
"8476999",55,1714,77,333,24,100.729105310922,0.9551,0.9279,101,-0.27
"8475311",57,1917,116,329,26,122.83464021585,0.9395,0.921,142,-19.17
"8480193",17,640,46,75,9,40.2863370226114,0.9281,0.88,55,-14.71
"8475883",43,1238,75,192,18,77.4260059098597,0.9394,0.9062,93,-15.57
"8474596",42,1377,105,318,33,94.6692645292496,0.9237,0.8962,138,-43.33
"8476899",26,782,49,166,16,51.9434404977364,0.9373,0.9036,65,-13.06
"8475852",39,1374,102,216,25,95.4599284161814,0.9258,0.8843,127,-31.54
"8480382",69,2252,119,411,46,133.714475484216,0.9472,0.8881,165,-31.29
"8475831",53,1575,97,283,27,102.45085748448,0.9384,0.9046,124,-21.55
"8476434",53,2109,142,370,44,141.079754222243,0.9327,0.8811,186,-44.92
"8477967",32,1119,64,191,24,71.5765702322824,0.9428,0.8743,88,-16.42
"8475789",40,1112,83,238,28,70.8925605018158,0.9254,0.8824,111,-40.11
"8478872",50,1747,106,478,49,113.158743991749,0.9393,0.8975,155,-41.84
"8477465",47,1478,89,288,27,92.7336018210044,0.9398,0.9062,116,-23.27
"8478406",22,647,44,100,11,41.3361874709371,0.932,0.89,55,-13.66
"8479394",55,1807,101,337,37,114.32376901753,0.9441,0.8902,138,-23.68
"8467950",26,845,55,195,17,57.1187620580895,0.9349,0.9128,72,-14.88
"8476341",28,836,52,213,22,54.6529328554752,0.9378,0.8967,74,-19.35
"8475683",69,2289,126,461,56,152.220121775405,0.945,0.8785,182,-29.78
"8478009",68,2359,113,368,31,151.128871634079,0.9521,0.9158,144,7.13
"8478492",51,1644,88,279,23,103.758821058495,0.9465,0.9176,111,-7.24
"8479292",31,944,66,153,14,62.3541387317237,0.9301,0.9085,80,-17.65
"8479979",81,2617,146,426,33,157.057599315332,0.9442,0.9225,179,-21.94
"8470594",47,1458,86,315,35,91.1852878308855,0.941,0.8889,121,-29.81
"8480925",16,535,30,90,6,32.1940875588334,0.9439,0.9333,36,-3.81
