season,game_type,player_id,player_name,last_name,team_abbrev,position,shoots,gp,goals,assists,points,points_per_game,plus_minus,pim,shots,shooting_pct,toi_per_game,ev_goals,ev_points,pp_goals,pp_points,sh_goals,sh_points,ot_goals,gw_goals,fo_win_pct
2013,2,8467545,Michael Ryder,Ryder,"DAL,MTL",R,R,46,16,19,35,0.76086,2,16,101,0.15841,962.913,8,18,8,17,0,0,0,5,0.33333
2013,2,8470039,Tomas Fleischmann,Fleischmann,FLA,L,L,48,12,23,35,0.72916,-10,16,121,0.09917,1124.0416,9,21,2,13,1,1,0,2,0.5
2013,2,8468504,Brad Boyes,Boyes,NYI,R,R,48,10,25,35,0.72916,-6,16,97,0.10309,1092.6458,9,22,1,13,0,0,1,1,0.25
2013,2,8474570,Cody Hodgson,Hodgson,BUF,C,R,48,15,19,34,0.70833,-4,20,114,0.13157,1103.8958,11,27,3,5,1,2,0,1,0.46798
2013,2,8469506,Jason Pominville,Pominville,"BUF,MIN",R,R,47,14,20,34,0.7234,1,8,118,0.11864,1210.7872,11,24,2,9,1,1,0,2,0.48571
2013,2,8467389,Brad Richards,Richards,NYR,C,L,46,11,23,34,0.73913,8,14,110,0.1,1128.7826,8,25,3,9,0,0,0,1,0.50582
2013,2,8470604,Jeff Carter,Carter,LAK,C,R,48,26,7,33,0.6875,0,16,133,0.19548,1054.6875,18,23,8,10,0,0,1,8,0.52604
2013,2,8471426,Troy Brouwer,Brouwer,WSH,R,R,47,19,14,33,0.70212,-5,28,111,0.17117,1112.2553,11,16,7,16,1,1,1,5,0.47844
2013,2,8475169,Evander Kane,Kane,WPG,L,L,48,17,16,33,0.6875,-3,80,190,0.08947,1227.1458,15,29,2,4,0,0,1,4,0.39393
2013,2,8462042,Jarome Iginla,Iginla,"CGY,PIT",R,R,44,14,19,33,0.75,-5,31,134,0.10447,1128.8181,8,21,6,12,0,0,0,3,0.49797
2013,2,8469521,Tomas Plekanec,Plekanec,MTL,C,L,47,14,19,33,0.70212,3,24,133,0.10526,1152.6595,10,18,4,15,0,0,0,2,0.50572
2013,2,8473994,Jamie Benn,Benn,DAL,L,L,41,12,21,33,0.80487,-12,40,110,0.10909,1194.6097,9,23,3,10,0,0,0,3,0.46121
2013,2,8468508,Justin Williams,Williams,LAK,R,R,48,11,22,33,0.6875,15,22,142,0.07746,1019.3958,10,27,1,6,0,0,0,3,0.33333
2013,2,8471276,David Krejci,Krejci,BOS,C,R,47,10,23,33,0.70212,1,20,93,0.10752,1110.2553,10,26,0,7,0,0,0,5,0.55198
2013,2,8471215,Evgeni Malkin,Malkin,PIT,C,L,31,9,24,33,1.06451,5,36,99,0.0909,1182.1612,5,15,4,18,0,0,0,3,0.47215
2013,2,8474037,James van Riemsdyk,van Riemsdyk,TOR,L,L,48,18,14,32,0.66666,-7,26,140,0.12857,1152.4375,13,26,5,6,0,0,0,3,0.55813
2013,2,8475794,Tyler Seguin,Seguin,BOS,C,R,48,16,16,32,0.66666,23,16,161,0.09937,1020.9166,12,26,4,6,0,0,0,2,0.48888
2013,2,8474190,Wayne Simmonds,Simmonds,PHI,R,R,45,15,17,32,0.71111,-7,84,110,0.13636,938.2444,9,16,6,16,0,0,0,4,0.66666
2013,2,8469500,Michael Cammalleri,Cammalleri,CGY,L,L,44,13,19,32,0.72727,-15,25,102,0.12745,1083.3409,8,17,5,15,0,0,0,3,0.51008
2013,2,8470617,Mike Richards,Richards,LAK,C,L,48,12,20,32,0.66666,-8,42,82,0.14634,981.1666,6,17,6,15,0,0,0,3,0.48979
2013,2,8467329,Vincent Lecavalier,Lecavalier,TBL,C,L,39,10,22,32,0.82051,-5,29,86,0.11627,1072.9743,5,23,5,9,0,0,0,0,0.54447
2013,2,8470638,Patrice Bergeron,Bergeron,BOS,C,R,42,10,22,32,0.7619,24,18,125,0.08,1157.6666,8,27,2,4,0,1,1,3,0.62104
2013,2,8470740,Lee Stempniak,Stempniak,CGY,R,R,47,9,23,32,0.68085,2,12,113,0.07964,1074.3617,5,22,4,6,0,4,0,2,0.13043
2013,2,8473412,Bryan Little,Little,WPG,C,R,48,7,25,32,0.66666,8,4,84,0.08333,1187.9375,5,26,2,5,0,1,1,2,0.51187
2013,2,8470600,Ryan Suter,Suter,MIN,D,L,48,4,28,32,0.66666,2,24,91,0.04395,1636.7708,1,17,3,15,0,0,0,1,NA
2013,2,8466139,Patrick Marleau,Marleau,SJS,C,L,48,17,14,31,0.64583,-2,24,150,0.11333,1146.6458,10,16,6,14,1,1,0,3,0.47333
2013,2,8466148,Marian Hossa,Hossa,CHI,R,L,40,17,14,31,0.775,20,16,116,0.14655,1082.475,12,23,4,6,1,2,3,6,0.33333
2013,2,8476855,Nail Yakupov,Yakupov,EDM,R,L,48,17,14,31,0.64583,-4,24,81,0.20987,873.7083,11,21,6,10,0,0,1,2,0
2013,2,8470794,Joe Pavelski,Pavelski,SJS,C,R,48,16,15,31,0.64583,2,10,130,0.12307,1134.5833,11,19,5,11,0,1,0,5,0.51818
2013,2,8471339,Ryan Callahan,Callahan,NYR,R,R,45,16,15,31,0.68888,9,12,144,0.11111,1290.5333,8,20,6,8,2,3,1,4,0.46666
2013,2,8471309,Johan Franzen,Franzen,DET,R,L,41,14,17,31,0.75609,13,41,116,0.12068,1085.2195,8,19,6,12,0,0,0,1,0.48387
2013,2,8476456,Jonathan Huberdeau,Huberdeau,FLA,L,L,48,14,17,31,0.64583,-15,18,112,0.125,1015.6458,12,22,2,9,0,0,0,1,0.33333
2013,2,8469454,Ilya Kovalchuk,Kovalchuk,NJD,L,R,37,11,20,31,0.83783,-6,20,123,0.08943,1435.1351,5,13,2,14,4,4,1,5,0.31818
2013,2,8473533,Jordan Staal,Staal,CAR,C,L,48,10,21,31,0.64583,-18,32,114,0.08771,1206.3125,9,23,1,7,0,1,0,1,0.50109
2013,2,8474589,Tyler Ennis,Ennis,BUF,R,L,47,10,21,31,0.65957,-14,16,108,0.09259,1072.6595,8,17,2,14,0,0,0,0,0.41909
2013,2,8459492,Vinny Prospal,Prospal,CBJ,L,L,48,12,18,30,0.625,3,32,85,0.14117,991.5833,8,23,4,7,0,0,0,2,0.44444
2013,2,8471676,Bobby Ryan,Ryan,ANA,R,R,46,11,19,30,0.65217,3,17,101,0.10891,995.1086,9,24,2,6,0,0,0,1,0.30864
2013,2,8467496,Andrei Markov,Markov,MTL,D,L,48,10,20,30,0.625,-9,14,79,0.12658,1447.7708,2,7,8,23,0,0,1,4,NA
2013,2,8471735,Keith Yandle,Yandle,PHX,D,L,48,10,20,30,0.625,4,54,130,0.07692,1334.8333,5,20,5,10,0,0,0,3,NA
2013,2,8474189,Lars Eller,Eller,MTL,C,L,46,8,22,30,0.65217,8,45,84,0.09523,889.7826,7,25,1,5,0,0,0,1,0.49261
2013,2,8470606,Dustin Brown,Brown,LAK,R,R,46,18,11,29,0.63043,6,22,142,0.12676,1170.0869,10,16,8,13,0,0,0,1,0.36585
2013,2,8470626,Loui Eriksson,Eriksson,DAL,L,L,48,12,17,29,0.60416,-9,8,104,0.11538,1207.1875,9,18,2,10,1,1,1,3,0.2647
2013,2,8473544,Derick Brassard,Brassard,"CBJ,NYR",C,L,47,12,17,29,0.61702,1,16,88,0.13636,993.3404,9,18,3,11,0,0,0,1,0.48206
2013,2,8474068,Kyle Turris,Turris,OTT,C,R,48,12,17,29,0.60416,6,24,118,0.10169,1178.3541,9,20,3,9,0,0,1,2,0.49021
2013,2,8458537,Ray Whitney,Whitney,DAL,L,R,32,11,18,29,0.90625,1,4,62,0.17741,1163.75,7,17,4,12,0,0,0,1,0.31372
2013,2,8476195,Cory Conacher,Conacher,"TBL,OTT",C,L,47,11,18,29,0.61702,3,20,67,0.16417,838.4255,10,25,1,4,0,0,0,3,0.26666
2013,2,8470144,Frans Nielsen,Nielsen,NYI,C,L,48,6,23,29,0.60416,-3,12,93,0.06451,1081.0208,3,18,2,10,1,1,0,1,0.48028
2013,2,8459670,Kimmo Timonen,Timonen,PHI,D,L,45,5,24,29,0.64444,3,36,78,0.0641,1305.9777,2,12,3,17,0,0,0,1,NA
2013,2,8468509,Niklas Kronwall,Kronwall,DET,D,L,48,5,24,29,0.60416,-5,44,67,0.07462,1461.7083,3,13,2,16,0,0,0,2,NA
2013,2,8471742,Cody Franson,Franson,TOR,D,R,45,4,25,29,0.64444,4,8,70,0.05714,1127.3111,1,16,3,13,0,0,0,0,NA
2013,2,8475848,Brendan Gallagher,Gallagher,MTL,R,R,44,15,13,28,0.63636,10,33,117,0.1282,831.7727,12,24,3,4,0,0,0,3,0.32
2013,2,8468085,Radim Vrbata,Vrbata,PHX,R,R,34,12,16,28,0.82352,6,14,106,0.1132,1098.5588,9,15,2,12,1,1,0,1,0.3125
2013,2,8475098,Tyler Bozak,Bozak,TOR,C,R,46,12,16,28,0.60869,-1,6,61,0.19672,1218.6304,7,18,4,9,1,1,0,3,0.52587
2013,2,8471976,David Desharnais,Desharnais,MTL,C,L,48,10,18,28,0.58333,-2,26,66,0.15151,987.9791,8,21,2,7,0,0,0,3,0.5
2013,2,8470602,Dion Phaneuf,Phaneuf,TOR,D,L,48,9,19,28,0.58333,-4,65,88,0.10227,1510.6875,6,12,3,16,0,0,1,1,NA
2013,2,8470642,Shea Weber,Weber,NSH,D,R,48,9,19,28,0.58333,-2,48,124,0.07258,1555.2916,6,16,3,12,0,0,1,1,NA
2013,2,8470834,Dustin Byfuglien,Byfuglien,WPG,D,R,43,8,20,28,0.65116,-1,34,142,0.05633,1464.186,4,18,4,10,0,0,2,2,NA
2013,2,8469485,Derek Roy,Roy,"DAL,VAN",C,L,42,7,21,28,0.66666,4,6,85,0.08235,1115.6666,5,19,2,8,0,1,0,1,0.45595
2013,2,8470655,David Backes,Backes,STL,R,R,48,6,22,28,0.58333,5,62,100,0.06,1176.6666,5,22,1,5,0,1,0,1,0.52302
2013,2,8468518,Tomas Kopecky,Kopecky,FLA,R,L,47,15,12,27,0.57446,-8,28,92,0.16304,1061.1276,10,17,4,9,1,1,0,0,0.48837
2013,2,8462038,Shane Doan,Doan,PHX,R,R,48,13,14,27,0.5625,6,37,129,0.10077,1083.2916,13,24,0,3,0,0,1,2,0.26666
2013,2,8471682,Devin Setoguchi,Setoguchi,MIN,R,R,48,13,14,27,0.5625,5,20,97,0.13402,866.3125,8,21,5,6,0,0,1,3,0.41176
2013,2,8473914,Mark Letestu,Letestu,CBJ,C,R,46,13,14,27,0.58695,7,10,92,0.1413,990.9347,8,20,3,5,2,2,1,2,0.50102
2013,2,8468483,Marian Gaborik,Gaborik,"NYR,CBJ",R,L,47,12,15,27,0.57446,-3,14,151,0.07947,1111.1702,11,18,1,9,0,0,2,5,0.33333
2013,2,8467338,Alex Tanguay,Tanguay,CGY,L,L,40,11,16,27,0.675,-13,22,44,0.25,1161.55,8,17,2,9,1,1,1,1,0.39306
2013,2,8470201,Jiri Hudler,Hudler,CGY,R,L,42,10,17,27,0.64285,-13,22,56,0.17857,1029.5476,5,19,5,8,0,0,0,0,0.32258
2013,2,8471498,Jannik Hansen,Hansen,VAN,R,R,47,10,17,27,0.57446,12,8,99,0.10101,1053.2765,9,24,1,3,0,0,0,2,0.09677
2013,2,8476438,Brandon Saad,Saad,CHI,L,L,46,10,17,27,0.58695,17,12,98,0.10204,987.6739,9,23,0,3,1,1,0,2,0.36956
2013,2,8476851,Alex Galchenyuk,Galchenyuk,MTL,C,L,48,9,18,27,0.5625,14,20,79,0.11392,739.25,9,26,0,1,0,0,0,2,0.42753
2013,2,8459442,Saku Koivu,Koivu,ANA,C,L,47,8,19,27,0.57446,4,18,55,0.14545,1056.0212,4,19,4,8,0,0,0,0,0.51351
2013,2,8466285,Brian Campbell,Campbell,FLA,D,L,48,8,19,27,0.5625,-22,12,70,0.11428,1585,2,10,6,17,0,0,0,2,NA
2013,2,8470257,Alexander Steen,Steen,STL,L,L,40,8,19,27,0.675,5,14,129,0.06201,1139.525,5,18,3,9,0,0,1,3,0.46078
2013,2,8474602,Justin Schultz,Schultz,EDM,D,R,48,8,19,27,0.5625,-17,8,85,0.09411,1286.9791,4,12,4,15,0,0,0,3,0
2013,2,8464989,Matt Cullen,Cullen,MIN,C,L,42,7,20,27,0.64285,9,10,79,0.0886,953.4761,7,23,0,4,0,0,0,0,0.54687
2013,2,8473473,Milan Lucic,Lucic,BOS,L,L,46,7,20,27,0.58695,8,75,79,0.0886,1014.7173,7,25,0,2,0,0,0,0,0.48571
2013,2,8468309,Mark Streit,Streit,NYI,D,L,48,6,21,27,0.5625,-14,22,83,0.07228,1400.8333,3,16,3,11,0,0,0,1,NA
2013,2,8458951,Sergei Gonchar,Gonchar,OTT,D,L,45,3,24,27,0.6,4,26,85,0.03529,1439.5777,1,15,2,12,0,0,1,3,NA
2013,2,8470281,Duncan Keith,Keith,CHI,D,L,47,3,24,27,0.57446,16,31,91,0.03296,1446.5106,1,16,2,10,0,1,0,0,NA
2013,2,8471274,Alex Goligoski,Goligoski,DAL,D,L,47,3,24,27,0.57446,4,18,80,0.0375,1343.1276,3,15,0,11,0,1,0,0,NA
2013,2,8471185,Curtis Glencross,Glencross,CGY,L,L,40,15,11,26,0.65,-8,18,92,0.16304,1094.125,11,19,3,6,1,1,0,3,0.43478
2013,2,8467407,Brian Gionta,Gionta,MTL,R,R,48,14,12,26,0.54166,3,8,112,0.125,1087.3958,9,19,5,7,0,0,0,3,0.33333
2013,2,8471242,Mike Green,Green,WSH,D,R,35,12,14,26,0.74285,-3,20,96,0.125,1491.2285,8,12,4,14,0,0,1,2,NA
2013,2,8477059,Damien Brunner,Brunner,DET,R,R,44,12,14,26,0.5909,-6,12,123,0.09756,935.3181,9,16,3,10,0,0,0,1,0.4
2013,2,8460621,Daniel Alfredsson,Alfredsson,OTT,R,R,47,10,16,26,0.55319,1,33,101,0.099,1160.9787,7,14,3,11,0,1,0,2,0.42105
2013,2,8475170,Brayden Schenn,Schenn,PHI,C,L,47,8,18,26,0.55319,-8,24,79,0.10126,931.7446,6,16,2,10,0,0,0,0,0.45474
2013,2,8474571,Mikkel Boedker,Boedker,PHX,L,L,48,7,19,26,0.54166,0,12,83,0.08433,1108.6041,4,19,3,7,0,0,0,2,0.0909
2013,2,8473534,Patrik Berglund,Berglund,STL,C,L,48,17,8,25,0.52083,-2,12,74,0.22972,1009.7083,10,17,5,6,2,2,1,3,0.46268
2013,2,8466160,Brenden Morrow,Morrow,"DAL,PIT",L,L,44,12,13,25,0.56818,-3,37,55,0.21818,891.7272,10,21,2,4,0,0,0,2,0.54166
2013,2,8467330,David Legwand,Legwand,NSH,C,L,48,12,13,25,0.52083,-6,20,78,0.15384,1105.5416,10,21,2,4,0,0,0,2,0.50208
2013,2,8474102,David Perron,Perron,STL,L,R,48,10,15,25,0.52083,0,44,84,0.11904000000000001,1080.4166,8,19,2,6,0,0,0,2,0.36363
2013,2,8474594,Slava Voynov,Voynov,LAK,D,R,48,6,19,25,0.52083,5,14,79,0.07594,1338.125,5,17,1,8,0,0,0,2,1
2013,2,8470920,David Clarkson,Clarkson,NJD,R,R,48,15,9,24,0.5,-6,78,180,0.08333,1055.5625,9,16,6,8,0,0,0,5,0.24
2013,2,8470358,Alexandre Burrows,Burrows,VAN,R,L,47,13,11,24,0.51063,15,54,140,0.09285,1134.4255,12,21,1,3,0,0,0,2,0.44444
2013,2,8475784,Jeff Skinner,Skinner,CAR,L,L,42,13,11,24,0.57142,-21,26,159,0.08176,1107.8095,8,15,5,9,0,0,0,0,0.47727
2013,2,8457981,Teemu Selanne,Selanne,ANA,R,R,46,12,12,24,0.52173,-10,28,96,0.125,941.5434,9,17,3,7,0,0,0,1,0.50595
2013,2,8476177,Matt Read,Read,PHI,R,R,42,11,13,24,0.57142,1,2,72,0.15277,1081.0476,10,21,1,3,0,0,0,2,0.29166
2013,2,8474176,Carl Hagelin,Hagelin,NYR,L,L,48,10,14,24,0.5,10,18,132,0.07575,1038.1875,9,23,1,1,0,0,0,1,0.41176
2013,2,8468505,Steve Ott,Ott,BUF,C,L,48,9,15,24,0.5,3,93,73,0.12328,1113.4791,7,19,2,3,0,2,1,3,0.557
2013,2,8471669,Paul Stastny,Stastny,COL,C,L,40,9,15,24,0.6,-7,14,87,0.10344,1161.4,7,14,2,10,0,0,0,1,0.52368
2013,2,8475236,Cody Eakin,Eakin,DAL,C,L,48,7,17,24,0.5,1,31,67,0.10447,905.0833,4,21,3,3,0,0,0,1,0.48562
2013,2,8467400,Francois Beauchemin,Beauchemin,ANA,D,L,48,6,18,24,0.5,19,22,74,0.08108,1407.4791,5,16,1,8,0,0,0,0,NA
2013,2,8468064,Martin Erat,Erat,"NSH,WSH",R,L,45,5,19,24,0.53333,-7,30,69,0.07246,1075.2888,4,16,1,8,0,0,0,2,0.51612
2013,2,8474565,Alex Pietrangelo,Pietrangelo,STL,D,R,47,5,19,24,0.51063,0,10,93,0.05376,1506.7659,3,17,2,6,0,1,0,0,NA
2013,2,8469465,Dan Hamhuis,Hamhuis,VAN,D,L,47,4,20,24,0.51063,9,12,61,0.06557,1403.4042,3,17,0,6,1,1,0,0,NA
2013,2,8473449,Kyle Okposo,Okposo,NYI,R,R,48,4,20,24,0.5,-2,38,101,0.0396,1017.3541,4,21,0,3,0,0,0,0,0.55913
2013,2,8476454,Ryan Nugent-Hopkins,Nugent-Hopkins,EDM,C,L,40,4,20,24,0.6,3,8,78,0.05128,1131.925,2,13,2,11,0,0,0,0,0.41016
2013,2,8475171,Oliver Ekman-Larsson,Ekman-Larsson,PHX,D,L,48,3,21,24,0.5,5,26,101,0.0297,1505.7708,3,16,0,8,0,0,0,1,NA
2013,2,8471699,Andrew Cogliano,Cogliano,ANA,C,L,48,13,10,23,0.47916,14,6,79,0.16455,922.1041,11,21,0,0,2,2,0,1,0.34782
2013,2,8471691,Martin Hanzal,Hanzal,PHX,C,L,39,11,12,23,0.58974,2,24,93,0.11827,1112.4358,7,15,4,7,0,1,0,2,0.46781
2013,2,8471254,Bryan Bickell,Bickell,CHI,L,L,48,9,14,23,0.47916,12,25,82,0.10975,768.3333,9,23,0,0,0,0,0,2,0.33333
2013,2,8473537,Viktor Stalberg,Stalberg,CHI,L,L,47,9,14,23,0.48936,16,25,113,0.07964,847.2765,9,21,0,2,0,0,0,1,0
2013,2,8473579,Nikolay Kulemin,Kulemin,TOR,L,L,48,7,16,23,0.47916,-5,22,72,0.09722,1004.2708,7,23,0,0,0,0,0,0,0.5
2013,2,8468542,Paul Martin,Martin,PIT,D,L,34,6,17,23,0.67647,14,16,38,0.15789,1519.5,4,14,2,9,0,0,0,1,NA
2013,2,8470162,Matt Stajan,Stajan,CGY,C,L,43,5,18,23,0.53488,7,26,44,0.11363,1029.7209,5,23,0,0,0,0,0,1,0.46233
2013,2,8474031,Kevin Shattenkirk,Shattenkirk,STL,D,R,48,5,18,23,0.47916,2,20,84,0.059520000000000003,1278.0833,3,14,2,9,0,0,0,0,NA
2013,2,8469638,Jussi Jokinen,Jokinen,"CAR,PIT",L,L,43,13,9,22,0.51162,-5,24,74,0.17567,925.8837,10,15,3,7,0,0,0,3,0.5787
2013,2,8470596,Nathan Horton,Horton,BOS,R,R,43,13,9,22,0.51162,1,22,114,0.11403,1011.3255,13,21,0,1,0,0,0,1,0.5
2013,2,8473465,Jamie McGinn,McGinn,COL,L,L,47,11,11,22,0.46808,-13,26,128,0.08593,1037.0851,8,15,3,7,0,0,0,2,0.5
2013,2,8471664,Mason Raymond,Raymond,VAN,L,L,46,10,12,22,0.47826,2,16,79,0.12658,949.4782,6,16,4,6,0,0,0,1,0.34
