season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2021,2,8478492,Ilya Samsonov,Samsonov,WSH,L,19,18,13,4,1,NA,49,2.69029,450,499,0.9018,2,65569,0,1,1,0
2021,2,8471418,Anton Khudobin,Khudobin,DAL,L,32,32,12,11,7,NA,76,2.54093,723,799,0.90488,3,107677,0,2,2,2
2021,2,8471679,Carey Price,Price,MTL,L,25,25,12,7,5,NA,65,2.63736,594,659,0.90136,1,88725,0,0,0,0
2021,2,8471734,Jonathan Quick,Quick,LAK,L,22,22,11,9,2,NA,58,2.85522,508,566,0.89752,2,73129,0,0,0,0
2021,2,8474596,Jake Allen,Allen,MTL,L,29,27,11,12,5,NA,76,2.67825,741,817,0.90697,0,102156,0,0,0,2
2021,2,8479193,Casey DeSmith,DeSmith,PIT,L,20,17,11,7,0,NA,48,2.54345,495,543,0.9116,2,67939,0,1,1,0
2021,2,8479979,Jake Oettinger,Oettinger,DAL,L,29,24,11,8,7,NA,63,2.35641,647,710,0.91126,1,96248,0,1,1,4
2021,2,8471469,Pekka Rinne,Rinne,NSH,L,24,21,10,12,1,NA,62,2.83864,602,664,0.90662,2,78629,0,1,1,0
2021,2,8475311,Darcy Kuemper,Kuemper,ARI,L,27,27,10,11,3,NA,66,2.56042,644,710,0.90704,2,92797,0,0,0,4
2021,2,8476899,Matt Murray,Murray,OTT,L,27,25,10,13,1,NA,79,3.37562,659,738,0.89295,2,84251,0,1,1,2
2021,2,8470860,Jaroslav Halak,Halak,BOS,L,19,17,9,6,4,NA,46,2.53207,436,482,0.90456,2,65401,0,0,0,0
2021,2,8473541,Jonathan Bernier,Bernier,DET,L,24,23,9,11,1,NA,65,2.98518,692,757,0.91413,0,78387,0,0,0,0
2021,2,8476434,John Gibson,Gibson,ANA,L,35,35,9,19,7,NA,101,2.98448,941,1042,0.90307,3,121830,0,0,0,2
2021,2,8476914,Joonas Korpisalo,Korpisalo,CBJ,L,33,31,9,13,7,NA,96,3.29626,808,904,0.8938,0,104846,0,1,1,2
2021,2,8476999,Linus Ullmark,Ullmark,BUF,L,20,20,9,6,3,NA,49,2.63185,542,591,0.91708,0,67025,0,0,0,0
2021,2,8477361,Calvin Petersen,Petersen,LAK,R,35,32,9,18,5,NA,97,2.88711,998,1095,0.91141,0,120951,0,1,1,0
2021,2,8478024,Ville Husso,Husso,STL,L,17,15,9,6,1,NA,49,3.205,411,460,0.89347,1,55039,0,0,0,4
2021,2,8478499,Adin Hill,Hill,ARI,L,19,17,9,9,1,NA,46,2.74381,484,530,0.9132,2,60354,0,0,0,0
2021,2,8479394,Carter Hart,Hart,PHI,L,27,25,9,11,5,NA,89,3.66678,632,721,0.87656,1,87379,0,0,0,2
2021,2,8471306,Thomas Greiss,Greiss,DET,L,34,29,8,15,8,NA,79,2.70062,815,894,0.91163,2,105309,0,0,0,2
2021,2,8478007,Elvis Merzlikins,Merzlikins,CBJ,L,28,23,8,12,5,NA,69,2.76586,756,825,0.91636,2,89809,0,1,1,0
2021,2,8480382,Alexandar Georgiev,Georgiev,NYR,L,19,18,8,7,2,NA,44,2.71065,421,465,0.90537,2,58436,0,1,1,0
2021,2,8474651,Braden Holtby,Holtby,VAN,L,21,21,7,11,3,NA,77,3.66526,618,695,0.8892,0,75629,0,1,1,0
2021,2,8480280,Jeremy Swayman,Swayman,BOS,L,10,10,7,3,0,NA,15,1.49572,256,271,0.94464,2,36103,0,0,0,0
2021,2,8471227,Devan Dubnyk,Dubnyk,"SJS,COL",L,22,18,6,11,2,NA,63,3.19697,539,602,0.89534,1,70942,0,0,0,2
2021,2,8475852,Petr Mrazek,Mrazek,CAR,L,12,12,6,2,3,NA,23,2.05668,275,298,0.92281,3,40259,0,0,0,0
2021,2,8476316,Laurent Brossoit,Brossoit,WPG,L,14,11,6,6,0,NA,30,2.41897,338,368,0.91847,1,44647,0,0,0,0
2021,2,8476876,Malcolm Subban,Subban,CHI,L,16,14,6,8,1,NA,47,3.19987,424,471,0.90021,2,52877,0,0,0,0
2021,2,8477293,Antti Raanta,Raanta,ARI,L,12,11,5,5,2,NA,38,3.3587,363,401,0.90523,0,40730,0,0,0,0
2021,2,8477992,Jonas Johansson,Johansson,"BUF,COL",L,15,13,5,6,2,NA,39,2.86472,341,380,0.89736,1,49010,0,0,0,0
2021,2,8479406,Filip Gustavsson,Gustavsson,OTT,L,9,7,5,1,2,NA,17,2.163,237,254,0.93307,0,28294,0,0,0,0
2021,2,8479496,David Rittich,Rittich,"CGY,TOR",L,19,15,5,8,2,NA,46,2.85783,417,463,0.90064,1,57946,0,0,0,0
2021,2,8468011,Ryan Miller,Miller,ANA,L,16,14,4,8,2,NA,51,3.51353,381,432,0.88194,0,52255,0,0,0,0
2021,2,8470147,Curtis McElhinney,McElhinney,TBL,L,12,12,4,6,2,NA,37,3.08626,259,296,0.875,1,43159,0,0,0,2
2021,2,8474636,Michael Hutchinson,Hutchinson,TOR,R,8,8,4,2,1,NA,17,2.41782,194,211,0.91943,1,25312,0,0,0,0
2021,2,8476932,Anthony Stolarz,Stolarz,ANA,L,8,7,4,3,0,NA,17,2.19685,213,230,0.92608,1,27858,0,1,1,0
2021,2,8477405,Marcus Hogberg,Hogberg,OTT,L,14,10,4,7,0,NA,40,3.73919,282,322,0.87577,0,38511,0,0,0,0
2021,2,8481519,Spencer Knight,Knight,FLA,L,4,3,4,0,0,NA,8,2.31996,91,99,0.91919,0,12414,0,0,0,0
2021,2,8475809,Scott Wedgewood,Wedgewood,NJD,L,16,15,3,8,3,NA,46,3.10799,412,458,0.89956,2,53282,0,0,0,0
2021,2,8476234,Keith Kinkaid,Kinkaid,NYR,L,9,7,3,2,1,NA,21,2.59321,184,205,0.89756,1,29153,0,0,0,0
2021,2,8476341,Anton Forsberg,Forsberg,OTT,L,8,8,3,4,1,NA,24,3.21034,240,264,0.90909,0,26913,0,0,0,0
2021,2,8480373,Josef Korenar,Korenar,SJS,L,10,7,3,5,0,NA,26,3.1718,232,258,0.89922,0,29510,0,0,0,0
2021,2,8467950,Craig Anderson,Anderson,WSH,L,4,2,2,1,0,NA,6,2.13354,65,71,0.91549,0,10124,0,0,0,0
2021,2,8474682,Dustin Tokarski,Tokarski,BUF,L,13,10,2,8,2,NA,43,3.53699,404,447,0.9038,0,43766,0,1,1,0
2021,2,8475717,Calvin Pickard,Pickard,DET,L,6,4,2,1,1,NA,16,3.16292,111,127,0.87401,0,18211,0,0,0,0
2021,2,8475920,Michael Houser,Houser,BUF,L,4,4,2,2,0,NA,14,3.45631,127,141,0.9007,0,14582,0,0,0,0
2021,2,8478435,Dan Vladar,Vladar,BOS,L,5,5,2,2,1,NA,17,3.39924,132,149,0.8859,0,18004,0,0,0,0
2021,2,8475622,Carter Hutton,Hutton,BUF,L,13,12,1,10,1,NA,39,3.46812,302,341,0.88563,0,40483,0,0,0,0
2021,2,8476444,Christopher Gibson,Gibson,TBL,L,2,2,1,1,0,NA,5,2.65565,35,40,0.875,0,6778,0,0,0,0
2021,2,8476509,Maxime Lagace,Lagace,PIT,L,1,1,1,0,0,NA,0,0,29,29,1,1,3600,0,0,0,0
2021,2,8476861,Oscar Dansk,Dansk,VGK,L,1,1,1,0,0,NA,4,3.90773,25,29,0.86206,0,3685,0,0,0,0
2021,2,8477180,Aaron Dell,Dell,NJD,L,7,5,1,5,0,NA,22,4.13577,132,154,0.85714,0,19150,0,0,0,0
2021,2,8477234,Troy Grosenick,Grosenick,LAK,L,2,2,1,1,0,NA,6,3,71,77,0.92207,0,7200,0,0,0,0
2021,2,8477480,Eric Comrie,Comrie,NJD,L,1,1,1,0,0,NA,3,3,30,33,0.90909,0,3600,0,0,0,0
2021,2,8478916,Joey Daccord,Daccord,OTT,L,8,6,1,3,1,NA,22,3.27245,192,214,0.89719,0,24202,0,0,0,0
2021,2,8479312,Alex Lyon,Lyon,PHI,L,6,5,1,3,1,NA,18,3.33179,151,169,0.89349,0,19449,0,0,0,0
2021,2,8479973,Stuart Skinner,Skinner,EDM,L,1,1,1,0,0,NA,5,5.02652,33,38,0.86842,0,3581,0,0,0,0
2021,2,8480045,Ukko-Pekka Luukkonen,Luukkonen,BUF,L,4,4,1,3,0,NA,14,3.87632,135,149,0.90604,0,13002,0,0,0,0
2021,2,8480051,Cayden Primeau,Primeau,MTL,L,4,4,1,2,1,NA,14,4.16047,79,93,0.84946,0,12114,0,0,0,0
2021,2,8480112,Hunter Miska,Miska,COL,L,5,5,1,1,2,NA,18,4.15704,93,111,0.83783,0,15588,0,0,0,0
2021,2,8480162,Matiss Kivlenieks,Kivlenieks,CBJ,L,2,2,1,1,0,NA,7,3.40494,64,71,0.9014,0,7401,0,0,0,0
2021,2,8480420,Collin Delia,Delia,CHI,L,6,5,1,3,1,NA,20,3.58762,185,205,0.90243,0,20069,0,0,0,0
2021,2,8475839,Louis Domingue,Domingue,CGY,R,1,1,0,1,0,NA,3,3.11958,20,23,0.86956,0,3462,0,0,0,0
2021,2,8479288,Kasimir Kaskisuo,Kaskisuo,NSH,L,1,0,0,0,0,NA,0,0,3,3,1,0,922,0,0,0,0
2021,2,8480313,Logan Thompson,Thompson,VGK,R,1,0,0,0,0,NA,0,0,2,2,1,0,495,0,0,0,0
2021,2,8481001,Veini Vehvilainen,Vehvilainen,CBJ,L,1,0,0,0,0,NA,1,5.625,3,4,0.75,0,640,0,0,0,0
2021,2,8481031,Ivan Prosvetov,Prosvetov,ARI,L,3,1,0,1,0,NA,9,4.15331,42,51,0.82352,0,7801,0,0,0,0
2021,2,8481501,Artyom Zagidulin,Zagidulin,CGY,L,1,0,0,0,0,NA,2,4.2528,9,11,0.81818,0,1693,0,0,0,0
2021,2,8482246,Alexei Melnichuk,Melnichuk,SJS,L,3,2,0,1,1,NA,11,5.05424,70,81,0.86419,0,7835,0,0,0,0
