season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2011,2,8468038,Michael Leighton,Leighton,PHI,L,1,1,1,0,0,NA,4,4.01449,32,36,0.88888,0,3587,0,0,0,0
2011,2,8471774,Alex Stalock,Stalock,SJS,L,1,0,1,0,0,NA,0,0,9,9,1,0,1787,0,0,0,0
2011,2,8474855,Nathan Lawson,Lawson,NYI,L,10,7,1,4,2,NA,26,4.05915,217,243,0.893,0,23059,0,0,0,0
2011,2,8475215,Robin Lehner,Lehner,OTT,L,8,5,1,4,0,NA,20,3.52043,158,178,0.88764,0,20452,0,0,0,2
2011,2,8459579,Patrick Lalime,Lalime,BUF,L,7,4,0,5,0,NA,18,2.95553,145,163,0.88957,0,21925,0,1,1,0
2011,2,8470093,Mike McKenna,McKenna,NJD,R,2,1,0,1,0,NA,6,3.05429,50,56,0.89285,0,7072,0,0,0,0
2011,2,8470263,David Leneveu,Leneveu,CBJ,L,1,0,0,0,0,NA,2,6,10,12,0.83333,0,1200,0,0,0,0
2011,2,8470800,Mike Brodeur,Brodeur,OTT,L,4,1,0,1,0,NA,7,4.33809,35,42,0.83333,0,5809,0,0,0,0
2011,2,8473434,Chad Johnson,Johnson,NYR,L,1,0,0,0,0,NA,2,6,9,11,0.81818,0,1200,0,0,0,0
2011,2,8473532,Mark Dekanich,Dekanich,NSH,L,1,0,0,0,0,NA,3,3.6012,22,25,0.88,0,2999,0,0,0,0
2011,2,8473614,Richard Bachman,Bachman,DAL,L,1,0,0,0,0,NA,0,0,4,4,1,0,575,0,0,0,0
2011,2,8474194,Timo Pielmeier,Pielmeier,ANA,L,1,0,0,0,0,NA,5,7.5,7,12,0.58333,0,2400,0,0,0,0
2011,2,8474488,Matt Climie,Climie,PHX,L,1,0,0,0,0,NA,1,1.85185,15,16,0.9375,0,1944,0,0,0,0
2011,2,8474591,Tom McCollum,McCollum,DET,L,1,0,0,0,0,NA,3,12.3147,5,8,0.625,0,877,0,0,0,0
2011,2,8474593,Jacob Markstrom,Markstrom,FLA,L,1,0,0,1,0,NA,2,3.01381,12,14,0.85714,0,2389,0,0,0,0
2011,2,8474771,Peter Mannino,Mannino,ATL,L,2,0,0,0,0,NA,5,4.12182,31,36,0.86111,0,4367,0,0,0,0
