season,game_type,team_id,team_full,gp,wins,losses,ot_losses,ties,points,point_pct,wins_regulation,wins_regulation_ot,wins_shootout,goals_for,goals_against,gf_per_game,ga_per_game,shots_for_per_game,shots_against_per_game,pp_pct,pp_net_pct,pk_pct,pk_net_pct,fo_win_pct,shutouts
2011,2,23,Vancouver Canucks,82,54,19,9,NA,117,0.71341,46,50,4,258,180,3.14634,2.19512,32,30.12195,0.243243,0.236486,0.85577,0.875,0.548593,5
2011,2,15,Washington Capitals,82,48,23,11,NA,107,0.65243,34,43,5,219,191,2.67073,2.32926,31.29268,28.96341,0.174904,0.155893,0.856188,0.879598,0.51651,8
2011,2,4,Philadelphia Flyers,82,47,23,12,NA,106,0.64634,41,44,3,256,216,3.12195,2.63414,31.76829,30.13414,0.166101,0.149152,0.827477,0.869009,0.503037,0
2011,2,5,Pittsburgh Penguins,82,49,25,8,NA,106,0.64634,34,39,10,228,196,2.78048,2.39024,31.4878,28.68292,0.157556,0.138263,0.861112,0.901234,0.49218,5
2011,2,28,San Jose Sharks,82,48,25,9,NA,105,0.64024,38,43,5,243,208,2.96341,2.53658,34.53658,28.89024,0.235294,0.211072,0.795621,0.817518,0.537245,6
2011,2,17,Detroit Red Wings,82,47,25,10,NA,104,0.63414,34,43,4,257,237,3.13414,2.89024,33.62195,30.65853,0.222591,0.199335,0.823334,0.84,0.519427,3
2011,2,6,Boston Bruins,82,46,25,11,NA,103,0.62804,43,44,2,244,189,2.9756,2.30487,32.87804,32.70731,0.162264,0.143396,0.826416,0.867924,0.51868,11
2011,2,14,Tampa Bay Lightning,82,46,25,11,NA,103,0.62804,32,40,6,241,234,2.93902,2.85365,31.76829,28.70731,0.205357,0.157738,0.837749,0.841059,0.50385,7
2011,2,24,Anaheim Ducks,82,47,30,5,NA,99,0.60365,34,43,4,235,233,2.86585,2.84146,28.46341,32.29268,0.235087,0.210526,0.813115,0.836065,0.476766,7
2011,2,18,Nashville Predators,82,44,27,11,NA,99,0.60365,36,38,6,213,190,2.59756,2.31707,28.80487,30.60975,0.152416,0.144981,0.849265,0.867647,0.502027,8
2011,2,27,Phoenix Coyotes,82,43,26,13,NA,99,0.60365,36,38,5,226,220,2.75609,2.68292,30.31707,32.59756,0.159169,0.138408,0.783784,0.800675,0.514625,9
2011,2,26,Los Angeles Kings,82,46,30,6,NA,98,0.59756,35,36,10,209,196,2.54878,2.39024,28.81707,27.90243,0.160958,0.14041,0.855073,0.869565,0.511257,9
2011,2,16,Chicago Blackhawks,82,44,29,9,NA,97,0.59146,34,38,6,252,220,3.07317,2.68292,32.15853,28.70731,0.231046,0.216606,0.792157,0.815686,0.508103,5
2011,2,7,Buffalo Sabres,82,43,29,10,NA,96,0.58536,28,38,5,240,228,2.92682,2.78048,32.80487,30.65853,0.193548,0.146953,0.83,0.836666,0.476714,6
2011,2,8,Montréal Canadiens,82,44,30,8,NA,96,0.58536,36,41,3,213,206,2.59756,2.51219,31.7317,30.95121,0.196551,0.175862,0.844037,0.859327,0.490025,8
2011,2,25,Dallas Stars,82,42,29,11,NA,95,0.57926,32,37,5,222,226,2.70731,2.75609,27.67073,30.53658,0.179738,0.130718,0.801445,0.837545,0.499581,5
2011,2,20,Calgary Flames,82,41,29,12,NA,94,0.57317,30,32,9,241,230,2.93902,2.80487,30.5,28.51219,0.194968,0.166666,0.812057,0.836879,0.481458,6
2011,2,3,New York Rangers,82,44,33,5,NA,93,0.56707,32,35,9,224,195,2.7317,2.37804,29.91463,29.39024,0.168965,0.151724,0.836576,0.879377,0.477277,11
2011,2,12,Carolina Hurricanes,82,40,31,11,NA,91,0.55487,29,35,5,231,234,2.81707,2.85365,30.69512,33.2317,0.158959,0.141618,0.8125,0.838235,0.446163,4
2011,2,19,St. Louis Blues,82,38,33,11,NA,87,0.53048,31,34,4,236,228,2.87804,2.78048,30.18292,27.7317,0.186379,0.182795,0.817205,0.842293,0.47309,10
2011,2,30,Minnesota Wild,82,39,35,8,NA,86,0.52439,31,36,3,203,228,2.4756,2.78048,26.19512,32.01219,0.181506,0.157534,0.827923,0.850649,0.507481,5
2011,2,10,Toronto Maple Leafs,82,37,34,11,NA,85,0.51829,30,32,5,213,245,2.59756,2.9878,28.78048,30.9756,0.159509,0.134969,0.774546,0.792727,0.504575,3
2011,2,1,New Jersey Devils,82,38,39,5,NA,81,0.4939,28,35,3,171,207,2.08536,2.52439,28.58536,26.2439,0.143459,0.109704,0.834025,0.846473,0.511823,9
2011,2,29,Columbus Blue Jackets,82,34,35,13,NA,81,0.4939,24,29,5,210,250,2.56097,3.04878,30.56097,29.84146,0.139534,0.10299,0.802548,0.821656,0.511865,6
2011,2,11,Atlanta Thrashers,82,34,36,12,NA,80,0.4878,19,29,5,218,262,2.65853,3.19512,31.4756,32.17073,0.183391,0.148788,0.775439,0.796491,0.487347,5
2011,2,9,Ottawa Senators,82,32,40,10,NA,74,0.45121,28,30,2,190,245,2.31707,2.9878,29.03658,31.20731,0.175097,0.159533,0.836735,0.857142,0.508425,5
2011,2,2,New York Islanders,82,30,39,13,NA,73,0.44512,19,26,4,225,258,2.7439,3.14634,29.36585,31.95121,0.172185,0.149006,0.832259,0.880645,0.501439,2
2011,2,13,Florida Panthers,82,30,40,12,NA,72,0.43902,20,26,4,191,222,2.32926,2.70731,30.40243,31.81707,0.131086,0.112359,0.846442,0.861423,0.519292,7
2011,2,21,Colorado Avalanche,82,30,44,8,NA,68,0.41463,18,24,6,221,287,2.69512,3.5,29.19512,31.81707,0.184905,0.143396,0.761147,0.786624,0.506339,1
2011,2,22,Edmonton Oilers,82,25,45,12,NA,62,0.37804,21,23,2,191,260,2.32926,3.17073,26.68292,31.67073,0.144736,0.138157,0.769471,0.794392,0.441552,4
