"player_id","season","shots_taken","actual_goals","expected_goals","gax_pooled","toi_total_sec","gax_per60"
"8465009",2019,153,5,3.97107536811382,1.02892463188618,93079,0.0397955357791797
"8466139",2019,219,14,18.617882760067,-4.617882760067,82197,-0.202250421989139
"8468508",2019,356,25,27.6685059321462,-2.66850593214622,96462,-0.0995896970384854
"8469454",2019,169,13,13.1521559972316,-0.152155997231608,58855,-0.00930696780279991
"8469455",2019,177,11,11.799561443273,-0.799561443272982,64344,-0.0447348811976677
"8469506",2019,165,16,13.2633917569183,2.73660824308172,53354,0.184649504724935
"8470187",2019,224,3,6.03754751326051,-3.03754751326051,78175,-0.139880665784942
"8470257",2019,158,11,11.5586309428327,-0.558630942832679,71451,-0.0281461616240171
"8470281",2019,178,5,5.88493999378989,-0.884939993789885,98878,-0.0322193407799873
"8470595",2019,259,21,22.1317208694527,-1.13172086945269,80167,-0.0508213495581685
"8470600",2019,196,6,6.55506519885966,-0.555065198859665,114326,-0.0174783926306771
"8470601",2019,166,3,4.6753404972842,-1.6753404972842,66798,-0.0902905145397034
"8470604",2019,232,12,16.8359331495012,-4.83593314950121,73128,-0.238066942049617
"8470606",2019,211,18,15.7672255206271,2.23277447937289,77389,0.103864736923108
"8470607",2019,201,5,7.54889083607122,-2.54889083607122,77954,-0.117710534544172
"8470610",2019,263,25,23.1962185872253,1.80378141277469,71924,0.0902843708079208
"8470612",2019,195,12,11.1820667307475,0.817933269252535,70580,0.0417194640026796
"8470613",2019,480,16,15.671984917135,0.32801508286502,136282,0.00866478550589273
"8470619",2019,157,16,13.7912394034793,2.20876059652073,51909,0.153182264105929
"8470638",2019,362,31,28.9199929464376,2.08000705356244,85337,0.0877465272135741
"8470642",2019,232,14,6.3546312219114,7.6453687780886,69675,0.395024436327505
"8470655",2019,187,9,11.3975829829578,-2.39758298295783,60659,-0.14229213700602
"8470794",2019,265,36,26.8579672679771,9.14203273202293,90965,0.361801987965509
"8470834",2019,182,5,7.08193129475694,-2.08193129475694,61452,-0.121964340641883
"8470966",2019,326,13,10.8970878149848,2.10291218501516,103850,0.0728982558117917
"8471214",2019,497,50,35.1614439969999,14.8385560030001,101961,0.523914061364643
"8471215",2019,244,21,20.3188307107775,0.681169289222456,75149,0.0326312983699163
"8471218",2019,293,16,18.2548685208894,-2.25486852088943,95859,-0.0846819461417494
"8471228",2019,313,29,24.6429368953686,4.35706310463138,92411,0.169735498768252
"8471262",2019,242,17,19.6330932017299,-2.63309320172993,82304,-0.115172233745963
"8471276",2019,227,20,16.9206225652015,3.07937743479852,100405,0.110410425429756
"8471303",2019,171,8,4.45017089112662,3.54982910887338,70966,0.180077569426827
"8471675",2019,277,31,24.5452775250305,6.45472247496945,93964,0.247296846769933
"8471676",2019,219,14,13.8853041518014,0.114695848198609,69903,0.00590682879869238
"8471685",2019,197,18,16.3597954414436,1.64020455855643,93930,0.0628631577856187
"8471698",2019,206,22,18.0726340471301,3.92736595286987,72886,0.193981250587651
"8471699",2019,158,7,12.3151591018541,-5.31515910185408,62246,-0.307402447814714
"8471702",2019,180,7,4.91789883660385,2.08210116339615,99648,0.0752204177527509
"8471707",2019,193,7,13.972303618677,-6.97230361867696,57415,-0.437173091130141
"8471709",2019,167,5,6.16797269892413,-1.16797269892413,100386,-0.0418853397498344
"8471724",2019,259,12,9.06555401417427,2.93444598582573,94052,0.112320902787529
"8471735",2019,245,8,7.65257489396026,0.347425106039736,101440,0.0123297553405269
"8471887",2019,265,17,22.3570318160928,-5.35703181609279,64579,-0.298631359078556
"8473412",2019,154,12,12.0072766519152,-0.00727665191516458,73567,-0.000356082848214451
"8473419",2019,373,34,27.3555554862833,6.64444451371673,106439,0.224729659705373
"8473422",2019,186,18,15.5207387334085,2.47926126659149,79792,0.111857586722095
"8473446",2019,195,5,6.58155348332366,-1.58155348332366,99470,-0.0572392936560288
"8473449",2019,182,14,11.8226746384753,2.17732536152471,62549,0.12531569332026
"8473507",2019,259,9,8.5316800448345,0.468319955165498,97867,0.0172269696485617
"8473512",2019,278,18,16.0291583769722,1.97084162302781,92186,0.0769642878842785
"8473533",2019,173,13,15.9432950007613,-2.94329500076129,62230,-0.170269355660303
"8473548",2019,274,28,22.929253704031,5.070746295969,87045,0.209715511120551
"8473563",2019,225,23,17.3967663449585,5.60323365504155,91606,0.220199999543148
"8473564",2019,177,12,11.1930053710239,0.806994628976099,53072,0.0547403652455901
"8473573",2019,186,14,15.2272423895774,-1.22724238957744,67912,-0.0650558458369477
"8473604",2019,251,28,21.1037772492273,6.89622275077272,89691,0.276799254136778
"8473986",2019,196,14,14.8619831813267,-0.86198318132665,65944,-0.0470571917502114
"8473994",2019,296,28,27.1989412903204,0.801058709679637,92215,0.0312726926730651
"8474027",2019,168,2,3.71970767207677,-1.71970767207677,104399,-0.0593008325700089
"8474031",2019,179,2,6.12411169236293,-4.12411169236293,76406,-0.19431461001108
"8474034",2019,211,13,18.6734455898404,-5.67344558984041,80218,-0.254611235924923
"8474037",2019,190,21,16.5527664410183,4.44723355898168,61855,0.25883179714387
"8474053",2019,330,32,24.1444621888222,7.85553781117779,99520,0.284163345259647
"8474056",2019,241,9,6.54356586781796,2.45643413218204,83112,0.106400554382705
"8474102",2019,224,28,16.1734070866951,11.8265929133049,81996,0.519241603101343
"8474141",2019,392,34,26.6903474953142,7.3096525046858,101146,0.260165987946818
"8474149",2019,258,24,22.5100501141278,1.48994988587219,84311,0.0636194516627711
"8474150",2019,262,18,20.1048378587002,-2.10483785870019,78906,-0.0960309265622474
"8474151",2019,152,7,5.67030545085436,1.32969454914564,94934,0.0504234560528821
"8474157",2019,294,25,22.0100583910826,2.98994160891743,70359,0.15298383706566
"8474161",2019,252,16,16.4505704945186,-0.450570494518619,80539,-0.0201399791438561
"8474162",2019,205,9,5.66597213607747,3.33402786392253,98554,0.121786029081733
"8474189",2019,216,10,15.2910943701863,-5.29109437018633,74409,-0.255989728832141
"8474190",2019,208,15,20.1325334644062,-5.13253346440615,72121,-0.256196121405168
"8474563",2019,192,7,6.65984874253627,0.34015125746373,113880,0.0107529375383687
"8474564",2019,309,42,24.953112666728,17.046887333272,86256,0.711472760153256
"8474565",2019,291,11,10.0404921012232,0.959507898776792,125051,0.0276225574813192
"8474569",2019,170,16,14.1633327403688,1.83666725963121,62624,0.105582558358974
"8474573",2019,179,16,15.3024787412142,0.69752125878585,85520,0.0293624477505737
"8474574",2019,211,7,7.44012527854647,-0.440125278546474,89227,-0.0177575285817892
"8474578",2019,302,5,9.26155670412117,-4.26155670412117,93259,-0.164505346774426
"8474586",2019,237,23,21.5620699020801,1.43793009791989,80153,0.0645833387709955
"8474590",2019,267,11,10.4586034298409,0.541396570159121,111797,0.0174336310685692
"8474600",2019,338,12,15.1289338681963,-3.12893386819633,113647,-0.0991153477479104
"8474612",2019,198,6,5.41775366570801,0.582246334291995,79372,0.0264083909117974
"8474613",2019,210,10,13.8420900888159,-3.8420900888159,70734,-0.195542798650398
