season,game_type,player_id,player_name,last_name,team_abbrev,position,shoots,gp,goals,assists,points,points_per_game,plus_minus,pim,shots,shooting_pct,toi_per_game,ev_goals,ev_points,pp_goals,pp_points,sh_goals,sh_points,ot_goals,gw_goals,fo_win_pct
2019,2,8476453,Nikita Kucherov,Kucherov,TBL,R,L,82,41,87,128,1.56097,24,62,246,0.16666,1197.9268,26,80,15,48,0,0,0,8,0
2019,2,8478402,Connor McDavid,McDavid,EDM,C,L,78,41,75,116,1.48717,3,20,240,0.17083,1370.2307,31,81,9,33,1,2,3,9,0.46623
2019,2,8474141,Patrick Kane,Kane,CHI,R,L,81,44,66,110,1.35802,2,22,341,0.12903,1349.3456,35,80,9,30,0,0,3,7,0.2
2019,2,8477934,Leon Draisaitl,Draisaitl,EDM,C,L,82,50,55,105,1.28048,2,52,231,0.21645,1355.4512,31,73,16,29,3,3,3,5,0.50522
2019,2,8473419,Brad Marchand,Marchand,BOS,L,L,79,36,64,100,1.26582,15,96,231,0.15584,1177.4177,23,59,10,34,3,7,3,9,0.42857
2019,2,8471675,Sidney Crosby,Crosby,PIT,C,L,79,35,65,100,1.26582,18,36,220,0.15909,1259.5063,23,69,12,29,0,2,1,3,0.55421
2019,2,8477492,Nathan MacKinnon,MacKinnon,COL,C,R,82,41,58,99,1.20731,20,34,365,0.11232,1325.4878,29,62,12,37,0,0,1,6,0.43702
2019,2,8476346,Johnny Gaudreau,Gaudreau,CGY,L,L,82,36,63,99,1.20731,18,24,245,0.14693,1204.4512,30,72,6,27,0,0,3,8,0.33333
2019,2,8474564,Steven Stamkos,Stamkos,TBL,C,R,82,45,53,98,1.19512,4,37,234,0.1923,1098.0121,24,56,19,40,2,2,0,6,0.53095
2019,2,8477493,Aleksander Barkov,Barkov,FLA,C,L,82,35,61,96,1.17073,-3,8,206,0.1699,1341.2317,22,64,13,31,0,1,2,5,0.53687
2019,2,8478483,Mitch Marner,Marner,TOR,R,R,82,26,68,94,1.14634,22,22,233,0.11158,1189.3414,22,70,3,21,1,3,0,5,0.63636
2019,2,8478010,Brayden Point,Point,TBL,C,R,79,41,51,92,1.16455,27,28,191,0.21465,1135.1392,21,57,20,35,0,0,2,7,0.50817
2019,2,8476456,Jonathan Huberdeau,Huberdeau,FLA,L,L,82,30,62,92,1.12195,-14,40,226,0.13274,1131.2073,19,58,11,34,0,0,0,5,0.63157
2019,2,8471218,Blake Wheeler,Wheeler,WPG,R,R,82,20,71,91,1.10975,0,60,231,0.08658,1242.5853,16,55,2,33,2,3,0,3,0.35227
2019,2,8471214,Alex Ovechkin,Ovechkin,WSH,L,R,81,51,38,89,1.09876,7,40,338,0.15088,1255.2716,33,61,18,28,0,0,0,5,0.2
2019,2,8475166,John Tavares,Tavares,TOR,C,L,82,47,41,88,1.07317,19,34,286,0.16433,1145.3536,37,69,10,19,0,0,1,8,0.5445
2019,2,8478420,Mikko Rantanen,Rantanen,COL,R,L,74,31,56,87,1.17567,13,54,193,0.16062,1250.5135,15,54,16,33,0,0,1,4,0.36956
2019,2,8478550,Artemi Panarin,Panarin,CBJ,L,R,79,28,59,87,1.10126,14,23,191,0.14659,1191.3924,22,69,6,18,0,0,4,8,0.25
2019,2,8473512,Claude Giroux,Giroux,PHI,R,R,82,22,63,85,1.03658,9,24,229,0.09606,1287.4024,19,61,2,23,1,1,1,4,0.57903
2019,2,8476460,Mark Scheifele,Scheifele,WPG,C,R,82,38,46,84,1.02439,8,38,199,0.19095,1311.7317,26,58,12,23,0,3,3,6,0.46255
2019,2,8478427,Sebastian Aho,Aho,CAR,C,L,82,30,53,83,1.01219,25,26,243,0.12345,1209.0487,23,54,3,24,4,5,3,7,0.48588
2019,2,8470613,Brent Burns,Burns,SJS,D,R,82,16,67,83,1.01219,13,34,300,0.05333,1505.9512,8,50,7,28,1,5,2,6,0
2019,2,8477497,Sean Monahan,Monahan,CGY,C,L,78,34,48,82,1.05128,7,12,211,0.16113,1143.282,22,59,12,23,0,0,0,5,0.51126
2019,2,8478403,Jack Eichel,Eichel,BUF,C,R,77,28,54,82,1.06493,-11,26,303,0.0924,1226.4805,20,56,8,26,0,0,2,2,0.47007
2019,2,8473548,Phil Kessel,Kessel,PIT,R,R,82,27,55,82,1,-19,28,215,0.12558,1078.6951,15,46,12,36,0,0,2,10,0.44444
2019,2,8477956,David Pastrnak,Pastrnak,BOS,R,R,66,38,43,81,1.22727,6,32,235,0.1617,1125.2272,21,48,17,33,0,0,0,4,0.33333
2019,2,8473604,Jonathan Toews,Toews,CHI,C,L,82,35,46,81,0.9878,2,40,235,0.14893,1260.4146,25,57,9,23,1,1,2,5,0.56329
2019,2,8475794,Tyler Seguin,Seguin,DAL,C,R,82,33,47,80,0.9756,17,18,334,0.0988,1244.9024,24,53,9,27,0,0,2,8,0.53864
2019,2,8470638,Patrice Bergeron,Bergeron,BOS,C,R,65,32,47,79,1.21538,23,30,205,0.15609,1108.0307,19,45,9,27,4,7,1,3,0.56587
2019,2,8477496,Elias Lindholm,Lindholm,CGY,C,R,81,27,51,78,0.96296,30,20,182,0.14835,1202.3086,17,48,9,26,1,4,0,5,0.54322
2019,2,8479314,Matthew Tkachuk,Tkachuk,CGY,L,L,80,34,43,77,0.9625,14,62,207,0.16425,1055.9375,23,53,11,24,0,0,0,2,0.46153
2019,2,8475158,Ryan O'Reilly,O'Reilly,STL,C,L,82,28,49,77,0.93902,22,12,234,0.11965,1245.5243,21,52,6,22,1,3,2,5,0.56858
2019,2,8479337,Alex DeBrincat,DeBrincat,CHI,R,R,82,41,35,76,0.92682,0,15,220,0.18636,1062,28,52,13,24,0,0,1,3,0.45714
2019,2,8477404,Jake Guentzel,Guentzel,PIT,C,L,82,40,36,76,0.92682,13,26,227,0.17621,1161.0365,33,64,6,11,1,1,1,4,0.33333
2019,2,8476461,Sean Couturier,Couturier,PHI,C,L,80,33,43,76,0.95,2,34,223,0.14798,1327.625,24,58,8,17,1,1,1,5,0.57067
2019,2,8476882,Teuvo Teravainen,Teravainen,CAR,C,L,82,21,55,76,0.92682,30,12,167,0.12574,1075.0365,12,47,8,24,1,5,1,1,0.4186
2019,2,8476455,Gabriel Landeskog,Landeskog,COL,L,L,73,34,41,75,1.02739,17,51,243,0.13991,1268.9178,24,48,10,27,0,0,0,9,0.52017
2019,2,8476881,Tomas Hertl,Hertl,SJS,C,L,77,35,39,74,0.96103,5,18,176,0.19886,1141.1818,23,57,11,15,1,2,1,5,0.51479
2019,2,8476459,Mika Zibanejad,Zibanejad,NYR,C,R,82,30,44,74,0.90243,-12,47,236,0.12711,1233.5121,17,49,11,23,2,2,0,5,0.49671
2019,2,8473563,Nicklas Backstrom,Backstrom,WSH,C,L,80,22,52,74,0.925,2,30,169,0.13017,1197.1625,15,49,7,25,0,0,1,5,0.48644
2019,2,8470966,Mark Giordano,Giordano,CGY,D,L,78,17,57,74,0.94871,39,69,221,0.07692,1454.3461,10,47,3,21,4,6,0,2,NA
2019,2,8479318,Auston Matthews,Matthews,TOR,C,L,68,37,36,73,1.07352,-9,12,251,0.14741,1113.2941,25,53,12,20,0,0,2,5,0.5214
2019,2,8475913,Mark Stone,Stone,"OTT,VGK",R,R,77,33,40,73,0.94805,17,27,199,0.16582,1193.1168,26,52,6,20,1,1,1,4,0.45161
2019,2,8477946,Dylan Larkin,Larkin,DET,C,L,76,32,41,73,0.96052,-6,75,287,0.11149,1310.5263,23,55,7,15,2,3,4,4,0.54505
2019,2,8471276,David Krejci,Krejci,BOS,C,R,81,20,53,73,0.90123,7,16,139,0.14388,1060.6913,14,57,6,16,0,0,1,4,0.48401
2019,2,8471228,Alexander Radulov,Radulov,DAL,R,L,70,29,43,72,1.02857,22,54,209,0.13875,1186.9714,22,49,7,23,0,0,1,7,0.375
2019,2,8477503,Max Domi,Domi,MTL,C,L,82,28,44,72,0.87804,20,80,203,0.13793,1042.9146,24,61,4,11,0,0,0,2,0.44879
2019,2,8471215,Evgeni Malkin,Malkin,PIT,C,L,68,21,51,72,1.05882,-25,89,187,0.11229,1128.2352,12,46,9,26,0,0,0,5,0.45683
2019,2,8475744,Evgeny Kuznetsov,Kuznetsov,WSH,C,L,76,21,51,72,0.94736,7,50,193,0.1088,1127.4473,13,49,8,23,0,0,2,3,0.38709
2019,2,8476853,Morgan Rielly,Rielly,TOR,D,L,82,20,52,72,0.87804,24,14,223,0.08968,1387.3292,17,51,3,21,0,0,2,5,0
2019,2,8474884,Mike Hoffman,Hoffman,FLA,C,L,82,36,34,70,0.85365,-24,30,253,0.14229,1070.2682,19,35,17,35,0,0,3,6,0.3421
2019,2,8475168,Matt Duchene,Duchene,"OTT,CBJ",C,L,73,31,39,70,0.9589,-3,8,172,0.18023,1130.0547,25,56,6,14,0,0,0,1,0.55319
2019,2,8474149,Evgenii Dadonov,Dadonov,FLA,L,L,82,28,42,70,0.85365,-6,8,195,0.14358,1102.2682,20,53,8,17,0,0,0,4,0.4
2019,2,8474053,Logan Couture,Couture,SJS,C,L,81,27,43,70,0.86419,-6,22,204,0.13235,1115.6913,19,50,6,18,2,2,0,3,0.46305
2019,2,8474590,John Carlson,Carlson,WSH,D,R,80,13,57,70,0.875,21,34,185,0.07027,1503.8875,10,37,3,33,0,0,0,1,NA
2019,2,8474715,Cam Atkinson,Atkinson,CBJ,R,R,80,41,28,69,0.8625,3,20,295,0.13898,1162.675,29,51,8,14,4,4,0,8,0.31578
2019,2,8476454,Ryan Nugent-Hopkins,Nugent-Hopkins,EDM,C,L,82,28,41,69,0.84146,-13,26,208,0.13461,1206.1341,19,40,8,26,1,3,0,3,0.45119
2019,2,8475765,Vladimir Tarasenko,Tarasenko,STL,R,L,76,33,35,68,0.89473,8,22,275,0.12,1103.9736,21,46,12,22,0,0,1,5,0.66666
2019,2,8478398,Kyle Connor,Connor,WPG,L,L,82,34,32,66,0.80487,-7,18,227,0.14977,1155.1585,22,46,11,19,1,1,0,5,0.61538
2019,2,8478414,Timo Meier,Meier,SJS,R,L,78,30,36,66,0.84615,9,55,250,0.12,1018.3589,24,55,6,10,0,1,2,2,0.31578
2019,2,8480012,Elias Pettersson,Pettersson,VAN,C,L,71,28,38,66,0.92957,3,12,144,0.19444,1093.5774,18,44,10,22,0,0,1,7,0.40988
2019,2,8474161,Jakub Voracek,Voracek,PHI,R,L,78,20,46,66,0.84615,-16,25,210,0.09523,1120.3333,16,48,4,18,0,0,0,2,0.4
2019,2,8477933,Sam Reinhart,Reinhart,BUF,C,R,82,22,43,65,0.79268,-10,16,180,0.12222,1137.4634,20,50,2,15,0,0,0,1,0.35632
