season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2019,2,8476883,Andrei Vasilevskiy,Vasilevskiy,TBL,L,53,53,39,10,4,NA,128,2.39719,1585,1713,0.92527,6,192225,0,3,3,6
2019,2,8475683,Sergei Bobrovsky,Bobrovsky,CBJ,L,62,61,37,24,1,NA,153,2.58106,1603,1756,0.91287,9,213400,0,0,0,2
2019,2,8474889,Martin Jones,Jones,SJS,L,62,62,36,19,5,NA,176,2.9356,1523,1699,0.8964,3,215833,0,1,1,2
2019,2,8475883,Frederik Andersen,Andersen,TOR,L,60,60,36,16,7,NA,162,2.76903,1796,1958,0.91726,1,210615,0,1,1,2
2019,2,8470594,Marc-Andre Fleury,Fleury,VGK,L,61,61,35,21,5,NA,152,2.50884,1593,1745,0.91289,8,218108,0,2,2,4
2019,2,8471679,Carey Price,Price,MTL,L,66,64,35,24,6,NA,161,2.48953,1791,1952,0.91752,4,232815,0,1,1,2
2019,2,8476945,Connor Hellebuyck,Hellebuyck,WPG,L,63,62,34,23,3,NA,179,2.89948,1872,2051,0.91272,2,222246,0,3,3,4
2019,2,8474651,Braden Holtby,Holtby,WSH,L,59,58,32,19,5,NA,160,2.81808,1635,1795,0.91086,3,204394,0,2,2,2
2019,2,8471227,Devan Dubnyk,Dubnyk,MIN,L,67,66,31,28,6,NA,163,2.53678,1714,1877,0.91315,2,231316,0,2,2,2
2019,2,8471469,Pekka Rinne,Rinne,NSH,L,56,55,30,19,4,NA,130,2.42256,1451,1581,0.91777,4,193184,0,0,0,4
2019,2,8476899,Matt Murray,Murray,PIT,L,50,50,29,14,6,NA,129,2.68728,1465,1594,0.91907,4,172814,0,0,0,4
2019,2,8474593,Jacob Markstrom,Markstrom,VAN,L,60,60,28,23,9,NA,166,2.76742,1730,1896,0.91244,1,215941,0,3,3,2
2019,2,8471695,Tuukka Rask,Rask,BOS,L,46,45,27,13,5,NA,109,2.48183,1136,1245,0.91244,4,158109,0,2,2,4
2019,2,8471750,Ben Bishop,Bishop,DAL,L,46,45,27,15,2,NA,87,1.97929,1236,1323,0.93424,7,158238,0,2,2,2
2019,2,8475311,Darcy Kuemper,Kuemper,ARI,L,55,55,27,20,8,NA,126,2.32525,1551,1677,0.92486,5,195075,0,2,2,14
2019,2,8479496,David Rittich,Rittich,CGY,L,45,42,27,9,5,NA,109,2.61251,1119,1228,0.91123,1,150200,0,0,0,4
2019,2,8476434,John Gibson,Gibson,ANA,L,58,57,26,22,8,NA,153,2.83943,1685,1838,0.91675,2,193982,0,0,0,2
2019,2,8475156,Mikko Koskinen,Koskinen,EDM,L,55,51,25,21,6,NA,146,2.92795,1405,1551,0.90586,4,179511,0,2,2,2
2019,2,8475215,Robin Lehner,Lehner,NYI,L,46,43,25,13,5,NA,93,2.13317,1230,1323,0.9297,6,156949,0,1,1,0
2019,2,8476412,Jordan Binnington,Binnington,STL,L,32,30,24,5,1,NA,59,1.88657,748,807,0.92688,5,112585,0,0,0,0
2019,2,8469608,Mike Smith,Smith,CGY,L,42,40,23,16,2,NA,109,2.72464,960,1069,0.89803,2,144019,0,3,3,2
2019,2,8470657,Jimmy Howard,Howard,DET,L,55,52,23,22,5,NA,156,3.06612,1553,1709,0.90871,0,183163,0,1,1,2
2019,2,8471306,Thomas Greiss,Greiss,NYI,L,43,39,23,14,2,NA,87,2.27579,1098,1185,0.92658,5,137622,0,1,1,4
2019,2,8475852,Petr Mrazek,Mrazek,CAR,L,40,40,23,14,3,NA,95,2.38808,1009,1104,0.91394,4,143211,0,1,1,6
2019,2,8470860,Jaroslav Halak,Halak,BOS,L,40,37,22,11,4,NA,90,2.33956,1068,1158,0.92227,5,138487,0,4,4,0
2019,2,8475839,Louis Domingue,Domingue,TBL,R,26,26,21,5,0,NA,75,2.88347,737,812,0.90763,0,93637,0,1,1,4
2019,2,8470147,Curtis McElhinney,McElhinney,CAR,L,33,33,20,11,2,NA,85,2.57899,883,968,0.91219,2,118651,0,0,0,0
2019,2,8473575,Semyon Varlamov,Varlamov,COL,L,49,49,20,19,9,NA,136,2.87404,1360,1496,0.90909,2,170352,0,0,0,2
