season,game_type,player_id,team_abbrev,game_date,dist_all_mi,toi_all_sec,dist_even_mi,toi_even_sec,dist_pp_mi,toi_pp_sec,home
2022,2,8479318,TOR,2022-04-04,2.9706,1066,2.8048,1001,0.1658,65,0
2022,2,8479314,CGY,2022-04-29,2.8612,1119,2.4942,942,0.3428,170,0
2022,2,8479314,CGY,2022-04-28,3.3386,1356,2.673,1005,0.6656,351,0
2022,2,8479314,CGY,2022-04-26,2.5068,1004,2.1341,820,0.3727,184,0
2022,2,8479314,CGY,2022-04-23,2.6433,1069,2.4907,996,0.1527,73,1
2022,2,8479314,CGY,2022-04-21,2.8542,1268,2.226,915,0.6282,353,1
2022,2,8479314,CGY,2022-04-19,3.1281,1254,2.9077,1148,0.2204,106,0
2022,2,8479314,CGY,2022-04-18,2.9654,1176,2.5221,959,0.4433,217,0
2022,2,8479314,CGY,2022-04-16,2.5016,1008,2.2211,833,0.2805,175,1
2022,2,8479314,CGY,2022-04-14,2.2744,920,1.937,756,0.3374,164,1
2022,2,8479314,CGY,2022-04-12,2.879,1130,2.3762,889,0.5028,241,1
2022,2,8476468,VAN,2022-04-29,3.6246,1455,3.1824,1255,0.3287,163,0
2022,2,8476468,VAN,2022-04-28,3.7668,1450,2.8808,1020,0.2302,143,1
2022,2,8476468,VAN,2022-04-26,3.0886,1205,2.1732,776,0.2816,129,1
2022,2,8476468,VAN,2022-04-23,3.2867,1319,2.8245,1100,0.1902,107,0
2022,2,8476468,VAN,2022-04-21,3.2378,1236,2.8183,1074,0.2206,87,0
2022,2,8476468,VAN,2022-04-19,3.7931,1458,2.881,1074,0.694,306,1
2022,2,8476468,VAN,2022-04-18,3.2646,1248,3.0887,1172,0.1503,62,1
2022,2,8476468,VAN,2022-04-14,2.7896,1126,2.0655,754,0.5821,301,1
2022,2,8476468,VAN,2022-04-12,3.4822,1339,2.6592,986,0.5772,194,1
2022,2,8476468,VAN,2022-04-09,3.3387,1416,1.9216,766,1.0683,521,1
2022,2,8478483,TOR,2022-04-26,3.1204,1226,2.4817,893,0.2338,171,1
2022,2,8478483,TOR,2022-04-24,3.6749,1424,2.7904,1061,0.4503,185,0
2022,2,8478483,TOR,2022-04-23,3.4896,1319,2.9904,1098,0.3355,148,0
2022,2,8478483,TOR,2022-04-21,3.4221,1208,2.2156,777,0.7326,293,0
2022,2,8478483,TOR,2022-04-19,2.8783,1037,1.9497,664,0.6876,268,1
2022,2,8478483,TOR,2022-04-17,3.2294,1252,2.6968,995,0.3038,180,1
2022,2,8478483,TOR,2022-04-16,3.9946,1389,3.4019,1166,0.3781,143,0
2022,2,8478483,TOR,2022-04-14,3.0045,1176,1.8366,671,0.7571,338,1
2022,2,8478483,TOR,2022-04-12,3.6167,1310,2.739,1002,0.5963,217,1
2022,2,8478483,TOR,2022-04-09,3.5474,1436,2.5396,924,0.5629,320,1
2022,2,8474600,NSH,2022-04-29,3.4643,1519,3.0429,1315,0.3619,172,0
2022,2,8474600,NSH,2022-04-28,4.1407,1686,3.5603,1425,0.4096,188,0
2022,2,8474600,NSH,2022-04-26,3.6279,1513,2.7457,1122,0.8495,376,1
2022,2,8474600,NSH,2022-04-24,3.7881,1708,3.0082,1319,0.6041,297,1
2022,2,8474600,NSH,2022-04-23,3.6988,1587,3.0273,1304,0.6711,283,0
2022,2,8474600,NSH,2022-04-19,3.8195,1651,3.0638,1309,0.7557,342,1
2022,2,8474600,NSH,2022-04-17,3.5708,1544,3.1613,1376,0.4094,168,1
2022,2,8474600,NSH,2022-04-16,3.7917,1581,3.3804,1404,0.3023,129,1
2022,2,8474600,NSH,2022-04-14,4.1366,1608,3.4086,1317,0.728,291,1
2022,2,8474600,NSH,2022-04-12,4.751,1807,4.112,1581,0.6389,226,1
2022,2,8478550,NYR,2022-04-26,1.0875,482,0.5357,223,0.5519,259,1
2022,2,8478550,NYR,2022-04-23,3.4212,1332,2.8332,1106,0.588,226,0
2022,2,8478550,NYR,2022-04-21,2.4682,899,2.4367,878,0.0315,21,0
2022,2,8478550,NYR,2022-04-19,2.7362,1092,2.3483,918,0.3754,169,1
2022,2,8478550,NYR,2022-04-16,3.2975,1268,2.7559,1033,0.5416,235,1
2022,2,8478550,NYR,2022-04-13,3.0307,1228,2.5664,1014,0.4643,214,0
2022,2,8478550,NYR,2022-04-12,3.5251,1337,2.8198,1050,0.7053,287,1
2022,2,8478550,NYR,2022-04-09,2.4565,963,2.2659,876,0.1906,87,1
2022,2,8478550,NYR,2022-04-07,2.923,1068,2.5382,929,0.3848,139,1
2022,2,8478550,NYR,2022-04-05,2.664,1010,2.3774,873,0.2866,137,0
2022,2,8478398,WPG,2022-05-01,2.9709,1126,2.6377,1048,0.1941,78,1
2022,2,8478398,WPG,2022-04-29,3.2305,1235,2.4287,889,0.5647,234,1
2022,2,8478398,WPG,2022-04-27,3.3693,1228,2.271,815,0.4915,225,1
2022,2,8478398,WPG,2022-04-24,3.3242,1240,2.5805,912,0.4453,226,1
2022,2,8478398,WPG,2022-04-21,3.9186,1387,3.1979,1126,0.3409,105,0
2022,2,8478398,WPG,2022-04-19,3.5468,1330,3.3039,1244,0.1048,42,0
2022,2,8478398,WPG,2022-04-16,3.2635,1176,3.0639,1101,0.1739,55,0
2022,2,8478398,WPG,2022-04-15,3.57,1333,2.8062,1030,0.7639,303,0
2022,2,8478398,WPG,2022-04-11,3.4302,1226,3.2477,1145,0.1798,78,0
2022,2,8478398,WPG,2022-04-10,3.165,1226,2.4319,910,0.6162,260,0
2022,2,8474141,CHI,2022-04-29,3.2519,1268,3.0502,1197,0.2017,71,0
2022,2,8474141,CHI,2022-04-27,3.8299,1439,3.5611,1305,0.2688,134,1
2022,2,8474141,CHI,2022-04-25,2.976,1211,2.0052,778,0.9707,433,1
2022,2,8474141,CHI,2022-04-23,3.5682,1305,3.1667,1132,0.4015,173,0
2022,2,8474141,CHI,2022-04-21,3.598,1346,2.9781,1087,0.6199,259,0
2022,2,8474141,CHI,2022-04-20,3.5985,1438,2.5997,1034,0.9987,404,0
2022,2,8474141,CHI,2022-04-18,3.7048,1376,3.1993,1200,0.5055,176,1
2022,2,8474141,CHI,2022-04-16,3.7035,1553,3.0248,1214,0.6786,339,0
2022,2,8474141,CHI,2022-04-14,3.9513,1499,3.5199,1316,0.4314,183,1
2022,2,8474141,CHI,2022-04-12,3.0619,1219,2.3406,891,0.7213,328,1
2022,2,8478420,COL,2022-04-29,3.2407,1264,2.5258,877,0.6706,369,0
2022,2,8478420,COL,2022-04-28,3.4679,1450,2.9542,1133,0.4985,313,1
2022,2,8478420,COL,2022-04-18,3.3029,1343,2.9691,1166,0.3338,177,1
2022,2,8478420,COL,2022-04-16,3.1409,1175,2.6775,962,0.4634,213,1
2022,2,8478420,COL,2022-04-14,3.0669,1200,2.8337,1105,0.2332,95,1
2022,2,8478420,COL,2022-04-13,2.3219,977,2.0413,782,0.2484,182,1
2022,2,8478420,COL,2022-04-09,3.4561,1373,3.1006,1176,0.3555,197,0
2022,2,8478420,COL,2022-04-08,3.2197,1335,2.6805,1023,0.5392,312,0
2022,2,8478420,COL,2022-04-05,3.3209,1286,2.9741,1104,0.3468,182,0
2022,2,8478420,COL,2022-04-02,3.3088,1221,3.3088,1221,NA,NA,1
2022,2,8471214,WSH,2022-04-24,2.15,881,1.6984,641,0.4516,240,1
2022,2,8471214,WSH,2022-04-22,2.9653,1100,2.0629,741,0.9024,359,0
2022,2,8471214,WSH,2022-04-20,2.8852,1049,2.6725,932,0.2127,117,0
2022,2,8471214,WSH,2022-04-18,2.5058,954,2.4391,910,0.0667,44,0
2022,2,8471214,WSH,2022-04-16,2.9193,1190,2.1176,764,0.8016,426,0
2022,2,8471214,WSH,2022-04-14,2.3308,940,1.6102,580,0.7206,360,0
2022,2,8471214,WSH,2022-04-12,2.5877,1122,2.1969,834,0.3908,288,1
2022,2,8471214,WSH,2022-04-10,2.9843,1186,2.4608,948,0.5235,238,1
2022,2,8471214,WSH,2022-04-09,2.2684,883,1.7302,622,0.5382,261,0
2022,2,8471214,WSH,2022-04-06,2.3725,1069,1.4553,588,0.9172,481,1
2022,2,8477492,COL,2022-04-28,3.9803,1432,3.2233,1131,0.757,301,1
2022,2,8477492,COL,2022-04-26,3.1953,1211,2.875,1074,0.3006,128,1
2022,2,8477492,COL,2022-04-24,2.6727,1022,2.3761,906,0.2966,116,0
2022,2,8477492,COL,2022-04-22,3.6825,1438,2.73,946,0.9367,485,0
2022,2,8477492,COL,2022-04-20,3.3813,1340,2.9419,1148,0.4329,187,0
2022,2,8477492,COL,2022-04-18,3.4838,1338,3.1149,1163,0.3689,175,1
2022,2,8477492,COL,2022-04-16,3.1278,1124,2.4964,906,0.631,217,1
2022,2,8477492,COL,2022-04-14,3.1734,1120,2.8677,1024,0.3057,96,1
2022,2,8477492,COL,2022-04-13,2.3471,943,2.0019,750,0.3162,182,1
2022,2,8477492,COL,2022-04-09,3.671,1341,3.2209,1150,0.4501,191,0
2022,2,8477493,FLA,2022-04-26,3.1399,1065,2.5495,815,0.2129,79,0
2022,2,8477493,FLA,2022-04-24,3.0373,1188,1.7339,634,1.066,457,1
2022,2,8477493,FLA,2022-04-23,3.6173,1224,3.2361,1074,0.181,73,1
2022,2,8477493,FLA,2022-04-21,3.2819,1253,2.3608,825,0.7395,356,1
2022,2,8477493,FLA,2022-04-19,3.3642,1299,2.4038,847,0.8002,396,0
2022,2,8477493,FLA,2022-04-17,2.6335,966,2.084,747,0.4333,180,0
2022,2,8477493,FLA,2022-04-15,2.6625,969,1.9959,717,0.1816,66,1
2022,2,8477493,FLA,2022-04-12,3.143,1255,2.4426,901,0.553,298,1
2022,2,8477493,FLA,2022-04-09,2.8529,1120,2.0485,753,0.5407,261,0
2022,2,8477493,FLA,2022-04-08,3.4469,1238,2.5567,887,0.2851,130,1
2022,2,8475172,COL,2022-04-29,3.4505,1254,2.384,804,0.841,366,0
2022,2,8475172,COL,2022-04-28,3.4295,1269,2.7461,943,0.6759,322,1
2022,2,8475172,COL,2022-04-26,2.8488,999,2.6184,882,0.2304,117,1
2022,2,8475172,COL,2022-04-24,2.9638,1075,2.5591,906,0.3741,155,0
2022,2,8475172,COL,2022-04-22,3.0002,1175,1.9678,690,1.0323,485,0
2022,2,8475172,COL,2022-04-20,3.5523,1288,3.1254,1071,0.4269,217,0
2022,2,8475172,COL,2022-03-31,2.8051,1060,2.2049,750,0.596,306,1
2022,2,8475172,COL,2022-03-29,3.2851,1305,2.8046,1053,0.4516,240,0
2022,2,8475172,COL,2022-03-27,2.8085,1088,2.3749,891,0.4336,197,0
2022,2,8475172,COL,2022-03-25,2.28,850,1.9731,699,0.2812,138,1
2022,2,8475168,NSH,2022-04-29,3.0133,1205,2.6468,1037,0.3664,168,0
2022,2,8475168,NSH,2022-04-28,3.0714,1252,2.6345,1059,0.4369,193,0
2022,2,8475168,NSH,2022-04-26,2.8614,1076,2.0128,722,0.8291,345,1
2022,2,8475168,NSH,2022-04-24,3.2117,1303,2.6039,1010,0.6078,293,1
2022,2,8475168,NSH,2022-04-23,2.8539,1118,2.1859,823,0.668,295,0
2022,2,8475168,NSH,2022-04-19,3.212,1306,2.5305,980,0.6815,326,1
2022,2,8475168,NSH,2022-04-17,3.0394,1155,2.7309,1043,0.3085,112,1
2022,2,8475168,NSH,2022-04-16,2.5725,1000,2.3374,895,0.2351,105,1
2022,2,8475168,NSH,2022-04-14,2.998,1128,2.4302,920,0.5678,208,1
2022,2,8475168,NSH,2022-04-12,3.6564,1357,3.2357,1198,0.4207,159,1
2022,2,8480069,COL,2022-04-28,4.4336,1798,3.2919,1311,0.8366,321,1
2022,2,8480069,COL,2022-04-26,3.3523,1451,2.8211,1208,0.2688,110,1
2022,2,8480069,COL,2022-04-24,3.2128,1333,2.63,1090,0.4056,158,0
2022,2,8480069,COL,2022-04-22,4.1446,1811,2.7464,1165,1.1325,515,0
2022,2,8480069,COL,2022-04-20,4.0858,1587,3.4978,1313,0.4319,188,0
2022,2,8480069,COL,2022-04-18,3.9742,1647,3.5717,1467,0.4025,180,1
2022,2,8480069,COL,2022-04-16,3.1493,1344,2.366,1006,0.6437,233,1
2022,2,8480069,COL,2022-04-14,3.4654,1441,3.2386,1349,0.2269,92,1
2022,2,8480069,COL,2022-04-13,2.7309,1272,2.1687,956,0.2952,182,1
2022,2,8480069,COL,2022-04-09,2.7575,1672,2.0988,1376,0.4835,192,0
2022,2,8475167,TBL,2022-04-29,2.9862,1241,2.7093,1111,0.2256,103,0
2022,2,8475167,TBL,2022-04-28,3.5006,1417,2.2249,888,1.0293,420,0
2022,2,8475167,TBL,2022-04-26,3.3751,1419,2.9364,1207,0.2631,120,1
2022,2,8475167,TBL,2022-04-24,3.477,1467,1.9833,718,0.8311,427,0
2022,2,8475167,TBL,2022-04-23,2.8714,1172,2.2288,849,0.2755,123,1
2022,2,8475167,TBL,2022-04-21,2.9409,1198,2.0071,798,0.8478,350,1
2022,2,8475167,TBL,2022-04-19,3.5321,1424,3.0264,1239,0.4014,142,1
2022,2,8475167,TBL,2022-04-16,3.6568,1383,3.2563,1218,0.2163,98,1
2022,2,8475167,TBL,2022-04-14,3.8325,1554,3.3145,1317,0.4772,212,1
2022,2,8475167,TBL,2022-04-12,3.8189,1642,2.88,1204,0.6703,283,0
2022,2,8477942,MIN,2022-04-29,3.47,1336,1.851,676,1.1354,467,1
2022,2,8477942,MIN,2022-04-28,2.8213,1019,2.1608,733,0.2193,88,1
2022,2,8477942,MIN,2022-04-26,3.2892,1248,1.7726,649,1.1636,458,1
2022,2,8477942,MIN,2022-04-24,3.7026,1458,2.398,882,0.8782,407,0
2022,2,8477942,MIN,2022-04-22,3.4669,1272,2.5311,833,0.7471,364,1
2022,2,8477942,MIN,2022-04-21,2.9981,1129,2.5396,944,0.3636,152,1
2022,2,8477942,MIN,2022-04-19,2.8454,1113,1.9928,735,0.5697,268,0
2022,2,8477942,MIN,2022-04-17,3.058,1112,2.066,745,0.7756,290,1
2022,2,8477942,MIN,2022-04-16,2.763,1052,1.9927,723,0.5736,238,0
2022,2,8477942,MIN,2022-04-14,3.0007,1063,2.6452,922,NA,NA,0
2022,2,8471675,PIT,2022-04-29,2.9912,1047,2.4525,850,0.5387,197,1
2022,2,8471675,PIT,2022-04-26,3.4393,1331,2.752,1008,0.6552,313,1
2022,2,8471675,PIT,2022-04-24,3.07,1112,2.6613,933,0.4088,179,0
2022,2,8471675,PIT,2022-04-23,2.8476,1033,2.7777,995,0.0699,38,0
2022,2,8471675,PIT,2022-04-21,2.8958,1115,2.7002,995,0.1955,120,1
2022,2,8471675,PIT,2022-04-16,3.3553,1375,2.8756,1138,0.4796,237,0
2022,2,8471675,PIT,2022-04-14,3.7592,1341,3.3773,1166,0.3588,165,1
2022,2,8471675,PIT,2022-04-12,3.9367,1462,3.4561,1249,0.441,202,0
2022,2,8471675,PIT,2022-04-10,3.5263,1235,3.2727,1132,0.2536,102,1
2022,2,8471675,PIT,2022-04-09,3.3212,1326,2.6911,1010,0.6301,316,1
2022,2,8476887,NSH,2022-04-29,2.7956,1159,2.5316,991,0.2639,168,0
2022,2,8476887,NSH,2022-04-28,3.0525,1176,2.6971,996,0.3553,180,0
2022,2,8476887,NSH,2022-04-26,2.9765,1189,2.2458,844,0.7307,345,1
2022,2,8476887,NSH,2022-04-24,3.1617,1261,2.5953,975,0.5664,286,1
2022,2,8476887,NSH,2022-04-23,2.5904,1024,2.0273,746,0.5628,278,0
2022,2,8476887,NSH,2022-04-19,3.2456,1222,2.6674,901,0.5781,321,1
2022,2,8476887,NSH,2022-04-17,2.8412,1029,2.5713,924,0.2699,105,1
2022,2,8476887,NSH,2022-04-16,2.5066,954,2.2871,855,0.2195,99,1
2022,2,8476887,NSH,2022-04-14,2.8219,1052,2.3591,843,0.4628,209,1
2022,2,8476887,NSH,2022-04-12,3.4173,1270,3.1041,1118,0.3131,152,1
2022,2,8477404,PIT,2022-04-29,3.3163,1155,2.6819,942,0.6312,211,1
2022,2,8477404,PIT,2022-04-26,3.636,1355,2.7189,1022,0.8817,319,1
2022,2,8477404,PIT,2022-04-24,3.248,1193,2.8153,993,0.4326,200,0
2022,2,8477404,PIT,2022-04-23,3.2297,1207,3.1681,1169,0.0616,38,0
2022,2,8477404,PIT,2022-04-21,3.1606,1169,2.9058,1049,0.2548,120,1
2022,2,8477404,PIT,2022-04-16,3.576,1398,2.8973,1146,0.6788,252,0
2022,2,8477404,PIT,2022-04-14,3.7173,1349,3.3047,1175,0.4105,171,1
2022,2,8477404,PIT,2022-04-12,3.5765,1324,3.0347,1099,0.4347,193,0
2022,2,8477404,PIT,2022-04-10,3.5778,1256,3.3383,1150,0.2395,106,1
2022,2,8477404,PIT,2022-04-09,3.2155,1289,2.5715,975,0.644,314,1
2022,2,8475765,STL,2022-04-29,2.0144,778,1.8979,725,0.1164,53,1
2022,2,8475765,STL,2022-04-26,3.0254,1255,2.7046,1069,0.3107,168,0
2022,2,8475765,STL,2022-04-24,2.3409,874,2.1987,799,0.1422,75,0
2022,2,8475765,STL,2022-04-23,2.502,936,2.2653,818,0.2066,105,0
2022,2,8475765,STL,2022-04-21,2.3321,950,1.8739,691,0.4582,259,0
2022,2,8475765,STL,2022-04-19,2.627,1005,2.4214,884,0.2056,121,1
2022,2,8475765,STL,2022-04-17,2.2523,816,2.2523,816,NA,NA,0
2022,2,8475765,STL,2022-04-16,2.5691,1000,2.1995,779,0.3696,221,1
2022,2,8475765,STL,2022-04-14,2.0223,822,1.8084,702,0.2024,114,0
2022,2,8475765,STL,2022-04-12,2.7099,1067,2.3523,886,0.3576,181,0
2022,2,8477496,CGY,2022-04-29,3.1522,1180,2.49,891,0.3844,170,0
2022,2,8477496,CGY,2022-04-28,3.3851,1259,2.4534,876,0.8046,331,0
2022,2,8477496,CGY,2022-04-26,3.5375,1443,2.35,921,0.6966,291,0
2022,2,8477496,CGY,2022-04-23,2.971,1102,2.6857,996,0.2014,75,1
2022,2,8477496,CGY,2022-04-21,3.3402,1256,2.4126,865,0.705,311,1
2022,2,8477496,CGY,2022-04-19,3.6278,1386,2.9826,1095,0.2624,104,0
2022,2,8477496,CGY,2022-04-18,3.3658,1196,2.5818,895,0.4903,192,0
2022,2,8477496,CGY,2022-04-16,2.7947,1012,2.2374,775,0.3966,175,1
2022,2,8477496,CGY,2022-04-14,3.3097,1166,2.4672,820,0.4673,200,1
2022,2,8477496,CGY,2022-04-12,3.2525,1144,2.5016,849,0.607,238,1
2022,2,8477933,FLA,2022-04-28,2.8046,1059,1.9072,676,0.5232,208,0
2022,2,8477933,FLA,2022-04-26,3.2283,1134,2.5175,870,0.251,87,0
2022,2,8477933,FLA,2022-04-24,2.6157,1103,1.4288,505,0.8701,416,1
2022,2,8477933,FLA,2022-04-23,3.3695,1196,3.114,1092,0.1692,73,1
2022,2,8477933,FLA,2022-04-21,2.9426,1196,2.0813,789,0.7945,381,1
2022,2,8477933,FLA,2022-04-19,2.9455,1147,2.1598,774,0.6687,327,0
2022,2,8477933,FLA,2022-04-17,2.7121,1057,2.2407,848,0.3516,163,0
2022,2,8477933,FLA,2022-04-15,2.5222,900,2.0326,713,0.183,66,1
2022,2,8477933,FLA,2022-04-12,2.9679,1212,2.2428,810,0.4975,301,1
2022,2,8477933,FLA,2022-04-09,2.8093,1094,2.1802,787,0.5113,258,0
2022,2,8470794,DAL,2022-04-29,2.7029,1038,2.5387,937,0.1642,101,1
2022,2,8470794,DAL,2022-04-27,2.6366,1055,2.1358,806,0.4636,236,1
2022,2,8470794,DAL,2022-04-26,3.2533,1133,3.0631,1047,0.0695,37,1
2022,2,8470794,DAL,2022-04-23,3.1366,1095,2.8956,1017,0.2411,78,1
2022,2,8470794,DAL,2022-04-21,3.0191,1078,2.5952,917,0.3996,151,0
2022,2,8470794,DAL,2022-04-20,3.1802,1206,2.891,1103,0.2891,103,0
2022,2,8470794,DAL,2022-04-18,2.9437,1095,2.926,1081,0.0177,14,0
2022,2,8470794,DAL,2022-04-16,3.2571,1139,3.1039,1075,0.1276,50,1
2022,2,8470794,DAL,2022-04-14,3.3778,1262,2.956,1111,0.4218,151,1
2022,2,8470794,DAL,2022-04-12,3.0151,1137,2.1975,809,0.645,268,1
2022,2,8476459,NYR,2022-04-29,2.8069,1012,1.7449,627,0.4254,143,1
2022,2,8476459,NYR,2022-04-26,3.7996,1437,2.7872,1020,0.67,276,1
2022,2,8476459,NYR,2022-04-23,3.856,1414,2.793,1030,0.6403,230,0
2022,2,8476459,NYR,2022-04-21,2.6937,925,2.6567,904,0.037,21,0
2022,2,8476459,NYR,2022-04-19,3.127,1092,2.5625,885,0.4396,168,1
2022,2,8476459,NYR,2022-04-16,3.1404,1103,2.3921,826,0.6349,236,1
2022,2,8476459,NYR,2022-04-13,3.1423,1149,2.3463,803,0.4113,214,0
2022,2,8476459,NYR,2022-04-12,3.4411,1276,2.6934,956,0.616,274,1
2022,2,8476459,NYR,2022-04-09,2.8401,1049,2.4612,911,0.1906,87,1
2022,2,8476459,NYR,2022-04-07,3.1689,1110,2.4937,868,0.4022,137,1
2022,2,8478427,CAR,2022-04-28,2.2751,820,1.8861,668,0.2601,108,1
2022,2,8478427,CAR,2022-04-26,3.117,1066,2.3622,813,0.318,105,0
2022,2,8478427,CAR,2022-04-24,3.0698,1054,2.625,882,0.1243,53,0
2022,2,8478427,CAR,2022-04-23,3.3418,1181,2.6365,913,0.3221,132,0
2022,2,8478427,CAR,2022-04-21,3.7433,1355,2.7193,996,0.7885,286,1
