season,game_type,player_id,first_name,last_name,position,team_abbrev,gp,goals,assists,points,top_shot_speed_mph,avg_shot_speed_mph,shot_attempts_over100,shot_attempts_90_100,shot_attempts_80_90,shot_attempts_70_80,max_skate_speed_mph,bursts_over22,bursts_20_22,bursts_18_20,dist_total_mi,dist_per60_mi,dist_max_game_mi,oz_pct,nz_pct,dz_pct,oz_league_avg,dz_league_avg,oz_starts_pct,nz_starts_pct,dz_starts_pct
2022,2,8475151,Kyle,Palmieri,C,NYI,69,15,18,33,92.85,53.0747,0,4,11,57,22.425,3,69,423,168.6243,9.3844,3.1207,0.40333079,0.18455416,0.41211505,0.42152359,0.39747855,0.3153,0.3128,0.3719
2022,2,8476399,Blake,Coleman,C,CGY,81,16,17,33,92.08,51.2292,0,1,11,44,22.312,2,104,551,198.5575,9.924,2.9608,0.42041969,0.18364217,0.39593815,0.42152359,0.39747855,0.337,0.3512,0.3117
2022,2,8476624,Barclay,Goodrow,C,NYR,79,13,20,33,82.27,48.7884,0,0,6,28,22.361,2,60,436,203.959,9.269,3.2285,0.39393955,0.1695814,0.43647906,0.42152359,0.39747855,0.2826,0.3641,0.3533
2022,2,8477456,J.T.,Compher,C,COL,70,18,15,33,83.6,49.716,0,0,6,25,23.057,10,90,438,177.3675,9.3143,3.5427,0.41034901,0.17272816,0.41692282,0.42152359,0.39747855,0.2911,0.3298,0.3792
2022,2,8477989,Christian,Dvorak,C,MTL,56,11,22,33,89.87,44.1641,0,0,2,7,22.682,4,83,448,151.2547,9.3282,3.6417,0.3890316,0.17237104,0.43859735,0.42152359,0.39747855,0.2678,0.3127,0.4195
2022,2,8478046,Danton,Heinen,L,PIT,76,18,15,33,91.83,52.9545,0,1,13,46,22.028,1,46,514,161.8953,10.0537,2.9518,0.44317228,0.18153757,0.37529015,0.42152359,0.39747855,0.3766,0.3504,0.273
2022,2,8478882,Vladislav,Gavrikov,D,CBJ,80,5,28,33,95.18,64.3156,0,3,31,61,23.03,7,67,286,237.7244,7.9998,3.7667,0.37131662,0.17854984,0.45013354,0.41884322,0.4000729,0.2194,0.3561,0.4245
2022,2,8481618,Alex,Newhook,C,COL,71,13,20,33,87.03,53.1087,0,0,12,41,22.416,7,171,502,157.3809,9.805,3.0593,0.41211365,0.17976793,0.40811842,0.42152359,0.39747855,0.2686,0.3595,0.3719
2022,2,8470600,Ryan,Suter,D,DAL,82,7,25,32,92.11,67.4818,0,2,37,85,20.666,0,18,154,272.2863,8.4223,4.191,0.42407395,0.1788901,0.39703596,0.41884322,0.4000729,0.3601,0.2974,0.3425
2022,2,8476981,Josh,Anderson,R,MTL,69,19,13,32,91.19,52.3606,0,1,30,42,23.348,17,255,655,195.7528,9.8819,3.5352,0.39973224,0.18494264,0.41532512,0.42152359,0.39747855,0.3001,0.3543,0.3456
2022,2,8477220,Nate,Schmidt,D,WPG,77,4,28,32,99.86,69.3258,0,40,50,51,22.661,1,43,182,216.7174,8.3558,3.7031,0.43484583,0.18884382,0.37631034,0.41884322,0.4000729,0.3652,0.3554,0.2795
2022,2,8477330,Dominik,Kubalik,L,CHI,78,15,17,32,93.13,58.2689,0,9,42,42,21.934,0,73,370,174.2346,9.2299,3.0162,0.41076447,0.17635404,0.4128815,0.42152359,0.39747855,0.3114,0.3353,0.3533
2022,2,8477426,Nick,Paul,L,OTT,80,16,16,32,94.82,55.2618,0,3,27,49,22.247,5,111,528,204.6977,9.2978,3.6413,0.39741799,0.17427415,0.42830787,0.42152359,0.39747855,0.2785,0.3364,0.3851
2022,2,8477953,Kasperi,Kapanen,R,PIT,79,11,21,32,99.7,58.3771,0,12,46,56,23.49,17,180,566,189.8843,9.9238,3.4624,0.43887865,0.18163733,0.37948401,0.42152359,0.39747855,0.3698,0.2912,0.3391
2022,2,8478366,Frank,Vatrano,C,NYR,71,18,14,32,94.17,61.9963,0,6,52,59,22.985,8,145,536,150.3559,9.6557,2.9791,0.42634931,0.19086243,0.38278826,0.42152359,0.39747855,0.3691,0.3407,0.2901
2022,2,8479346,Dillon,Dube,C,CGY,79,18,14,32,89.09,54.4394,0,0,17,48,22.882,11,214,640,174.1114,10.2996,2.9296,0.43225305,0.17812794,0.38961902,0.42152359,0.39747855,0.4173,0.2886,0.294
2022,2,8480029,Alex,Formenton,L,OTT,79,18,14,32,85.63,49.1965,0,0,14,40,24.214,31,267,702,199.4022,9.8012,3.6775,0.39135197,0.17567079,0.43297724,0.42152359,0.39747855,0.3623,0.3275,0.3102
2022,2,8481577,Philip,Tomasino,C,NSH,76,11,21,32,83.42,50.0232,0,0,5,30,22.673,1,47,365,141.8685,9.7085,2.6049,0.42064486,0.18284852,0.39650662,0.42152359,0.39747855,0.3684,0.3073,0.3243
2022,2,8481624,Ilya,Mikheyev,R,TOR,53,21,11,32,86.18,51.4496,0,0,17,43,23.407,22,194,408,130.9652,9.7163,3.1427,0.42104808,0.18323538,0.39571654,0.42152359,0.39747855,0.2204,0.3569,0.4227
2022,2,8482142,Jamie,Drysdale,D,ANA,81,4,28,32,96.05,65.1933,0,4,38,108,23.036,11,138,496,230.5752,8.5914,3.6613,0.42941662,0.18197335,0.38861003,0.41884322,0.4000729,0.3598,0.3168,0.3234
2022,2,8473563,Nicklas,Backstrom,C,WSH,47,6,25,31,84.35,52.7548,0,0,2,28,20.722,0,1,77,127.3262,9.2931,3.4209,0.46025379,0.17355698,0.36618923,0.42152359,0.39747855,0.3684,0.3884,0.2432
2022,2,8474040,Sam,Gagner,C,DET,81,13,18,31,92.65,48.9741,0,1,7,12,21.12,0,31,253,162.8801,8.8583,2.9297,0.37270351,0.17789123,0.44940526,0.42152359,0.39747855,0.2849,0.3234,0.3917
2022,2,8474189,Lars,Eller,C,WSH,72,13,18,31,99.39,53.5702,0,7,22,28,22.94,4,89,536,184.221,9.5214,3.6059,0.40950681,0.17822409,0.4122691,0.42152359,0.39747855,0.2724,0.3497,0.3779
2022,2,8474563,Drew,Doughty,D,LAK,39,7,24,31,98.26,68.4187,0,12,43,49,21.527,0,19,158,137.7011,8.2305,4.4414,0.43727427,0.17586805,0.38685768,0.41884322,0.4000729,0.3671,0.3333,0.2996
2022,2,8475218,Mattias,Ekholm,D,NSH,76,6,25,31,93.41,64.6208,0,5,49,80,21.748,0,36,289,245.7699,8.2642,4.0499,0.41014451,0.17680755,0.41304794,0.41884322,0.4000729,0.3098,0.3129,0.3773
2022,2,8475763,Kevin,Hayes,C,PHI,48,10,21,31,96.97,55.703,0,5,16,42,20.714,0,9,179,141.1088,9.841,3.6214,0.41762567,0.17501768,0.40735664,0.42152359,0.39747855,0.2903,0.377,0.3327
2022,2,8476875,Mike,Matheson,D,PIT,74,11,20,31,99.38,70.4307,0,22,70,113,22.939,6,121,391,212.3868,9.1603,3.9373,0.44374605,0.18334086,0.37291309,0.41884322,0.4000729,0.3498,0.322,0.3283
2022,2,8477948,Travis,Sanheim,D,PHI,80,7,24,31,93.86,64.6554,0,3,36,89,22.46,3,84,462,267.5357,8.7354,4.3768,0.407909,0.18092528,0.41116572,0.41884322,0.4000729,0.2734,0.3491,0.3775
2022,2,8477987,Ryan,Donato,C,SEA,74,16,15,31,88.06,49.2351,0,0,26,36,22.479,2,73,418,162.3237,9.5413,3.1763,0.43565752,0.18558527,0.37875721,0.42152359,0.39747855,0.3768,0.3196,0.3035
2022,2,8478430,Oliver,Kylington,D,CGY,73,9,22,31,101.07,68.5444,1,8,52,115,23.153,12,109,416,197.7986,8.9507,3.469,0.43660044,0.18373162,0.37966794,0.41884322,0.4000729,0.3509,0.3042,0.3449
2022,2,8478495,Denis,Gurianov,R,DAL,73,11,20,31,94.26,58.7975,0,5,36,62,24.6,40,254,556,169.7953,9.8383,3.453,0.40962269,0.18446391,0.4059134,0.42152359,0.39747855,0.3456,0.332,0.3224
2022,2,8478500,Ivan,Provorov,D,PHI,79,9,22,31,93.45,64.8398,0,10,53,81,22.188,1,62,384,289.7736,8.842,4.3163,0.41291867,0.17463071,0.41245061,0.41884322,0.4000729,0.2789,0.3471,0.374
2022,2,8482109,Alexis,Lafrenière,L,NYR,79,19,12,31,86.05,55.4175,0,0,14,43,23.277,3,114,553,185.45,10.067,3.3248,0.41647553,0.18203075,0.40149372,0.42152359,0.39747855,0.3659,0.3464,0.2878
2022,2,8482705,Cole,Sillinger,C,CBJ,79,16,15,31,90.12,57.5264,0,1,29,56,22.105,3,105,533,181.3149,10.0512,3.0283,0.39302628,0.18176941,0.42520432,0.42152359,0.39747855,0.3823,0.3537,0.264
2022,2,8471274,Alex,Goligoski,D,MIN,72,2,28,30,89.12,63.6081,0,0,24,36,21.389,0,31,252,194.745,8.5724,3.4281,0.42537625,0.18239166,0.39223209,0.41884322,0.4000729,0.3504,0.3627,0.2869
2022,2,8475193,Tomas,Tatar,L,NJD,76,15,15,30,83.64,52.7571,0,0,7,56,21.666,0,70,488,179.9192,9.5765,3.3772,0.42032354,0.18647893,0.39319754,0.42152359,0.39747855,0.3504,0.3648,0.2848
2022,2,8475714,Calle,Jarnkrok,C,CGY,66,12,18,30,92.02,54.7869,0,1,11,43,22.491,3,60,394,162.0753,9.1872,3.2333,0.4257952,0.17160779,0.40259701,0.42152359,0.39747855,0.3206,0.3359,0.3436
2022,2,8475913,Mark,Stone,R,VGK,37,9,21,30,94.35,49.3333,0,1,10,14,20.924,0,14,121,104.8366,9.268,3.5027,0.43081663,0.19790052,0.37128285,0.42152359,0.39747855,0.3508,0.3565,0.2927
2022,2,8476374,Sean,Kuraly,C,CBJ,77,14,16,30,91.95,48.6257,0,2,7,34,22.475,6,136,580,204.7672,10.0605,3.477,0.36469203,0.17642208,0.45888589,0.42152359,0.39747855,0.1954,0.3253,0.4794
2022,2,8476462,Dougie,Hamilton,D,NJD,62,9,21,30,98.09,70.0325,0,22,83,138,20.461,0,6,231,189.09,8.622,3.8435,0.42806213,0.18032525,0.39161262,0.41884322,0.4000729,0.3255,0.3451,0.3294
2022,2,8476463,Jonas,Brodin,D,MIN,73,5,25,30,89.05,67.6053,0,0,49,86,22.332,1,48,322,244.6199,8.578,4.2047,0.42361654,0.17872468,0.39765878,0.41884322,0.4000729,0.335,0.3536,0.3113
2022,2,8476480,Vladislav,Namestnikov,C,DET,75,16,14,30,84,45.4541,0,0,2,11,22.559,3,81,387,171.3998,9.3601,2.9178,0.39197046,0.18059149,0.42743804,0.42152359,0.39747855,0.2837,0.3645,0.3518
2022,2,8476872,Scott,Laughton,C,PHI,67,11,19,30,92.28,49.26,0,2,12,21,22.577,4,122,577,183.8919,10.0285,3.5975,0.39450891,0.17948459,0.42600649,0.42152359,0.39747855,0.2828,0.3723,0.3449
2022,2,8477952,Robby,Fabbri,C,DET,56,17,13,30,94.53,55.6991,0,2,22,32,21.921,0,71,279,148.1049,9.1569,3.81,0.43184009,0.17492814,0.39323177,0.42152359,0.39747855,0.336,0.336,0.3279
2022,2,8478472,Mathieu,Joseph,R,OTT,69,12,18,30,89.3,52.3899,0,0,7,36,22.738,9,150,435,155.5854,9.5289,3.3368,0.40429971,0.18174508,0.41395521,0.42152359,0.39747855,0.3113,0.388,0.3008
2022,2,8478851,Alexandre,Carrier,D,NSH,77,3,27,30,86.95,61.3264,0,0,12,52,21.694,0,47,311,233.2231,8.6617,3.6778,0.40849497,0.17657273,0.41493231,0.41884322,0.4000729,0.3006,0.3456,0.3538
2022,2,8474683,Derek,Grant,C,ANA,71,15,14,29,87.9,52.2129,0,0,14,28,21.798,0,20,231,147.0138,8.6796,2.7722,0.36447403,0.17548118,0.4600448,0.42152359,0.39747855,0.2591,0.3411,0.3997
2022,2,8475149,Marcus,Johansson,L,WSH,69,9,20,29,91.63,47.496,0,1,9,20,22.267,1,131,615,185.7907,10.0169,3.4271,0.43812157,0.17533672,0.38654171,0.42152359,0.39747855,0.3462,0.3449,0.3089
2022,2,8475171,Oliver,Ekman-Larsson,D,VAN,79,5,24,29,94.67,70.4284,0,3,66,157,21.272,0,30,345,256.1519,8.7159,4.0514,0.41332396,0.17079356,0.41588247,0.41884322,0.4000729,0.2914,0.338,0.3706
2022,2,8478133,Jake,Evans,C,MTL,72,13,16,29,89.56,46.6016,0,0,5,17,21.841,0,157,634,184.4015,9.8526,3.305,0.38203876,0.17983028,0.43813096,0.42152359,0.39747855,0.2534,0.3416,0.405
2022,2,8480806,Isac,Lundeström,C,ANA,80,16,13,29,82.53,42.9276,0,0,2,15,22.648,4,138,505,198.4007,9.6089,3.4138,0.37476849,0.18188067,0.44335084,0.42152359,0.39747855,0.2194,0.3586,0.422
2022,2,8480829,Jesperi,Kotkaniemi,C,CAR,66,12,17,29,87.33,49.6293,0,0,10,30,21.893,0,41,305,130.6932,9.8819,2.9632,0.4813255,0.18301333,0.33566117,0.42152359,0.39747855,0.3802,0.3387,0.2812
2022,2,8470606,Dustin,Brown,R,LAK,64,9,19,28,85.79,55.3024,0,0,6,48,22.265,2,31,235,138.9538,8.8384,3.2319,0.41866285,0.18984109,0.39149606,0.42152359,0.39747855,0.3558,0.3309,0.3133
2022,2,8471887,Patric,Hornqvist,R,FLA,65,11,17,28,88.57,46.2802,0,0,2,27,22.247,3,67,418,131.7555,9.5989,2.8974,0.45893367,0.19152228,0.34954405,0.42152359,0.39747855,0.2934,0.3683,0.3383
2022,2,8474673,TJ,Brodie,D,TOR,82,4,24,28,90.43,64.1687,0,1,21,45,22.526,1,51,318,250.8514,8.6128,3.9655,0.42555132,0.18593747,0.38851121,0.41884322,0.4000729,0.3649,0.3189,0.3162
2022,2,8475690,Chris,Tanev,D,CGY,82,6,22,28,90.69,64.3037,0,1,8,60,22.154,1,63,409,241.7418,8.6458,3.4042,0.40659232,0.17820087,0.41520681,0.41884322,0.4000729,0.3538,0.3013,0.3449
2022,2,8476879,Cody,Ceci,D,EDM,78,5,23,28,96.18,65.1369,0,12,36,54,22.704,1,54,298,226.3735,8.3332,3.6228,0.42296263,0.17905345,0.39798392,0.41884322,0.4000729,0.2879,0.3743,0.3378
2022,2,8476917,Adam,Pelech,D,NYI,78,3,25,28,96.19,62.4077,0,6,31,53,22.164,1,33,273,220.0213,7.953,3.3239,0.40590237,0.18035549,0.41374213,0.41884322,0.4000729,0.2882,0.3412,0.3706
2022,2,8476925,Colton,Sissons,C,NSH,79,7,21,28,89.47,52.5102,0,0,12,19,22.305,1,68,403,195.0162,9.1642,3.6619,0.38833757,0.17052314,0.44113929,0.42152359,0.39747855,0.2117,0.4088,0.3795
2022,2,8476927,Teddy,Blueger,C,PIT,65,9,19,28,83.69,49.6374,0,0,2,18,22.62,5,92,462,155.6308,9.5658,3.5009,0.40312443,0.176867,0.42000858,0.42152359,0.39747855,0.1933,0.3403,0.4665
2022,2,8477435,Ryan,Graves,D,NJD,75,6,22,28,95.42,66.2137,0,3,43,70,21.643,0,12,199,213.7356,8.2515,3.583,0.39323064,0.18678488,0.41998448,0.41884322,0.4000729,0.2925,0.3607,0.3468
2022,2,8477488,Brett,Pesce,D,CAR,70,7,21,28,87.25,65.3653,0,0,17,128,21.317,0,19,224,207.1822,8.1834,3.9064,0.45090925,0.18402786,0.36506289,0.41884322,0.4000729,0.3484,0.316,0.3356
2022,2,8479398,Samuel,Girard,D,COL,67,5,23,28,95.37,63.416,0,1,26,42,22.454,2,70,346,206.798,8.5558,4.2635,0.43099149,0.18189803,0.38711048,0.41884322,0.4000729,0.3491,0.3275,0.3234
2022,2,8473507,Jeff,Petry,D,MTL,68,6,21,27,99.43,67.7174,0,33,35,60,22.592,1,41,261,210.8255,8.4106,3.8556,0.39839138,0.18121336,0.42039526,0.41884322,0.4000729,0.3047,0.3133,0.382
2022,2,8474034,Patrick,Maroon,L,TBL,81,11,16,27,80.96,45.5094,0,0,3,19,20.791,0,7,184,154.3456,9.2231,2.8645,0.43845006,0.18110736,0.38044258,0.42152359,0.39747855,0.272,0.3796,0.3484
2022,2,8475227,Chris,Wideman,D,MTL,64,4,23,27,95.92,65.5988,0,3,32,31,21.534,0,18,139,134.5439,8.4791,2.7854,0.43947776,0.17870205,0.3818202,0.41884322,0.4000729,0.3483,0.3862,0.2654
2022,2,8476854,Hampus,Lindholm,D,BOS,71,5,22,27,96.16,65.6811,0,6,31,90,22.438,3,77,369,224.4154,8.4269,4.1889,0.42161722,0.18417653,0.39420624,0.41884322,0.4000729,0.3655,0.3094,0.3252
2022,2,8476856,Mathew,Dumba,D,MIN,57,7,20,27,100.81,70.9157,3,30,48,67,22.437,2,50,199,167.0317,7.6096,3.9096,0.42162124,0.17739205,0.40098672,0.41884322,0.4000729,0.3115,0.3523,0.3362
2022,2,8478131,Ondrej,Kase,R,TOR,50,14,13,27,90.08,51.747,0,1,6,35,22.412,2,116,405,114.8105,9.8498,3.5199,0.42210768,0.183991,0.39390132,0.42152359,0.39747855,0.1862,0.3781,0.4357
2022,2,8478413,Jordan,Greenway,L,MIN,62,10,17,27,94.06,51.246,0,1,10,30,22.505,5,85,380,144.5237,9.6043,3.0018,0.40761448,0.18261161,0.40977391,0.42152359,0.39747855,0.2855,0.3758,0.3386
2022,2,8479335,Rasmus,Asplund,C,BUF,80,8,19,27,84.01,50.9517,0,0,1,38,22.734,2,107,578,183.2021,9.6235,3.3401,0.41398262,0.18341084,0.40260653,0.42152359,0.39747855,0.3262,0.3577,0.3161
2022,2,8479992,Michael,Rasmussen,C,DET,80,15,12,27,86.98,44.564,0,0,7,25,22.263,1,99,476,175.9029,9.0871,2.7852,0.39572832,0.17610947,0.42816221,0.42152359,0.39747855,0.2574,0.3642,0.3784
2022,2,8480434,Sean,Durzi,D,LAK,64,3,24,27,89.92,67.4692,0,0,50,96,21.973,0,45,243,173.2277,8.2881,3.9006,0.44348333,0.17505465,0.38146202,0.41884322,0.4000729,0.3623,0.3027,0.335
2022,2,8480762,Eric,Robinson,L,CBJ,67,10,17,27,84.31,50.6515,0,0,5,33,23.404,19,174,454,152.0128,9.7992,3.0732,0.37342524,0.17562358,0.45095118,0.42152359,0.39747855,0.2264,0.3367,0.437
2022,2,8481560,Arthur,Kaliyev,R,LAK,80,14,13,27,98.81,61.7505,0,4,47,68,23.27,2,67,450,170.0696,10.0838,3.2746,0.44882943,0.17983424,0.37133633,0.42152359,0.39747855,0.39,0.3299,0.2801
2022,2,8474009,Nick,Bonino,C,SJS,80,16,10,26,86,49.0626,0,0,8,26,21.427,0,19,185,199.8193,8.974,3.2106,0.37510999,0.18563695,0.43925305,0.42152359,0.39747855,0.2263,0.3611,0.4126
2022,2,8474151,Ryan,McDonagh,D,TBL,71,4,22,26,97.01,64.5906,0,3,24,51,22.71,2,38,196,207.4822,7.8123,3.8256,0.39557996,0.18043903,0.423981,0.41884322,0.4000729,0.2563,0.392,0.3517
2022,2,8475279,Ben,Chiarot,D,MTL,74,9,17,26,97.78,69.694,0,31,60,80,21.81,0,58,323,235.9064,8.3697,4.1847,0.4036439,0.17919022,0.41716588,0.41884322,0.4000729,0.2874,0.3579,0.3548
2022,2,8477903,Garnet,Hathaway,R,WSH,76,14,12,26,89.99,48.7903,0,0,3,35,23.235,4,94,458,164.4019,9.6938,2.9528,0.40332563,0.18193592,0.41473845,0.42152359,0.39747855,0.1869,0.3639,0.4491
2022,2,8477998,Warren,Foegele,L,EDM,82,12,14,26,89.61,50.4849,0,0,18,35,22.707,7,137,526,169.4624,9.8315,3.1286,0.43968703,0.18619016,0.37412281,0.42152359,0.39747855,0.3185,0.3811,0.3003
2022,2,8478067,Oskar,Lindblom,L,PHI,79,12,14,26,80.96,52.2444,0,0,3,33,21.544,0,32,336,173.5015,9.5482,2.9818,0.39441078,0.17934105,0.42624817,0.42152359,0.39747855,0.2919,0.3489,0.3592
2022,2,8480144,David,Kampf,C,TOR,82,11,15,26,88.01,45.3436,0,0,4,18,22.172,2,89,551,205.5295,9.8512,3.1735,0.38353107,0.18371266,0.43275627,0.42152359,0.39747855,0.1505,0.3779,0.4716
2022,2,8480185,Eetu,Luostarinen,C,FLA,78,9,17,26,85.61,47.0853,0,0,3,14,22.141,2,74,536,178.78,10.235,3.4604,0.41391891,0.19645384,0.38962725,0.42152359,0.39747855,0.2664,0.3847,0.3489
2022,2,8481523,Kirby,Dach,C,CHI,70,9,17,26,83.44,47.7241,0,0,4,39,22.151,2,155,731,216.4399,10.2814,4.585,0.42482546,0.17583897,0.39933557,0.42152359,0.39747855,0.3083,0.3847,0.307
2022,2,8481617,Vasily,Podkolzin,R,VAN,79,14,12,26,89.6,55.4684,0,0,8,45,22.071,1,136,538,164.0877,9.7422,3.086,0.41357831,0.17882287,0.40759882,0.42152359,0.39747855,0.3503,0.364,0.2857
2022,2,8469455,Jason,Spezza,C,TOR,71,12,13,25,93.81,56.7797,0,11,26,27,22.43,4,128,402,126.7589,9.9684,3.1854,0.4464851,0.17938929,0.37412562,0.42152359,0.39747855,0.3796,0.3315,0.2889
2022,2,8471698,T.J.,Oshie,R,WSH,44,11,14,25,85.01,45.3092,0,0,5,16,22.909,2,58,242,121.6601,9.5074,3.5266,0.43488902,0.17784358,0.3872674,0.42152359,0.39747855,0.3453,0.3623,0.2925
2022,2,8473446,Erik,Johnson,D,COL,77,8,17,25,101,69.8312,1,23,52,76,22.237,1,47,255,182.8555,8.2467,3.4474,0.40223211,0.17320877,0.42455913,0.41884322,0.4000729,0.3026,0.3333,0.3641
2022,2,8476457,Adam,Larsson,D,SEA,82,8,17,25,95.11,67.5476,0,11,40,97,22.781,1,38,311,260.4943,8.556,3.9405,0.40816059,0.17940636,0.41243305,0.41884322,0.4000729,0.3203,0.3424,0.3374
2022,2,8476902,Esa,Lindell,D,DAL,76,4,21,25,90.68,64.1337,0,1,26,61,22.31,1,15,133,221.4075,7.929,4.269,0.39095009,0.18031682,0.4287331,0.41884322,0.4000729,0.3027,0.3282,0.3691
2022,2,8476994,Vinnie,Hinostroza,C,BUF,62,13,12,25,84.95,53.1185,0,0,1,38,22.96,11,129,530,149.3802,10.4213,3.1942,0.39380742,0.18724946,0.41894312,0.42152359,0.39747855,0.3498,0.3159,0.3344
2022,2,8477406,Mattias,Janmark,C,VGK,67,9,16,25,77.94,42.3922,0,0,0,6,23.163,7,93,340,148.8131,9.2905,2.9019,0.41008054,0.18620664,0.40371281999999997,0.42152359,0.39747855,0.3298,0.3351,0.3351
2022,2,8478403,Jack,Eichel,C,VGK,34,14,11,25,89.37,56.584,0,0,26,56,23.216,15,150,339,109.0008,9.9194,4.0878,0.45222867,0.19006425,0.35770707,0.42152359,0.39747855,0.3991,0.3575,0.2434
2022,2,8478507,John,Marino,D,PIT,81,1,24,25,97.68,63.6008,0,7,36,56,22.734,5,70,310,229.0743,8.2224,3.7807,0.42258189,0.17392896,0.40348916,0.41884322,0.4000729,0.3159,0.3054,0.3787
2022,2,8479402,Jake,Bean,D,CBJ,67,7,18,25,87.09,64.0253,0,0,11,71,21.343,0,24,227,194.2958,8.4595,3.8141,0.40455397,0.17918217,0.41626386,0.41884322,0.4000729,0.366,0.3219,0.3121
2022,2,8474589,Tyler,Ennis,R,OTT,57,8,16,24,87.25,50.1632,0,0,6,23,22.415,2,59,263,110.6633,9.2873,3.0628,0.42332858,0.17395019,0.40272123,0.42152359,0.39747855,0.2924,0.3559,0.3517
2022,2,8475179,Dmitry,Kulikov,D,MIN,80,7,17,24,94.67,66.0628,0,4,38,37,22.226,1,28,216,208.0009,8.5733,3.4656,0.40196334,0.18166928,0.41636737,0.41884322,0.4000729,0.2945,0.3782,0.3273
2022,2,8475181,Nick,Leddy,D,DET,75,3,21,24,91.45,62.9924,0,2,23,49,23.474,6,78,278,220.3334,8.2313,3.4538,0.41529623,0.18310038,0.40160339,0.41884322,0.4000729,0.3164,0.3729,0.3106
2022,2,8475343,Nic,Dowd,C,WSH,64,10,14,24,87.13,50.0653,0,0,4,20,21.691,0,49,426,145.0757,9.5359,2.9646,0.38989939,0.17988812,0.43021249,0.42152359,0.39747855,0.1564,0.3569,0.4868
2022,2,8475848,Brendan,Gallagher,R,MTL,56,7,17,24,83.4,46.6769,0,0,5,41,22.114,2,69,344,122.9591,8.772,2.7089,0.4273153,0.18328999,0.38939471,0.42152359,0.39747855,0.3109,0.3538,0.3354
2022,2,8476891,Matt,Grzelcyk,D,BOS,73,4,20,24,94.5,69.436,0,5,43,94,21.474,0,22,280,191.4655,8.4032,3.3967,0.43995338,0.18727633,0.37277029,0.41884322,0.4000729,0.3978,0.32,0.2823
2022,2,8478434,Keegan,Kolesar,R,VGK,77,7,17,24,88.91,49.5315,0,0,12,19,22.42,6,130,591,153.373,9.4472,2.8226,0.42188064,0.19014894,0.38797042,0.42152359,0.39747855,0.335,0.372,0.293
2022,2,8478508,Yakov,Trenin,C,NSH,80,17,7,24,91.07,52.0679,0,1,17,27,23.125,3,123,565,190.7169,9.752,2.9992,0.40831613,0.17697478,0.41470909,0.42152359,0.39747855,0.2032,0.4204,0.3763
2022,2,8479371,Dante,Fabbro,D,NSH,66,3,21,24,92.75,66.2089,0,1,29,57,20.328,0,4,160,170.3928,8.1304,3.4669,0.41933259,0.18713363,0.39353378,0.41884322,0.4000729,0.388,0.3579,0.2541
2022,2,8480789,Oliver,Wahlstrom,R,NYI,73,13,11,24,98.84,62.7336,0,16,60,52,21.344,0,43,262,140.6308,9.5852,2.7186,0.42052033,0.1868274,0.39265227,0.42152359,0.39747855,0.3728,0.3275,0.2997
2022,2,8480821,Filip,Zadina,R,DET,74,10,14,24,86.92,56.1078,0,0,23,54,21.667,0,66,464,175.5099,10.0382,3.0599,0.40338752,0.18168818,0.4149243,0.42152359,0.39747855,0.3262,0.3423,0.3315
2022,2,8480849,Barrett,Hayton,C,ARI,60,10,14,24,85.54,47.5929,0,0,5,22,21.665,0,63,419,151.2916,9.3871,3.6204,0.39157271,0.17255999,0.43586731,0.42152359,0.39747855,0.2726,0.3458,0.3816
2022,2,8481186,Logan,O'Connor,R,COL,81,8,16,24,93.97,50.5214,0,1,14,30,23.713,22,191,535,185.605,9.9114,3.3993,0.39836584,0.18027842,0.42135574,0.42152359,0.39747855,0.2422,0.4025,0.3553
2022,2,8481481,Blake,Lizotte,C,LAK,70,10,14,24,85.32,52.4102,0,0,4,23,22.855,6,133,439,136.0586,9.5876,2.8817,0.41560173,0.19041226,0.393986,0.42152359,0.39747855,0.3488,0.3505,0.3007
2022,2,8471873,Anton,Stralman,D,ARI,74,8,15,23,92.56,62.5011,0,2,18,42,21.432,0,28,189,209.3551,7.9549,3.5527,0.36268414,0.17626723,0.46104863,0.41884322,0.4000729,0.2388,0.3678,0.3934
2022,2,8474602,Justin,Schultz,D,WSH,74,4,19,23,96.7,64.3257,0,3,25,65,22.328,1,66,356,181.7416,8.7091,3.2509,0.43804501,0.18721334,0.37474165,0.41884322,0.4000729,0.3677,0.3705,0.2617
2022,2,8475718,Justin,Holl,D,TOR,69,3,20,23,90.31,59.0979,0,1,6,14,21.48,0,33,326,202.7619,8.7249,3.6233,0.42798572,0.18015913,0.39185515,0.41884322,0.4000729,0.3163,0.336,0.3478
2022,2,8475768,Jaden,Schwartz,C,SEA,37,8,15,23,95.13,52.4429,0,4,13,25,22.051,2,40,248,113.0939,9.937,3.5533,0.44342905,0.18252979,0.37404116,0.42152359,0.39747855,0.3515,0.3379,0.3107
2022,2,8476897,Oskar,Sundqvist,C,DET,59,8,15,23,86.41,49.5481,0,0,1,28,21.528,0,21,198,123.3031,8.957,2.7542,0.36922491,0.17695096,0.45382413,0.42152359,0.39747855,0.2455,0.3817,0.3728
2022,2,8477497,Sean,Monahan,C,CGY,65,8,15,23,85.75,48.8825,0,0,4,26,21.974,0,63,569,156.5837,10.2771,3.0576,0.46073911,0.1799709,0.35928999,0.42152359,0.39747855,0.4021,0.2915,0.3064
