season,game_type,player_id,position,first_name,last_name,team_abbrev,gp,dist_per60_mi,dist_total_mi,dist_max_game_mi,avg_shot_speed_faced_mph,top_shot_speed_faced_mph,shots_faced_over100,shots_faced_90_100,shots_faced_80_90,dz_pct,oz_pct
2022,2,8480280,G,Jeremy,Swayman,BOS,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476341,G,Anton,Forsberg,OTT,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8477361,G,Cal,Petersen,LAK,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8477968,G,Alex,Nedeljkovic,DET,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8477970,G,Vitek,Vanecek,WSH,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8473503,G,James,Reimer,SJS,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8481519,G,Spencer,Knight,FLA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8475831,G,Philipp,Grubauer,SEA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476412,G,Jordan,Binnington,STL,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476434,G,John,Gibson,ANA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8467950,G,Craig,Anderson,BUF,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8469608,G,Mike,Smith,EDM,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8477293,G,Antti,Raanta,CAR,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480382,G,Alexandar,Georgiev,NYR,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480925,G,Pavel,Francouz,COL,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8478039,G,Kaapo,Kahkonen,SJS,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8475809,G,Scott,Wedgewood,DAL,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8478435,G,Dan,Vladar,CGY,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8478872,G,Karel,Vejmelka,ARI,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8479394,G,Carter,Hart,PHI,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8474889,G,Martin,Jones,PHI,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8475852,G,Petr,Mrazek,TOR,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476932,G,Anthony,Stolarz,ANA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8470880,G,Brian,Elliott,TBL,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8479193,G,Casey,DeSmith,PIT,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8471306,G,Thomas,Greiss,DET,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8473575,G,Semyon,Varlamov,NYI,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8474651,G,Braden,Holtby,DAL,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8474682,G,Dustin,Tokarski,BUF,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476316,G,Laurent,Brossoit,VGK,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8477480,G,Eric,Comrie,WPG,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8478499,G,Adin,Hill,SJS,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480313,G,Logan,Thompson,VGK,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8482076,G,Nico,Daws,NJD,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8474596,G,Jake,Allen,MTL,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476904,G,Chris,Driedger,SEA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8478406,G,Mackenzie,Blackwood,NJD,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8478470,G,Samuel,Montembeault,MTL,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8478902,G,Erik,Kallgren,TOR,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480947,G,Kevin,Lankinen,CHI,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476914,G,Joonas,Korpisalo,CBJ,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8479496,G,David,Rittich,NSH,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8479973,G,Stuart,Skinner,EDM,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476899,G,Matt,Murray,OTT,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8479292,G,Charlie,Lindgren,STL,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8479406,G,Filip,Gustavsson,OTT,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8470860,G,Jaroslav,Halak,VAN,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8473541,G,Jonathan,Bernier,NJD,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8477202,G,Andrew,Hammond,NJD,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8471418,G,Anton,Khudobin,DAL,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8475234,G,J-F,Berube,CBJ,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476903,G,Jon,Gillies,NJD,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8477484,G,Spencer,Martin,VAN,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8477992,G,Jonas,Johansson,FLA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8479361,G,Joseph,Woll,TOR,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8481611,G,Pyotr,Kochetkov,CAR,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8471695,G,Tuukka,Rask,BOS,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8474667,G,Harri,Sateri,ARI,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8475920,G,Michael,Houser,BUF,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480045,G,Ukko-Pekka,Luukkonen,BUF,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8471239,G,Cory,Schneider,NYI,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8471679,G,Carey,Price,MTL,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8475717,G,Calvin,Pickard,DET,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8475839,G,Louis,Domingue,PIT,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476234,G,Keith,Kinkaid,NYR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476343,G,Garret,Sparks,LAK,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476433,G,Magnus,Hellberg,DET,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476509,G,Maxime,Lagace,TBL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8477180,G,Aaron,Dell,BUF,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8477457,G,Zach,Fucale,WSH,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8478971,G,Connor,Ingram,NSH,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8479312,G,Alex,Lyon,CAR,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8479313,G,Zach,Sawchenko,SJS,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480051,G,Cayden,Primeau,MTL,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480420,G,Collin,Delia,CHI,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480843,G,Lukas,Dostal,ANA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480981,G,Joel,Hofer,STL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8481020,G,Justus,Annunen,COL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8481544,G,Mads,Sogaard,OTT,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8471774,G,Alex,Stalock,SJS,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8474636,G,Michael,Hutchinson,TOR,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8475622,G,Carter,Hutton,ARI,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8476876,G,Malcolm,Subban,BUF,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8477831,G,Pheonix,Copley,WSH,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8478433,G,Felix,Sandstrom,PHI,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8478903,G,Adam,Huska,NYR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8478916,G,Joey,Daccord,SEA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8478933,G,Michael,McNiven,MTL,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8479581,G,Jack,LaFontaine,CAR,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480022,G,Michael,DiPietro,VAN,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480193,G,Daniil,Tarasov,CBJ,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480373,G,Josef,Korenar,ARI,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8480591,G,Thomas,Hodges,ANA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8481031,G,Ivan,Prosvetov,ARI,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8481033,G,Akira,Schmid,NJD,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8481597,G,Hugo,Alnefelt,TBL,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,2,8482821,G,Arvid,Soderblom,CHI,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
