"player_id","gp_onice","shots_5v5","ga_5v5","shots_pk","ga_pk","xg_faced","sv_pct_5v5","sv_pct_pk","actual_ga_tracked","gsax"
"8473541",58,1878,101,412,36,117.046643735084,0.9462,0.9126,137,-19.95
"8471679",78,2513,104,440,44,144.537799889804,0.9586,0.9,148,-3.46
"8471695",70,2185,111,391,35,119.713786094682,0.9492,0.9105,146,-26.29
"8473461",51,1597,66,286,31,93.477529035823,0.9587,0.8916,97,-3.52
"8468011",48,1410,87,258,19,88.3136101893033,0.9383,0.9264,106,-17.69
"8473972",59,1870,96,223,26,113.25090124656,0.9487,0.8834,122,-8.75
"8474550",61,2012,111,352,34,119.157514230115,0.9448,0.9034,145,-25.84
"8471734",72,2065,105,389,38,121.8982818324,0.9492,0.9023,143,-21.1
"8474889",15,358,21,61,7,22.189960140211,0.9413,0.8852,28,-5.81
"8475683",51,1628,90,399,36,95.9846848193556,0.9447,0.9098,126,-30.02
"8473523",49,1697,102,280,32,104.509605787462,0.9399,0.8857,134,-29.49
"8471239",69,2030,99,423,35,127.256678275706,0.9512,0.9173,134,-6.74
"8476434",23,730,41,128,15,43.999227790162,0.9438,0.8828,56,-12
"8470594",69,1977,107,524,33,123.544087041228,0.9459,0.937,140,-16.46
"8474682",17,512,34,107,7,32.6727450676262,0.9336,0.9346,41,-8.33
"8474651",86,2627,128,565,41,149.742496247112,0.9513,0.9274,169,-19.26
"8470657",54,1371,80,324,30,80.0738168066018,0.9416,0.9074,110,-29.93
"8471750",87,2389,130,558,41,137.698354673164,0.9456,0.9265,171,-33.3
"8466141",61,1803,90,378,38,99.4633572945022,0.9501,0.8995,128,-28.54
"8468685",65,2160,104,323,34,136.996760542679,0.9519,0.8947,138,-1
"8470880",47,1274,68,232,18,73.6255692029372,0.9466,0.9224,86,-12.37
"8467950",39,1291,58,285,21,72.2288990825182,0.9551,0.9263,79,-6.77
"8471469",70,2224,107,348,35,120.118769540451,0.9519,0.8994,142,-21.88
"8470645",77,2481,130,358,30,153.254468239786,0.9476,0.9162,160,-6.75
"8470140",65,2032,123,393,36,127.143285624334,0.9395,0.9084,159,-31.86
"8473575",57,1988,114,351,15,120.834770397923,0.9427,0.9573,129,-8.17
"8475311",32,820,54,113,11,45.4490621598088,0.9341,0.9027,65,-19.55
"8473499",19,436,22,62,8,25.9174616970122,0.9495,0.871,30,-4.08
"8471403",41,1153,66,182,18,69.1745079596294,0.9428,0.9011,84,-14.83
"8475681",57,1778,126,277,31,111.659391801688,0.9291,0.8881,157,-45.34
"8471715",54,1505,79,384,34,96.5403365639504,0.9475,0.9115,113,-16.46
"8469608",62,2068,131,463,45,125.723441928159,0.9367,0.9028,176,-50.28
"8470320",51,1594,96,222,18,96.822885841073,0.9398,0.9189,114,-17.18
"8470860",66,2092,116,362,37,142.636079933785,0.9446,0.8978,153,-10.36
"8475883",70,2140,114,402,33,127.473667568469,0.9467,0.9179,147,-19.53
"8475215",25,817,56,156,16,47.0566880356637,0.9315,0.8974,72,-24.94
"8471219",20,532,38,77,7,34.3110626979615,0.9286,0.9091,45,-10.69
"8473434",19,568,40,75,13,34.7228416604339,0.9296,0.8267,53,-18.28
"8471418",34,1012,69,141,11,68.7471227598726,0.9318,0.922,80,-11.25
"8469548",31,799,50,187,24,46.921391933749,0.9374,0.8717,74,-27.08
"8475660",36,1244,61,153,12,79.0555696366355,0.951,0.9216,73,6.06
"8474765",26,862,54,140,13,47.1112599421758,0.9374,0.9071,67,-19.89
"8471227",68,2089,97,401,30,112.583365819592,0.9536,0.9252,127,-14.42
"8476839",26,785,57,130,13,51.975418345537,0.9274,0.9,70,-18.02
"8471774",22,631,41,86,12,41.3357286556857,0.935,0.8605,53,-11.66
"8473503",35,1072,70,186,16,68.5994897874189,0.9347,0.914,86,-17.4
"8474636",38,1031,55,241,24,66.4562856171979,0.9467,0.9004,79,-12.54
"8476844",18,467,25,91,8,27.8857810613117,0.9465,0.9121,33,-5.11
"8473607",33,1166,63,238,23,71.6136751614977,0.946,0.9034,86,-14.39
"8471251",12,327,26,76,9,19.066413215478,0.9205,0.8816,35,-15.93
"8460705",11,248,19,67,9,15.4286898067221,0.9234,0.8657,28,-12.57
"8466339",3,36,2,20,4,2.29011145682307,0.9444,0.8,6,-3.71
"8475717",16,545,20,107,12,32.4781698203296,0.9633,0.8879,32,0.48
"8470147",32,995,64,224,17,60.4948626371333,0.9357,0.9241,81,-20.51
"8475361",7,162,7,57,6,9.62052401422989,0.9568,0.8947,13,-3.38
"8475622",18,500,32,99,10,29.7078958209022,0.936,0.899,42,-12.29
"8474596",43,1131,64,226,21,70.4968523901771,0.9434,0.9071,85,-14.5
"8475663",45,1321,78,266,22,86.7144210877595,0.941,0.9173,100,-13.29
"8473404",19,468,39,107,9,26.0963644093135,0.9167,0.9159,48,-21.9
"8477293",14,416,18,83,5,25.8072588233044,0.9567,0.9398,23,2.81
"8471306",20,527,30,142,10,30.1531425892026,0.9431,0.9296,40,-9.85
"8474152",19,612,25,117,10,38.4929013702786,0.9592,0.9145,35,3.49
"8476341",5,137,13,37,6,11.4528065736522,0.9051,0.8378,19,-7.55
"8467391",5,104,6,17,3,4.64902137604076,0.9423,0.8235,9,-4.35
"8476234",19,484,23,97,12,30.6167320886743,0.9525,0.8763,35,-4.38
"8477234",2,77,3,5,0,4.49338448839262,0.961,1,3,1.49
"8475852",36,893,50,265,20,56.2743420238839,0.944,0.9245,70,-13.73
"8477084",2,45,1,10,0,2.75558558385819,0.9778,1,1,1.76
"8475680",2,47,5,10,1,3.4215338533977,0.8936,0.9,6,-2.58
"8455710",7,183,11,29,5,11.5015336492797,0.9399,0.8276,16,-4.5
"8476883",20,517,28,84,8,31.0548775364296,0.9458,0.9048,36,-4.95
"8468524",8,171,14,26,6,10.3886084796977,0.9181,0.7692,20,-9.61
"8467972",10,253,19,52,4,15.9989551827894,0.9249,0.9231,23,-7
"8473553",1,24,1,2,0,1.11876918247435,0.9583,1,1,0.12
"8474690",1,21,2,3,0,1.62985323835164,0.9048,1,2,-0.37
"8474202",2,29,3,4,0,1.37426249869168,0.8966,1,3,-1.63
