"player_id","season","shot_vol_off_per60","shot_vol_def_per60"
"8446485",2011,-0.8909,2.804
"8449645",2011,1.7911,-0.3322
"8450725",2011,-1.6569,1.3653
"8455919",2011,0.799,0.2883
"8456283",2011,-3.0701,-4.7382
"8457063",2011,1.556,-2.2322
"8457981",2011,-5.0535,3.0908
"8458361",2011,-0.7213,1.0054
"8458520",2011,-0.5748,-1.1112
"8458525",2011,-2.4778,6.1295
"8458529",2011,0.0296,-2.6485
"8458537",2011,2.0432,3.3584
"8458541",2011,-2.2019,-0.0136
"8458543",2011,-2.8517,-0.3042
"8458590",2011,2.5022,-2.8371
"8458637",2011,-5.6981,-2.1368
"8458938",2011,2.465,-5.9694
"8458943",2011,-1.4494,-3.9184
"8458951",2011,0.1068,0.139
"8459004",2011,0.358,-0.5023
"8459053",2011,-1.0644,-1.4435
"8459424",2011,2.454,-0.8746
"8459427",2011,-2.1238,-1.9126
"8459429",2011,1.2792,0.9583
"8459442",2011,-2.6956,-9.7528
"8459444",2011,0.5614,-1.1001
"8459457",2011,2.2468,3.0605
"8459461",2011,-3.9088,-1.837
"8459462",2011,-1.0575,-0.3598
"8459492",2011,0.5703,0.0178
"8459514",2011,-3.0594,2.0936
"8459587",2011,-6.221,-5.3878
"8459596",2011,-3.355,-0.961
"8459628",2011,-5.3208,-1.7383
"8459640",2011,-0.7367,-0.5112
"8459670",2011,0.5192,-0.9885
"8459687",2011,-6.0072,-3.6572
"8460492",2011,1.0972,-5.8644
"8460496",2011,3.6349,5.0287
"8460502",2011,-2.495,-1.6713
"8460503",2011,-5.7156,-6.7912
"8460504",2011,-3.3058,-3.6004
"8460527",2011,-4.8582,-7.6482
"8460533",2011,-1.036,0.7614
"8460542",2011,3.8268,5.4389
"8460555",2011,-5.8233,-3.1743
"8460556",2011,3.2224,-4.4925
"8460562",2011,-1.024,-9.7001
"8460567",2011,-1.783,-5.7865
"8460577",2011,-0.0146,-0.9454
"8460580",2011,2.4126,-1.4843
"8460621",2011,0.1537,0.8514
"8460661",2011,0.0071,1.0424
"8460719",2011,0.4849,-2.1941
"8460720",2011,-5.1014,3.1858
"8460743",2011,4.4713,3.1599
"8462036",2011,0.7841,0.8633
"8462038",2011,2.1025,0.2544
"8462041",2011,-0.5422,1.7301
"8462042",2011,1.6978,1.4436
"8462077",2011,8.5072,4.9631
"8462093",2011,0.0042,0.3281
"8462118",2011,2.42,-8.2142
"8462129",2011,-3.3114,-4.3221
"8462176",2011,-4.6277,-4.6272
"8462196",2011,1.5422,2.6327
"8462225",2011,-0.0703,-2.2913
"8462535",2011,-2.3727,0.5663
"8464956",2011,-2.2048,-4.0603
"8464957",2011,1.3142,3.5281
"8464962",2011,0.7229,0.1858
"8464966",2011,-1.0987,-7.7722
"8464967",2011,-0.673,-1.4223
"8464975",2011,2.7269,-4.5484
"8464977",2011,-4.3185,3.9715
"8464979",2011,1.1085,1.0075
"8464981",2011,-1.5147,0.0852
"8464984",2011,2.9711,-0.039
"8464989",2011,-3.4118,-4.609
"8464994",2011,-1.3026,1.3451
"8465005",2011,-3.5297,-2.9325
"8465009",2011,1.9714,0.3811
"8465012",2011,-0.1851,-2.5382
"8465024",2011,-3.4011,-5.0687
"8465025",2011,-2.8625,-0.8014
"8465026",2011,1.5075,0.2271
"8465042",2011,-2.4879,-1.5223
"8465050",2011,1.0024,-0.6186
"8465058",2011,2.1804,2.1709
"8465059",2011,-2.6111,2.7053
"8465113",2011,-0.7393,-0.8234
"8465122",2011,0.3285,-0.4657
"8465166",2011,-5.0293,-0.2406
"8465170",2011,-2.3865,-6.2246
"8465185",2011,-2.0356,-2.6294
"8465192",2011,-2.3667,1.054
"8465200",2011,0.2735,0.7718
"8465202",2011,1.3901,-5.4346
"8465210",2011,-0.4513,-1.597
"8465914",2011,-4.3601,0.0017
"8465951",2011,-1.9776,-1.2939
"8465978",2011,-0.3545,5.0598
"8466035",2011,-0.3285,0.491
"8466138",2011,3.8486,2.8649
"8466139",2011,1.3309,-0.2122
"8466140",2011,1.3215,-0.6177
"8466142",2011,-2.6272,-4.9765
"8466144",2011,-5.2682,-7.186
"8466145",2011,-0.7932,-2.8962
"8466148",2011,1.9056,-1.3614
"8466149",2011,1.3744,-2.9054
"8466158",2011,0.2531,0.6046
"8466160",2011,0.2814,-0.2624
"8466181",2011,3.0699,5.9119
"8466182",2011,2.0882,4.5603
"8466212",2011,-2.166,3.5514
"8466215",2011,3.2985,-1.1186
"8466216",2011,-5.3589,1.1132
"8466251",2011,-1.1563,-0.5536
"8466285",2011,2.5038,2.043
"8466309",2011,0.2601,-3.3519
"8466333",2011,-2.1821,-2.8955
"8466371",2011,-4.8706,-0.6821
"8466378",2011,-1.7848,-1.9877
"8466392",2011,-5.5541,-1.6773
"8466393",2011,-1.3892,-6.0643
"8466398",2011,0.7911,0.3293
"8467096",2011,4.8303,-3.2606
"8467304",2011,-2.144,0.3792
"8467329",2011,1.4725,-7.1549
"8467330",2011,-0.6652,-2.6449
"8467331",2011,-0.2827,-3.3526
"8467332",2011,-0.0106,-3.4735
"8467334",2011,-4.566,-13.5903
"8467336",2011,-0.9614,2.0859
"8467338",2011,-1.8945,-0.2023
"8467344",2011,-5.3119,-0.6768
"8467346",2011,3.3712,-2.3266
