season,game_type,team_id,team_full,gp,wins,losses,ot_losses,ties,points,point_pct,wins_regulation,wins_regulation_ot,wins_shootout,goals_for,goals_against,gf_per_game,ga_per_game,shots_for_per_game,shots_against_per_game,pp_pct,pp_net_pct,pk_pct,pk_net_pct,fo_win_pct,shutouts
2017,2,14,Tampa Bay Lightning,82,42,30,10,NA,94,0.57317,32,38,4,230,224,2.80487,2.7317,29.90243,30.39024,0.227941,0.198529,0.813954,0.829457,0.476629,3
2017,2,2,New York Islanders,82,41,29,12,NA,94,0.57317,33,39,2,239,238,2.91463,2.90243,30.2439,31.90243,0.149572,0.119658,0.819384,0.841409,0.476903,5
2017,2,4,Philadelphia Flyers,82,39,33,10,NA,88,0.53658,25,32,7,212,231,2.58536,2.81707,31.52439,28.46341,0.194945,0.162454,0.797571,0.813765,0.52275,5
2017,2,52,Winnipeg Jets,82,40,35,7,NA,87,0.53048,33,37,3,246,255,3,3.10975,29.85365,31.04878,0.181818,0.147727,0.774546,0.810909,0.485122,5
2017,2,12,Carolina Hurricanes,82,36,31,15,NA,87,0.53048,28,33,3,212,230,2.58536,2.80487,30.40243,28.29268,0.177489,0.151515,0.841585,0.891089,0.53067,3
2017,2,26,Los Angeles Kings,82,39,35,8,NA,86,0.52439,25,37,2,199,201,2.42682,2.45121,31.13414,25.85365,0.190871,0.178423,0.845529,0.865853,0.507679,9
2017,2,13,Florida Panthers,82,35,36,11,NA,81,0.4939,23,30,5,205,231,2.5,2.81707,32.2439,31.64634,0.169811,0.139622,0.853062,0.885714,0.479292,4
2017,2,25,Dallas Stars,82,34,37,11,NA,79,0.4817,28,33,1,222,260,2.70731,3.17073,30.54878,29.7439,0.178988,0.136186,0.738956,0.759036,0.499119,3
2017,2,17,Detroit Red Wings,82,33,36,13,NA,79,0.4817,17,24,9,198,244,2.41463,2.9756,28.4756,30.57317,0.150793,0.115079,0.808511,0.821276,0.518731,4
2017,2,7,Buffalo Sabres,82,33,37,12,NA,78,0.4756,25,31,2,199,231,2.42682,2.81707,30.37804,34.30487,0.244635,0.227467,0.776372,0.789029,0.496043,3
2017,2,1,New Jersey Devils,82,28,40,14,NA,70,0.42682,18,25,3,180,241,2.19512,2.93902,27.79268,31.36585,0.175298,0.12749,0.796154,0.81923,0.492276,3
2017,2,53,Arizona Coyotes,82,30,42,10,NA,70,0.42682,20,24,6,191,258,2.32926,3.14634,27.81707,34.10975,0.161702,0.131914,0.773077,0.803846,0.48,3
2017,2,23,Vancouver Canucks,82,30,43,9,NA,69,0.42073,19,26,4,178,241,2.17073,2.93902,27.71951,31.76829,0.140969,0.114537,0.766817,0.775784,0.511491,3
2017,2,21,Colorado Avalanche,82,22,56,4,NA,48,0.29268,14,21,1,165,276,2.01219,3.36585,28.08536,31.7439,0.125523,0.117154,0.766424,0.784671,0.536172,3
