"team_abbrev","season","team_pp_effect_raw","team_pk_effect_raw"
"DET",2015,0.00260858773690654,0.000298232473192822
"CAR",2015,0.00128300496276923,0.000797464845779066
"BUF",2015,0.000636331481385371,0.00143485729625826
"PHI",2015,0.000839624914195571,0.000946830173856931
"MIN",2015,-0.000208994908797618,0.00172576693813747
"FLA",2015,-0.000407310090497079,0.00185798687015448
"CHI",2015,-0.000903117318682926,0.00199794961750436
"STL",2015,-0.000686511466132374,0.00160090269417166
"CBJ",2015,0.00128449996426568,-0.000377226973511699
"WSH",2015,0.000418345674908498,0.000278714683508427
"VAN",2015,0.000912686601988827,-0.000272754346501874
"NJD",2015,0.00184658769910887,-0.00138586234456394
"OTT",2015,-0.00047339431170878,0.000765957093964104
"TOR",2015,1.46190349514573e-05,3.77396332833733e-05
"TBL",2015,-0.00103950091735287,0.00102303208505589
"PIT",2015,-7.89196229011737e-05,5.35038654295303e-05
"EDM",2015,0.000364190986110987,-0.000530961307494344
"NYR",2015,0.000765516337874792,-0.000993908282170406
"NYI",2015,0.00271284766588662,-0.00298981438908551
"ARI",2015,-0.0012499613069386,0.000786697049726564
"CGY",2015,-0.000317299942764974,-0.000169065443402342
"SJS",2015,0.000348523822238106,-0.000884787326153965
"LAK",2015,-0.00172837135458623,0.00113052367010455
"DAL",2015,-0.000389265989527598,-0.000412310412678058
"BOS",2015,-0.00177213305677208,0.000234018652372566
"MTL",2015,-0.0017769207784716,-2.55345321913749e-05
"ANA",2015,-0.00110359863546633,-0.000845107095792987
"COL",2015,-0.00119077746841753,-0.00106366633301372
"WPG",2015,0.00073587143287883,-0.00350115832953933
"NSH",2015,-0.00144319484009795,-0.00149774266308595
