season,game_type,player_id,player_name,last_name,team_abbrev,shoots_catches,gp,gs,wins,losses,ot_losses,ties,goals_against,gaa,saves,shots_against,sv_pct,shutouts,toi_sec,goals,assists,points,pim
2012,2,8460705,Evgeni Nabokov,Nabokov,NYI,L,42,41,19,18,3,NA,101,2.54861,1071,1172,0.91382,2,142666,0,0,0,6
2012,2,8473404,Niklas Backstrom,Backstrom,MIN,L,46,45,19,18,7,NA,105,2.43272,1194,1299,0.91916,4,155381,0,2,2,2
2012,2,8460704,Johan Hedberg,Hedberg,NJD,L,27,23,17,7,2,NA,59,2.22478,659,718,0.91782,4,95470,0,0,0,2
2012,2,8475361,Jonas Gustavsson,Gustavsson,TOR,L,42,36,17,17,4,NA,112,2.92085,1035,1147,0.90235,4,138042,0,1,1,4
2012,2,8473461,Steve Mason,Mason,CBJ,R,46,45,16,26,3,NA,143,3.38637,1212,1355,0.89446,1,152021,0,2,2,2
2012,2,8462044,Jean-Sebastien Giguere,Giguere,COL,L,32,30,15,11,3,NA,69,2.27526,781,850,0.91882,2,109174,0,0,0,2
2012,2,8469548,Ray Emery,Emery,CHI,L,34,27,15,9,4,NA,83,2.80755,751,834,0.90047,0,106427,0,1,1,2
2012,2,8466339,Scott Clemmensen,Clemmensen,FLA,L,30,25,14,6,6,NA,67,2.56726,706,773,0.91332,1,93952,0,1,1,0
2012,2,8473503,James Reimer,Reimer,TOR,L,34,34,14,14,4,NA,97,3.09698,877,974,0.90041,3,112755,0,0,0,0
2012,2,8475683,Sergei Bobrovsky,Bobrovsky,PHI,L,29,25,14,10,2,NA,78,3.01919,691,769,0.89856,0,93005,0,0,0,0
2012,2,8460806,Dwayne Roloson,Roloson,TBL,L,40,31,13,16,3,NA,128,3.65972,998,1126,0.88632,1,125911,0,0,0,6
2012,2,8470216,Josh Harding,Harding,MIN,R,34,30,13,12,4,NA,81,2.62013,900,981,0.91743,2,111292,0,0,0,0
2012,2,8473607,Michal Neuvirth,Neuvirth,WSH,L,38,30,13,13,5,NA,95,2.82171,881,976,0.90266,3,121203,0,1,1,2
2012,2,8459140,Nikolai Khabibulin,Khabibulin,EDM,L,40,40,12,20,7,NA,100,2.65428,1014,1114,0.91023,2,135630,0,0,0,0
2012,2,8462047,Martin Biron,Biron,NYR,L,21,20,12,6,2,NA,50,2.45898,469,519,0.90366,2,73201,0,3,3,0
2012,2,8471695,Tuukka Rask,Rask,BOS,L,23,22,11,8,3,NA,44,2.04746,577,621,0.92914,3,77364,0,0,0,2
2012,2,8468166,Curtis Sanford,Sanford,CBJ,L,36,32,10,18,4,NA,86,2.60222,885,971,0.91143,1,118975,0,0,0,0
2012,2,8471219,Al Montoya,Montoya,NYI,L,31,26,9,11,5,NA,89,3.10519,743,832,0.89302,0,103182,0,0,0,2
2012,2,8471306,Thomas Greiss,Greiss,SJS,L,19,14,9,7,1,NA,40,2.30167,432,472,0.91525,0,62563,0,0,0,2
2012,2,8462152,Chris Mason,Mason,WPG,L,20,15,8,7,1,NA,43,2.59331,379,422,0.8981,2,59692,0,0,0,0
2012,2,8469732,Joey MacDonald,MacDonald,DET,L,14,12,8,5,1,NA,29,2.16001,301,330,0.91212,0,48333,0,0,0,0
2012,2,8473523,Jhonas Enroth,Enroth,BUF,L,26,22,8,11,4,NA,63,2.70144,693,756,0.91666,1,83955,0,0,0,2
2012,2,8473614,Richard Bachman,Bachman,DAL,L,18,15,8,5,1,NA,43,2.76502,434,477,0.90985,1,55985,0,1,1,0
2012,2,8462161,Brent Johnson,Johnson,PIT,L,16,14,6,7,2,NA,42,3.10695,317,359,0.883,0,48665,0,1,1,0
2012,2,8469152,Ty Conklin,Conklin,DET,L,15,13,5,6,1,NA,44,3.28126,334,378,0.88359,1,48274,0,1,1,0
2012,2,8469514,Peter Budaj,Budaj,MTL,L,17,17,5,7,5,NA,44,2.54592,464,508,0.91338,0,62217,0,3,3,2
2012,2,8473541,Jonathan Bernier,Bernier,LAK,L,16,13,5,6,2,NA,35,2.35902,348,383,0.90861,1,53412,0,0,0,0
2012,2,8474765,Anders Lindback,Lindback,NSH,L,16,10,5,8,0,NA,32,2.42296,332,364,0.91208,0,47545,0,1,1,0
2012,2,8474651,Braden Holtby,Holtby,WSH,L,7,6,4,2,1,NA,15,2.49607,177,192,0.92187,1,21634,0,0,0,0
2012,2,8475681,Ben Scrivens,Scrivens,TOR,L,12,11,4,5,2,NA,35,3.12678,324,359,0.9025,0,40297,0,0,0,4
2012,2,8467391,Jason LaBarbera,LaBarbera,PHX,L,19,14,3,9,3,NA,43,2.54279,443,486,0.91152,0,60878,0,0,0,2
2012,2,8468481,Rick DiPietro,DiPietro,NYI,R,8,6,3,2,3,NA,22,3.73144,155,177,0.8757,0,21225,0,2,2,0
2012,2,8470074,Jeff Deslauriers,Deslauriers,ANA,R,4,4,3,1,0,NA,11,2.73631,102,113,0.90265,0,14472,0,0,0,0
2012,2,8471750,Ben Bishop,Bishop,OTT,L,10,9,3,3,2,NA,22,2.48283,221,243,0.90946,0,31899,0,0,0,2
2012,2,8474057,Allen York,York,CBJ,L,11,5,3,2,0,NA,16,2.30381,183,199,0.91959,0,25002,0,0,0,0
2012,2,8475097,Brad Thiessen,Thiessen,PIT,L,5,4,3,1,0,NA,16,3.72478,97,113,0.8584,0,15464,0,0,0,2
2012,2,8475215,Robin Lehner,Lehner,OTT,L,5,5,3,2,0,NA,10,2.0059,144,154,0.93506,1,17947,0,0,0,0
2012,2,8475252,Matt Hackett,Hackett,MIN,L,12,7,3,6,0,NA,22,2.37595,260,282,0.92198,0,33334,0,0,0,0
2012,2,8460612,Marty Turco,Turco,BOS,L,5,4,2,2,0,NA,16,3.68357,94,110,0.85454,0,15637,0,0,0,2
2012,2,8467453,Andrew Raycroft,Raycroft,DAL,L,10,8,2,8,0,NA,31,3.51352,272,303,0.89768,0,31763,0,0,0,0
2012,2,8467913,Alex Auld,Auld,OTT,L,14,8,2,4,2,NA,36,3.34866,274,310,0.88387,0,38702,0,0,0,0
2012,2,8471251,Justin Peters,Peters,CAR,L,7,6,2,3,2,NA,16,2.48019,217,233,0.93133,1,23224,0,0,0,0
2012,2,8474593,Jacob Markstrom,Markstrom,FLA,L,7,6,2,4,1,NA,17,2.66144,205,222,0.92342,0,22995,0,0,0,0
2012,2,8474690,Kevin Poulin,Poulin,NYI,L,6,6,2,4,0,NA,15,3.03746,147,162,0.9074,0,17778,0,1,1,0
2012,2,8462052,Brian Boucher,Boucher,CAR,L,10,8,1,6,1,NA,31,3.40441,229,260,0.88076,0,32781,0,0,0,0
2012,2,8467959,Sebastien Caron,Caron,TBL,L,3,2,1,1,0,NA,7,3.11881,50,57,0.87719,0,8080,0,0,0,0
2012,2,8468540,Dan Ellis,Ellis,ANA,L,10,5,1,5,0,NA,19,2.72271,195,214,0.91121,0,25122,0,1,1,0
2012,2,8470147,Curtis McElhinney,McElhinney,PHX,L,2,1,1,0,0,NA,2,1.67208,34,36,0.94444,0,4306,0,0,0,0
2012,2,8471418,Anton Khudobin,Khudobin,BOS,L,1,1,1,0,0,NA,1,1,44,45,0.97777,0,3600,0,0,0,0
2012,2,8473414,Leland Irving,Irving,CGY,L,7,7,1,3,3,NA,21,3.19459,218,239,0.91213,0,23665,0,0,0,0
2012,2,8474682,Dustin Tokarski,Tokarski,TBL,L,5,5,1,3,1,NA,14,3.44851,102,116,0.87931,0,14615,0,1,1,2
2012,2,8475195,Anders Nilsson,Nilsson,NYI,L,4,3,1,2,0,NA,10,2.75482,102,112,0.91071,1,13068,0,0,0,0
2012,2,8475431,Henrik Karlsson,Karlsson,CGY,L,9,7,1,4,2,NA,24,3.17064,215,239,0.89958,0,27250,0,0,0,0
2012,2,8476243,Iiro Tarkki,Tarkki,ANA,L,1,0,1,0,0,NA,3,4.40636,7,10,0.7,0,2451,0,0,0,0
2012,2,8469569,Drew MacIntyre,MacIntyre,BUF,L,2,0,0,0,0,NA,1,1.37983,17,18,0.94444,0,2609,0,0,0,0
2012,2,8471186,Yann Danis,Danis,EDM,L,1,0,0,0,0,NA,2,3.69989,10,12,0.83333,0,1946,0,0,0,0
2012,2,8471822,Brian Foster,Foster,FLA,L,1,0,0,0,0,NA,0,0,1,1,1,0,292,0,0,0,0
2012,2,8474729,Mike Murphy,Murphy,CAR,L,2,0,0,1,0,NA,0,0,9,9,1,0,2166,0,0,0,0
2012,2,8474771,Peter Mannino,Mannino,WPG,L,1,0,0,0,0,NA,0,0,4,4,1,0,1191,0,0,0,0
2012,2,8475680,Jussi Rynnas,Rynnas,TOR,L,2,1,0,1,0,NA,7,4.24671,33,40,0.825,0,5934,0,0,0,0
2012,2,8476803,Shawn Hunwick,Hunwick,CBJ,L,1,0,0,0,0,NA,0,0,0,0,NA,0,153,0,0,0,0
