season,game_type,player_id,player_name,last_name,team_abbrev,position,shoots,gp,goals,assists,points,points_per_game,plus_minus,pim,shots,shooting_pct,toi_per_game,ev_goals,ev_points,pp_goals,pp_points,sh_goals,sh_points,ot_goals,gw_goals,fo_win_pct
2012,2,8458537,Ray Whitney,Whitney,PHX,L,R,82,24,53,77,0.93902,26,28,185,0.12972,1118.756,16,57,8,20,0,0,0,1,0.26666
2012,2,8466138,Joe Thornton,Thornton,SJS,C,L,82,18,59,77,0.93902,17,31,156,0.11538,1228.1585,14,53,4,23,0,1,0,2,0.56092
2012,2,8468483,Marian Gaborik,Gaborik,NYR,R,L,82,41,35,76,0.92682,15,34,276,0.14855,1170.9512,31,55,10,21,0,0,3,7,0
2012,2,8474586,Jordan Eberle,Eberle,EDM,R,R,78,34,42,76,0.97435,4,10,180,0.18888,1055.8333,24,56,10,20,0,0,0,4,0.44444
2012,2,8471685,Anze Kopitar,Kopitar,LAK,C,L,82,25,51,76,0.92682,12,20,230,0.10869,1280.3292,15,46,8,26,2,4,0,2,0.53808
2012,2,8466378,Martin St. Louis,St. Louis,TBL,R,L,77,25,49,74,0.96103,-3,16,185,0.13513,1357.961,21,58,4,16,0,0,1,3,0.43902
2012,2,8469506,Jason Pominville,Pominville,BUF,R,R,82,30,43,73,0.89024,-7,12,235,0.12765,1180.7926,20,44,8,26,2,3,2,5,0.47733
2012,2,8470626,Loui Eriksson,Eriksson,DAL,L,L,82,26,45,71,0.86585,18,12,187,0.13903,1185.7073,19,56,5,12,2,3,2,3,0.4375
2012,2,8470595,Eric Staal,Staal,CAR,C,L,82,24,46,70,0.85365,-20,48,262,0.0916,1292.8414,14,42,7,23,3,5,1,3,0.52468
2012,2,8470852,Matt Moulson,Moulson,NYI,L,L,82,36,33,69,0.84146,1,6,219,0.16438,1158.1463,22,45,14,24,0,0,0,5,0.5
2012,2,8469544,Patrick Sharp,Sharp,CHI,L,R,74,33,36,69,0.93243,28,38,282,0.11702,1193.9594,25,51,7,17,1,1,2,8,0.47766
2012,2,8470610,Zach Parise,Parise,NJD,L,L,82,31,38,69,0.84146,-5,32,293,0.1058,1289.1097,21,48,7,14,3,7,1,3,0.47619
2012,2,8468083,Henrik Zetterberg,Zetterberg,DET,C,L,82,22,47,69,0.84146,14,47,267,0.08239,1190.3536,19,53,3,14,0,2,0,4,0.49147
2012,2,8468486,Scott Hartnell,Hartnell,PHI,L,L,82,37,30,67,0.81707,19,136,232,0.15948,1066.6097,21,44,16,23,0,0,1,6,0.31746
2012,2,8462042,Jarome Iginla,Iginla,CGY,R,R,82,32,35,67,0.81707,-10,43,251,0.12749,1236.4634,24,48,8,19,0,0,0,5,0.50234
2012,2,8467875,Daniel Sedin,Sedin,VAN,L,L,72,30,37,67,0.93055,14,40,229,0.131,1128.9027,20,42,10,25,0,0,2,6,0.31578
2012,2,8475794,Tyler Seguin,Seguin,BOS,C,R,81,29,38,67,0.82716,34,30,242,0.11983,1016.3456,24,52,5,15,0,0,0,7,0.43396
2012,2,8470207,Joffrey Lupul,Lupul,TOR,L,R,66,25,42,67,1.01515,1,48,191,0.13089,1116.6515,17,46,8,21,0,0,0,3,0.36206
2012,2,8467514,Pavel Datsyuk,Datsyuk,DET,C,L,70,19,48,67,0.95714,21,14,164,0.11585,1174.1142,15,44,4,23,0,0,1,5,0.56204
2012,2,8469707,PA Parenteau,Parenteau,NYI,R,R,80,18,49,67,0.8375,-8,89,167,0.10778,1119.15,12,48,6,19,0,0,0,2,0.38461
2012,2,8457981,Teemu Selanne,Selanne,ANA,R,R,82,26,40,66,0.80487,-1,50,210,0.1238,1072.9268,14,38,12,28,0,0,0,4,0.48333
2012,2,8467389,Brad Richards,Richards,NYR,C,L,82,25,41,66,0.80487,-1,22,229,0.10917,1215.9146,18,42,7,24,0,0,1,9,0.51823
2012,2,8470047,Valtteri Filppula,Filppula,DET,C,L,81,23,43,66,0.81481,18,14,144,0.15972,1095.5061,19,54,3,11,1,1,0,1,0.51742
2012,2,8474141,Patrick Kane,Kane,CHI,R,L,82,23,43,66,0.80487,7,40,253,0.0909,1211.8536,19,54,4,12,0,0,0,5,0.42179
2012,2,8471214,Alex Ovechkin,Ovechkin,WSH,L,R,78,38,27,65,0.83333,-8,26,303,0.12541,1188.0128,25,42,13,23,0,0,2,3,0.4
2012,2,8474157,Max Pacioretty,Pacioretty,MTL,L,L,79,33,32,65,0.82278,2,56,286,0.11538,1095.6455,29,52,4,13,0,0,1,5,0.2
2012,2,8474053,Logan Couture,Couture,SJS,C,L,80,31,34,65,0.8125,2,16,245,0.12653,1113.775,18,37,11,26,2,2,0,5,0.51428
2012,2,8473962,Teddy Purcell,Purcell,TBL,L,R,81,24,41,65,0.80246,9,16,152,0.15789,967.9259,16,46,8,19,0,0,1,3,0.17647
2012,2,8466139,Patrick Marleau,Marleau,SJS,C,L,82,30,34,64,0.78048,10,26,251,0.11952,1228.8536,20,39,10,25,0,0,0,8,0.52034
2012,2,8470638,Patrice Bergeron,Bergeron,BOS,C,R,81,22,42,64,0.79012,36,20,191,0.11518,1114.9012,15,47,5,14,2,3,0,3,0.59293
2012,2,8471218,Blake Wheeler,Wheeler,WPG,R,R,80,17,47,64,0.8,3,55,208,0.08173,1144.525,11,49,6,15,0,0,0,3,0.4
2012,2,8473994,Jamie Benn,Benn,DAL,L,L,71,26,37,63,0.88732,15,55,203,0.12807,1084.4929,23,52,2,10,1,1,0,7,0.46205
2012,2,8467371,Mike Ribeiro,Ribeiro,DAL,C,L,74,18,45,63,0.85135,5,66,142,0.12676,1202.8513,16,48,2,15,0,0,1,5,0.42202
2012,2,8467545,Michael Ryder,Ryder,DAL,R,R,82,35,27,62,0.75609,17,46,211,0.16587,1042.9146,28,52,7,10,0,0,0,6,0.47887
2012,2,8468085,Radim Vrbata,Vrbata,PHX,R,R,77,35,27,62,0.80519,24,24,232,0.15086,1118.5454,25,44,9,17,1,1,1,12,0.40298
2012,2,8471276,David Krejci,Krejci,BOS,C,R,79,23,39,62,0.78481,-5,36,145,0.15862,1105.3924,21,51,2,11,0,0,1,2,0.52057
2012,2,8467396,Erik Cole,Cole,MTL,L,L,82,35,26,61,0.7439,11,48,241,0.14522,1111.7804,24,47,11,14,0,0,0,6,0.42857
2012,2,8470794,Joe Pavelski,Pavelski,SJS,C,R,82,31,30,61,0.7439,18,31,269,0.11524,1236.817,22,42,8,18,1,1,0,2,0.5868
2012,2,8470039,Tomas Fleischmann,Fleischmann,FLA,L,L,82,27,34,61,0.7439,-7,26,217,0.12442,1145.9268,21,39,6,22,0,0,0,4,0.51851
2012,2,8470543,Chris Kunitz,Kunitz,PIT,L,L,82,26,35,61,0.7439,16,49,230,0.11304,1098.878,20,43,6,18,0,0,0,3,0.52630999999999994
2012,2,8470598,Thomas Vanek,Vanek,BUF,L,R,78,26,35,61,0.78205,-6,52,204,0.12745,1016.1025,16,37,10,24,0,0,1,5,0.5
2012,2,8473473,Milan Lucic,Lucic,BOS,L,L,81,26,35,61,0.75308,7,135,149,0.17449,1021.7407,19,50,7,11,0,0,0,1,0.46666
2012,2,8466140,Olli Jokinen,Jokinen,CGY,C,L,82,23,38,61,0.7439,-12,54,223,0.10313,1137.6097,14,37,9,24,0,0,0,5,0.46511
2012,2,8470621,Corey Perry,Perry,ANA,R,R,80,37,23,60,0.75,-7,127,277,0.13357,1282.7625,22,35,14,23,1,2,1,6,0.39583
2012,2,8470599,Milan Michalek,Michalek,OTT,L,L,77,35,25,60,0.77922,4,32,212,0.16509,1173.2077,24,43,10,15,1,2,0,3,0.16666
2012,2,8471976,David Desharnais,Desharnais,MTL,C,L,81,16,44,60,0.74074,10,24,98,0.16326,1103.8271,13,40,3,20,0,0,0,2,0.49452
2012,2,8470041,Rick Nash,Nash,CBJ,L,L,82,30,29,59,0.71951,-19,40,306,0.09803,1145.0731,22,38,6,19,2,2,0,2,0.31578
2012,2,8460621,Daniel Alfredsson,Alfredsson,OTT,R,R,75,27,32,59,0.78666,16,18,191,0.14136,1136.6533,17,41,7,14,3,4,2,4,0.43478
2012,2,8466393,Pascal Dupuis,Dupuis,PIT,R,L,82,25,34,59,0.71951,18,34,214,0.11682,1015.7195,22,55,0,1,3,3,0,8,0.44347
2012,2,8468508,Justin Williams,Williams,LAK,R,R,82,22,37,59,0.71951,10,44,241,0.09128,1029.0853,13,40,9,19,0,0,0,2,0.44
2012,2,8468064,Martin Erat,Erat,NSH,R,L,71,19,39,58,0.8169,12,30,107,0.17757,1108.8873,13,39,5,18,1,1,0,3,0.47619
2012,2,8471676,Bobby Ryan,Ryan,ANA,R,R,82,31,26,57,0.69512,1,53,204,0.15196,1101.0731,26,44,3,11,2,2,0,3,0.28985
2012,2,8475169,Evander Kane,Kane,WPG,L,L,74,30,27,57,0.77027,11,53,287,0.10452,1051.027,24,48,6,9,0,0,1,4,0.3409
2012,2,8473604,Jonathan Toews,Toews,CHI,C,L,59,29,28,57,0.9661,17,28,185,0.15675,1250.6101,23,42,5,12,1,3,0,4,0.59366
2012,2,8469457,Stephen Weiss,Weiss,FLA,C,L,80,20,37,57,0.7125,5,60,149,0.13422,1230.6125,14,39,5,17,1,1,0,6,0.53165
2012,2,8470612,Ryan Getzlaf,Getzlaf,ANA,C,R,82,11,46,57,0.69512,-11,75,185,0.05945,1295.9634,7,33,4,23,0,1,1,4,0.47193
2012,2,8471309,Johan Franzen,Franzen,DET,R,L,77,29,27,56,0.72727,23,40,211,0.13744,1062.4545,18,43,11,13,0,0,1,10,0.44134
2012,2,8473419,Brad Marchand,Marchand,BOS,L,L,76,28,27,55,0.72368,31,87,167,0.16766,1057.3552,22,46,5,6,1,3,0,3,0.55555
2012,2,8475158,Ryan O'Reilly,O'Reilly,COL,C,L,81,18,37,55,0.67901,-1,12,189,0.09523,1171.8271,14,40,4,15,0,0,2,3,0.52806
2012,2,8459492,Vinny Prospal,Prospal,CBJ,L,L,82,16,39,55,0.67073,-11,36,165,0.09696,1073.2073,13,40,3,15,0,0,0,0,0.40909
2012,2,8471339,Ryan Callahan,Callahan,NYR,R,R,76,29,25,54,0.71052,-8,61,235,0.1234,1262.2236,15,34,13,17,1,3,2,9,0.5
2012,2,8470655,David Backes,Backes,STL,R,R,82,24,30,54,0.65853,15,101,234,0.10256,1199.878,14,34,8,17,2,3,0,4,0.48632
2012,2,8471346,Kris Versteeg,Versteeg,FLA,R,R,71,23,31,54,0.76056,4,49,181,0.12707,1194.5915,14,35,8,18,1,1,1,5,0.32307
2012,2,8470606,Dustin Brown,Brown,LAK,R,R,82,22,32,54,0.65853,18,53,214,0.1028,1210.1341,12,35,9,16,1,3,0,6,0.43589
2012,2,8470120,Alexander Semin,Semin,WSH,R,R,77,21,33,54,0.70129,9,58,183,0.11475,1007.4025,19,43,2,11,0,0,0,1,0.0909
2012,2,8448208,Jaromir Jagr,Jagr,PHI,R,L,73,19,35,54,0.73972,5,30,170,0.11176,980.3972,11,34,8,20,0,0,1,2,0
2012,2,8471698,T.J. Oshie,Oshie,STL,R,R,80,19,35,54,0.675,15,50,188,0.10106,1171.7625,15,36,3,16,1,2,0,3,0.45283
2012,2,8475791,Taylor Hall,Hall,EDM,L,L,61,27,26,53,0.86885,-3,36,207,0.13043,1093.1147,14,32,13,21,0,0,2,7,0.4035
2012,2,8468482,Dany Heatley,Heatley,MIN,L,L,82,24,29,53,0.64634,2,28,238,0.10084,1256.6585,16,34,8,19,0,0,0,3,0.53731
2012,2,8471669,Paul Stastny,Stastny,COL,C,L,79,21,32,53,0.67088,-8,34,190,0.11052,1129.9367,14,34,7,19,0,0,0,2,0.55407
2012,2,8467330,David Legwand,Legwand,NSH,C,L,78,19,34,53,0.67948,3,26,140,0.13571,1111.2564,14,33,5,19,0,1,2,2,0.46167
2012,2,8470834,Dustin Byfuglien,Byfuglien,WPG,D,R,66,12,41,53,0.80303,-8,72,223,0.05381,1446.909,8,33,4,19,0,1,0,3,NA
2012,2,8466285,Brian Campbell,Campbell,FLA,D,L,82,4,49,53,0.64634,-9,6,131,0.03053,1613.7926,3,22,1,31,0,0,0,0,NA
2012,2,8470358,Alexandre Burrows,Burrows,VAN,R,L,80,28,24,52,0.65,24,90,198,0.14141,1108.4625,23,43,3,7,2,2,0,7,0.35
2012,2,8476455,Gabriel Landeskog,Landeskog,COL,L,L,82,22,30,52,0.63414,20,51,270,0.08148,1116.7195,16,38,6,12,0,2,1,5,0.22222
2012,2,8476454,Ryan Nugent-Hopkins,Nugent-Hopkins,EDM,C,L,62,18,34,52,0.8387,-2,16,134,0.13432,1056.3387,15,29,3,23,0,0,0,2,0.3752
2012,2,8469521,Tomas Plekanec,Plekanec,MTL,C,L,81,17,35,52,0.64197,-15,56,220,0.07727,1245.037,9,28,5,18,3,6,0,2,0.49106
2012,2,8465009,Zdeno Chara,Chara,BOS,D,L,79,12,40,52,0.65822,33,86,224,0.05357,1500.3037,4,33,8,18,0,1,0,0,0
2012,2,8467370,Mike Fisher,Fisher,NSH,C,R,72,24,27,51,0.70833,11,33,157,0.15286,1157.8055,19,36,5,14,0,1,0,7,0.48315
2012,2,8471362,Mikhail Grabovski,Grabovski,TOR,C,L,74,23,28,51,0.68918,0,51,163,0.1411,1056.4594,18,41,5,10,0,0,1,2,0.51491
2012,2,8474613,Derek Stepan,Stepan,NYR,C,R,82,17,34,51,0.62195,14,22,169,0.10059,1136.7317,13,35,4,16,0,0,1,4,0.44521
2012,2,8474641,Adam Henrique,Henrique,NJD,C,L,74,16,35,51,0.68918,8,7,130,0.12307,1089.6081,12,36,0,8,4,7,1,3,0.4883
2012,2,8474565,Alex Pietrangelo,Pietrangelo,STL,D,R,81,12,39,51,0.62962,16,36,202,0.0594,1483.8765,6,26,6,24,0,1,1,6,NA
2012,2,8471217,Andrew Ladd,Ladd,WPG,L,L,82,28,22,50,0.60975,-8,64,265,0.10566,1173.9512,24,38,4,12,0,0,2,6,0.54237
2012,2,8470201,Jiri Hudler,Hudler,DET,R,L,81,25,25,50,0.61728,10,42,127,0.19685,940,23,40,2,10,0,0,0,2,0.28571
2012,2,8473533,Jordan Staal,Staal,PIT,C,L,62,25,25,50,0.80645,11,34,149,0.16778,1203.3225,17,38,5,7,3,5,0,0,0.51036
2012,2,8462038,Shane Doan,Doan,PHX,R,R,79,22,28,50,0.63291,-8,48,226,0.09734,1176.0379,17,35,5,14,0,1,1,5,0.55932
2012,2,8471226,Drew Stafford,Stafford,BUF,R,R,80,20,30,50,0.625,5,46,226,0.08849,1058.875,16,42,3,7,1,1,0,4,0.52325
2012,2,8474190,Wayne Simmonds,Simmonds,PHI,R,R,82,28,21,49,0.59756,-1,114,197,0.14213,954.6097,17,33,11,16,0,0,0,4,0.41176
2012,2,8467329,Vincent Lecavalier,Lecavalier,TBL,C,L,64,22,27,49,0.76562,-2,50,182,0.12087,1135.875,17,38,5,11,0,0,1,5,0.47848
2012,2,8470616,Ryan Kesler,Kesler,VAN,C,R,77,22,27,49,0.63636,11,56,222,0.09909,1205.5064,13,28,8,19,1,2,0,1,0.53589
2012,2,8470642,Shea Weber,Weber,NSH,D,R,78,19,30,49,0.6282,21,46,230,0.0826,1569.6666,7,25,10,22,2,2,0,1,NA
2012,2,8474161,Jakub Voracek,Voracek,PHI,R,L,78,18,31,49,0.6282,11,32,190,0.09473,977.4743,18,38,0,11,0,0,0,2,0.30434
2012,2,8464975,Daniel Brière,Brière,PHI,C,R,70,16,33,49,0.7,5,69,174,0.09195,1041.5857,12,32,4,17,0,0,2,3,0.48856
2012,2,8467338,Alex Tanguay,Tanguay,CGY,L,L,64,13,36,49,0.76562,7,28,84,0.15476,1142.7343,11,32,1,15,1,2,0,3,0.37313
2012,2,8471303,Alexander Edler,Edler,VAN,D,L,82,11,38,49,0.59756,0,34,228,0.04824,1431.878,5,26,5,22,1,1,0,0,0
2012,2,8471185,Curtis Glencross,Glencross,CGY,L,L,67,26,22,48,0.71641,-13,62,110,0.23636,1081.4179,17,33,8,13,1,2,0,3,0.5
2012,2,8467988,Ryan Malone,Malone,TBL,L,L,68,20,28,48,0.70588,-11,92,144,0.13888,1061.1176,14,32,5,15,1,1,1,2,0.36708
2012,2,8460719,Steve Sullivan,Sullivan,PIT,L,R,79,17,31,48,0.60759,-3,20,140,0.12142,921.5443,12,27,5,21,0,0,0,1,0.44444
2012,2,8467096,Dan Boyle,Boyle,SJS,D,R,81,9,39,48,0.59259,10,57,252,0.03571,1534.9876,6,31,3,17,0,0,1,2,NA
2012,2,8476177,Matt Read,Read,PHI,R,R,79,24,23,47,0.59493,13,12,155,0.15483,1023.6582,18,33,4,11,2,3,0,6,0.4104
2012,2,8469581,Kyle Wellwood,Wellwood,WPG,C,R,77,18,29,47,0.61038,3,4,93,0.19354,897.1428,14,37,4,10,0,0,1,1,0.54
2012,2,8474040,Sam Gagner,Gagner,EDM,C,R,75,18,29,47,0.62666,5,36,149,0.1208,1030.96,12,35,6,12,0,0,0,0,0.47646
2012,2,8475098,Tyler Bozak,Bozak,TOR,C,R,73,18,29,47,0.64383,-7,22,109,0.16513,1130.5205,14,34,4,12,0,1,0,1,0.52671
2012,2,8470144,Frans Nielsen,Nielsen,NYI,C,L,82,17,30,47,0.57317,-3,6,133,0.12781,1047.1585,12,32,5,15,0,0,0,1,0.45242
2012,2,8473422,Nick Foligno,Foligno,OTT,L,L,82,15,32,47,0.57317,2,124,153,0.09803,878.6951,14,43,1,4,0,0,0,3,0.4161
2012,2,8468309,Mark Streit,Streit,NYI,D,L,82,7,40,47,0.57317,-27,46,149,0.04697,1402.7317,4,24,3,23,0,0,1,1,0
2012,2,8470920,David Clarkson,Clarkson,NJD,R,R,80,30,16,46,0.575,-8,138,228,0.13157,981.55,22,30,8,16,0,0,1,7,0.41975
2012,2,8473412,Bryan Little,Little,WPG,C,R,74,24,22,46,0.62162,-11,26,162,0.14814,1213.054,18,32,6,13,0,1,0,6,0.4956
2012,2,8460496,Ryan Smyth,Smyth,EDM,L,L,82,19,27,46,0.56097,-5,82,194,0.09793,1144.939,15,38,4,8,0,0,0,4,0.44
2012,2,8475149,Marcus Johansson,Johansson,WSH,L,L,80,14,32,46,0.575,-5,8,90,0.15555,1008.2125,13,38,1,8,0,0,0,3,0.43239
2012,2,8469638,Jussi Jokinen,Jokinen,CAR,L,L,79,12,34,46,0.58227,-2,54,118,0.10169,1060.3291,7,26,3,18,2,2,0,3,0.55102
2012,2,8469770,Dennis Wideman,Wideman,WSH,D,R,82,11,35,46,0.56097,-8,46,175,0.06285,1434.3414,7,26,4,20,0,0,1,3,NA
2012,2,8470600,Ryan Suter,Suter,NSH,D,L,79,7,39,46,0.58227,15,30,134,0.05223,1590.3164,3,19,3,25,1,2,0,1,0
2012,2,8473449,Kyle Okposo,Okposo,NYI,R,R,79,24,21,45,0.56962,-15,46,152,0.15789,1024.0253,21,39,3,6,0,0,0,2,0.47887
2012,2,8469622,Ryane Clowe,Clowe,SJS,L,L,76,17,28,45,0.5921,-5,97,180,0.09444,1071.9605,13,30,4,15,0,0,0,2,0.3
2012,2,8470803,Kyle Brodziak,Brodziak,MIN,C,R,82,22,22,44,0.53658,-15,66,160,0.1375,1143.9146,17,33,5,11,0,0,0,0,0.49475
2012,2,8460465,Petr Sykora,Sykora,NJD,R,L,82,21,23,44,0.53658,4,40,170,0.12352,954.3902,17,38,4,6,0,0,0,6,0.55555
2012,2,8475784,Jeff Skinner,Skinner,CAR,L,L,64,20,24,44,0.6875,-8,56,210,0.09523,1117.4843,16,31,4,13,0,0,0,5,0.42138
2012,2,8470617,Mike Richards,Richards,LAK,C,L,74,18,26,44,0.59459,3,71,171,0.10526,1133.1891,11,26,3,14,4,4,0,1,0.50515
2012,2,8464977,Dainius Zubrus,Zubrus,NJD,C,L,82,17,27,44,0.53658,7,34,109,0.15596,1121.3048,10,33,4,6,3,5,0,2,0.4331
2012,2,8469485,Derek Roy,Roy,BUF,C,L,80,17,27,44,0.55,-7,54,176,0.09659,1159.4625,10,31,6,12,1,1,1,2,0.50564
2012,2,8473563,Nicklas Backstrom,Backstrom,WSH,C,L,42,14,30,44,1.04761,-4,24,95,0.14736,1149.8571,11,25,3,19,0,0,1,4,0.51085
2012,2,8469459,Mikko Koivu,Koivu,MIN,C,L,55,12,32,44,0.8,10,28,129,0.09302,1281,9,25,2,15,1,4,1,2,0.5227
2012,2,8470602,Dion Phaneuf,Phaneuf,TOR,D,L,82,12,32,44,0.53658,-10,92,202,0.0594,1517.3536,5,21,7,22,0,1,1,1,NA
2012,2,8469598,Kevin Bieksa,Bieksa,VAN,D,R,78,8,36,44,0.5641,12,94,166,0.04819,1418.3974,6,34,2,10,0,0,0,2,0
2012,2,8471887,Patric Hornqvist,Hornqvist,NSH,R,R,76,27,16,43,0.56578,9,28,230,0.11739,919.8684,19,33,8,10,0,0,0,3,0.66666
2012,2,8473537,Viktor Stalberg,Stalberg,CHI,L,L,79,22,21,43,0.5443,6,34,215,0.10232,844.2151,22,43,0,0,0,0,1,6,0.45454
2012,2,8470667,Clarke MacArthur,MacArthur,TOR,L,L,73,20,23,43,0.58904,3,37,148,0.13513,950.6438,17,34,3,9,0,0,1,4,0.45454
2012,2,8470274,Chris Higgins,Higgins,VAN,L,L,71,18,25,43,0.60563,11,16,165,0.10909,978.9295,16,34,1,8,1,1,2,4,0.4
2012,2,8471859,Sergei Kostitsyn,Kostitsyn,NSH,L,L,75,17,26,43,0.57333,8,34,97,0.17525,988.1066,15,33,1,9,1,1,0,3,0
2012,2,8471735,Keith Yandle,Yandle,PHX,D,L,82,11,32,43,0.52439,5,51,196,0.05612,1340.2804,11,32,0,11,0,0,0,2,NA
2012,2,8474031,Kevin Shattenkirk,Shattenkirk,STL,D,R,81,9,34,43,0.53086,20,60,178,0.05056,1296.0617,4,24,5,18,0,1,0,2,0.25
2012,2,8459670,Kimmo Timonen,Timonen,PHI,D,L,76,4,39,43,0.56578,8,46,130,0.03076,1274.2894,0,22,4,21,0,0,0,0,1
2012,2,8474102,David Perron,Perron,STL,L,R,57,21,21,42,0.73684,19,28,114,0.18421,1097.1929,15,30,5,10,1,2,0,4,0.2
2012,2,8471514,Rich Peverley,Peverley,BOS,C,R,57,11,31,42,0.73684,20,22,112,0.09821,1013.614,10,29,1,11,0,2,0,1,0.61144
2012,2,8471724,Kris Letang,Letang,PIT,D,R,51,10,32,42,0.82352,21,34,142,0.07042,1490.3137,5,25,4,15,1,2,1,3,NA
2012,2,8469500,Michael Cammalleri,Cammalleri,"MTL,CGY",L,L,66,20,21,41,0.62121,-10,26,175,0.11428,1086.6818,17,29,3,12,0,0,0,4,0.45614
2012,2,8474570,Cody Hodgson,Hodgson,"VAN,BUF",C,R,83,19,22,41,0.49397,1,10,154,0.12337,829.3493,12,27,7,14,0,0,0,3,0.46338
2012,2,8469639,Brooks Laich,Laich,WSH,C,L,82,16,25,41,0.5,-8,34,191,0.08376,1109.6463,10,31,5,9,1,1,1,5,0.47632
2012,2,8471703,Steve Downie,Downie,"TBL,COL",R,R,75,14,27,41,0.54666,-6,137,140,0.1,955.8933,12,35,2,6,0,0,0,2,0.45977
2012,2,8473544,Derick Brassard,Brassard,CBJ,C,L,74,14,27,41,0.55405,-20,42,125,0.112,980.2027,9,26,5,15,0,0,1,3,0.45056
2012,2,8474584,Michael Del Zotto,Del Zotto,NYR,D,L,77,10,31,41,0.53246,20,36,113,0.08849,1346.2857,8,24,1,14,1,3,0,2,NA
2012,2,8469469,R.J. Umberger,Umberger,CBJ,C,L,77,20,20,40,0.51948,-10,27,200,0.1,1091.4935,15,29,5,10,0,1,0,3,0.49019
2012,2,8470281,Duncan Keith,Keith,CHI,D,L,74,4,36,40,0.54054,15,42,162,0.02469,1613.6756,3,25,1,13,0,2,0,1,NA
2012,2,8466251,Jason Chimera,Chimera,WSH,L,L,82,20,19,39,0.4756,4,78,205,0.09756,865.9756,17,36,1,1,2,2,1,5,0.48387
2012,2,8467967,Chris Kelly,Kelly,BOS,C,L,82,20,19,39,0.4756,33,41,122,0.16393,884.1219,17,36,1,1,2,2,0,6,0.51792
2012,2,8471498,Jannik Hansen,Hansen,VAN,R,R,82,16,23,39,0.4756,18,34,137,0.11678,893.8292,15,36,0,0,1,3,0,1,0.41379
2012,2,8468505,Steve Ott,Ott,DAL,C,L,74,11,28,39,0.52702,5,156,108,0.10185,1100.527,7,29,4,8,0,2,1,2,0.55489
2012,2,8465951,Matt Cooke,Cooke,PIT,L,L,82,19,19,38,0.46341,5,44,147,0.12925,940.7926,16,28,1,6,2,4,0,4,0.54545
2012,2,8473534,Patrik Berglund,Berglund,STL,C,L,82,19,19,38,0.46341,4,30,188,0.10106,1077.7804,17,32,0,4,2,2,0,3,0.48544
2012,2,8459444,Todd Bertuzzi,Bertuzzi,DET,R,L,71,14,24,38,0.53521,23,64,118,0.11864,933.1408,14,34,0,4,0,0,1,1,0.38461
2012,2,8474176,Carl Hagelin,Hagelin,NYR,L,L,64,14,24,38,0.59375,21,24,131,0.10687,902.7812,12,36,0,0,2,2,0,2,0.16666
2012,2,8471677,Jack Johnson,Johnson,"LAK,CBJ",D,L,82,12,26,38,0.46341,-7,39,176,0.06818,1426.2073,7,21,5,17,0,0,2,5,NA
2012,2,8459442,Saku Koivu,Koivu,ANA,C,L,74,11,27,38,0.51351,7,50,107,0.1028,1087.5405,11,32,0,6,0,0,0,1,0.52392
2012,2,8470640,Matt Carle,Carle,PHI,D,L,82,4,34,38,0.46341,4,36,132,0.0303,1381.2317,1,26,3,12,0,0,0,0,NA
