"game_id","event_idx","situation_code","for_team_id","against_team_id","for_players","against_players","for_team_abbrev","against_team_abbrev"
"2015020001",6,"1551","10","8","8468504;8473541;8474037;8474581;8475172;8476449","8470039;8471296;8471679;8471976;8473507;8474668","TOR","MTL"
"2015020001",8,"1551","10","8","8468504;8473541;8474037;8474581;8475172;8476449","8470039;8471296;8471679;8471976;8473507;8474668","TOR","MTL"
"2015020001",11,"1551","10","8","8469707;8471476;8473541;8474096;8475716;8476853","8470120;8471296;8471679;8473507;8474189;8476851","TOR","MTL"
"2015020001",14,"1551","10","8","8473463;8473541;8474581;8475180;8476062;8476449","8470104;8471338;8471679;8475758;8476470;8476808","TOR","MTL"
"2015020001",19,"1551","10","8","8470207;8470602;8471436;8473541;8473574;8475098","8470104;8471338;8471679;8475758;8476470;8476808","TOR","MTL"
"2015020001",20,"1551","10","8","8470207;8470602;8471436;8473541;8473574;8475098","8470104;8471338;8471679;8475758;8476470;8476808","TOR","MTL"
"2015020001",22,"1551","10","8","8468504;8473541;8474037;8474581;8475172;8476449","8470039;8471296;8471679;8471976;8473507;8474668","TOR","MTL"
"2015020001",23,"1551","8","10","8467496;8469521;8471679;8474056;8474157;8475848","8468504;8473541;8473574;8475172;8475716;8476853","MTL","TOR"
"2015020001",25,"1551","8","10","8470120;8471679;8473507;8474056;8474189;8476851","8468504;8473541;8474037;8475172;8475716;8476853","MTL","TOR"
"2015020001",26,"1551","8","10","8470120;8471679;8473507;8474056;8474189;8476851","8468504;8473541;8474037;8475172;8475716;8476853","MTL","TOR"
"2015020001",31,"1551","8","10","8470039;8471296;8471679;8471976;8473507;8474668","8469707;8471476;8473541;8474096;8474581;8476449","MTL","TOR"
"2015020001",32,"1551","8","10","8470104;8471679;8471976;8473507;8474157;8474668","8469707;8471476;8473541;8474096;8475716;8476853","MTL","TOR"
"2015020001",37,"1551","10","8","8473463;8473541;8475180;8475716;8476062;8476853","8467496;8471338;8471679;8474056;8475758;8476808","TOR","MTL"
"2015020001",53,"1551","10","8","8470207;8470602;8471436;8473541;8473574;8475098","8469521;8471296;8471679;8473507;8474157;8475848","TOR","MTL"
"2015020001",55,"1551","8","10","8469521;8471296;8471679;8473507;8474157;8475848","8470207;8470602;8471436;8473541;8473574;8475098","MTL","TOR"
"2015020001",56,"1551","8","10","8469521;8471296;8471679;8473507;8474157;8475848","8470207;8470602;8471436;8473541;8473574;8475098","MTL","TOR"
"2015020001",57,"1551","8","10","8469521;8471296;8471679;8473507;8474157;8475848","8470207;8470602;8471436;8473541;8473574;8475098","MTL","TOR"
"2015020001",59,"1551","10","8","8470207;8471436;8473541;8474037;8475172;8476853","8467496;8470120;8471679;8474056;8474189;8476851","TOR","MTL"
"2015020001",63,"1551","10","8","8468504;8473541;8474037;8474581;8475172;8476449","8467496;8471338;8471679;8474056;8475758;8476808","TOR","MTL"
"2015020001",73,"1551","8","10","8467496;8469521;8471679;8474056;8474157;8475848","8470207;8470602;8471436;8473541;8473574;8475098","MTL","TOR"
"2015020001",76,"1551","8","10","8467496;8469521;8471679;8474056;8474157;8475848","8470207;8470602;8471436;8473541;8473574;8475098","MTL","TOR"
"2015020001",77,"1551","10","8","8470207;8470602;8471436;8473541;8473574;8475098","8467496;8469521;8471679;8474056;8474157;8475848","TOR","MTL"
"2015020001",83,"1541","8","10","8467496;8470120;8471679;8474056;8474189;8476851","8471436;8471476;8473541;8474096;8476853","MTL","TOR"
"2015020001",84,"1541","8","10","8467496;8470120;8471679;8474056;8474189;8476851","8471436;8471476;8473541;8474096;8476853","MTL","TOR"
"2015020001",85,"1541","8","10","8467496;8470120;8471679;8474056;8474189;8476851","8471436;8471476;8473541;8474096;8476853","MTL","TOR"
"2015020001",92,"1551","10","8","8468504;8473541;8474037;8474581;8475172;8476449","8470039;8470104;8471679;8471976;8474668;8476470","TOR","MTL"
"2015020001",95,"1551","8","10","8470120;8471296;8471679;8473507;8474189;8476851","8470602;8471436;8473463;8473541;8475180;8476062","MTL","TOR"
"2015020001",96,"1551","8","10","8470120;8471296;8471679;8473507;8474189;8476851","8470602;8471436;8473463;8473541;8475180;8476062","MTL","TOR"
"2015020001",99,"1551","8","10","8470039;8471296;8471679;8471976;8473507;8474668","8468504;8473541;8474037;8474581;8475172;8476449","MTL","TOR"
"2015020001",101,"1551","10","8","8468504;8470602;8471436;8473541;8474037;8475172","8470039;8471296;8471679;8471976;8473507;8474668","TOR","MTL"
