season,game_type,player_id,first_name,last_name,position,team_abbrev,gp,goals,assists,points,top_shot_speed_mph,avg_shot_speed_mph,shot_attempts_over100,shot_attempts_90_100,shot_attempts_80_90,shot_attempts_70_80,max_skate_speed_mph,bursts_over22,bursts_20_22,bursts_18_20,dist_total_mi,dist_per60_mi,dist_max_game_mi,oz_pct,nz_pct,dz_pct,oz_league_avg,dz_league_avg,oz_starts_pct,nz_starts_pct,dz_starts_pct
2023,2,8474578,Erik,Karlsson,D,SJS,82,25,76,101,100.85,66.3373,1,36,72,168,22.443,7,129,527,286.3739,8.1804,4.9321,0.44994872,0.19890536,0.35114592,0.41908517,0.40211055,0.4304,0.3299,0.2397
2023,2,8478483,Mitch,Marner,R,TOR,80,30,69,99,91.45,53.336,0,2,15,83,22.106,1,112,555,266.7275,9.4023,4.6142,0.43988043,0.16888884,0.39123073,0.42423698,0.39772623,0.3974,0.3281,0.2745
2023,2,8481559,Jack,Hughes,C,NJD,78,43,56,99,83.9,53.2836,0,0,10,98,23.199,4,185,897,276.3381,10.6465,4.6481,0.45529353,0.18766383,0.35704263,0.42423698,0.39772623,0.456,0.3092,0.2348
2023,2,8478010,Brayden,Point,C,TBL,82,51,44,95,87.46,43.5602,0,0,1,37,24.263,44,459,1008,268.5509,9.99,4.2841,0.45262683,0.18165509,0.36571808,0.42423698,0.39772623,0.4267,0.3217,0.2516
2023,2,8479420,Tage,Thompson,C,BUF,78,47,47,94,101.69,65.5531,11,62,94,118,21.989,0,129,622,226.1687,9.3585,3.7394,0.4432952,0.18014032,0.37656448,0.42423698,0.39772623,0.423,0.3386,0.2384
2023,2,8471675,Sidney,Crosby,C,PIT,82,33,60,93,93.1,49.7716,0,3,28,54,22.532,6,128,611,259.7236,9.4344,4.2034,0.46762216,0.17654567,0.35583217,0.42423698,0.39772623,0.3877,0.3779,0.2344
2023,2,8478550,Artemi,Panarin,L,NYR,82,29,63,92,91.89,60.4527,0,2,43,133,22.105,3,57,468,248.6872,9.2803,3.8767,0.47250705,0.173228,0.35426494,0.42423698,0.39772623,0.3536,0.333,0.3134
2023,2,8476459,Mika,Zibanejad,C,NYR,82,39,52,91,96.94,61.834,0,35,81,80,23.16,8,213,870,267.3075,9.7981,4.2873,0.44017902,0.17050091,0.38932007,0.42423698,0.39772623,0.3102,0.3571,0.3327
2023,2,8482116,Tim,Stützle,L,OTT,78,39,51,90,94.94,57.5551,0,2,53,103,23.165,6,199,784,277.4358,10.0359,4.8812,0.44540248,0.17454175,0.38005577,0.42423698,0.39772623,0.3997,0.3297,0.2706
2023,2,8477939,William,Nylander,R,TOR,82,40,47,87,95.02,57.1523,0,17,78,81,22.643,4,132,495,233.1395,9.2001,3.5821,0.4595118,0.16949235000000001,0.37099585,0.42423698,0.39772623,0.4384,0.3161,0.2455
2023,2,8479343,Clayton,Keller,R,ARI,82,37,49,86,90.76,53.905,0,1,22,50,23.084,1,51,437,263.7226,9.2996,4.251,0.4335649,0.1819646,0.38447049,0.42423698,0.39772623,0.3356,0.3112,0.3532
2023,2,8479318,Auston,Matthews,C,TOR,74,40,45,85,94.14,55.7118,0,5,55,114,22.45,7,136,623,253.5017,10.136,4.6743,0.4666805,0.17282227,0.36049723,0.42423698,0.39772623,0.4311,0.3399,0.2291
2023,2,8474564,Steven,Stamkos,C,TBL,81,34,50,84,98.78,62.631,0,54,84,89,22.53,2,75,418,223.6596,8.7101,3.4032,0.44073558,0.18020178,0.37906264,0.42423698,0.39772623,0.3851,0.2684,0.3465
2023,2,8471215,Evgeni,Malkin,C,PIT,82,27,56,83,91.13,56.2,0,4,50,74,21.372,0,52,534,253.0289,9.9644,3.8506,0.47471273,0.17485065,0.35043662,0.42423698,0.39772623,0.4558,0.3119,0.2323
2023,2,8475786,Zach,Hyman,L,EDM,79,36,47,83,91,38.7904,0,1,10,42,22.919,12,177,475,218.6251,8.2402,3.4056,0.46338351,0.16940945,0.36720703,0.42423698,0.39772623,0.3535,0.3196,0.3269
2023,2,8480801,Brady,Tkachuk,L,OTT,82,35,48,83,92.02,49.2039,0,1,44,79,21.757,0,59,411,217.16,8.5282,3.5696,0.46039494,0.174514,0.36509106,0.42423698,0.39772623,0.3976,0.3349,0.2675
2023,2,8475784,Jeff,Skinner,L,BUF,79,35,47,82,93.64,52.8445,0,3,50,62,21.315,0,22,195,203.2896,8.8748,3.2242,0.4469902,0.18266913,0.37034067,0.42423698,0.39772623,0.4171,0.3406,0.2423
2023,2,8476468,J.T.,Miller,C,VAN,81,32,50,82,98.81,60.2128,0,17,87,102,22.349,7,156,503,243.6801,8.7286,3.8828,0.4609219,0.16278939,0.37628871,0.42423698,0.39772623,0.3405,0.3227,0.3368
2023,2,8475166,John,Tavares,C,TOR,80,36,44,80,86.73,43.628,0,0,11,57,21.987,0,83,522,212.5854,9.0301,3.4887,0.45724455,0.17274186,0.3700136,0.42423698,0.39772623,0.393,0.2972,0.3099
2023,2,8478398,Kyle,Connor,L,WPG,82,31,49,80,92.32,58.8679,0,1,52,123,22.651,7,172,679,273.2533,9.7393,4.454,0.46984091,0.173015,0.35714409,0.42423698,0.39772623,0.4336,0.3017,0.2648
2023,2,8480002,Nico,Hischier,C,NJD,81,31,49,80,88.1,48.9253,0,0,10,71,22.6,4,153,498,228.1869,8.7628,3.4556,0.42711385,0.1811698,0.39171636,0.42423698,0.39772623,0.3022,0.3639,0.3339
2023,2,8473512,Claude,Giroux,R,OTT,82,35,44,79,93.08,51.538,0,4,17,53,23.376,2,49,397,241.7747,9.4121,3.7499,0.42995218,0.17044576,0.39960205,0.42423698,0.39772623,0.3879,0.3006,0.3116
2023,2,8477946,Dylan,Larkin,C,DET,80,32,47,79,91.86,54.5772,0,3,27,83,22.983,16,196,789,255.2536,9.7895,4.2248,0.44654855,0.17104719,0.38240426,0.42423698,0.39772623,0.3195,0.3514,0.3291
2023,2,8477949,Alex,Tuch,R,BUF,74,36,43,79,93.38,57.5628,0,2,57,74,23.212,17,220,665,237.5898,10.0574,4.1068,0.43440065,0.18194197,0.38365738,0.42423698,0.39772623,0.3955,0.3418,0.2627
2023,2,8473994,Jamie,Benn,L,DAL,82,33,45,78,85.9,50.5492,0,0,12,56,21.105,0,26,438,210.354,9.7518,3.2655,0.43818419,0.18276183,0.37905399,0.42423698,0.39772623,0.378,0.3126,0.3094
2023,2,8477493,Aleksander,Barkov,C,FLA,68,23,55,78,91.98,55.4419,0,2,34,81,22.376,2,101,602,231.1473,9.6094,4.5735,0.4625346,0.17566302,0.36180238,0.42423698,0.39772623,0.2989,0.3664,0.3347
2023,2,8470794,Joe,Pavelski,C,DAL,82,28,49,77,87.17,42.3613,0,0,6,24,21.472,0,20,321,239.1169,9.8723,3.4762,0.45433727,0.18794823,0.3577145,0.42423698,0.39772623,0.3489,0.3626,0.2886
2023,2,8477504,Josh,Morrissey,D,WPG,78,16,60,76,98.18,66.6888,0,14,96,105,21.464,0,39,302,277.368,8.8052,4.3692,0.46946476,0.17308966,0.35744558,0.41908517,0.40211055,0.38,0.3189,0.3011
2023,2,8480800,Quinn,Hughes,D,VAN,78,7,69,76,93.62,68.2791,0,2,81,144,22.427,4,81,424,290.0922,8.696,4.6445,0.46667339,0.16636607,0.36696054,0.41908517,0.40211055,0.3517,0.3241,0.3241
2023,2,8471214,Alex,Ovechkin,L,WSH,73,42,33,75,97.83,62.6418,0,52,99,113,21.467,0,34,209,216.3357,8.8007,3.8141,0.44261302,0.17658635,0.38080064,0.42423698,0.39772623,0.4588,0.3722,0.1691
2023,2,8475754,Brock,Nelson,C,NYI,82,36,39,75,92.26,57.461,0,1,51,107,22.633,2,147,750,261.2775,10.3702,3.8955,0.44718664,0.17170665,0.38110671,0.42423698,0.39772623,0.3893,0.3089,0.3018
2023,2,8478449,Roope,Hintz,C,DAL,73,37,38,75,90.38,54.6069,0,1,40,52,23.003,28,298,922,226.29,10.5931,4.0706,0.45217872,0.18491942,0.36290186,0.42423698,0.39772623,0.3494,0.3736,0.277
2023,2,8478864,Kirill,Kaprizov,L,MIN,67,40,35,75,92.69,55.6825,0,2,29,120,22.549,3,92,483,231.1374,9.804,4.3131,0.47712392,0.17509454,0.34778154,0.42423698,0.39772623,0.4668,0.3086,0.2246
2023,2,8471685,Anze,Kopitar,C,LAK,82,28,46,74,96.04,50.7138,0,2,15,58,22.163,1,27,454,262.4891,9.4603,4.0089,0.41695229,0.17085337,0.41219435,0.42423698,0.39772623,0.3201,0.3358,0.3441
2023,2,8476346,Johnny,Gaudreau,L,CBJ,80,21,53,74,89.56,52.3636,0,0,9,52,23.236,6,118,584,242.4745,9.3653,4.0348,0.42479866,0.17505366,0.40014768,0.42423698,0.39772623,0.3357,0.3195,0.3447
2023,2,8476462,Dougie,Hamilton,D,NJD,82,22,52,74,97.71,69.3085,0,29,142,183,21.102,0,9,203,259.8705,8.7327,3.921,0.45589176,0.18596888,0.35813936,0.41908517,0.40211055,0.3858,0.3212,0.293
2023,2,8483808,Andrei,Kuzmenko,L,VAN,81,39,35,74,91.58,48.2483,0,1,20,45,21.215,0,12,196,195.2858,8.9064,3.2686,0.4588638,0.17529799,0.36583821,0.42423698,0.39772623,0.3491,0.356,0.2949
2023,2,8475726,Tyler,Toffoli,R,CGY,82,34,39,73,96.67,57.8922,0,6,39,128,21.843,0,61,331,210.3317,9.265,3.3456,0.4647048,0.1766154,0.35867979,0.42423698,0.39772623,0.3801,0.3292,0.2907
2023,2,8477404,Jake,Guentzel,L,PIT,78,36,37,73,88.15,46.5654,0,0,8,65,22.093,1,222,758,252.5387,9.657,4.0919,0.46199167,0.17849359,0.35951474,0.42423698,0.39772623,0.3814,0.3799,0.2387
2023,2,8477409,Carter,Verhaeghe,C,FLA,81,42,31,73,89.29,55.6603,0,0,30,121,22.579,8,199,706,234.2583,9.9145,3.9804,0.45802037,0.18530688,0.35667276,0.42423698,0.39772623,0.3515,0.3211,0.3274
2023,2,8477986,Brandon,Montour,D,FLA,80,16,57,73,97.9,68.443,0,42,90,130,22.588,2,122,476,282.9348,8.7954,4.6057,0.4658163,0.17685682,0.35732688,0.41908517,0.40211055,0.3603,0.3184,0.3213
2023,2,8479385,Jordan,Kyrou,C,STL,79,37,36,73,91.15,58.346,0,1,30,135,22.872,9,175,674,229.4389,9.679,3.95,0.43686311,0.18579017,0.37734672,0.42423698,0.39772623,0.3892,0.3218,0.2891
2023,2,8479407,Jesper,Bratt,L,NJD,82,32,41,73,87.32,54.4328,0,0,30,71,23.434,17,209,674,236.0534,9.9451,3.8244,0.45661109,0.1875418,0.35584711,0.42423698,0.39772623,0.3895,0.3399,0.2706
2023,2,8480036,Miro,Heiskanen,D,DAL,79,11,62,73,95.05,64.4507,0,4,49,158,22.435,1,94,489,289.3927,8.6223,4.5393,0.4451287,0.18256139,0.37230991,0.41908517,0.40211055,0.4062,0.3301,0.2637
2023,2,8480839,Rasmus,Dahlin,D,BUF,78,15,58,73,98.2,66.8673,0,9,69,137,21.57,0,22,284,296.1358,8.8308,4.6387,0.44327655,0.17956769,0.37715576,0.41908517,0.40211055,0.3671,0.3429,0.2901
2023,2,8477942,Kevin,Fiala,L,LAK,69,23,49,72,96.19,56.4818,0,2,31,87,21.962,0,64,445,191.113,9.4449,3.4207,0.43205593,0.17989171,0.38805236,0.42423698,0.39772623,0.3659,0.3321,0.302
2023,2,8479323,Adam,Fox,D,NYR,82,12,60,72,89.97,58.581,0,0,11,70,21.054,0,14,217,270.2567,8.1119,3.9966,0.46152847,0.16929929,0.36917223,0.41908517,0.40211055,0.3652,0.3502,0.2846
2023,2,8480039,Martin,Necas,C,CAR,82,28,43,71,96.82,57.3244,0,9,30,97,22.652,14,271,797,253.7869,10.0856,4.1255,0.47385355,0.18192063,0.34422582,0.42423698,0.39772623,0.4179,0.3158,0.2662
2023,2,8477500,Bo,Horvat,C,NYI,79,38,32,70,90.26,52.3997,0,2,30,62,22.889,12,193,684,255.1312,9.3817,4.0924,0.44744156,0.16741128,0.38514716,0.42423698,0.39772623,0.3336,0.3264,0.34
2023,2,8477955,Jared,McCann,L,SEA,79,40,30,70,94.82,62.7738,0,8,104,88,21.852,0,87,456,203.1443,9.4427,3.3312,0.44135925,0.17633146,0.3823093,0.42423698,0.39772623,0.3721,0.3308,0.2971
2023,2,8476460,Mark,Scheifele,C,WPG,81,42,26,68,94.32,52.9385,0,2,27,80,22.678,2,103,629,265.3715,9.5988,4.0855,0.46879282,0.17033727,0.3608699,0.42423698,0.39772623,0.4496,0.2564,0.2941
2023,2,8481528,Dylan,Cozens,C,BUF,81,31,37,68,90.7,54.3947,0,1,38,79,23.001,16,157,525,206.1225,9.2553,3.3196,0.41479713,0.17753758,0.4076653,0.42423698,0.39772623,0.3348,0.3293,0.3359
2023,2,8473419,Brad,Marchand,L,BOS,73,21,46,67,89.23,52.4756,0,0,25,67,21.632,0,72,486,211.7871,9.395,3.6641,0.47054928,0.17846119,0.35098953,0.42423698,0.39772623,0.4728,0.2175,0.3097
2023,2,8474053,Logan,Couture,C,SJS,82,27,40,67,91.44,50.1266,0,2,20,60,21.947,0,90,665,252.6844,9.6642,3.9284,0.41503634,0.17751872,0.40744494,0.42423698,0.39772623,0.2886,0.354,0.3575
2023,2,8475692,Mats,Zuccarello,R,MIN,78,22,45,67,87.82,56.5004,0,0,38,96,22.001,1,34,291,233.8345,8.9074,3.9426,0.47077303,0.17502643,0.35420054,0.42423698,0.39772623,0.4439,0.31,0.2461
2023,2,8477402,Pavel,Buchnevich,L,STL,63,26,41,67,89.99,49.5238,0,0,19,27,22.297,1,50,368,193.1321,9.4554,3.9007,0.4178477,0.1801508,0.4020015,0.42423698,0.39772623,0.3376,0.3283,0.3341
2023,2,8477933,Sam,Reinhart,C,FLA,82,31,36,67,91.3,48.4355,0,1,12,54,21.484,0,82,627,255.9556,9.4679,3.8889,0.46508288,0.17305881,0.36185831,0.42423698,0.39772623,0.3072,0.3556,0.3372
2023,2,8477960,Adrian,Kempe,R,LAK,82,41,26,67,95.43,64.1341,0,12,101,109,23.304,17,211,689,241.6024,9.4244,3.7393,0.41737772,0.17302996,0.40959232,0.42423698,0.39772623,0.3198,0.3405,0.3396
2023,2,8478427,Sebastian,Aho,C,CAR,75,36,31,67,89.32,50.7806,0,0,23,64,22.627,8,159,649,238.0407,9.768,3.9795,0.49099779,0.17877831,0.3302239,0.42423698,0.39772623,0.4116,0.3092,0.2792
2023,2,8478403,Jack,Eichel,C,VGK,67,27,39,66,97.83,60.0897,0,4,73,95,23.8,27,284,697,210.7965,10.0588,3.8896,0.44182853,0.18033429,0.37783718,0.42423698,0.39772623,0.3995,0.2675,0.333
2023,2,8478414,Timo,Meier,R,NJD,78,40,26,66,96.29,54.9206,0,6,63,81,22.663,7,167,675,245.5163,9.7409,3.948,0.44815767,0.18528656,0.36655577,0.42423698,0.39772623,0.3905,0.3401,0.2694
2023,2,8479337,Alex,DeBrincat,R,OTT,82,27,39,66,86.41,56.5663,0,0,15,114,22.36,1,96,601,259.8579,10.004,3.9376,0.44651611,0.17071532,0.38276857,0.42423698,0.39772623,0.3949,0.2931,0.3121
2023,2,8480018,Nick,Suzuki,C,MTL,82,26,40,66,88.29,53.5937,0,0,45,63,22.561,6,164,662,277.9556,9.641,4.2967,0.41624146,0.1686357,0.41512284,0.42423698,0.39772623,0.3262,0.3503,0.3235
2023,2,8480069,Cale,Makar,D,COL,60,17,49,66,100.72,71.052,1,33,63,181,23.402,19,134,340,216.0534,8.19,4.5851,0.45108917,0.16916058,0.37975025,0.41908517,0.40211055,0.4325,0.3238,0.2437
2023,2,8475170,Brayden,Schenn,C,STL,82,21,44,65,89.17,53.7596,0,0,31,48,22.273,1,73,521,236.1089,9.3744,3.7323,0.41315142,0.18342712,0.40342146,0.42423698,0.39772623,0.3163,0.3455,0.3382
2023,2,8476905,Chandler,Stephenson,C,VGK,81,16,49,65,83.47,45.6291,0,0,3,26,22.993,22,297,709,246.7897,9.6128,3.8529,0.43346454,0.17096267,0.39557279,0.42423698,0.39772623,0.391,0.2448,0.3641
2023,2,8478440,Dylan,Strome,C,WSH,81,23,42,65,86.87,49.1804,0,0,9,48,21.496,0,22,352,215.3009,9.5572,3.3379,0.44091173,0.17459665,0.38449162,0.42423698,0.39772623,0.425,0.338,0.237
2023,2,8480023,Robert,Thomas,C,STL,73,18,47,65,88.54,51.5612,0,0,10,46,21.896,0,110,519,232.2791,9.8698,4.057,0.43396243,0.18325989,0.38277768,0.42423698,0.39772623,0.379,0.3162,0.3048
2023,2,8481533,Trevor,Zegras,C,ANA,81,23,42,65,87.23,56.4727,0,0,16,105,21.576,0,69,495,246.9005,9.7141,3.9965,0.42381671,0.1867238,0.38945949,0.42423698,0.39772623,0.4251,0.3585,0.2165
2023,2,8473986,Alex,Killorn,L,TBL,82,27,37,64,87.33,47.3328,0,0,7,38,22.362,2,53,354,204.0079,8.6742,3.0873,0.41774815,0.18105446,0.40119739,0.42423698,0.39772623,0.2879,0.3479,0.3642
2023,2,8476389,Vincent,Trocheck,C,NYR,82,22,42,64,92.53,50.2107,0,2,10,71,22.62,7,160,715,260.3155,9.8611,3.9026,0.45445109,0.17384281,0.3717061,0.42423698,0.39772623,0.3354,0.3293,0.3354
2023,2,8477496,Elias,Lindholm,C,CGY,80,22,42,64,91.74,56.3647,0,1,46,75,22.532,1,115,635,237.39,9.5458,3.7281,0.44079131,0.17289908,0.38630961,0.42423698,0.39772623,0.373,0.3207,0.3063
2023,2,8478407,Vince,Dunn,D,SEA,81,14,50,64,96.38,67.6709,0,15,52,116,21.761,0,47,338,273.8082,8.5689,4.0978,0.44872238,0.17748754,0.37379008,0.41908517,0.40211055,0.4248,0.3312,0.244
2023,2,8479410,Mikhail,Sergachev,D,TBL,79,10,54,64,100.17,71.6504,1,39,89,150,22.146,1,47,292,253.1584,8.0749,4.1179,0.43082118,0.17850062,0.39067821,0.41908517,0.40211055,0.3823,0.3331,0.2846
2023,2,8479542,Brandon,Hagel,L,TBL,81,30,34,64,84.07,47.3478,0,0,4,57,22.612,5,171,515,227.0126,9.018,3.5175,0.42764501,0.18055146,0.39180353,0.42423698,0.39772623,0.358,0.4076,0.2344
2023,2,8474586,Jordan,Eberle,R,SEA,82,20,43,63,87,48.2946,0,0,6,47,21.66,0,69,459,219.0081,9.6048,3.3852,0.43992854,0.17963833,0.38043313,0.42423698,0.39772623,0.3787,0.3379,0.2835
2023,2,8476881,Tomas,Hertl,C,SJS,79,22,41,63,87.91,47.0752,0,0,24,41,21.795,0,73,446,230.4972,9.0794,3.7346,0.45118073,0.18317923,0.36564005,0.42423698,0.39772623,0.3765,0.3351,0.2884
2023,2,8479400,Pierre-Luc,Dubois,L,WPG,73,27,36,63,91.72,50.6136,0,5,42,59,22.25,2,112,487,207.18,9.2286,3.4041,0.46593443,0.17525043,0.35881515,0.42423698,0.39772623,0.4194,0.3011,0.2796
2023,2,8481557,Matt,Boldy,L,MIN,81,31,32,63,96.08,57.1162,0,2,32,144,22.428,3,81,448,234.7212,9.3984,3.9672,0.47152509,0.17293947,0.35553544,0.42423698,0.39772623,0.3294,0.3208,0.3498
2023,2,8480208,Drake,Batherson,R,OTT,82,22,40,62,88.89,52.7281,0,0,36,86,22.447,4,109,669,249.8047,9.8239,3.9906,0.45122883,0.17455698,0.3742142,0.42423698,0.39772623,0.3957,0.3195,0.2848
2023,2,8470613,Brent,Burns,D,CAR,82,18,43,61,100.04,70.4036,1,37,134,253,22.885,1,39,308,277.0074,8.7308,4.1736,0.49135972,0.1826352,0.32600508,0.41908517,0.40211055,0.4119,0.3121,0.276
2023,2,8478439,Travis,Konecny,R,PHI,60,31,30,61,90.52,56.8444,0,1,33,88,22.49,5,130,432,191.4819,9.5187,3.9951,0.42131864,0.17008043,0.40860093,0.42423698,0.39772623,0.3455,0.3267,0.3278
2023,2,8478493,Joel,Eriksson Ek,C,MIN,78,23,38,61,87.56,44.6281,0,0,9,57,22.584,2,118,598,222.3227,9.0034,3.455,0.4392254,0.17127836,0.38949624,0.42423698,0.39772623,0.2453,0.3753,0.3795
2023,2,8478873,Troy,Terry,R,ANA,70,23,38,61,86.19,52.0779,0,0,7,91,22.291,4,120,500,209.5092,9.272,4.0004,0.41970472,0.18813333,0.39216195,0.42423698,0.39772623,0.3699,0.3409,0.2892
2023,2,8476483,Rickard,Rakell,R,PIT,82,28,32,60,93.61,50.2763,0,2,29,73,21.772,0,74,570,241.7226,9.5928,3.7649,0.45873136,0.17642716,0.36484148,0.42423698,0.39772623,0.385,0.3702,0.2448
2023,2,8474600,Roman,Josi,D,NSH,67,18,41,59,97.3,66.8508,0,79,88,90,20.797,0,12,270,234.1147,8.3305,4.3314,0.45538676,0.17461514,0.3699981,0.41908517,0.40211055,0.4087,0.309,0.2822
2023,2,8478042,Viktor,Arvidsson,R,LAK,77,26,33,59,99.62,56.2412,0,8,45,65,23.159,4,98,434,199.8758,9.1101,3.2046,0.42445449,0.18111517,0.39443034,0.42423698,0.39772623,0.3024,0.3575,0.3402
2023,2,8479999,Casey,Mittelstadt,C,BUF,82,15,44,59,88.82,55.5645,0,0,7,58,22.58,2,87,554,208.723,9.7102,3.5039,0.42689619,0.17722896,0.39587485,0.42423698,0.39772623,0.3585,0.3099,0.3315
2023,2,8470638,Patrice,Bergeron,C,BOS,78,27,31,58,88.18,52.5503,0,0,20,77,22.333,1,58,451,205.165,9.0744,3.3262,0.4776987,0.17278088,0.34952042,0.42423698,0.39772623,0.4765,0.2076,0.3159
2023,2,8477951,Nick,Schmaltz,C,ARI,63,22,36,58,82.8,54.1816,0,0,7,47,22.821,3,94,533,202.5336,9.7867,4.0006,0.43383288,0.18356143,0.38260568,0.42423698,0.39772623,0.3274,0.3202,0.3524
2023,2,8474141,Patrick,Kane,R,NYR,73,21,36,57,85.34,54.3431,0,0,4,62,22.346,2,58,513,227.0133,9.6633,4.035,0.42261145,0.17804116,0.39934739,0.42423698,0.39772623,0.3613,0.3234,0.3154
2023,2,8476539,Jonathan,Marchessault,R,VGK,76,28,29,57,89.24,59.2789,0,0,48,113,21.297,0,29,335,206.0809,9.492,3.5226,0.45363764,0.18330908,0.36305328,0.42423698,0.39772623,0.3934,0.274,0.3326
2023,2,8478401,Pavel,Zacha,C,BOS,82,21,36,57,95.87,53.2483,0,2,30,36,22.442,2,136,606,209.3109,9.5388,3.2466,0.42289487,0.18275296,0.39435217,0.42423698,0.39772623,0.3926,0.2904,0.3171
2023,2,8482665,Matty,Beniers,C,SEA,80,24,33,57,87.74,53.283,0,0,24,54,22.614,2,97,730,233.582,10.2496,3.5924,0.42991602,0.18330714,0.38677684,0.42423698,0.39772623,0.3765,0.3298,0.2937
2023,2,8471276,David,Krejci,C,BOS,70,16,40,56,93.45,51.6731,0,5,25,24,20.823,0,10,265,190.1186,9.4774,3.5561,0.43457787,0.18176085,0.38366128,0.42423698,0.39772623,0.437,0.2548,0.3082
2023,2,8474102,David,Perron,L,DET,82,24,32,56,91.11,56.5592,0,1,45,117,20.774,0,16,193,209.1827,9.0469,3.4118,0.46502785,0.17331825,0.3616539,0.42423698,0.39772623,0.30620000000000003,0.3726,0.3212
2023,2,8474150,Mikael,Backlund,C,CGY,82,19,37,56,97.16,54.7215,0,3,22,78,23.091,4,152,778,251.6844,10.1393,4.0269,0.43056037,0.1798436,0.38959602,0.42423698,0.39772623,0.3561,0.3428,0.3011
2023,2,8475168,Matt,Duchene,C,NSH,71,22,34,56,95.53,55.1786,0,3,26,72,22.341,2,68,429,190.276,8.7771,3.4205,0.44823517,0.17741231,0.37435252,0.42423698,0.39772623,0.4013,0.3275,0.2711
2023,2,8475172,Nazem,Kadri,C,CGY,82,24,32,56,88.36,52.358,0,0,13,103,21.856,0,80,614,240.0044,10.2049,3.863,0.46163594,0.18320365,0.35516041,0.42423698,0.39772623,0.4056,0.3437,0.2507
2023,2,8475191,Reilly,Smith,R,VGK,78,26,30,56,85.05,53.3475,0,0,16,73,21.966,0,72,523,224.6437,10.183,3.7559,0.43765301,0.18255091,0.37979608,0.42423698,0.39772623,0.385,0.2759,0.339
2023,2,8477503,Max,Domi,C,CHI,80,20,36,56,91.08,57.4247,0,1,63,84,22.756,3,72,396,217.1544,9.1648,3.3328,0.42400073,0.18062614,0.39537313,0.42423698,0.39772623,0.3444,0.3527,0.3029
2023,2,8482110,Dawson,Mercer,C,NJD,82,27,29,56,83.81,45.918,0,0,4,29,22.833,3,69,490,215.3631,9.5157,3.5195,0.41633762,0.18956498,0.3940974,0.42423698,0.39772623,0.3434,0.3303,0.3263
2023,2,8471218,Blake,Wheeler,R,WPG,72,16,39,55,96.7,49.4501,0,2,15,30,22.457,2,141,513,188.3626,9.2095,3.1197,0.45589669,0.1774604,0.36664291,0.42423698,0.39772623,0.4308,0.2721,0.2971
