season,game_type,game_id,game_date,home_full,away_abbrev,home_score,away_score,period_type
2016,2,2015020003,2015-10-07,Calgary Flames,VAN,1,5,REG
2016,2,2015020004,2015-10-07,Los Angeles Kings,SJS,1,5,REG
2016,2,2015020001,2015-10-07,Toronto Maple Leafs,MTL,1,3,REG
2016,2,2015020002,2015-10-07,Chicago Blackhawks,NYR,2,3,REG
2016,2,2015020011,2015-10-08,Colorado Avalanche,MIN,4,5,REG
2016,2,2015020008,2015-10-08,St. Louis Blues,EDM,3,1,REG
2016,2,2015020009,2015-10-08,Nashville Predators,CAR,2,1,REG
2016,2,2015020010,2015-10-08,Dallas Stars,PIT,3,0,REG
2016,2,2015020006,2015-10-08,Buffalo Sabres,OTT,1,3,REG
2016,2,2015020005,2015-10-08,Boston Bruins,WPG,2,6,REG
2016,2,2015020007,2015-10-08,Tampa Bay Lightning,PHI,3,2,REG
2016,2,2015020015,2015-10-09,New York Islanders,CHI,2,3,REG
2016,2,2015020016,2015-10-09,Los Angeles Kings,ARI,1,4,REG
2016,2,2015020014,2015-10-09,Detroit Red Wings,TOR,4,0,REG
2016,2,2015020012,2015-10-09,New Jersey Devils,WPG,1,3,REG
2016,2,2015020013,2015-10-09,Columbus Blue Jackets,NYR,2,4,REG
2016,2,2015020027,2015-10-10,Colorado Avalanche,DAL,6,3,REG
2016,2,2015020022,2015-10-10,Washington Capitals,NJD,5,3,REG
2016,2,2015020028,2015-10-10,Vancouver Canucks,CGY,2,3,REG
2016,2,2015020026,2015-10-10,Chicago Blackhawks,NYI,4,1,REG
2016,2,2015020019,2015-10-10,Toronto Maple Leafs,OTT,4,4,REG
2016,2,2015020024,2015-10-10,Nashville Predators,EDM,2,0,REG
2016,2,2015020020,2015-10-10,Florida Panthers,PHI,7,1,REG
2016,2,2015020017,2015-10-10,Buffalo Sabres,TBL,1,4,REG
2016,2,2015020021,2015-10-10,New York Rangers,CBJ,5,2,REG
2016,2,2015020025,2015-10-10,Minnesota Wild,STL,3,2,REG
2016,2,2015020030,2015-10-10,San Jose Sharks,ANA,2,0,REG
2016,2,2015020018,2015-10-10,Boston Bruins,MTL,2,4,REG
2016,2,2015020029,2015-10-10,Arizona Coyotes,PIT,2,1,REG
2016,2,2015020023,2015-10-10,Carolina Hurricanes,DET,3,4,REG
2016,2,2015020031,2015-10-11,Ottawa Senators,MTL,1,3,REG
2016,2,2015020033,2015-10-12,New York Islanders,WPG,4,2,REG
2016,2,2015020035,2015-10-12,Philadelphia Flyers,FLA,1,0,REG
2016,2,2015020032,2015-10-12,Boston Bruins,TBL,3,6,REG
2016,2,2015020036,2015-10-12,Anaheim Ducks,VAN,1,1,REG
2016,2,2015020034,2015-10-12,Buffalo Sabres,CBJ,4,2,REG
2016,2,2015020039,2015-10-13,Pittsburgh Penguins,MTL,2,3,REG
2016,2,2015020043,2015-10-13,Dallas Stars,EDM,4,2,REG
2016,2,2015020042,2015-10-13,Detroit Red Wings,TBL,3,1,REG
2016,2,2015020044,2015-10-13,Calgary Flames,STL,3,4,REG
2016,2,2015020040,2015-10-13,Washington Capitals,SJS,0,5,REG
2016,2,2015020041,2015-10-13,Carolina Hurricanes,FLA,1,4,REG
2016,2,2015020037,2015-10-13,New Jersey Devils,NSH,1,3,REG
2016,2,2015020045,2015-10-13,Los Angeles Kings,VAN,0,3,REG
2016,2,2015020038,2015-10-13,New York Rangers,WPG,1,4,REG
2016,2,2015020048,2015-10-14,Colorado Avalanche,BOS,2,6,REG
2016,2,2015020047,2015-10-14,Philadelphia Flyers,CHI,3,0,REG
2016,2,2015020049,2015-10-14,Anaheim Ducks,ARI,0,4,REG
2016,2,2015020046,2015-10-14,Columbus Blue Jackets,OTT,3,7,REG
2016,2,2015020053,2015-10-15,Montréal Canadiens,NYR,3,0,REG
2016,2,2015020052,2015-10-15,Washington Capitals,CHI,4,1,REG
2016,2,2015020050,2015-10-15,New York Islanders,NSH,4,3,REG
2016,2,2015020056,2015-10-15,Edmonton Oilers,STL,2,4,REG
2016,2,2015020051,2015-10-15,Pittsburgh Penguins,OTT,2,0,REG
2016,2,2015020054,2015-10-15,Tampa Bay Lightning,DAL,3,5,REG
2016,2,2015020057,2015-10-15,Arizona Coyotes,MIN,3,4,REG
2016,2,2015020055,2015-10-15,Florida Panthers,BUF,3,2,REG
2016,2,2015020059,2015-10-16,Columbus Blue Jackets,TOR,3,6,REG
2016,2,2015020064,2015-10-16,Los Angeles Kings,MIN,2,1,REG
2016,2,2015020061,2015-10-16,Winnipeg Jets,CGY,3,1,REG
2016,2,2015020058,2015-10-16,New Jersey Devils,SJS,1,1,REG
2016,2,2015020060,2015-10-16,Detroit Red Wings,CAR,3,5,REG
2016,2,2015020063,2015-10-16,Anaheim Ducks,COL,0,3,REG
2016,2,2015020062,2015-10-16,Vancouver Canucks,STL,3,4,REG
2016,2,2015020070,2015-10-17,Washington Capitals,CAR,4,1,REG
2016,2,2015020065,2015-10-17,Montréal Canadiens,DET,4,1,REG
2016,2,2015020073,2015-10-17,Calgary Flames,EDM,2,5,REG
2016,2,2015020071,2015-10-17,New York Islanders,SJS,6,3,REG
2016,2,2015020074,2015-10-17,Arizona Coyotes,BOS,3,5,REG
2016,2,2015020072,2015-10-17,Chicago Blackhawks,CBJ,4,1,REG
2016,2,2015020066,2015-10-17,Ottawa Senators,NSH,3,3,REG
2016,2,2015020069,2015-10-17,Pittsburgh Penguins,TOR,2,1,REG
2016,2,2015020068,2015-10-17,Florida Panthers,DAL,2,4,REG
2016,2,2015020067,2015-10-17,Tampa Bay Lightning,BUF,2,1,REG
2016,2,2015020075,2015-10-18,New York Rangers,NJD,1,2,REG
2016,2,2015020078,2015-10-18,Vancouver Canucks,EDM,1,2,REG
2016,2,2015020079,2015-10-18,Los Angeles Kings,COL,2,1,REG
2016,2,2015020076,2015-10-18,Winnipeg Jets,STL,2,4,REG
2016,2,2015020077,2015-10-18,Anaheim Ducks,MIN,4,1,REG
2016,2,2015020080,2015-10-19,New York Rangers,SJS,4,0,REG
2016,2,2015020081,2015-10-20,New Jersey Devils,ARI,3,2,REG
2016,2,2015020087,2015-10-20,Calgary Flames,WSH,2,6,REG
2016,2,2015020086,2015-10-20,Nashville Predators,TBL,4,4,REG
2016,2,2015020082,2015-10-20,Philadelphia Flyers,DAL,1,2,REG
2016,2,2015020083,2015-10-20,Pittsburgh Penguins,FLA,3,2,REG
2016,2,2015020085,2015-10-20,Montréal Canadiens,STL,3,0,REG
2016,2,2015020084,2015-10-20,Columbus Blue Jackets,NYI,0,4,REG
2016,2,2015020090,2015-10-21,Edmonton Oilers,DET,3,1,REG
2016,2,2015020089,2015-10-21,Boston Bruins,PHI,4,5,REG
2016,2,2015020091,2015-10-21,Colorado Avalanche,CAR,0,1,REG
2016,2,2015020088,2015-10-21,Buffalo Sabres,TOR,1,1,REG
2016,2,2015020098,2015-10-22,Vancouver Canucks,WSH,2,3,REG
2016,2,2015020095,2015-10-22,Nashville Predators,ANA,5,1,REG
2016,2,2015020092,2015-10-22,New York Rangers,ARI,4,1,REG
2016,2,2015020099,2015-10-22,San Jose Sharks,LAK,1,4,REG
2016,2,2015020096,2015-10-22,Minnesota Wild,CBJ,3,2,REG
2016,2,2015020097,2015-10-22,Chicago Blackhawks,FLA,3,2,REG
2016,2,2015020093,2015-10-22,Pittsburgh Penguins,DAL,1,4,REG
2016,2,2015020094,2015-10-22,Ottawa Senators,NJD,4,4,REG
2016,2,2015020100,2015-10-23,Buffalo Sabres,MTL,2,7,REG
2016,2,2015020103,2015-10-23,Calgary Flames,DET,3,2,REG
2016,2,2015020105,2015-10-23,Los Angeles Kings,CAR,3,0,REG
2016,2,2015020101,2015-10-23,New York Islanders,BOS,3,5,REG
2016,2,2015020102,2015-10-23,Winnipeg Jets,TBL,3,4,REG
2016,2,2015020104,2015-10-23,Edmonton Oilers,WSH,4,7,REG
2016,2,2015020109,2015-10-24,Ottawa Senators,ARI,1,4,REG
2016,2,2015020106,2015-10-24,Minnesota Wild,ANA,3,0,REG
2016,2,2015020111,2015-10-24,St. Louis Blues,NYI,2,3,REG
2016,2,2015020108,2015-10-24,Montréal Canadiens,TOR,5,3,REG
2016,2,2015020116,2015-10-24,Vancouver Canucks,DET,2,3,REG
2016,2,2015020115,2015-10-24,Colorado Avalanche,CBJ,3,4,REG
2016,2,2015020110,2015-10-24,Philadelphia Flyers,NYR,2,2,REG
2016,2,2015020107,2015-10-24,Buffalo Sabres,NJD,3,4,REG
2016,2,2015020112,2015-10-24,Nashville Predators,PIT,1,2,REG
2016,2,2015020117,2015-10-24,San Jose Sharks,CAR,5,2,REG
2016,2,2015020114,2015-10-24,Chicago Blackhawks,TBL,1,0,REG
2016,2,2015020113,2015-10-24,Dallas Stars,FLA,2,6,REG
2016,2,2015020120,2015-10-25,Edmonton Oilers,LAK,2,3,REG
2016,2,2015020119,2015-10-25,New York Rangers,CGY,4,1,REG
2016,2,2015020118,2015-10-25,Winnipeg Jets,MIN,5,4,REG
2016,2,2015020121,2015-10-26,New York Islanders,CGY,4,0,REG
2016,2,2015020122,2015-10-26,Toronto Maple Leafs,ARI,3,4,REG
2016,2,2015020123,2015-10-26,Chicago Blackhawks,ANA,1,0,REG
2016,2,2015020130,2015-10-27,Minnesota Wild,EDM,4,3,REG
2016,2,2015020129,2015-10-27,St. Louis Blues,TBL,2,0,REG
2016,2,2015020133,2015-10-27,Vancouver Canucks,MTL,5,1,REG
2016,2,2015020125,2015-10-27,New Jersey Devils,CBJ,1,3,REG
2016,2,2015020128,2015-10-27,Florida Panthers,COL,4,1,REG
2016,2,2015020124,2015-10-27,Boston Bruins,ARI,6,0,REG
2016,2,2015020127,2015-10-27,Detroit Red Wings,CAR,1,3,REG
2016,2,2015020131,2015-10-27,Winnipeg Jets,LAK,1,4,REG
2016,2,2015020132,2015-10-27,Dallas Stars,ANA,4,3,REG
2016,2,2015020126,2015-10-27,Philadelphia Flyers,BUF,3,4,REG
2016,2,2015020136,2015-10-28,San Jose Sharks,NSH,1,2,REG
2016,2,2015020134,2015-10-28,Ottawa Senators,CGY,4,4,REG
2016,2,2015020135,2015-10-28,Washington Capitals,PIT,1,3,REG
2016,2,2015020142,2015-10-29,Winnipeg Jets,CHI,3,1,REG
2016,2,2015020137,2015-10-29,New York Islanders,CAR,2,3,REG
2016,2,2015020143,2015-10-29,Dallas Stars,VAN,4,3,REG
2016,2,2015020144,2015-10-29,Edmonton Oilers,MTL,4,3,REG
2016,2,2015020138,2015-10-29,Philadelphia Flyers,NJD,1,4,REG
2016,2,2015020140,2015-10-29,Tampa Bay Lightning,COL,1,2,REG
2016,2,2015020139,2015-10-29,Pittsburgh Penguins,BUF,4,3,REG
2016,2,2015020141,2015-10-29,St. Louis Blues,ANA,2,1,REG
2016,2,2015020147,2015-10-30,Washington Capitals,CBJ,2,1,REG
2016,2,2015020151,2015-10-30,Minnesota Wild,CHI,5,4,REG
2016,2,2015020145,2015-10-30,Buffalo Sabres,PHI,3,1,REG
2016,2,2015020150,2015-10-30,Florida Panthers,BOS,1,3,REG
