season,game_type,game_id,game_date,home_full,away_abbrev,home_score,away_score,period_type
2022,2,2021020104,2021-10-28,Carolina Hurricanes,BOS,3,0,REG
2022,2,2021020103,2021-10-28,Pittsburgh Penguins,CGY,0,4,REG
2022,2,2021020108,2021-10-28,Los Angeles Kings,WPG,2,3,REG
2022,2,2021020102,2021-10-28,Tampa Bay Lightning,ARI,5,1,REG
2022,2,2021020109,2021-10-28,San Jose Sharks,MTL,0,4,REG
2022,2,2021020110,2021-10-28,Seattle Kraken,MIN,4,1,REG
2022,2,2021020107,2021-10-28,Anaheim Ducks,BUF,3,4,REG
2022,2,2021020116,2021-10-29,Vegas Golden Knights,ANA,4,4,REG
2022,2,2021020115,2021-10-29,Dallas Stars,OTT,1,4,REG
2022,2,2021020111,2021-10-29,Detroit Red Wings,FLA,2,3,REG
2022,2,2021020112,2021-10-29,New York Rangers,CBJ,4,0,REG
2022,2,2021020114,2021-10-29,Carolina Hurricanes,CHI,6,3,REG
2022,2,2021020113,2021-10-29,Washington Capitals,ARI,2,0,REG
2022,2,2021020122,2021-10-30,Colorado Avalanche,MIN,4,1,REG
2022,2,2021020123,2021-10-30,Calgary Flames,PHI,4,0,REG
2022,2,2021020125,2021-10-30,Los Angeles Kings,MTL,5,2,REG
2022,2,2021020124,2021-10-30,Vancouver Canucks,EDM,1,2,REG
2022,2,2021020118,2021-10-30,Toronto Maple Leafs,DET,5,4,REG
2022,2,2021020121,2021-10-30,Nashville Predators,NYI,2,2,REG
2022,2,2021020126,2021-10-30,San Jose Sharks,WPG,2,1,REG
2022,2,2021020117,2021-10-30,Boston Bruins,FLA,2,2,REG
2022,2,2021020120,2021-10-30,St. Louis Blues,CHI,1,0,REG
2022,2,2021020119,2021-10-30,Pittsburgh Penguins,NJD,2,4,REG
2022,2,2021020128,2021-10-31,Carolina Hurricanes,ARI,2,1,REG
2022,2,2021020130,2021-10-31,Los Angeles Kings,BUF,3,2,REG
2022,2,2021020129,2021-10-31,Anaheim Ducks,MTL,4,2,REG
2022,2,2021020131,2021-10-31,Seattle Kraken,NYR,1,3,REG
2022,2,2021020127,2021-10-31,New Jersey Devils,CBJ,3,3,REG
2022,2,2021020132,2021-11-01,Tampa Bay Lightning,WSH,3,2,REG
2022,2,2021020134,2021-11-01,Edmonton Oilers,SEA,5,2,REG
2022,2,2021020133,2021-11-01,Chicago Blackhawks,OTT,5,1,REG
2022,2,2021020141,2021-11-02,Vancouver Canucks,NYR,3,2,REG
2022,2,2021020136,2021-11-02,Montréal Canadiens,DET,3,0,REG
2022,2,2021020138,2021-11-02,Minnesota Wild,OTT,5,4,REG
2022,2,2021020143,2021-11-02,San Jose Sharks,BUF,5,3,REG
2022,2,2021020142,2021-11-02,Anaheim Ducks,NJD,4,0,REG
2022,2,2021020140,2021-11-02,Calgary Flames,NSH,2,3,REG
2022,2,2021020135,2021-11-02,Toronto Maple Leafs,VGK,4,0,REG
2022,2,2021020137,2021-11-02,Philadelphia Flyers,ARI,3,0,REG
2022,2,2021020139,2021-11-02,Winnipeg Jets,DAL,3,3,REG
2022,2,2021020147,2021-11-03,Los Angeles Kings,STL,2,2,REG
2022,2,2021020144,2021-11-03,Chicago Blackhawks,CAR,3,4,REG
2022,2,2021020146,2021-11-03,Edmonton Oilers,NSH,5,2,REG
2022,2,2021020145,2021-11-03,Colorado Avalanche,CBJ,4,5,REG
2022,2,2021020152,2021-11-04,Florida Panthers,WSH,5,4,REG
2022,2,2021020154,2021-11-04,Calgary Flames,DAL,3,4,REG
2022,2,2021020155,2021-11-04,San Jose Sharks,STL,3,5,REG
2022,2,2021020149,2021-11-04,Toronto Maple Leafs,TBL,2,1,REG
2022,2,2021020150,2021-11-04,Montréal Canadiens,NYI,2,6,REG
2022,2,2021020156,2021-11-04,Seattle Kraken,BUF,5,2,REG
2022,2,2021020148,2021-11-04,Boston Bruins,DET,5,1,REG
2022,2,2021020153,2021-11-04,Pittsburgh Penguins,PHI,3,2,REG
2022,2,2021020151,2021-11-04,Ottawa Senators,VGK,1,5,REG
2022,2,2021020159,2021-11-05,Vancouver Canucks,NSH,2,3,REG
2022,2,2021020158,2021-11-05,Edmonton Oilers,NYR,6,5,REG
2022,2,2021020157,2021-11-05,Winnipeg Jets,CHI,5,1,REG
2022,2,2021020160,2021-11-05,Anaheim Ducks,ARI,3,1,REG
2022,2,2021020161,2021-11-05,Los Angeles Kings,NJD,3,2,REG
2022,2,2021020173,2021-11-06,San Jose Sharks,NJD,2,2,REG
2022,2,2021020170,2021-11-06,Winnipeg Jets,NYI,0,2,REG
2022,2,2021020168,2021-11-06,Washington Capitals,PHI,1,2,REG
2022,2,2021020163,2021-11-06,Toronto Maple Leafs,BOS,5,2,REG
2022,2,2021020169,2021-11-06,Columbus Blue Jackets,COL,4,2,REG
2022,2,2021020165,2021-11-06,Ottawa Senators,TBL,3,5,REG
2022,2,2021020164,2021-11-06,Montréal Canadiens,VGK,2,5,REG
2022,2,2021020167,2021-11-06,Pittsburgh Penguins,MIN,4,4,REG
2022,2,2021020171,2021-11-06,Calgary Flames,NYR,6,0,REG
2022,2,2021020166,2021-11-06,Florida Panthers,CAR,5,2,REG
2022,2,2021020162,2021-11-06,Buffalo Sabres,DET,3,4,REG
2022,2,2021020172,2021-11-06,Arizona Coyotes,SEA,5,4,REG
2022,2,2021020176,2021-11-07,Minnesota Wild,NYI,5,2,REG
2022,2,2021020174,2021-11-07,Detroit Red Wings,VGK,5,2,REG
2022,2,2021020175,2021-11-07,Chicago Blackhawks,NSH,2,1,REG
2022,2,2021020177,2021-11-07,Vancouver Canucks,DAL,6,3,REG
2022,2,2021020178,2021-11-07,Anaheim Ducks,STL,4,1,REG
2022,2,2021020179,2021-11-08,Toronto Maple Leafs,LAK,1,5,REG
2022,2,2021020181,2021-11-08,Washington Capitals,BUF,5,3,REG
2022,2,2021020180,2021-11-08,New York Rangers,FLA,4,3,REG
2022,2,2021020186,2021-11-09,New Jersey Devils,FLA,7,3,REG
2022,2,2021020190,2021-11-09,Vancouver Canucks,ANA,2,3,REG
2022,2,2021020185,2021-11-09,Tampa Bay Lightning,CAR,1,2,REG
2022,2,2021020182,2021-11-09,Boston Bruins,OTT,3,2,REG
2022,2,2021020187,2021-11-09,Chicago Blackhawks,PIT,2,2,REG
2022,2,2021020183,2021-11-09,Montréal Canadiens,LAK,2,3,REG
2022,2,2021020184,2021-11-09,Detroit Red Wings,EDM,4,2,REG
2022,2,2021020191,2021-11-09,Vegas Golden Knights,SEA,4,2,REG
2022,2,2021020188,2021-11-09,Winnipeg Jets,STL,2,2,REG
2022,2,2021020189,2021-11-09,Calgary Flames,SJS,1,4,REG
2022,2,2021020193,2021-11-10,Dallas Stars,NSH,2,4,REG
2022,2,2021020192,2021-11-10,Philadelphia Flyers,TOR,0,3,REG
2022,2,2021020194,2021-11-10,Arizona Coyotes,MIN,2,5,REG
2022,2,2021020199,2021-11-11,New Jersey Devils,NYI,4,0,REG
2022,2,2021020201,2021-11-11,St. Louis Blues,NSH,3,4,REG
2022,2,2021020196,2021-11-11,Montréal Canadiens,CGY,4,2,REG
2022,2,2021020203,2021-11-11,Colorado Avalanche,VAN,7,1,REG
2022,2,2021020205,2021-11-11,Seattle Kraken,ANA,4,7,REG
2022,2,2021020202,2021-11-11,Winnipeg Jets,SJS,4,1,REG
2022,2,2021020197,2021-11-11,Ottawa Senators,LAK,0,2,REG
2022,2,2021020195,2021-11-11,Boston Bruins,EDM,3,5,REG
2022,2,2021020198,2021-11-11,Detroit Red Wings,WSH,0,2,REG
2022,2,2021020204,2021-11-11,Vegas Golden Knights,MIN,3,2,REG
2022,2,2021020200,2021-11-11,Pittsburgh Penguins,FLA,2,2,REG
2022,2,2021020208,2021-11-12,Carolina Hurricanes,PHI,1,2,REG
2022,2,2021020206,2021-11-12,Buffalo Sabres,EDM,3,2,REG
2022,2,2021020207,2021-11-12,Toronto Maple Leafs,CGY,2,1,REG
2022,2,2021020209,2021-11-12,Columbus Blue Jackets,WSH,3,4,REG
2022,2,2021020210,2021-11-12,Chicago Blackhawks,ARI,2,1,REG
2022,2,2021020221,2021-11-13,Colorado Avalanche,SJS,6,2,REG
2022,2,2021020219,2021-11-13,Dallas Stars,PHI,5,2,REG
2022,2,2021020215,2021-11-13,New Jersey Devils,BOS,2,5,REG
2022,2,2021020216,2021-11-13,Carolina Hurricanes,STL,3,2,REG
2022,2,2021020212,2021-11-13,Ottawa Senators,PIT,6,3,REG
2022,2,2021020220,2021-11-13,Winnipeg Jets,LAK,3,2,REG
2022,2,2021020213,2021-11-13,Detroit Red Wings,MTL,3,2,REG
2022,2,2021020211,2021-11-13,Buffalo Sabres,TOR,4,5,REG
2022,2,2021020214,2021-11-13,Tampa Bay Lightning,FLA,3,2,REG
2022,2,2021020218,2021-11-13,Nashville Predators,ARI,4,1,REG
2022,2,2021020223,2021-11-13,Seattle Kraken,MIN,2,4,REG
2022,2,2021020217,2021-11-13,Columbus Blue Jackets,NYR,3,5,REG
2022,2,2021020222,2021-11-13,Vegas Golden Knights,VAN,7,4,REG
2022,2,2021020224,2021-11-14,Boston Bruins,MTL,5,2,REG
2022,2,2021020226,2021-11-14,New York Rangers,NJD,3,3,REG
2022,2,2021020228,2021-11-14,St. Louis Blues,EDM,4,5,REG
2022,2,2021020227,2021-11-14,Washington Capitals,PIT,6,1,REG
2022,2,2021020225,2021-11-14,Ottawa Senators,CGY,0,4,REG
2022,2,2021020229,2021-11-14,Anaheim Ducks,VAN,5,1,REG
2022,2,2021020231,2021-11-15,Columbus Blue Jackets,DET,5,3,REG
2022,2,2021020230,2021-11-15,Tampa Bay Lightning,NYI,4,1,REG
2022,2,2021020241,2021-11-16,Winnipeg Jets,EDM,5,2,REG
2022,2,2021020243,2021-11-16,Anaheim Ducks,WSH,3,2,REG
2022,2,2021020242,2021-11-16,Vegas Golden Knights,CAR,2,4,REG
2022,2,2021020236,2021-11-16,Philadelphia Flyers,CGY,2,1,REG
2022,2,2021020232,2021-11-16,Toronto Maple Leafs,NSH,3,0,REG
2022,2,2021020239,2021-11-16,Dallas Stars,DET,5,2,REG
2022,2,2021020233,2021-11-16,Florida Panthers,NYI,6,1,REG
2022,2,2021020237,2021-11-16,Pittsburgh Penguins,BUF,1,2,REG
2022,2,2021020240,2021-11-16,Minnesota Wild,SJS,1,4,REG
2022,2,2021020235,2021-11-16,New York Rangers,MTL,3,2,REG
2022,2,2021020238,2021-11-16,St. Louis Blues,ARI,2,3,REG
2022,2,2021020244,2021-11-17,Vancouver Canucks,COL,2,4,REG
2022,2,2021020245,2021-11-17,Los Angeles Kings,WSH,0,2,REG
2022,2,2021020246,2021-11-17,Seattle Kraken,CHI,2,4,REG
2022,2,2021020254,2021-11-18,Minnesota Wild,DAL,7,2,REG
2022,2,2021020252,2021-11-18,Philadelphia Flyers,TBL,3,3,REG
2022,2,2021020247,2021-11-18,Buffalo Sabres,CGY,0,5,REG
2022,2,2021020256,2021-11-18,Arizona Coyotes,CBJ,4,4,REG
2022,2,2021020253,2021-11-18,St. Louis Blues,SJS,4,1,REG
2022,2,2021020248,2021-11-18,Toronto Maple Leafs,NYR,2,1,REG
2022,2,2021020255,2021-11-18,Edmonton Oilers,WPG,1,1,REG
2022,2,2021020257,2021-11-18,Vegas Golden Knights,DET,5,2,REG
2022,2,2021020249,2021-11-18,Montréal Canadiens,PIT,0,6,REG
2022,2,2021020258,2021-11-18,Anaheim Ducks,CAR,1,2,REG
2022,2,2021020251,2021-11-18,Florida Panthers,NJD,4,1,REG
2022,2,2021020260,2021-11-19,Seattle Kraken,COL,3,7,REG
2022,2,2021020259,2021-11-19,Vancouver Canucks,WPG,3,2,REG
2022,2,2021020267,2021-11-20,Philadelphia Flyers,BOS,2,5,REG
2022,2,2021020262,2021-11-20,Montréal Canadiens,NSH,6,3,REG
2022,2,2021020273,2021-11-20,San Jose Sharks,WSH,0,4,REG
2022,2,2021020261,2021-11-20,Toronto Maple Leafs,PIT,0,2,REG
2022,2,2021020265,2021-11-20,Florida Panthers,MIN,5,4,REG
2022,2,2021020271,2021-11-20,Vegas Golden Knights,CBJ,3,2,REG
2022,2,2021020270,2021-11-20,Arizona Coyotes,DET,2,1,REG
2022,2,2021020272,2021-11-20,Los Angeles Kings,CAR,4,5,REG
2022,2,2021020268,2021-11-20,Dallas Stars,STL,4,1,REG
2022,2,2021020266,2021-11-20,New York Islanders,CGY,2,5,REG
2022,2,2021020269,2021-11-20,Edmonton Oilers,CHI,5,2,REG
2022,2,2021020264,2021-11-20,Tampa Bay Lightning,NJD,3,5,REG
2022,2,2021020280,2021-11-21,Seattle Kraken,WSH,5,2,REG
2022,2,2021020275,2021-11-21,Tampa Bay Lightning,MIN,4,4,REG
2022,2,2021020274,2021-11-21,Boston Bruins,CGY,0,4,REG
2022,2,2021020276,2021-11-21,New York Islanders,TOR,0,3,REG
2022,2,2021020279,2021-11-21,Los Angeles Kings,ARI,1,2,REG
2022,2,2021020277,2021-11-21,New York Rangers,BUF,5,4,REG
2022,2,2021020278,2021-11-21,Vancouver Canucks,CHI,0,1,REG
2022,2,2021020283,2021-11-22,Nashville Predators,ANA,3,2,REG
2022,2,2021020284,2021-11-22,Winnipeg Jets,PIT,1,3,REG
2022,2,2021020282,2021-11-22,St. Louis Blues,VGK,5,2,REG
2022,2,2021020286,2021-11-22,San Jose Sharks,CAR,2,1,REG
2022,2,2021020285,2021-11-22,Colorado Avalanche,OTT,7,5,REG
2022,2,2021020281,2021-11-22,Buffalo Sabres,CBJ,4,7,REG
2022,2,2021020288,2021-11-23,Dallas Stars,EDM,4,1,REG
2022,2,2021020287,2021-11-23,Tampa Bay Lightning,PHI,4,0,REG
2022,2,2021020289,2021-11-23,Calgary Flames,CHI,5,2,REG
2022,2,2021020293,2021-11-24,New Jersey Devils,MIN,2,2,REG
2022,2,2021020302,2021-11-24,San Jose Sharks,OTT,6,3,REG
2022,2,2021020301,2021-11-24,Los Angeles Kings,TOR,2,6,REG
2022,2,2021020303,2021-11-24,Seattle Kraken,CAR,2,1,REG
2022,2,2021020299,2021-11-24,Colorado Avalanche,ANA,5,2,REG
2022,2,2021020290,2021-11-24,Buffalo Sabres,BOS,1,5,REG
2022,2,2021020300,2021-11-24,Arizona Coyotes,EDM,3,5,REG
2022,2,2021020291,2021-11-24,Detroit Red Wings,STL,4,2,REG
2022,2,2021020295,2021-11-24,Pittsburgh Penguins,VAN,4,1,REG
2022,2,2021020298,2021-11-24,Nashville Predators,VGK,2,5,REG
2022,2,2021020292,2021-11-24,Florida Panthers,PHI,2,1,REG
2022,2,2021020297,2021-11-24,Columbus Blue Jackets,WPG,3,0,REG
2022,2,2021020294,2021-11-24,New York Islanders,NYR,1,4,REG
2022,2,2021020296,2021-11-24,Washington Capitals,MTL,6,3,REG
2022,2,2021020314,2021-11-26,Minnesota Wild,WPG,7,1,REG
2022,2,2021020316,2021-11-26,San Jose Sharks,TOR,1,4,REG
2022,2,2021020306,2021-11-26,Tampa Bay Lightning,SEA,3,0,REG
2022,2,2021020312,2021-11-26,Nashville Predators,NJD,4,2,REG
2022,2,2021020311,2021-11-26,Chicago Blackhawks,STL,3,2,REG
2022,2,2021020307,2021-11-26,New York Islanders,PIT,0,1,REG
2022,2,2021020309,2021-11-26,Washington Capitals,FLA,4,3,REG
2022,2,2021020310,2021-11-26,Columbus Blue Jackets,VAN,4,2,REG
2022,2,2021020315,2021-11-26,Anaheim Ducks,OTT,4,0,REG
2022,2,2021020313,2021-11-26,Dallas Stars,COL,3,1,REG
2022,2,2021020304,2021-11-26,Boston Bruins,NYR,2,5,REG
2022,2,2021020305,2021-11-26,Buffalo Sabres,MTL,4,1,REG
2022,2,2021020308,2021-11-26,Philadelphia Flyers,CAR,3,6,REG
2022,2,2021020324,2021-11-27,Vegas Golden Knights,EDM,2,3,REG
2022,2,2021020322,2021-11-27,Calgary Flames,WPG,2,4,REG
2022,2,2021020319,2021-11-27,Pittsburgh Penguins,MTL,3,6,REG
2022,2,2021020323,2021-11-27,Arizona Coyotes,DAL,2,3,REG
2022,2,2021020321,2021-11-27,Colorado Avalanche,NSH,6,2,REG
2022,2,2021020325,2021-11-27,Los Angeles Kings,OTT,4,2,REG
2022,2,2021020318,2021-11-27,Florida Panthers,SEA,1,4,REG
2022,2,2021020320,2021-11-27,St. Louis Blues,CBJ,6,3,REG
2022,2,2021020317,2021-11-27,Detroit Red Wings,BUF,3,2,REG
2022,2,2021020329,2021-11-28,Carolina Hurricanes,WSH,2,4,REG
2022,2,2021020326,2021-11-28,Boston Bruins,VAN,3,2,REG
2022,2,2021020327,2021-11-28,New Jersey Devils,PHI,5,2,REG
2022,2,2021020331,2021-11-28,Minnesota Wild,TBL,4,2,REG
2022,2,2021020332,2021-11-28,Anaheim Ducks,TOR,1,5,REG
2022,2,2021020330,2021-11-28,Chicago Blackhawks,SJS,0,2,REG
2022,2,2021020335,2021-11-29,Winnipeg Jets,ARI,0,1,REG
2022,2,2021020333,2021-11-29,Buffalo Sabres,SEA,4,7,REG
2022,2,2021020336,2021-11-29,Calgary Flames,PIT,1,1,REG
2022,2,2021020334,2021-11-29,Montréal Canadiens,VAN,1,2,REG
2022,2,2021020338,2021-11-30,Florida Panthers,WSH,5,4,REG
2022,2,2021020337,2021-11-30,Boston Bruins,DET,1,2,REG
2022,2,2021020339,2021-11-30,New Jersey Devils,SJS,2,5,REG
2022,2,2021020344,2021-11-30,Minnesota Wild,ARI,5,2,REG
2022,2,2021020342,2021-11-30,Nashville Predators,CBJ,6,0,REG
2022,2,2021020345,2021-11-30,Los Angeles Kings,ANA,4,4,REG
2022,2,2021020343,2021-11-30,Dallas Stars,CAR,4,1,REG
2022,2,2021020341,2021-11-30,St. Louis Blues,TBL,3,3,REG
2022,2,2021020350,2021-12-01,Edmonton Oilers,PIT,5,2,REG
2022,2,2021020347,2021-12-01,Ottawa Senators,VAN,2,6,REG
2022,2,2021020351,2021-12-01,Anaheim Ducks,VGK,6,5,REG
2022,2,2021020346,2021-12-01,Toronto Maple Leafs,COL,8,3,REG
2022,2,2021020348,2021-12-01,Detroit Red Wings,SEA,3,3,REG
2022,2,2021020349,2021-12-01,New York Rangers,PHI,4,1,REG
2022,2,2021020360,2021-12-02,Minnesota Wild,NJD,5,2,REG
2022,2,2021020353,2021-12-02,Tampa Bay Lightning,STL,4,2,REG
2022,2,2021020357,2021-12-02,Carolina Hurricanes,OTT,2,3,REG
2022,2,2021020355,2021-12-02,New York Islanders,SJS,1,2,REG
2022,2,2021020356,2021-12-02,Washington Capitals,CHI,3,3,REG
2022,2,2021020359,2021-12-02,Dallas Stars,CBJ,3,2,REG
2022,2,2021020352,2021-12-02,Montréal Canadiens,COL,1,4,REG
2022,2,2021020361,2021-12-02,Los Angeles Kings,CGY,2,3,REG
2022,2,2021020354,2021-12-02,Florida Panthers,BUF,7,4,REG
2022,2,2021020358,2021-12-02,Nashville Predators,BOS,0,2,REG
2022,2,2021020366,2021-12-03,Seattle Kraken,EDM,4,3,REG
2022,2,2021020362,2021-12-03,New York Rangers,SJS,1,0,REG
2022,2,2021020364,2021-12-03,Arizona Coyotes,VGK,1,7,REG
2022,2,2021020363,2021-12-03,Winnipeg Jets,NJD,8,4,REG
2022,2,2021020365,2021-12-03,Anaheim Ducks,CGY,3,3,REG
2022,2,2021020371,2021-12-04,New York Rangers,CHI,3,2,REG
2022,2,2021020373,2021-12-04,Carolina Hurricanes,BUF,6,2,REG
2022,2,2021020372,2021-12-04,Washington Capitals,CBJ,3,1,REG
2022,2,2021020374,2021-12-04,Nashville Predators,MTL,4,3,REG
2022,2,2021020370,2021-12-04,Florida Panthers,STL,3,3,REG
2022,2,2021020369,2021-12-04,Detroit Red Wings,NYI,4,3,REG
2022,2,2021020375,2021-12-04,Minnesota Wild,TOR,3,3,REG
2022,2,2021020368,2021-12-04,Ottawa Senators,COL,6,5,REG
2022,2,2021020376,2021-12-04,Vancouver Canucks,PIT,1,4,REG
