season,game_type,game_id,game_date,home_full,away_abbrev,home_score,away_score,period_type
2020,2,2019020086,2019-10-15,Montréal Canadiens,TBL,1,3,REG
2020,2,2019020095,2019-10-16,Edmonton Oilers,PHI,6,3,REG
2020,2,2019020092,2019-10-16,Pittsburgh Penguins,COL,3,2,REG
2020,2,2019020097,2019-10-16,San Jose Sharks,CAR,5,2,REG
2020,2,2019020093,2019-10-16,Washington Capitals,TOR,4,3,REG
2020,2,2019020094,2019-10-16,Columbus Blue Jackets,DAL,3,2,REG
2020,2,2019020096,2019-10-16,Anaheim Ducks,BUF,5,2,REG
2020,2,2019020100,2019-10-17,New Jersey Devils,NYR,5,2,REG
2020,2,2019020104,2019-10-17,Arizona Coyotes,NSH,5,2,REG
2020,2,2019020098,2019-10-17,Boston Bruins,TBL,3,3,REG
2020,2,2019020101,2019-10-17,St. Louis Blues,VAN,3,3,REG
2020,2,2019020106,2019-10-17,Los Angeles Kings,BUF,0,3,REG
2020,2,2019020105,2019-10-17,Vegas Golden Knights,OTT,2,2,REG
2020,2,2019020103,2019-10-17,Calgary Flames,DET,5,1,REG
2020,2,2019020102,2019-10-17,Winnipeg Jets,NYI,1,3,REG
2020,2,2019020099,2019-10-17,Montréal Canadiens,MIN,4,0,REG
2020,2,2019020111,2019-10-18,Edmonton Oilers,DET,2,1,REG
2020,2,2019020110,2019-10-18,Chicago Blackhawks,CBJ,3,2,REG
2020,2,2019020107,2019-10-18,Florida Panthers,COL,4,5,REG
2020,2,2019020112,2019-10-18,Anaheim Ducks,CAR,4,2,REG
2020,2,2019020109,2019-10-18,Washington Capitals,NYR,5,2,REG
2020,2,2019020108,2019-10-18,Pittsburgh Penguins,DAL,4,2,REG
2020,2,2019020119,2019-10-19,Columbus Blue Jackets,NYI,2,3,REG
2020,2,2019020121,2019-10-19,Nashville Predators,FLA,2,2,REG
2020,2,2019020115,2019-10-19,Toronto Maple Leafs,BOS,4,3,REG
2020,2,2019020116,2019-10-19,Tampa Bay Lightning,COL,2,6,REG
2020,2,2019020117,2019-10-19,Philadelphia Flyers,DAL,1,4,REG
2020,2,2019020123,2019-10-19,San Jose Sharks,BUF,3,4,REG
2020,2,2019020113,2019-10-19,New Jersey Devils,VAN,1,0,REG
2020,2,2019020118,2019-10-19,Pittsburgh Penguins,VGK,0,3,REG
2020,2,2019020114,2019-10-19,St. Louis Blues,MTL,2,5,REG
2020,2,2019020122,2019-10-19,Los Angeles Kings,CGY,4,1,REG
2020,2,2019020120,2019-10-19,Arizona Coyotes,OTT,5,2,REG
2020,2,2019020128,2019-10-20,Anaheim Ducks,CGY,1,2,REG
2020,2,2019020127,2019-10-20,Winnipeg Jets,EDM,0,0,REG
2020,2,2019020125,2019-10-20,Minnesota Wild,MTL,4,3,REG
2020,2,2019020124,2019-10-20,New York Rangers,VAN,2,3,REG
2020,2,2019020126,2019-10-20,Chicago Blackhawks,WSH,3,5,REG
2020,2,2019020130,2019-10-21,Philadelphia Flyers,VGK,6,2,REG
2020,2,2019020131,2019-10-21,St. Louis Blues,COL,3,1,REG
2020,2,2019020129,2019-10-21,Toronto Maple Leafs,CBJ,3,4,REG
2020,2,2019020132,2019-10-21,Dallas Stars,OTT,2,1,REG
2020,2,2019020138,2019-10-22,Nashville Predators,ANA,6,1,REG
2020,2,2019020142,2019-10-22,Calgary Flames,WSH,3,5,REG
2020,2,2019020137,2019-10-22,Detroit Red Wings,VAN,2,5,REG
2020,2,2019020140,2019-10-22,Winnipeg Jets,LAK,2,3,REG
2020,2,2019020139,2019-10-22,Minnesota Wild,EDM,3,0,REG
2020,2,2019020133,2019-10-22,Boston Bruins,TOR,4,2,REG
2020,2,2019020141,2019-10-22,Chicago Blackhawks,VGK,1,1,REG
2020,2,2019020135,2019-10-22,Florida Panthers,PIT,4,2,REG
2020,2,2019020134,2019-10-22,Buffalo Sabres,SJS,4,3,REG
2020,2,2019020136,2019-10-22,New York Rangers,ARI,2,3,REG
2020,2,2019020144,2019-10-23,Tampa Bay Lightning,PIT,3,2,REG
2020,2,2019020143,2019-10-23,Ottawa Senators,DET,5,2,REG
2020,2,2019020152,2019-10-24,Dallas Stars,ANA,2,1,REG
2020,2,2019020154,2019-10-24,Edmonton Oilers,WSH,4,3,REG
2020,2,2019020147,2019-10-24,New York Rangers,BUF,6,2,REG
2020,2,2019020145,2019-10-24,Montréal Canadiens,SJS,2,4,REG
2020,2,2019020151,2019-10-24,Chicago Blackhawks,PHI,1,4,REG
2020,2,2019020146,2019-10-24,New York Islanders,ARI,4,2,REG
2020,2,2019020149,2019-10-24,St. Louis Blues,LAK,5,2,REG
2020,2,2019020148,2019-10-24,Columbus Blue Jackets,CAR,4,3,REG
2020,2,2019020150,2019-10-24,Nashville Predators,MIN,4,0,REG
2020,2,2019020153,2019-10-24,Calgary Flames,FLA,5,5,REG
2020,2,2019020158,2019-10-25,Ottawa Senators,NYI,2,4,REG
2020,2,2019020157,2019-10-25,New Jersey Devils,ARI,3,5,REG
2020,2,2019020156,2019-10-25,Toronto Maple Leafs,SJS,4,1,REG
2020,2,2019020159,2019-10-25,Detroit Red Wings,BUF,0,2,REG
2020,2,2019020155,2019-10-25,Vegas Golden Knights,COL,1,6,REG
2020,2,2019020160,2019-10-25,Vancouver Canucks,WSH,5,5,REG
2020,2,2019020168,2019-10-26,Winnipeg Jets,CGY,2,1,REG
2020,2,2019020161,2019-10-26,Carolina Hurricanes,CHI,4,0,REG
2020,2,2019020162,2019-10-26,Boston Bruins,STL,3,0,REG
2020,2,2019020167,2019-10-26,Minnesota Wild,LAK,5,1,REG
2020,2,2019020169,2019-10-26,Colorado Avalanche,ANA,2,5,REG
2020,2,2019020166,2019-10-26,Dallas Stars,PIT,0,3,REG
2020,2,2019020164,2019-10-26,Tampa Bay Lightning,NSH,2,3,REG
2020,2,2019020165,2019-10-26,Philadelphia Flyers,CBJ,7,4,REG
2020,2,2019020163,2019-10-26,Montréal Canadiens,TOR,5,2,REG
2020,2,2019020171,2019-10-27,Detroit Red Wings,STL,4,5,REG
2020,2,2019020174,2019-10-27,New York Rangers,BOS,4,7,REG
2020,2,2019020173,2019-10-27,New York Islanders,PHI,5,3,REG
2020,2,2019020175,2019-10-27,Chicago Blackhawks,LAK,5,1,REG
2020,2,2019020172,2019-10-27,Ottawa Senators,SJS,5,2,REG
2020,2,2019020170,2019-10-27,Edmonton Oilers,FLA,2,6,REG
2020,2,2019020176,2019-10-27,Vegas Golden Knights,ANA,5,2,REG
2020,2,2019020177,2019-10-28,Buffalo Sabres,ARI,2,2,REG
2020,2,2019020178,2019-10-28,Vancouver Canucks,FLA,7,2,REG
2020,2,2019020182,2019-10-29,Pittsburgh Penguins,PHI,7,1,REG
2020,2,2019020185,2019-10-29,Nashville Predators,CHI,3,0,REG
2020,2,2019020186,2019-10-29,Dallas Stars,MIN,6,3,REG
2020,2,2019020183,2019-10-29,Carolina Hurricanes,CGY,2,1,REG
2020,2,2019020179,2019-10-29,Boston Bruins,SJS,5,1,REG
2020,2,2019020187,2019-10-29,Anaheim Ducks,WPG,7,4,REG
2020,2,2019020184,2019-10-29,Detroit Red Wings,EDM,3,1,REG
2020,2,2019020181,2019-10-29,New York Rangers,TBL,4,1,REG
2020,2,2019020180,2019-10-29,Toronto Maple Leafs,WSH,3,4,REG
2020,2,2019020189,2019-10-30,Columbus Blue Jackets,EDM,1,4,REG
2020,2,2019020193,2019-10-30,Los Angeles Kings,VAN,3,5,REG
2020,2,2019020192,2019-10-30,Arizona Coyotes,MTL,1,4,REG
2020,2,2019020190,2019-10-30,St. Louis Blues,MIN,2,1,REG
2020,2,2019020191,2019-10-30,Colorado Avalanche,FLA,3,4,REG
2020,2,2019020188,2019-10-30,New Jersey Devils,TBL,6,7,REG
2020,2,2019020194,2019-10-31,Nashville Predators,CGY,5,6,REG
2020,2,2019020195,2019-10-31,Vegas Golden Knights,MTL,4,5,REG
2020,2,2019020199,2019-11-01,Carolina Hurricanes,DET,7,3,REG
2020,2,2019020196,2019-11-01,New Jersey Devils,PHI,3,3,REG
2020,2,2019020198,2019-11-01,Washington Capitals,BUF,6,1,REG
2020,2,2019020200,2019-11-01,St. Louis Blues,CBJ,4,3,REG
2020,2,2019020202,2019-11-01,Anaheim Ducks,VAN,2,1,REG
2020,2,2019020203,2019-11-01,San Jose Sharks,WPG,2,3,REG
2020,2,2019020197,2019-11-01,New York Islanders,TBL,5,2,REG
2020,2,2019020201,2019-11-01,Colorado Avalanche,DAL,1,2,REG
2020,2,2019020205,2019-11-02,Nashville Predators,NYR,1,2,REG
2020,2,2019020217,2019-11-02,Los Angeles Kings,CHI,4,3,REG
2020,2,2019020207,2019-11-02,Buffalo Sabres,NYI,0,1,REG
2020,2,2019020212,2019-11-02,Dallas Stars,MTL,4,1,REG
2020,2,2019020215,2019-11-02,Vegas Golden Knights,WPG,3,4,REG
2020,2,2019020209,2019-11-02,Philadelphia Flyers,TOR,3,3,REG
2020,2,2019020204,2019-11-02,Pittsburgh Penguins,EDM,1,2,REG
2020,2,2019020214,2019-11-02,Arizona Coyotes,COL,3,0,REG
2020,2,2019020213,2019-11-02,Minnesota Wild,STL,3,4,REG
2020,2,2019020208,2019-11-02,Florida Panthers,DET,4,0,REG
2020,2,2019020206,2019-11-02,Boston Bruins,OTT,5,2,REG
2020,2,2019020210,2019-11-02,Carolina Hurricanes,NJD,3,5,REG
2020,2,2019020216,2019-11-02,San Jose Sharks,VAN,2,5,REG
2020,2,2019020211,2019-11-02,Columbus Blue Jackets,CGY,0,3,REG
2020,2,2019020218,2019-11-03,Washington Capitals,CGY,4,2,REG
2020,2,2019020219,2019-11-03,Anaheim Ducks,CHI,2,3,REG
2020,2,2019020221,2019-11-04,New York Rangers,OTT,2,6,REG
2020,2,2019020222,2019-11-04,Detroit Red Wings,NSH,1,6,REG
2020,2,2019020223,2019-11-04,Edmonton Oilers,ARI,2,3,REG
2020,2,2019020220,2019-11-04,Boston Bruins,PIT,6,4,REG
2020,2,2019020232,2019-11-05,Vancouver Canucks,STL,1,2,REG
2020,2,2019020233,2019-11-05,Anaheim Ducks,MIN,2,4,REG
2020,2,2019020224,2019-11-05,Montréal Canadiens,BOS,5,4,REG
2020,2,2019020234,2019-11-05,San Jose Sharks,CHI,4,2,REG
2020,2,2019020229,2019-11-05,Winnipeg Jets,NJD,1,1,REG
2020,2,2019020225,2019-11-05,New York Islanders,OTT,4,1,REG
2020,2,2019020230,2019-11-05,Dallas Stars,COL,4,1,REG
2020,2,2019020228,2019-11-05,Toronto Maple Leafs,LAK,3,1,REG
2020,2,2019020227,2019-11-05,Columbus Blue Jackets,VGK,1,2,REG
2020,2,2019020231,2019-11-05,Calgary Flames,ARI,4,3,REG
2020,2,2019020226,2019-11-05,Philadelphia Flyers,CAR,4,1,REG
2020,2,2019020235,2019-11-06,New York Rangers,DET,5,1,REG
2020,2,2019020236,2019-11-06,Edmonton Oilers,STL,2,5,REG
2020,2,2019020243,2019-11-07,Chicago Blackhawks,VAN,5,2,REG
2020,2,2019020240,2019-11-07,Philadelphia Flyers,MTL,3,2,REG
2020,2,2019020237,2019-11-07,Toronto Maple Leafs,VGK,2,1,REG
2020,2,2019020244,2019-11-07,Colorado Avalanche,NSH,9,4,REG
2020,2,2019020241,2019-11-07,Carolina Hurricanes,NYR,2,4,REG
2020,2,2019020245,2019-11-07,Calgary Flames,NJD,5,2,REG
2020,2,2019020247,2019-11-07,San Jose Sharks,MIN,6,5,REG
2020,2,2019020242,2019-11-07,Ottawa Senators,LAK,3,2,REG
2020,2,2019020239,2019-11-07,New York Islanders,PIT,3,4,REG
2020,2,2019020238,2019-11-07,Florida Panthers,WSH,4,5,REG
2020,2,2019020246,2019-11-07,Arizona Coyotes,CBJ,2,3,REG
2020,2,2019020250,2019-11-08,Winnipeg Jets,VAN,4,1,REG
2020,2,2019020251,2019-11-08,Edmonton Oilers,NJD,4,0,REG
2020,2,2019020248,2019-11-08,Detroit Red Wings,BOS,4,2,REG
2020,2,2019020249,2019-11-08,Buffalo Sabres,TBL,2,3,REG
2020,2,2019020253,2019-11-09,Toronto Maple Leafs,PHI,2,2,REG
2020,2,2019020262,2019-11-09,San Jose Sharks,NSH,1,1,REG
2020,2,2019020252,2019-11-09,New York Islanders,FLA,2,1,REG
2020,2,2019020258,2019-11-09,Washington Capitals,VGK,5,2,REG
2020,2,2019020257,2019-11-09,Pittsburgh Penguins,CHI,2,2,REG
2020,2,2019020260,2019-11-09,Colorado Avalanche,CBJ,4,2,REG
2020,2,2019020259,2019-11-09,Arizona Coyotes,MIN,3,4,REG
2020,2,2019020255,2019-11-09,Ottawa Senators,CAR,4,1,REG
2020,2,2019020256,2019-11-09,Tampa Bay Lightning,BUF,5,3,REG
2020,2,2019020261,2019-11-09,Calgary Flames,STL,2,3,REG
2020,2,2019020254,2019-11-09,Montréal Canadiens,LAK,3,2,REG
2020,2,2019020265,2019-11-10,Vancouver Canucks,NJD,1,2,REG
2020,2,2019020264,2019-11-10,Winnipeg Jets,DAL,3,2,REG
2020,2,2019020268,2019-11-10,Chicago Blackhawks,TOR,5,4,REG
2020,2,2019020263,2019-11-10,New York Rangers,FLA,5,5,REG
2020,2,2019020266,2019-11-10,Detroit Red Wings,VGK,3,2,REG
2020,2,2019020269,2019-11-10,Anaheim Ducks,EDM,2,6,REG
2020,2,2019020267,2019-11-10,Boston Bruins,PHI,2,2,REG
2020,2,2019020271,2019-11-11,Carolina Hurricanes,OTT,8,2,REG
2020,2,2019020270,2019-11-11,Washington Capitals,ARI,3,3,REG
2020,2,2019020279,2019-11-12,Los Angeles Kings,MIN,3,1,REG
2020,2,2019020276,2019-11-12,Winnipeg Jets,COL,0,4,REG
2020,2,2019020275,2019-11-12,St. Louis Blues,ARI,2,2,REG
2020,2,2019020280,2019-11-12,San Jose Sharks,EDM,6,3,REG
2020,2,2019020272,2019-11-12,Boston Bruins,FLA,4,4,REG
2020,2,2019020273,2019-11-12,Montréal Canadiens,CBJ,2,2,REG
2020,2,2019020278,2019-11-12,Anaheim Ducks,DET,3,4,REG
2020,2,2019020274,2019-11-12,New York Rangers,PIT,3,2,REG
2020,2,2019020277,2019-11-12,Vancouver Canucks,NSH,5,3,REG
2020,2,2019020282,2019-11-13,New York Islanders,TOR,5,4,REG
2020,2,2019020285,2019-11-13,Vegas Golden Knights,CHI,3,5,REG
2020,2,2019020281,2019-11-13,New Jersey Devils,OTT,2,4,REG
2020,2,2019020284,2019-11-13,Calgary Flames,DAL,1,3,REG
2020,2,2019020283,2019-11-13,Philadelphia Flyers,WSH,1,1,REG
2020,2,2019020289,2019-11-14,Minnesota Wild,ARI,3,2,REG
2020,2,2019020291,2019-11-14,Vancouver Canucks,DAL,2,4,REG
2020,2,2019020292,2019-11-14,Anaheim Ducks,SJS,3,5,REG
2020,2,2019020288,2019-11-14,Florida Panthers,WPG,3,4,REG
2020,2,2019020286,2019-11-14,Buffalo Sabres,CAR,4,5,REG
2020,2,2019020290,2019-11-14,Edmonton Oilers,COL,6,2,REG
2020,2,2019020287,2019-11-14,Tampa Bay Lightning,NYR,9,3,REG
2020,2,2019020293,2019-11-14,Los Angeles Kings,DET,3,2,REG
2020,2,2019020297,2019-11-15,Columbus Blue Jackets,STL,3,2,REG
2020,2,2019020298,2019-11-15,Ottawa Senators,PHI,2,1,REG
2020,2,2019020295,2019-11-15,New Jersey Devils,PIT,2,1,REG
2020,2,2019020294,2019-11-15,Toronto Maple Leafs,BOS,2,4,REG
2020,2,2019020296,2019-11-15,Washington Capitals,MTL,2,5,REG
2020,2,2019020304,2019-11-16,Buffalo Sabres,OTT,4,2,REG
2020,2,2019020301,2019-11-16,Edmonton Oilers,DAL,4,5,REG
2020,2,2019020309,2019-11-16,St. Louis Blues,ANA,1,4,REG
2020,2,2019020302,2019-11-16,Arizona Coyotes,CGY,3,0,REG
2020,2,2019020308,2019-11-16,Pittsburgh Penguins,TOR,6,1,REG
2020,2,2019020300,2019-11-16,Tampa Bay Lightning,WPG,3,4,REG
2020,2,2019020306,2019-11-16,Florida Panthers,NYR,4,3,REG
2020,2,2019020307,2019-11-16,Philadelphia Flyers,NYI,3,3,REG
2020,2,2019020313,2019-11-16,San Jose Sharks,DET,3,3,REG
2020,2,2019020299,2019-11-16,Minnesota Wild,CAR,3,4,REG
2020,2,2019020305,2019-11-16,Montréal Canadiens,NJD,3,4,REG
2020,2,2019020311,2019-11-16,Vancouver Canucks,COL,4,5,REG
2020,2,2019020303,2019-11-16,Boston Bruins,WSH,2,2,REG
2020,2,2019020312,2019-11-16,Los Angeles Kings,VGK,4,3,REG
2020,2,2019020310,2019-11-16,Nashville Predators,CHI,2,7,REG
2020,2,2019020315,2019-11-17,Vegas Golden Knights,CGY,6,0,REG
2020,2,2019020314,2019-11-17,Chicago Blackhawks,BUF,4,1,REG
2020,2,2019020316,2019-11-18,Washington Capitals,ANA,5,2,REG
2020,2,2019020317,2019-11-18,Arizona Coyotes,LAK,3,0,REG
2020,2,2019020324,2019-11-19,St. Louis Blues,TBL,3,1,REG
2020,2,2019020323,2019-11-19,Detroit Red Wings,OTT,3,4,REG
2020,2,2019020319,2019-11-19,Florida Panthers,PHI,5,2,REG
2020,2,2019020325,2019-11-19,Nashville Predators,WPG,1,2,REG
2020,2,2019020327,2019-11-19,Dallas Stars,VAN,6,1,REG
2020,2,2019020329,2019-11-19,Vegas Golden Knights,TOR,4,2,REG
2020,2,2019020322,2019-11-19,Columbus Blue Jackets,MTL,5,2,REG
2020,2,2019020328,2019-11-19,Calgary Flames,COL,2,3,REG
2020,2,2019020326,2019-11-19,Chicago Blackhawks,CAR,2,4,REG
2020,2,2019020330,2019-11-19,San Jose Sharks,EDM,2,5,REG
2020,2,2019020321,2019-11-19,Pittsburgh Penguins,NYI,4,5,REG
2020,2,2019020318,2019-11-19,Buffalo Sabres,MIN,1,4,REG
2020,2,2019020320,2019-11-19,New Jersey Devils,BOS,1,5,REG
2020,2,2019020332,2019-11-20,New York Rangers,WSH,4,1,REG
2020,2,2019020331,2019-11-20,Montréal Canadiens,OTT,1,2,REG
2020,2,2019020340,2019-11-21,Minnesota Wild,COL,3,2,REG
2020,2,2019020339,2019-11-21,Nashville Predators,VAN,3,6,REG
2020,2,2019020337,2019-11-21,Columbus Blue Jackets,DET,5,4,REG
2020,2,2019020333,2019-11-21,Boston Bruins,BUF,3,2,REG
2020,2,2019020344,2019-11-21,Vegas Golden Knights,SJS,1,2,REG
2020,2,2019020338,2019-11-21,St. Louis Blues,CGY,5,0,REG
2020,2,2019020345,2019-11-21,Los Angeles Kings,EDM,5,1,REG
2020,2,2019020334,2019-11-21,Florida Panthers,ANA,5,4,REG
2020,2,2019020341,2019-11-21,Chicago Blackhawks,TBL,2,4,REG
2020,2,2019020335,2019-11-21,New York Islanders,PIT,4,3,REG
2020,2,2019020343,2019-11-21,Arizona Coyotes,TOR,1,3,REG
2020,2,2019020342,2019-11-21,Dallas Stars,WPG,5,3,REG
2020,2,2019020336,2019-11-21,Carolina Hurricanes,PHI,3,5,REG
2020,2,2019020346,2019-11-22,Pittsburgh Penguins,NJD,4,1,REG
2020,2,2019020347,2019-11-22,Ottawa Senators,NYR,4,1,REG
2020,2,2019020352,2019-11-23,Montréal Canadiens,NYR,5,6,REG
2020,2,2019020358,2019-11-23,St. Louis Blues,NSH,2,4,REG
2020,2,2019020348,2019-11-23,Washington Capitals,VAN,1,1,REG
2020,2,2019020361,2019-11-23,San Jose Sharks,NYI,2,1,REG
2020,2,2019020355,2019-11-23,Carolina Hurricanes,FLA,4,2,REG
2020,2,2019020350,2019-11-23,Los Angeles Kings,ARI,2,3,REG
2020,2,2019020353,2019-11-23,Tampa Bay Lightning,ANA,6,2,REG
2020,2,2019020357,2019-11-23,Colorado Avalanche,TOR,3,5,REG
2020,2,2019020351,2019-11-23,Boston Bruins,MIN,5,4,REG
2020,2,2019020356,2019-11-23,Winnipeg Jets,CBJ,4,3,REG
2020,2,2019020354,2019-11-23,New Jersey Devils,DET,5,1,REG
2020,2,2019020349,2019-11-23,Philadelphia Flyers,CGY,2,2,REG
2020,2,2019020360,2019-11-23,Vegas Golden Knights,EDM,2,4,REG
2020,2,2019020359,2019-11-23,Dallas Stars,CHI,1,1,REG
2020,2,2019020363,2019-11-24,Detroit Red Wings,CAR,0,2,REG
2020,2,2019020364,2019-11-24,Arizona Coyotes,EDM,3,3,REG
2020,2,2019020362,2019-11-24,Florida Panthers,BUF,2,5,REG
2020,2,2019020372,2019-11-25,Anaheim Ducks,NYI,3,0,REG
2020,2,2019020367,2019-11-25,Philadelphia Flyers,VAN,2,1,REG
2020,2,2019020371,2019-11-25,Dallas Stars,VGK,4,2,REG
2020,2,2019020366,2019-11-25,New York Rangers,MIN,3,2,REG
2020,2,2019020368,2019-11-25,Pittsburgh Penguins,CGY,3,2,REG
2020,2,2019020370,2019-11-25,Nashville Predators,STL,2,2,REG
