season,game_type,game_id,game_date,home_full,away_abbrev,home_score,away_score,period_type
2013,2,2012020009,2013-01-19,St. Louis Blues,DET,6,0,REG
2013,2,2012020007,2013-01-19,Tampa Bay Lightning,WSH,6,3,REG
2013,2,2012020013,2013-01-19,Vancouver Canucks,ANA,3,7,REG
2013,2,2012020011,2013-01-19,Dallas Stars,PHX,4,3,REG
2013,2,2012020010,2013-01-19,Nashville Predators,CBJ,2,2,REG
2013,2,2012020001,2013-01-19,Philadelphia Flyers,PIT,1,3,REG
2013,2,2012020005,2013-01-19,Montréal Canadiens,TOR,1,2,REG
2013,2,2012020002,2013-01-19,Winnipeg Jets,OTT,1,4,REG
2013,2,2012020003,2013-01-19,Los Angeles Kings,CHI,2,5,REG
2013,2,2012020004,2013-01-19,Boston Bruins,NYR,3,1,REG
2013,2,2012020006,2013-01-19,New York Islanders,NJD,1,2,REG
2013,2,2012020008,2013-01-19,Florida Panthers,CAR,5,1,REG
2013,2,2012020012,2013-01-19,Minnesota Wild,COL,4,2,REG
2013,2,2012020014,2013-01-20,Buffalo Sabres,PHI,5,2,REG
2013,2,2012020016,2013-01-20,Calgary Flames,SJS,1,4,REG
2013,2,2012020019,2013-01-20,Phoenix Coyotes,CHI,4,6,REG
2013,2,2012020017,2013-01-20,Minnesota Wild,DAL,1,0,REG
2013,2,2012020015,2013-01-20,New York Rangers,PIT,3,6,REG
2013,2,2012020018,2013-01-20,Vancouver Canucks,EDM,2,2,REG
2013,2,2012020026,2013-01-21,Calgary Flames,ANA,4,5,REG
2013,2,2012020021,2013-01-21,New York Islanders,TBL,4,3,REG
2013,2,2012020022,2013-01-21,Nashville Predators,STL,3,3,REG
2013,2,2012020023,2013-01-21,Toronto Maple Leafs,BUF,1,2,REG
2013,2,2012020025,2013-01-21,Columbus Blue Jackets,DET,3,3,REG
2013,2,2012020024,2013-01-21,Ottawa Senators,FLA,4,0,REG
2013,2,2012020020,2013-01-21,Boston Bruins,WPG,1,1,REG
2013,2,2012020030,2013-01-22,New Jersey Devils,PHI,3,0,REG
2013,2,2012020034,2013-01-22,Colorado Avalanche,LAK,3,1,REG
2013,2,2012020031,2013-01-22,Detroit Red Wings,DAL,1,2,REG
2013,2,2012020028,2013-01-22,Carolina Hurricanes,TBL,1,4,REG
2013,2,2012020032,2013-01-22,Minnesota Wild,NSH,1,3,REG
2013,2,2012020029,2013-01-22,Montréal Canadiens,FLA,4,1,REG
2013,2,2012020027,2013-01-22,Washington Capitals,WPG,2,4,REG
2013,2,2012020033,2013-01-22,Chicago Blackhawks,STL,3,2,REG
2013,2,2012020035,2013-01-22,Edmonton Oilers,SJS,3,6,REG
2013,2,2012020037,2013-01-23,New York Rangers,BOS,4,3,REG
2013,2,2012020039,2013-01-23,Phoenix Coyotes,CBJ,5,1,REG
2013,2,2012020038,2013-01-23,Vancouver Canucks,CGY,2,2,REG
2013,2,2012020036,2013-01-23,Pittsburgh Penguins,TOR,2,5,REG
2013,2,2012020044,2013-01-24,Florida Panthers,OTT,1,3,REG
2013,2,2012020043,2013-01-24,Carolina Hurricanes,BUF,6,3,REG
2013,2,2012020045,2013-01-24,St. Louis Blues,NSH,3,0,REG
2013,2,2012020041,2013-01-24,Philadelphia Flyers,NYR,2,1,REG
2013,2,2012020042,2013-01-24,Washington Capitals,MTL,1,4,REG
2013,2,2012020047,2013-01-24,Colorado Avalanche,CBJ,4,0,REG
2013,2,2012020046,2013-01-24,Dallas Stars,CHI,2,3,REG
2013,2,2012020048,2013-01-24,Edmonton Oilers,LAK,2,1,REG
2013,2,2012020040,2013-01-24,Toronto Maple Leafs,NYI,4,7,REG
2013,2,2012020049,2013-01-24,San Jose Sharks,PHX,5,3,REG
2013,2,2012020055,2013-01-25,Winnipeg Jets,PIT,4,2,REG
2013,2,2012020051,2013-01-25,Buffalo Sabres,CAR,1,3,REG
2013,2,2012020050,2013-01-25,Boston Bruins,NYI,4,2,REG
2013,2,2012020053,2013-01-25,Tampa Bay Lightning,OTT,6,4,REG
2013,2,2012020054,2013-01-25,Detroit Red Wings,MIN,5,3,REG
2013,2,2012020052,2013-01-25,New Jersey Devils,WSH,3,2,REG
2013,2,2012020056,2013-01-25,Anaheim Ducks,VAN,0,5,REG
2013,2,2012020059,2013-01-26,Columbus Blue Jackets,CHI,2,3,REG
2013,2,2012020064,2013-01-26,Anaheim Ducks,NSH,2,2,REG
2013,2,2012020060,2013-01-26,Florida Panthers,PHI,1,7,REG
2013,2,2012020063,2013-01-26,Calgary Flames,EDM,4,3,REG
2013,2,2012020057,2013-01-26,San Jose Sharks,COL,4,0,REG
2013,2,2012020061,2013-01-26,Dallas Stars,STL,3,4,REG
2013,2,2012020062,2013-01-26,Phoenix Coyotes,LAK,2,4,REG
2013,2,2012020058,2013-01-26,New York Rangers,TOR,5,2,REG
2013,2,2012020071,2013-01-27,St. Louis Blues,MIN,5,4,REG
2013,2,2012020066,2013-01-27,Ottawa Senators,PIT,1,1,REG
2013,2,2012020068,2013-01-27,Tampa Bay Lightning,PHI,5,1,REG
2013,2,2012020072,2013-01-27,San Jose Sharks,VAN,4,1,REG
