season,game_type,game_id,game_date,home_full,away_abbrev,home_score,away_score,period_type
2012,2,2011020002,2011-10-06,Toronto Maple Leafs,MTL,2,0,REG
2012,2,2011020001,2011-10-06,Boston Bruins,PHI,1,2,REG
2012,2,2011020003,2011-10-06,Vancouver Canucks,PIT,3,3,REG
2012,2,2011020005,2011-10-07,Detroit Red Wings,OTT,5,3,REG
2012,2,2011020004,2011-10-07,Carolina Hurricanes,TBL,1,5,REG
2012,2,2011020009,2011-10-07,Los Angeles Kings,NYR,3,2,REG
2012,2,2011020006,2011-10-07,Columbus Blue Jackets,NSH,2,3,REG
2012,2,2011020008,2011-10-07,Dallas Stars,CHI,2,1,REG
2012,2,2011020007,2011-10-07,Buffalo Sabres,ANA,4,1,REG
2012,2,2011020015,2011-10-08,St. Louis Blues,NSH,2,4,REG
2012,2,2011020020,2011-10-08,Anaheim Ducks,NYR,1,1,REG
2012,2,2011020013,2011-10-08,Washington Capitals,CAR,4,3,REG
2012,2,2011020016,2011-10-08,Minnesota Wild,CBJ,4,2,REG
2012,2,2011020011,2011-10-08,Toronto Maple Leafs,OTT,6,5,REG
2012,2,2011020022,2011-10-08,Los Angeles Kings,BUF,2,4,REG
2012,2,2011020018,2011-10-08,Colorado Avalanche,DET,0,3,REG
2012,2,2011020010,2011-10-08,Boston Bruins,TBL,4,1,REG
2012,2,2011020014,2011-10-08,New York Islanders,FLA,0,2,REG
2012,2,2011020019,2011-10-08,Calgary Flames,PIT,3,5,REG
2012,2,2011020021,2011-10-08,San Jose Sharks,PHX,6,3,REG
2012,2,2011020017,2011-10-08,Chicago Blackhawks,DAL,5,2,REG
2012,2,2011020012,2011-10-08,New Jersey Devils,PHI,0,3,REG
2012,2,2011020023,2011-10-09,Winnipeg Jets,MTL,1,5,REG
2012,2,2011020024,2011-10-09,Edmonton Oilers,PIT,1,1,REG
2012,2,2011020029,2011-10-10,Washington Capitals,TBL,5,5,REG
2012,2,2011020025,2011-10-10,Boston Bruins,COL,0,1,REG
2012,2,2011020028,2011-10-10,St. Louis Blues,CGY,5,2,REG
2012,2,2011020026,2011-10-10,New Jersey Devils,CAR,4,2,REG
2012,2,2011020027,2011-10-10,New York Islanders,MIN,2,1,REG
2012,2,2011020030,2011-10-10,Columbus Blue Jackets,VAN,2,3,REG
2012,2,2011020031,2011-10-10,Dallas Stars,PHX,1,1,REG
2012,2,2011020033,2011-10-11,Ottawa Senators,MIN,3,3,REG
2012,2,2011020032,2011-10-11,Pittsburgh Penguins,FLA,4,2,REG
2012,2,2011020034,2011-10-12,Columbus Blue Jackets,COL,2,2,REG
2012,2,2011020035,2011-10-12,Philadelphia Flyers,VAN,5,4,REG
2012,2,2011020036,2011-10-12,Carolina Hurricanes,BOS,3,2,REG
2012,2,2011020045,2011-10-13,Chicago Blackhawks,WPG,4,3,REG
2012,2,2011020046,2011-10-13,Dallas Stars,STL,3,2,REG
2012,2,2011020042,2011-10-13,Detroit Red Wings,VAN,2,0,REG
2012,2,2011020038,2011-10-13,New York Islanders,TBL,5,1,REG
2012,2,2011020044,2011-10-13,Minnesota Wild,EDM,1,1,REG
2012,2,2011020037,2011-10-13,New Jersey Devils,LAK,1,1,REG
2012,2,2011020041,2011-10-13,Ottawa Senators,COL,1,7,REG
2012,2,2011020043,2011-10-13,Nashville Predators,PHX,2,5,REG
2012,2,2011020040,2011-10-13,Montréal Canadiens,CGY,1,4,REG
2012,2,2011020039,2011-10-13,Pittsburgh Penguins,WSH,2,3,REG
2012,2,2011020047,2011-10-14,Buffalo Sabres,CAR,3,4,REG
2012,2,2011020048,2011-10-14,Anaheim Ducks,SJS,1,0,REG
2012,2,2011020055,2011-10-15,Phoenix Coyotes,WPG,4,1,REG
2012,2,2011020061,2011-10-15,Edmonton Oilers,VAN,3,4,REG
2012,2,2011020062,2011-10-15,San Jose Sharks,STL,2,4,REG
2012,2,2011020051,2011-10-15,New York Islanders,NYR,4,2,REG
2012,2,2011020057,2011-10-15,Nashville Predators,NJD,2,2,REG
2012,2,2011020053,2011-10-15,Pittsburgh Penguins,BUF,2,3,REG
2012,2,2011020058,2011-10-15,Minnesota Wild,DET,2,3,REG
2012,2,2011020049,2011-10-15,Toronto Maple Leafs,CGY,3,2,REG
2012,2,2011020050,2011-10-15,Montréal Canadiens,COL,5,5,REG
2012,2,2011020054,2011-10-15,Washington Capitals,OTT,2,1,REG
2012,2,2011020052,2011-10-15,Philadelphia Flyers,LAK,2,3,REG
2012,2,2011020060,2011-10-15,Chicago Blackhawks,BOS,2,2,REG
2012,2,2011020056,2011-10-15,Florida Panthers,TBL,2,2,REG
2012,2,2011020059,2011-10-15,Dallas Stars,CBJ,4,2,REG
2012,2,2011020063,2011-10-16,Anaheim Ducks,STL,4,2,REG
2012,2,2011020068,2011-10-17,San Jose Sharks,ANA,2,3,REG
