season,game_type,game_id,game_date,home_full,away_abbrev,home_score,away_score,period_type
2021,2,2020020023,2021-01-16,New Jersey Devils,BOS,2,1,REG
2021,2,2020020024,2021-01-16,New York Rangers,NYI,5,0,REG
2021,2,2020020028,2021-01-16,Calgary Flames,VAN,3,0,REG
2021,2,2020020035,2021-01-17,Pittsburgh Penguins,WSH,3,3,REG
2021,2,2020020034,2021-01-17,Florida Panthers,CHI,5,2,REG
2021,2,2020020039,2021-01-18,St. Louis Blues,SJS,5,4,REG
2021,2,2020020041,2021-01-18,Toronto Maple Leafs,WPG,3,1,REG
2021,2,2020020036,2021-01-18,New York Islanders,BOS,1,0,REG
2021,2,2020020043,2021-01-18,Edmonton Oilers,MTL,1,3,REG
2021,2,2020020042,2021-01-18,Calgary Flames,VAN,5,2,REG
2021,2,2020020038,2021-01-18,Detroit Red Wings,CBJ,2,3,REG
2021,2,2020020037,2021-01-18,Philadelphia Flyers,BUF,1,6,REG
2021,2,2020020040,2021-01-18,Nashville Predators,CAR,2,4,REG
2021,2,2020020045,2021-01-18,Anaheim Ducks,MIN,1,0,REG
2021,2,2020020044,2021-01-18,Vegas Golden Knights,ARI,4,2,REG
2021,2,2020020054,2021-01-19,Los Angeles Kings,COL,2,3,REG
2021,2,2020020053,2021-01-19,Ottawa Senators,WPG,3,4,REG
2021,2,2020020051,2021-01-19,Detroit Red Wings,CBJ,3,2,REG
2021,2,2020020050,2021-01-19,Pittsburgh Penguins,WSH,5,4,REG
2021,2,2020020047,2021-01-19,Philadelphia Flyers,BUF,3,0,REG
2021,2,2020020046,2021-01-19,New York Rangers,NJD,3,4,REG
2021,2,2020020049,2021-01-19,Florida Panthers,CHI,5,4,REG
2021,2,2020020059,2021-01-20,Anaheim Ducks,MIN,2,3,REG
2021,2,2020020057,2021-01-20,Vancouver Canucks,MTL,5,5,REG
2021,2,2020020058,2021-01-20,Vegas Golden Knights,ARI,5,2,REG
2021,2,2020020055,2021-01-20,St. Louis Blues,SJS,1,1,REG
2021,2,2020020056,2021-01-20,Toronto Maple Leafs,EDM,1,3,REG
2021,2,2020020066,2021-01-21,Los Angeles Kings,COL,4,2,REG
2021,2,2020020064,2021-01-21,Ottawa Senators,WPG,1,4,REG
2021,2,2020020060,2021-01-21,Boston Bruins,PHI,4,4,REG
2021,2,2020020061,2021-01-21,New York Islanders,NJD,4,1,REG
2021,2,2020020063,2021-01-21,Columbus Blue Jackets,TBL,2,3,REG
2021,2,2020020065,2021-01-21,Vancouver Canucks,MTL,3,7,REG
2021,2,2020020071,2021-01-22,Minnesota Wild,SJS,4,1,REG
2021,2,2020020070,2021-01-22,Toronto Maple Leafs,EDM,4,2,REG
2021,2,2020020067,2021-01-22,Washington Capitals,BUF,3,3,REG
2021,2,2020020072,2021-01-22,Dallas Stars,NSH,7,0,REG
2021,2,2020020073,2021-01-22,Arizona Coyotes,VGK,5,2,REG
2021,2,2020020068,2021-01-22,Pittsburgh Penguins,NYR,3,3,REG
2021,2,2020020074,2021-01-22,Anaheim Ducks,COL,2,3,REG
2021,2,2020020069,2021-01-22,Chicago Blackhawks,DET,4,1,REG
2021,2,2020020079,2021-01-23,Winnipeg Jets,OTT,6,3,REG
2021,2,2020020075,2021-01-23,Boston Bruins,PHI,6,1,REG
2021,2,2020020078,2021-01-23,St. Louis Blues,LAK,4,2,REG
2021,2,2020020077,2021-01-23,Columbus Blue Jackets,TBL,5,2,REG
2021,2,2020020080,2021-01-23,Vancouver Canucks,MTL,2,5,REG
2021,2,2020020091,2021-01-24,Anaheim Ducks,COL,3,1,REG
2021,2,2020020085,2021-01-24,St. Louis Blues,LAK,3,6,REG
2021,2,2020020089,2021-01-24,Dallas Stars,NSH,3,2,REG
2021,2,2020020081,2021-01-24,New Jersey Devils,NYI,2,0,REG
2021,2,2020020082,2021-01-24,Washington Capitals,BUF,3,3,REG
2021,2,2020020086,2021-01-24,Winnipeg Jets,EDM,3,4,REG
2021,2,2020020087,2021-01-24,Calgary Flames,TOR,2,3,REG
2021,2,2020020088,2021-01-24,Minnesota Wild,SJS,3,5,REG
2021,2,2020020084,2021-01-24,Chicago Blackhawks,DET,6,2,REG
2021,2,2020020083,2021-01-24,Pittsburgh Penguins,NYR,3,2,REG
2021,2,2020020090,2021-01-24,Arizona Coyotes,VGK,0,1,REG
2021,2,2020020092,2021-01-25,Vancouver Canucks,OTT,7,1,REG
2021,2,2020020103,2021-01-26,Dallas Stars,DET,2,1,REG
2021,2,2020020100,2021-01-26,Winnipeg Jets,EDM,6,4,REG
2021,2,2020020101,2021-01-26,Calgary Flames,TOR,3,4,REG
2021,2,2020020095,2021-01-26,New Jersey Devils,PHI,3,5,REG
2021,2,2020020096,2021-01-26,Washington Capitals,NYI,3,2,REG
2021,2,2020020093,2021-01-26,Boston Bruins,PIT,3,2,REG
2021,2,2020020099,2021-01-26,Nashville Predators,CHI,3,2,REG
2021,2,2020020098,2021-01-26,Columbus Blue Jackets,FLA,3,3,REG
2021,2,2020020104,2021-01-26,Colorado Avalanche,SJS,7,3,REG
2021,2,2020020106,2021-01-26,Vegas Golden Knights,STL,4,4,REG
2021,2,2020020105,2021-01-26,Arizona Coyotes,ANA,0,1,REG
2021,2,2020020094,2021-01-26,Buffalo Sabres,NYR,3,2,REG
2021,2,2020020102,2021-01-26,Minnesota Wild,LAK,1,2,REG
2021,2,2020020108,2021-01-27,Vancouver Canucks,OTT,5,1,REG
2021,2,2020020107,2021-01-27,Nashville Predators,CHI,1,1,REG
2021,2,2020020112,2021-01-28,Washington Capitals,NYI,6,3,REG
2021,2,2020020118,2021-01-28,Minnesota Wild,LAK,5,3,REG
2021,2,2020020120,2021-01-28,Colorado Avalanche,SJS,3,0,REG
2021,2,2020020113,2021-01-28,Carolina Hurricanes,TBL,1,0,REG
2021,2,2020020109,2021-01-28,Boston Bruins,PIT,4,1,REG
2021,2,2020020115,2021-01-28,Montréal Canadiens,CGY,4,2,REG
2021,2,2020020117,2021-01-28,Vancouver Canucks,OTT,4,1,REG
2021,2,2020020121,2021-01-28,Arizona Coyotes,ANA,3,2,REG
2021,2,2020020114,2021-01-28,Columbus Blue Jackets,FLA,2,2,REG
2021,2,2020020116,2021-01-28,Edmonton Oilers,TOR,3,4,REG
2021,2,2020020119,2021-01-28,Dallas Stars,DET,7,3,REG
2021,2,2020020110,2021-01-28,Buffalo Sabres,NYR,2,3,REG
2021,2,2020020111,2021-01-28,New Jersey Devils,PHI,1,3,REG
2021,2,2020020123,2021-01-29,Chicago Blackhawks,CBJ,1,2,REG
2021,2,2020020125,2021-01-30,New York Rangers,PIT,4,5,REG
2021,2,2020020130,2021-01-30,Detroit Red Wings,FLA,2,3,REG
2021,2,2020020124,2021-01-30,Buffalo Sabres,NJD,3,3,REG
2021,2,2020020133,2021-01-30,Edmonton Oilers,TOR,4,3,REG
2021,2,2020020127,2021-01-30,Washington Capitals,BOS,4,3,REG
2021,2,2020020131,2021-01-30,Montréal Canadiens,CGY,0,2,REG
2021,2,2020020128,2021-01-30,Carolina Hurricanes,DAL,4,1,REG
2021,2,2020020134,2021-01-30,Minnesota Wild,COL,1,5,REG
2021,2,2020020126,2021-01-30,Philadelphia Flyers,NYI,3,2,REG
2021,2,2020020132,2021-01-30,Winnipeg Jets,VAN,1,4,REG
2021,2,2020020129,2021-01-30,Tampa Bay Lightning,NSH,4,3,REG
2021,2,2020020135,2021-01-30,Anaheim Ducks,STL,1,6,REG
2021,2,2020020143,2021-01-31,Anaheim Ducks,STL,1,4,REG
2021,2,2020020139,2021-01-31,Detroit Red Wings,FLA,2,3,REG
2021,2,2020020142,2021-01-31,Minnesota Wild,COL,4,3,REG
2021,2,2020020137,2021-01-31,Philadelphia Flyers,NYI,4,3,REG
2021,2,2020020140,2021-01-31,Chicago Blackhawks,CBJ,3,1,REG
2021,2,2020020136,2021-01-31,Buffalo Sabres,NJD,3,5,REG
2021,2,2020020138,2021-01-31,Carolina Hurricanes,DAL,3,3,REG
2021,2,2020020141,2021-01-31,Edmonton Oilers,OTT,8,5,REG
2021,2,2020020147,2021-02-01,Montréal Canadiens,VAN,6,2,REG
2021,2,2020020144,2021-02-01,New York Rangers,PIT,3,1,REG
2021,2,2020020146,2021-02-01,Tampa Bay Lightning,NSH,5,2,REG
2021,2,2020020148,2021-02-01,Winnipeg Jets,CGY,3,3,REG
2021,2,2020020145,2021-02-01,Washington Capitals,BOS,3,5,REG
2021,2,2020020152,2021-02-02,Columbus Blue Jackets,DAL,3,6,REG
2021,2,2020020153,2021-02-02,Chicago Blackhawks,CAR,3,3,REG
2021,2,2020020158,2021-02-02,Colorado Avalanche,MIN,2,1,REG
2021,2,2020020157,2021-02-02,Edmonton Oilers,OTT,4,2,REG
2021,2,2020020155,2021-02-02,Montréal Canadiens,VAN,5,3,REG
2021,2,2020020161,2021-02-02,Los Angeles Kings,ANA,1,3,REG
2021,2,2020020154,2021-02-02,St. Louis Blues,ARI,4,3,REG
2021,2,2020020156,2021-02-02,Winnipeg Jets,CGY,3,2,REG
2021,2,2020020159,2021-02-03,Philadelphia Flyers,BOS,3,4,REG
2021,2,2020020160,2021-02-03,Tampa Bay Lightning,DET,5,1,REG
2021,2,2020020170,2021-02-04,Montréal Canadiens,OTT,2,3,REG
2021,2,2020020164,2021-02-04,New York Rangers,WSH,4,2,REG
2021,2,2020020165,2021-02-04,Florida Panthers,NSH,5,6,REG
2021,2,2020020167,2021-02-04,Columbus Blue Jackets,DAL,4,3,REG
2021,2,2020020169,2021-02-04,St. Louis Blues,ARI,3,4,REG
2021,2,2020020172,2021-02-04,Winnipeg Jets,CGY,4,1,REG
2021,2,2020020171,2021-02-04,Toronto Maple Leafs,VAN,7,3,REG
2021,2,2020020168,2021-02-04,Chicago Blackhawks,CAR,6,4,REG
2021,2,2020020177,2021-02-05,Vegas Golden Knights,LAK,5,2,REG
2021,2,2020020176,2021-02-05,Florida Panthers,NSH,2,1,REG
2021,2,2020020175,2021-02-05,Tampa Bay Lightning,DET,3,1,REG
2021,2,2020020178,2021-02-05,Anaheim Ducks,SJS,4,4,REG
2021,2,2020020174,2021-02-05,Philadelphia Flyers,BOS,1,2,REG
2021,2,2020020184,2021-02-06,Toronto Maple Leafs,VAN,5,1,REG
2021,2,2020020181,2021-02-06,New York Islanders,PIT,4,3,REG
2021,2,2020020550,2021-02-06,St. Louis Blues,ARI,1,3,REG
2021,2,2020020185,2021-02-06,Calgary Flames,EDM,6,4,REG
2021,2,2020020183,2021-02-06,Ottawa Senators,MTL,1,2,REG
2021,2,2020020187,2021-02-06,Anaheim Ducks,SJS,1,1,REG
2021,2,2020020194,2021-02-07,Vegas Golden Knights,LAK,4,3,REG
2021,2,2020020188,2021-02-07,Washington Capitals,PHI,4,7,REG
2021,2,2020020190,2021-02-07,Columbus Blue Jackets,CAR,5,6,REG
2021,2,2020020189,2021-02-07,Florida Panthers,DET,1,4,REG
2021,2,2020020193,2021-02-07,Dallas Stars,CHI,1,2,REG
2021,2,2020020197,2021-02-08,Columbus Blue Jackets,CAR,3,2,REG
2021,2,2020020196,2021-02-08,New York Rangers,NYI,0,2,REG
2021,2,2020020199,2021-02-08,Ottawa Senators,EDM,1,3,REG
2021,2,2020020200,2021-02-08,Toronto Maple Leafs,VAN,3,1,REG
2021,2,2020020198,2021-02-08,Nashville Predators,TBL,1,4,REG
2021,2,2020020565,2021-02-08,St. Louis Blues,ARI,3,3,REG
2021,2,2020020210,2021-02-09,Vegas Golden Knights,ANA,5,4,REG
2021,2,2020020206,2021-02-09,Calgary Flames,WPG,3,2,REG
2021,2,2020020205,2021-02-09,Ottawa Senators,EDM,2,3,REG
2021,2,2020020211,2021-02-09,Los Angeles Kings,SJS,3,3,REG
2021,2,2020020203,2021-02-09,Florida Panthers,DET,2,1,REG
2021,2,2020020208,2021-02-09,Dallas Stars,CHI,1,2,REG
2021,2,2020020204,2021-02-09,Nashville Predators,TBL,1,6,REG
2021,2,2020020212,2021-02-10,New York Rangers,BOS,2,3,REG
2021,2,2020020213,2021-02-10,Montréal Canadiens,TOR,2,4,REG
2021,2,2020020215,2021-02-11,New York Islanders,PIT,3,3,REG
2021,2,2020020227,2021-02-11,Los Angeles Kings,SJS,6,2,REG
2021,2,2020020222,2021-02-11,Vancouver Canucks,CGY,1,3,REG
2021,2,2020020226,2021-02-11,Vegas Golden Knights,ANA,0,1,REG
2021,2,2020020218,2021-02-11,Chicago Blackhawks,CBJ,5,6,REG
2021,2,2020020219,2021-02-11,Nashville Predators,DET,3,2,REG
2021,2,2020020221,2021-02-11,Winnipeg Jets,OTT,5,1,REG
2021,2,2020020217,2021-02-11,Florida Panthers,TBL,5,2,REG
2021,2,2020020224,2021-02-11,Dallas Stars,CAR,3,5,REG
2021,2,2020020220,2021-02-11,Montréal Canadiens,EDM,0,3,REG
2021,2,2020020684,2021-02-12,Arizona Coyotes,STL,1,4,REG
2021,2,2020020228,2021-02-12,New York Rangers,BOS,0,1,REG
2021,2,2020020149,2021-02-13,San Jose Sharks,VGK,1,3,REG
2021,2,2020020239,2021-02-13,Arizona Coyotes,STL,4,5,REG
2021,2,2020020238,2021-02-13,Dallas Stars,CAR,3,3,REG
2021,2,2020020234,2021-02-13,Nashville Predators,DET,2,4,REG
2021,2,2020020230,2021-02-13,New York Islanders,BOS,4,2,REG
2021,2,2020020232,2021-02-13,Florida Panthers,TBL,1,6,REG
2021,2,2020020233,2021-02-13,Chicago Blackhawks,CBJ,3,2,REG
2021,2,2020020237,2021-02-13,Vancouver Canucks,CGY,3,1,REG
2021,2,2020020235,2021-02-13,Toronto Maple Leafs,MTL,1,2,REG
2021,2,2020020236,2021-02-13,Winnipeg Jets,OTT,1,2,REG
2021,2,2020020242,2021-02-14,Pittsburgh Penguins,WSH,6,3,REG
2021,2,2020020243,2021-02-14,Vegas Golden Knights,COL,1,0,REG
2021,2,2020020246,2021-02-15,Detroit Red Wings,CHI,2,3,REG
2021,2,2020020252,2021-02-15,San Jose Sharks,ANA,3,2,REG
2021,2,2020020248,2021-02-15,Edmonton Oilers,WPG,5,6,REG
2021,2,2020020245,2021-02-15,Buffalo Sabres,NYI,1,3,REG
2021,2,2020020251,2021-02-15,Arizona Coyotes,STL,1,0,REG
2021,2,2020020247,2021-02-15,Toronto Maple Leafs,OTT,5,6,REG
2021,2,2020020255,2021-02-15,Carolina Hurricanes,CBJ,7,3,REG
2021,2,2020020256,2021-02-15,Tampa Bay Lightning,FLA,4,6,REG
2021,2,2020020249,2021-02-15,Vancouver Canucks,CGY,3,4,REG
2021,2,2020020257,2021-02-16,Pittsburgh Penguins,WSH,1,3,REG
2021,2,2020020260,2021-02-16,Los Angeles Kings,MIN,4,0,REG
2021,2,2020020259,2021-02-16,Vegas Golden Knights,COL,2,3,REG
2021,2,2020020364,2021-02-16,New York Rangers,NJD,2,5,REG
2021,2,2020020253,2021-02-16,Buffalo Sabres,NYI,0,3,REG
2021,2,2020020062,2021-02-17,Carolina Hurricanes,FLA,3,4,REG
2021,2,2020020262,2021-02-17,Toronto Maple Leafs,OTT,2,1,REG
2021,2,2020020264,2021-02-17,Edmonton Oilers,WPG,3,2,REG
2021,2,2020020263,2021-02-17,Calgary Flames,VAN,1,5,REG
2021,2,2020020261,2021-02-17,Detroit Red Wings,CHI,0,2,REG
2021,2,2020020272,2021-02-18,Arizona Coyotes,LAK,2,2,REG
2021,2,2020020268,2021-02-18,Columbus Blue Jackets,NSH,3,0,REG
2021,2,2020020267,2021-02-18,Pittsburgh Penguins,NYI,4,1,REG
2021,2,2020020265,2021-02-18,Boston Bruins,NJD,2,3,REG
2021,2,2020020270,2021-02-18,Toronto Maple Leafs,OTT,7,3,REG
2021,2,2020020266,2021-02-18,Philadelphia Flyers,NYR,2,2,REG
2021,2,2020020667,2021-02-18,Washington Capitals,BUF,3,1,REG
2021,2,2020020273,2021-02-18,Anaheim Ducks,MIN,1,3,REG
2021,2,2020020269,2021-02-18,St. Louis Blues,SJS,3,2,REG
2021,2,2020020277,2021-02-19,Vancouver Canucks,WPG,0,2,REG
2021,2,2020020275,2021-02-19,Detroit Red Wings,FLA,2,7,REG
2021,2,2020020274,2021-02-19,Carolina Hurricanes,CHI,5,3,REG
2021,2,2020020276,2021-02-19,Calgary Flames,EDM,1,2,REG
2021,2,2020020279,2021-02-20,Washington Capitals,NYR,1,4,REG
2021,2,2020020292,2021-02-20,Detroit Red Wings,FLA,2,1,REG
2021,2,2020020543,2021-02-20,Carolina Hurricanes,TBL,4,0,REG
2021,2,2020020288,2021-02-20,Arizona Coyotes,LAK,2,4,REG
2021,2,2020020283,2021-02-20,St. Louis Blues,SJS,4,5,REG
2021,2,2020020282,2021-02-20,Columbus Blue Jackets,NSH,2,4,REG
2021,2,2020020289,2021-02-20,Anaheim Ducks,MIN,1,5,REG
2021,2,2020020278,2021-02-20,New Jersey Devils,BUF,2,3,REG
2021,2,2020020287,2021-02-20,Colorado Avalanche,VGK,3,2,REG
2021,2,2020020281,2021-02-20,Pittsburgh Penguins,NYI,3,2,REG
2021,2,2020020285,2021-02-20,Edmonton Oilers,CGY,7,1,REG
2021,2,2020020284,2021-02-20,Montréal Canadiens,TOR,3,5,REG
2021,2,2020020290,2021-02-21,Boston Bruins,PHI,7,3,REG
2021,2,2020020392,2021-02-21,Washington Capitals,NJD,4,3,REG
2021,2,2020020293,2021-02-21,Ottawa Senators,MTL,3,2,REG
2021,2,2020020294,2021-02-21,Vancouver Canucks,WPG,3,4,REG
2021,2,2020020150,2021-02-22,New York Islanders,BUF,3,2,REG
2021,2,2020020743,2021-02-22,San Jose Sharks,MIN,2,6,REG
2021,2,2020020297,2021-02-22,St. Louis Blues,LAK,0,3,REG
2021,2,2020020300,2021-02-22,Arizona Coyotes,ANA,4,3,REG
2021,2,2020020299,2021-02-22,Colorado Avalanche,VGK,0,3,REG
2021,2,2020020298,2021-02-22,Toronto Maple Leafs,CGY,0,3,REG
2021,2,2020020009,2021-02-22,Florida Panthers,DAL,3,1,REG
2021,2,2020020097,2021-02-22,Carolina Hurricanes,TBL,2,4,REG
2021,2,2020020295,2021-02-23,New Jersey Devils,BUF,1,4,REG
2021,2,2020020302,2021-02-23,Washington Capitals,PIT,2,3,REG
2021,2,2020020305,2021-02-23,Detroit Red Wings,NSH,0,2,REG
2021,2,2020020304,2021-02-23,Columbus Blue Jackets,CHI,5,5,REG
2021,2,2020020307,2021-02-23,Vancouver Canucks,EDM,3,4,REG
2021,2,2020020306,2021-02-23,Ottawa Senators,MTL,4,4,REG
2021,2,2020020296,2021-02-24,Tampa Bay Lightning,CAR,3,0,REG
2021,2,2020020308,2021-02-24,Philadelphia Flyers,NYR,4,3,REG
2021,2,2020020173,2021-02-24,Colorado Avalanche,MIN,2,6,REG
2021,2,2020020303,2021-02-24,Florida Panthers,DAL,0,3,REG
2021,2,2020020309,2021-02-24,St. Louis Blues,LAK,1,2,REG
2021,2,2020020310,2021-02-24,Toronto Maple Leafs,CGY,2,1,REG
2021,2,2020020311,2021-02-24,Arizona Coyotes,ANA,3,3,REG
2021,2,2020020319,2021-02-25,Winnipeg Jets,MTL,6,3,REG
2021,2,2020020313,2021-02-25,Washington Capitals,PIT,5,2,REG
2021,2,2020020314,2021-02-25,Tampa Bay Lightning,CAR,3,1,REG
2021,2,2020020312,2021-02-25,New York Islanders,BOS,7,2,REG
2021,2,2020020318,2021-02-25,Ottawa Senators,CGY,6,1,REG
2021,2,2020020320,2021-02-25,Vancouver Canucks,EDM,0,3,REG
2021,2,2020020317,2021-02-25,Detroit Red Wings,NSH,5,2,REG
2021,2,2020020635,2021-02-25,Buffalo Sabres,NJD,3,4,REG
2021,2,2020020315,2021-02-25,Florida Panthers,DAL,3,2,REG
2021,2,2020020316,2021-02-25,Columbus Blue Jackets,CHI,0,2,REG
2021,2,2020020321,2021-02-26,Arizona Coyotes,COL,2,3,REG
2021,2,2020020324,2021-02-26,Minnesota Wild,LAK,3,1,REG
2021,2,2020020323,2021-02-26,New York Rangers,BOS,6,2,REG
2021,2,2020020335,2021-02-27,Edmonton Oilers,TOR,0,4,REG
2021,2,2020020327,2021-02-27,New Jersey Devils,WSH,2,5,REG
2021,2,2020020329,2021-02-27,Tampa Bay Lightning,DAL,5,0,REG
2021,2,2020020338,2021-02-27,Anaheim Ducks,VGK,2,3,REG
2021,2,2020020331,2021-02-27,Chicago Blackhawks,DET,3,5,REG
2021,2,2020020328,2021-02-27,New York Islanders,PIT,3,4,REG
2021,2,2020020333,2021-02-27,Ottawa Senators,CGY,3,6,REG
2021,2,2020020334,2021-02-27,Winnipeg Jets,MTL,2,1,REG
2021,2,2020020330,2021-02-27,Florida Panthers,CAR,3,3,REG
2021,2,2020020332,2021-02-27,Nashville Predators,CBJ,2,1,REG
2021,2,2020020337,2021-02-27,Arizona Coyotes,COL,2,6,REG
2021,2,2020020322,2021-02-27,Buffalo Sabres,PHI,0,3,REG
2021,2,2020020336,2021-02-27,Minnesota Wild,LAK,4,3,REG
2021,2,2020020339,2021-02-27,San Jose Sharks,STL,6,7,REG
2021,2,2020020342,2021-02-28,New York Rangers,BOS,1,4,REG
2021,2,2020020340,2021-02-28,Buffalo Sabres,PHI,0,3,REG
2021,2,2020020346,2021-02-28,New Jersey Devils,WSH,2,3,REG
2021,2,2020020344,2021-02-28,Nashville Predators,CBJ,3,1,REG
2021,2,2020020343,2021-02-28,Chicago Blackhawks,DET,7,2,REG
2021,2,2020020341,2021-02-28,New York Islanders,PIT,2,0,REG
2021,2,2020020353,2021-03-01,San Jose Sharks,COL,6,2,REG
2021,2,2020020345,2021-03-01,Winnipeg Jets,VAN,0,4,REG
2021,2,2020020349,2021-03-01,Ottawa Senators,CGY,5,1,REG
2021,2,2020020351,2021-03-01,Vegas Golden Knights,MIN,5,4,REG
2021,2,2020020350,2021-03-01,Edmonton Oilers,TOR,0,3,REG
2021,2,2020020348,2021-03-01,Florida Panthers,CAR,2,3,REG
2021,2,2020020352,2021-03-01,Anaheim Ducks,STL,4,5,REG
2021,2,2020020355,2021-03-02,Pittsburgh Penguins,PHI,5,2,REG
2021,2,2020020357,2021-03-02,Montréal Canadiens,OTT,3,1,REG
2021,2,2020020271,2021-03-02,Dallas Stars,TBL,0,2,REG
2021,2,2020020052,2021-03-02,Nashville Predators,CAR,2,4,REG
2021,2,2020020356,2021-03-02,Columbus Blue Jackets,DET,4,1,REG
2021,2,2020020301,2021-03-02,New Jersey Devils,NYI,1,2,REG
2021,2,2020020354,2021-03-02,New York Rangers,BUF,3,2,REG
2021,2,2020020358,2021-03-02,Winnipeg Jets,VAN,5,2,REG
2021,2,2020020742,2021-03-03,Los Angeles Kings,ARI,2,3,REG
2021,2,2020020359,2021-03-03,Boston Bruins,WSH,1,1,REG
2021,2,2020020363,2021-03-03,San Jose Sharks,COL,0,4,REG
2021,2,2020020361,2021-03-03,Vegas Golden Knights,MIN,5,1,REG
2021,2,2020020362,2021-03-03,Anaheim Ducks,STL,2,3,REG
2021,2,2020020360,2021-03-03,Edmonton Oilers,TOR,1,6,REG
2021,2,2020020370,2021-03-04,Calgary Flames,OTT,7,3,REG
2021,2,2020020366,2021-03-04,Pittsburgh Penguins,PHI,3,4,REG
2021,2,2020020368,2021-03-04,Nashville Predators,FLA,4,5,REG
2021,2,2020020367,2021-03-04,Chicago Blackhawks,TBL,2,3,REG
2021,2,2020020369,2021-03-04,Montréal Canadiens,WPG,3,4,REG
2021,2,2020020372,2021-03-04,Dallas Stars,CBJ,2,3,REG
2021,2,2020020163,2021-03-04,New York Islanders,BUF,5,2,REG
2021,2,2020020365,2021-03-04,Carolina Hurricanes,DET,5,2,REG
2021,2,2020020180,2021-03-04,New Jersey Devils,NYR,1,6,REG
2021,2,2020020371,2021-03-04,Vancouver Canucks,TOR,3,1,REG
2021,2,2020020373,2021-03-05,Boston Bruins,WSH,5,1,REG
2021,2,2020020379,2021-03-05,Los Angeles Kings,STL,2,3,REG
2021,2,2020020377,2021-03-05,Colorado Avalanche,ANA,3,2,REG
2021,2,2020020376,2021-03-05,Chicago Blackhawks,TBL,3,3,REG
2021,2,2020020378,2021-03-05,Arizona Coyotes,MIN,1,5,REG
2021,2,2020020380,2021-03-05,San Jose Sharks,VGK,4,5,REG
2021,2,2020020385,2021-03-06,Dallas Stars,CBJ,5,0,REG
2021,2,2020020384,2021-03-06,Vancouver Canucks,TOR,4,2,REG
2021,2,2020020374,2021-03-06,New Jersey Devils,NYR,3,6,REG
2021,2,2020020383,2021-03-06,Edmonton Oilers,CGY,3,2,REG
2021,2,2020020382,2021-03-06,Montréal Canadiens,WPG,7,1,REG
2021,2,2020020375,2021-03-06,New York Islanders,BUF,5,2,REG
2021,2,2020020389,2021-03-06,San Jose Sharks,VGK,0,4,REG
2021,2,2020020386,2021-03-06,Colorado Avalanche,ANA,4,5,REG
2021,2,2020020668,2021-03-06,Pittsburgh Penguins,PHI,4,3,REG
2021,2,2020020381,2021-03-06,Nashville Predators,FLA,2,6,REG
2021,2,2020020387,2021-03-06,Arizona Coyotes,MIN,5,2,REG
2021,2,2020020388,2021-03-06,Los Angeles Kings,STL,4,3,REG
2021,2,2020020393,2021-03-07,Pittsburgh Penguins,NYR,5,1,REG
2021,2,2020020394,2021-03-07,Chicago Blackhawks,TBL,3,6,REG
2021,2,2020020395,2021-03-07,Calgary Flames,OTT,3,3,REG
2021,2,2020020076,2021-03-07,Carolina Hurricanes,FLA,4,2,REG
2021,2,2020020769,2021-03-07,Philadelphia Flyers,WSH,1,3,REG
2021,2,2020020244,2021-03-07,Boston Bruins,NJD,0,1,REG
2021,2,2020020250,2021-03-07,Dallas Stars,NSH,3,3,REG
