season,game_type,game_id,game_date,home_full,away_abbrev,home_score,away_score,period_type
2015,2,2014020049,2014-10-15,Arizona Coyotes,EDM,7,4,REG
2015,2,2014020050,2014-10-16,New York Islanders,SJS,3,3,REG
2015,2,2014020052,2014-10-16,Washington Capitals,NJD,6,2,REG
2015,2,2014020057,2014-10-16,New York Rangers,CAR,1,1,REG
2015,2,2014020054,2014-10-16,Ottawa Senators,COL,5,3,REG
2015,2,2014020055,2014-10-16,Los Angeles Kings,STL,0,0,REG
2015,2,2014020053,2014-10-16,Montréal Canadiens,BOS,6,4,REG
2015,2,2014020051,2014-10-16,Pittsburgh Penguins,DAL,2,3,REG
2015,2,2014020061,2014-10-17,Edmonton Oilers,VAN,0,2,REG
2015,2,2014020058,2014-10-17,Columbus Blue Jackets,CGY,3,2,REG
2015,2,2014020056,2014-10-17,Buffalo Sabres,FLA,0,1,REG
2015,2,2014020059,2014-10-17,Toronto Maple Leafs,DET,1,4,REG
2015,2,2014020062,2014-10-17,Anaheim Ducks,MIN,2,1,REG
2015,2,2014020060,2014-10-17,Winnipeg Jets,NSH,0,2,REG
2015,2,2014020068,2014-10-18,Pittsburgh Penguins,NYI,3,1,REG
2015,2,2014020071,2014-10-18,Chicago Blackhawks,NSH,2,1,REG
2015,2,2014020063,2014-10-18,Buffalo Sabres,BOS,0,4,REG
2015,2,2014020069,2014-10-18,Washington Capitals,FLA,1,1,REG
2015,2,2014020066,2014-10-18,Detroit Red Wings,TOR,1,0,REG
2015,2,2014020073,2014-10-18,Vancouver Canucks,TBL,2,4,REG
2015,2,2014020064,2014-10-18,Montréal Canadiens,COL,3,2,REG
2015,2,2014020070,2014-10-18,Dallas Stars,PHI,5,6,REG
2015,2,2014020065,2014-10-18,Ottawa Senators,CBJ,3,2,REG
2015,2,2014020067,2014-10-18,New Jersey Devils,SJS,2,4,REG
2015,2,2014020072,2014-10-18,Arizona Coyotes,STL,1,6,REG
2015,2,2014020075,2014-10-19,New York Rangers,SJS,4,0,REG
2015,2,2014020077,2014-10-19,Anaheim Ducks,STL,3,0,REG
2015,2,2014020076,2014-10-19,Winnipeg Jets,CGY,1,4,REG
2015,2,2014020074,2014-10-19,Los Angeles Kings,MIN,2,1,REG
2015,2,2014020078,2014-10-20,Edmonton Oilers,TBL,3,2,REG
2015,2,2014020086,2014-10-21,Dallas Stars,VAN,6,3,REG
2015,2,2014020080,2014-10-21,New Jersey Devils,NYR,3,4,REG
2015,2,2014020085,2014-10-21,Chicago Blackhawks,PHI,4,0,REG
2015,2,2014020087,2014-10-21,Colorado Avalanche,FLA,3,4,REG
2015,2,2014020088,2014-10-21,Calgary Flames,TBL,1,2,REG
2015,2,2014020079,2014-10-21,Boston Bruins,SJS,5,3,REG
2015,2,2014020084,2014-10-21,Winnipeg Jets,CAR,3,1,REG
2015,2,2014020082,2014-10-21,Montréal Canadiens,DET,2,1,REG
2015,2,2014020081,2014-10-21,New York Islanders,TOR,2,5,REG
2015,2,2014020083,2014-10-21,Nashville Predators,ARI,3,3,REG
2015,2,2014020090,2014-10-22,Pittsburgh Penguins,PHI,3,5,REG
2015,2,2014020091,2014-10-22,Edmonton Oilers,WSH,3,2,REG
2015,2,2014020092,2014-10-22,Anaheim Ducks,BUF,4,1,REG
2015,2,2014020096,2014-10-23,Nashville Predators,CHI,3,2,REG
2015,2,2014020094,2014-10-23,Detroit Red Wings,PIT,4,3,REG
2015,2,2014020095,2014-10-23,St. Louis Blues,VAN,1,4,REG
2015,2,2014020099,2014-10-23,Los Angeles Kings,BUF,2,0,REG
2015,2,2014020097,2014-10-23,Minnesota Wild,ARI,2,0,REG
2015,2,2014020098,2014-10-23,Calgary Flames,CAR,5,0,REG
2015,2,2014020100,2014-10-23,San Jose Sharks,CBJ,4,5,REG
2015,2,2014020093,2014-10-23,Boston Bruins,NYI,2,3,REG
2015,2,2014020102,2014-10-24,Winnipeg Jets,TBL,2,4,REG
2015,2,2014020104,2014-10-24,Edmonton Oilers,CAR,6,3,REG
2015,2,2014020101,2014-10-24,New Jersey Devils,DAL,2,2,REG
2015,2,2014020103,2014-10-24,Colorado Avalanche,VAN,7,3,REG
2015,2,2014020105,2014-10-24,Anaheim Ducks,CBJ,4,1,REG
2015,2,2014020116,2014-10-25,Calgary Flames,WSH,1,3,REG
2015,2,2014020113,2014-10-25,Nashville Predators,PIT,0,3,REG
2015,2,2014020111,2014-10-25,Philadelphia Flyers,DET,4,2,REG
2015,2,2014020112,2014-10-25,St. Louis Blues,CHI,3,2,REG
2015,2,2014020106,2014-10-25,San Jose Sharks,BUF,1,2,REG
2015,2,2014020114,2014-10-25,Minnesota Wild,TBL,7,2,REG
2015,2,2014020107,2014-10-25,Toronto Maple Leafs,BOS,1,4,REG
2015,2,2014020109,2014-10-25,Ottawa Senators,NJD,2,3,REG
2015,2,2014020110,2014-10-25,New York Islanders,DAL,7,5,REG
2015,2,2014020115,2014-10-25,Arizona Coyotes,FLA,2,1,REG
2015,2,2014020108,2014-10-25,Montréal Canadiens,NYR,3,1,REG
2015,2,2014020119,2014-10-26,Chicago Blackhawks,OTT,2,1,REG
2015,2,2014020118,2014-10-26,Los Angeles Kings,CBJ,5,2,REG
2015,2,2014020117,2014-10-26,Winnipeg Jets,COL,2,1,REG
2015,2,2014020120,2014-10-26,Anaheim Ducks,SJS,1,4,REG
2015,2,2014020121,2014-10-26,Vancouver Canucks,WSH,4,2,REG
2015,2,2014020122,2014-10-27,New York Rangers,MIN,5,4,REG
2015,2,2014020123,2014-10-27,Edmonton Oilers,MTL,3,0,REG
2015,2,2014020133,2014-10-28,Colorado Avalanche,SJS,2,2,REG
2015,2,2014020131,2014-10-28,Chicago Blackhawks,ANA,0,1,REG
2015,2,2014020127,2014-10-28,Pittsburgh Penguins,NJD,8,3,REG
2015,2,2014020130,2014-10-28,Tampa Bay Lightning,ARI,7,3,REG
2015,2,2014020135,2014-10-28,Vancouver Canucks,CAR,4,1,REG
2015,2,2014020128,2014-10-28,Columbus Blue Jackets,OTT,2,5,REG
2015,2,2014020124,2014-10-28,Boston Bruins,MIN,3,4,REG
2015,2,2014020129,2014-10-28,Toronto Maple Leafs,BUF,4,0,REG
2015,2,2014020126,2014-10-28,Philadelphia Flyers,LAK,3,2,REG
2015,2,2014020125,2014-10-28,New York Islanders,WPG,3,4,REG
2015,2,2014020134,2014-10-28,Calgary Flames,MTL,1,1,REG
2015,2,2014020132,2014-10-28,Dallas Stars,STL,3,4,REG
2015,2,2014020137,2014-10-29,Edmonton Oilers,NSH,1,4,REG
2015,2,2014020136,2014-10-29,Washington Capitals,DET,2,4,REG
2015,2,2014020144,2014-10-30,St. Louis Blues,ANA,2,0,REG
2015,2,2014020138,2014-10-30,Buffalo Sabres,BOS,2,3,REG
2015,2,2014020143,2014-10-30,Florida Panthers,ARI,2,1,REG
2015,2,2014020141,2014-10-30,Ottawa Senators,CHI,4,4,REG
2015,2,2014020139,2014-10-30,New Jersey Devils,WPG,1,1,REG
2015,2,2014020140,2014-10-30,Pittsburgh Penguins,LAK,3,0,REG
2015,2,2014020142,2014-10-30,Tampa Bay Lightning,PHI,4,3,REG
2015,2,2014020147,2014-10-30,Vancouver Canucks,MTL,3,2,REG
2015,2,2014020145,2014-10-30,Minnesota Wild,SJS,3,3,REG
2015,2,2014020146,2014-10-30,Colorado Avalanche,NYI,5,0,REG
2015,2,2014020149,2014-10-31,Detroit Red Wings,LAK,5,2,REG
2015,2,2014020150,2014-10-31,Dallas Stars,ANA,1,2,REG
2015,2,2014020148,2014-10-31,Columbus Blue Jackets,TOR,1,4,REG
2015,2,2014020151,2014-10-31,Calgary Flames,NSH,4,3,REG
2015,2,2014020159,2014-11-01,Pittsburgh Penguins,BUF,5,0,REG
2015,2,2014020162,2014-11-01,Minnesota Wild,DAL,4,1,REG
2015,2,2014020155,2014-11-01,Tampa Bay Lightning,WSH,4,3,REG
2015,2,2014020158,2014-11-01,New York Rangers,WPG,0,0,REG
2015,2,2014020153,2014-11-01,Boston Bruins,OTT,4,2,REG
2015,2,2014020152,2014-11-01,San Jose Sharks,NYI,3,1,REG
2015,2,2014020156,2014-11-01,Florida Panthers,PHI,2,1,REG
2015,2,2014020163,2014-11-01,Edmonton Oilers,VAN,2,3,REG
2015,2,2014020154,2014-11-01,Toronto Maple Leafs,CHI,3,2,REG
2015,2,2014020157,2014-11-01,New Jersey Devils,CBJ,3,2,REG
2015,2,2014020161,2014-11-01,St. Louis Blues,COL,2,2,REG
2015,2,2014020160,2014-11-01,Carolina Hurricanes,ARI,3,0,REG
2015,2,2014020169,2014-11-02,Chicago Blackhawks,WPG,0,1,REG
2015,2,2014020170,2014-11-02,Vancouver Canucks,NSH,1,3,REG
2015,2,2014020165,2014-11-02,Carolina Hurricanes,LAK,3,2,REG
2015,2,2014020166,2014-11-02,Montréal Canadiens,CGY,2,6,REG
2015,2,2014020168,2014-11-02,Colorado Avalanche,ANA,2,3,REG
2015,2,2014020167,2014-11-02,Washington Capitals,ARI,5,6,REG
2015,2,2014020164,2014-11-02,Buffalo Sabres,DET,2,2,REG
2015,2,2014020171,2014-11-03,New York Rangers,STL,3,3,REG
2015,2,2014020182,2014-11-04,Colorado Avalanche,VAN,2,5,REG
2015,2,2014020181,2014-11-04,Dallas Stars,LAK,1,3,REG
2015,2,2014020179,2014-11-04,Minnesota Wild,PIT,1,4,REG
2015,2,2014020183,2014-11-04,Arizona Coyotes,TOR,3,2,REG
2015,2,2014020173,2014-11-04,New Jersey Devils,STL,0,1,REG
2015,2,2014020175,2014-11-04,Washington Capitals,CGY,3,4,REG
2015,2,2014020178,2014-11-04,Ottawa Senators,DET,3,1,REG
2015,2,2014020172,2014-11-04,Boston Bruins,FLA,2,1,REG
2015,2,2014020177,2014-11-04,Montréal Canadiens,CHI,0,5,REG
2015,2,2014020180,2014-11-04,Winnipeg Jets,NSH,3,1,REG
2015,2,2014020174,2014-11-04,Philadelphia Flyers,EDM,4,1,REG
2015,2,2014020176,2014-11-04,Columbus Blue Jackets,CAR,2,4,REG
2015,2,2014020184,2014-11-05,Buffalo Sabres,MTL,1,1,REG
2015,2,2014020185,2014-11-05,New York Rangers,DET,4,3,REG
2015,2,2014020186,2014-11-05,Anaheim Ducks,NYI,2,3,REG
2015,2,2014020196,2014-11-06,San Jose Sharks,VAN,2,3,REG
2015,2,2014020191,2014-11-06,St. Louis Blues,NJD,4,3,REG
2015,2,2014020192,2014-11-06,Winnipeg Jets,PIT,3,3,REG
2015,2,2014020189,2014-11-06,Ottawa Senators,MIN,3,0,REG
2015,2,2014020187,2014-11-06,Boston Bruins,EDM,5,2,REG
2015,2,2014020188,2014-11-06,Philadelphia Flyers,FLA,4,1,REG
2015,2,2014020195,2014-11-06,Los Angeles Kings,NYI,1,1,REG
2015,2,2014020193,2014-11-06,Dallas Stars,NSH,2,3,REG
2015,2,2014020190,2014-11-06,Tampa Bay Lightning,CGY,5,2,REG
2015,2,2014020194,2014-11-06,Colorado Avalanche,TOR,3,3,REG
2015,2,2014020197,2014-11-07,Buffalo Sabres,EDM,2,3,REG
2015,2,2014020199,2014-11-07,Detroit Red Wings,NJD,4,2,REG
2015,2,2014020200,2014-11-07,Chicago Blackhawks,WSH,2,3,REG
2015,2,2014020201,2014-11-07,Anaheim Ducks,ARI,2,2,REG
2015,2,2014020198,2014-11-07,Carolina Hurricanes,CBJ,3,2,REG
2015,2,2014020202,2014-11-08,Florida Panthers,CGY,4,6,REG
2015,2,2014020204,2014-11-08,Toronto Maple Leafs,NYR,5,4,REG
2015,2,2014020209,2014-11-08,Washington Capitals,CAR,4,3,REG
2015,2,2014020205,2014-11-08,Montréal Canadiens,MIN,4,1,REG
2015,2,2014020210,2014-11-08,St. Louis Blues,NSH,1,2,REG
2015,2,2014020206,2014-11-08,Ottawa Senators,WPG,1,1,REG
2015,2,2014020203,2014-11-08,Buffalo Sabres,PIT,1,6,REG
2015,2,2014020208,2014-11-08,Columbus Blue Jackets,TBL,4,7,REG
2015,2,2014020212,2014-11-08,Arizona Coyotes,NYI,0,1,REG
2015,2,2014020207,2014-11-08,Philadelphia Flyers,COL,4,3,REG
2015,2,2014020211,2014-11-08,Dallas Stars,SJS,3,5,REG
2015,2,2014020213,2014-11-08,Los Angeles Kings,VAN,5,1,REG
2015,2,2014020214,2014-11-09,Detroit Red Wings,TBL,3,3,REG
2015,2,2014020216,2014-11-09,Chicago Blackhawks,SJS,5,2,REG
2015,2,2014020089,2014-11-09,Ottawa Senators,TOR,3,5,REG
2015,2,2014020215,2014-11-09,New York Rangers,EDM,1,3,REG
2015,2,2014020217,2014-11-09,Anaheim Ducks,VAN,1,1,REG
2015,2,2014020219,2014-11-10,Carolina Hurricanes,CGY,4,1,REG
2015,2,2014020218,2014-11-10,Boston Bruins,NJD,4,2,REG
2015,2,2014020223,2014-11-11,Washington Capitals,CBJ,4,2,REG
2015,2,2014020229,2014-11-11,Arizona Coyotes,DAL,3,4,REG
2015,2,2014020222,2014-11-11,New York Rangers,PIT,5,0,REG
2015,2,2014020225,2014-11-11,Florida Panthers,SJS,4,1,REG
2015,2,2014020228,2014-11-11,Chicago Blackhawks,TBL,2,2,REG
2015,2,2014020220,2014-11-11,New Jersey Devils,MIN,3,1,REG
2015,2,2014020227,2014-11-11,Nashville Predators,EDM,3,2,REG
2015,2,2014020230,2014-11-11,Vancouver Canucks,OTT,4,3,REG
2015,2,2014020226,2014-11-11,St. Louis Blues,BUF,6,1,REG
2015,2,2014020224,2014-11-11,Montréal Canadiens,WPG,3,0,REG
2015,2,2014020221,2014-11-11,New York Islanders,COL,6,0,REG
2015,2,2014020231,2014-11-12,Toronto Maple Leafs,BOS,6,1,REG
2015,2,2014020232,2014-11-12,Anaheim Ducks,LAK,5,5,REG
2015,2,2014020237,2014-11-13,St. Louis Blues,NSH,4,3,REG
2015,2,2014020234,2014-11-13,Carolina Hurricanes,WPG,1,3,REG
2015,2,2014020241,2014-11-13,Los Angeles Kings,DAL,0,2,REG
2015,2,2014020233,2014-11-13,New York Rangers,COL,3,3,REG
2015,2,2014020236,2014-11-13,Tampa Bay Lightning,SJS,1,2,REG
2015,2,2014020235,2014-11-13,Montréal Canadiens,BOS,5,1,REG
2015,2,2014020240,2014-11-13,Edmonton Oilers,OTT,3,4,REG
2015,2,2014020239,2014-11-13,Calgary Flames,ARI,5,3,REG
2015,2,2014020238,2014-11-13,Minnesota Wild,BUF,6,3,REG
2015,2,2014020245,2014-11-14,Detroit Red Wings,CHI,4,1,REG
2015,2,2014020247,2014-11-14,Vancouver Canucks,ARI,0,5,REG
2015,2,2014020244,2014-11-14,Toronto Maple Leafs,PIT,1,2,REG
2015,2,2014020243,2014-11-14,Washington Capitals,NJD,0,1,REG
2015,2,2014020246,2014-11-14,Florida Panthers,NYI,3,3,REG
2015,2,2014020242,2014-11-14,Philadelphia Flyers,CBJ,3,4,REG
2015,2,2014020255,2014-11-15,Pittsburgh Penguins,NYR,2,2,REG
2015,2,2014020248,2014-11-15,Boston Bruins,CAR,2,1,REG
2015,2,2014020254,2014-11-15,New Jersey Devils,COL,2,3,REG
2015,2,2014020252,2014-11-15,Montréal Canadiens,PHI,6,3,REG
2015,2,2014020257,2014-11-15,Nashville Predators,WPG,2,1,REG
2015,2,2014020250,2014-11-15,Los Angeles Kings,ANA,3,2,REG
2015,2,2014020258,2014-11-15,St. Louis Blues,WSH,4,1,REG
2015,2,2014020253,2014-11-15,Tampa Bay Lightning,NYI,5,2,REG
2015,2,2014020256,2014-11-15,Columbus Blue Jackets,SJS,2,1,REG
2015,2,2014020251,2014-11-15,Buffalo Sabres,TOR,6,2,REG
2015,2,2014020259,2014-11-15,Calgary Flames,OTT,4,2,REG
2015,2,2014020249,2014-11-15,Dallas Stars,MIN,1,2,REG
2015,2,2014020265,2014-11-16,Edmonton Oilers,ARI,1,2,REG
2015,2,2014020263,2014-11-16,Chicago Blackhawks,DAL,6,2,REG
2015,2,2014020261,2014-11-16,Minnesota Wild,WPG,4,3,REG
2015,2,2014020262,2014-11-16,Detroit Red Wings,MTL,1,4,REG
2015,2,2014020260,2014-11-16,Carolina Hurricanes,SJS,0,2,REG
2015,2,2014020264,2014-11-16,Anaheim Ducks,FLA,2,6,REG
2015,2,2014020266,2014-11-17,New York Rangers,TBL,1,5,REG
2015,2,2014020269,2014-11-18,New York Islanders,TBL,5,2,REG
2015,2,2014020276,2014-11-18,Arizona Coyotes,WSH,1,2,REG
2015,2,2014020277,2014-11-18,Los Angeles Kings,FLA,5,2,REG
2015,2,2014020273,2014-11-18,Winnipeg Jets,NJD,3,1,REG
2015,2,2014020274,2014-11-18,Dallas Stars,CAR,4,6,REG
2015,2,2014020275,2014-11-18,Calgary Flames,ANA,3,3,REG
2015,2,2014020270,2014-11-18,Columbus Blue Jackets,DET,0,5,REG
2015,2,2014020272,2014-11-18,Montréal Canadiens,PIT,0,4,REG
2015,2,2014020271,2014-11-18,Toronto Maple Leafs,NSH,2,9,REG
2015,2,2014020268,2014-11-18,Buffalo Sabres,SJS,4,1,REG
2015,2,2014020267,2014-11-18,Boston Bruins,STL,2,0,REG
2015,2,2014020279,2014-11-19,Edmonton Oilers,VAN,4,5,REG
2015,2,2014020278,2014-11-19,New York Rangers,PHI,2,0,REG
2015,2,2014020285,2014-11-20,Dallas Stars,ARI,3,1,REG
2015,2,2014020290,2014-11-20,San Jose Sharks,FLA,2,2,REG
2015,2,2014020289,2014-11-20,Los Angeles Kings,CAR,3,2,REG
2015,2,2014020287,2014-11-20,Calgary Flames,CHI,3,4,REG
2015,2,2014020280,2014-11-20,Philadelphia Flyers,MIN,2,3,REG
2015,2,2014020282,2014-11-20,Montréal Canadiens,STL,4,1,REG
2015,2,2014020284,2014-11-20,Winnipeg Jets,DET,3,4,REG
2015,2,2014020286,2014-11-20,Colorado Avalanche,WSH,2,3,REG
2015,2,2014020283,2014-11-20,Ottawa Senators,NSH,3,2,REG
2015,2,2014020281,2014-11-20,Toronto Maple Leafs,TBL,5,2,REG
2015,2,2014020288,2014-11-20,Vancouver Canucks,ANA,3,3,REG
2015,2,2014020292,2014-11-21,Pittsburgh Penguins,NYI,4,4,REG
2015,2,2014020294,2014-11-21,Edmonton Oilers,NJD,0,2,REG
2015,2,2014020293,2014-11-21,Columbus Blue Jackets,BOS,3,3,REG
2015,2,2014020301,2014-11-22,Washington Capitals,BUF,1,2,REG
2015,2,2014020298,2014-11-22,Tampa Bay Lightning,MIN,2,1,REG
2015,2,2014020303,2014-11-22,Dallas Stars,LAK,5,4,REG
2015,2,2014020295,2014-11-22,Ottawa Senators,STL,2,3,REG
2015,2,2014020304,2014-11-22,Colorado Avalanche,CAR,4,3,REG
2015,2,2014020297,2014-11-22,Toronto Maple Leafs,DET,4,1,REG
2015,2,2014020299,2014-11-22,New York Islanders,PIT,4,1,REG
2015,2,2014020305,2014-11-22,Calgary Flames,NJD,4,4,REG
2015,2,2014020306,2014-11-22,Edmonton Oilers,CHI,1,7,REG
2015,2,2014020307,2014-11-22,San Jose Sharks,ARI,3,3,REG
2015,2,2014020296,2014-11-22,Boston Bruins,MTL,0,2,REG
2015,2,2014020302,2014-11-22,Nashville Predators,FLA,2,2,REG
2015,2,2014020300,2014-11-22,Philadelphia Flyers,CBJ,4,2,REG
2015,2,2014020311,2014-11-23,Vancouver Canucks,CHI,4,1,REG
2015,2,2014020310,2014-11-23,Anaheim Ducks,ARI,2,1,REG
2015,2,2014020309,2014-11-23,New York Rangers,MTL,5,0,REG
2015,2,2014020308,2014-11-23,Winnipeg Jets,STL,2,4,REG
2015,2,2014020312,2014-11-24,Boston Bruins,PIT,2,3,REG
2015,2,2014020314,2014-11-24,Detroit Red Wings,OTT,4,3,REG
2015,2,2014020315,2014-11-24,Florida Panthers,MIN,1,4,REG
2015,2,2014020313,2014-11-24,New York Islanders,PHI,0,0,REG
2015,2,2014020319,2014-11-25,Dallas Stars,EDM,3,2,REG
2015,2,2014020316,2014-11-25,Columbus Blue Jackets,WPG,2,4,REG
2015,2,2014020321,2014-11-25,Vancouver Canucks,NJD,2,0,REG
2015,2,2014020318,2014-11-25,Nashville Predators,LAK,3,3,REG
2015,2,2014020322,2014-11-25,Anaheim Ducks,CGY,3,2,REG
2015,2,2014020317,2014-11-25,St. Louis Blues,OTT,2,2,REG
2015,2,2014020320,2014-11-25,Arizona Coyotes,COL,3,4,REG
2015,2,2014020325,2014-11-26,Detroit Red Wings,PHI,5,2,REG
2015,2,2014020323,2014-11-26,Buffalo Sabres,WPG,1,2,REG
2015,2,2014020326,2014-11-26,Tampa Bay Lightning,NYR,4,3,REG
2015,2,2014020328,2014-11-26,Pittsburgh Penguins,TOR,4,3,REG
2015,2,2014020327,2014-11-26,Florida Panthers,CAR,1,0,REG
2015,2,2014020324,2014-11-26,New York Islanders,WSH,3,2,REG
2015,2,2014020330,2014-11-26,Colorado Avalanche,CHI,2,3,REG
2015,2,2014020329,2014-11-26,Minnesota Wild,LAK,0,4,REG
2015,2,2014020331,2014-11-26,San Jose Sharks,CGY,0,2,REG
2015,2,2014020332,2014-11-27,Nashville Predators,EDM,1,0,REG
2015,2,2014020333,2014-11-28,Philadelphia Flyers,NYR,0,3,REG
2015,2,2014020338,2014-11-28,New Jersey Devils,DET,4,4,REG
2015,2,2014020343,2014-11-28,Dallas Stars,MIN,4,5,REG
2015,2,2014020334,2014-11-28,Anaheim Ducks,CHI,1,4,REG
2015,2,2014020342,2014-11-28,St. Louis Blues,EDM,4,3,REG
2015,2,2014020340,2014-11-28,Columbus Blue Jackets,VAN,0,5,REG
2015,2,2014020335,2014-11-28,Washington Capitals,NYI,5,2,REG
2015,2,2014020337,2014-11-28,Buffalo Sabres,MTL,2,1,REG
2015,2,2014020339,2014-11-28,Pittsburgh Penguins,CAR,2,4,REG
2015,2,2014020341,2014-11-28,Florida Panthers,OTT,3,2,REG
2015,2,2014020336,2014-11-28,Boston Bruins,WPG,2,1,REG
2015,2,2014020345,2014-11-29,Montréal Canadiens,BUF,3,3,REG
2015,2,2014020354,2014-11-29,Los Angeles Kings,CHI,1,4,REG
2015,2,2014020344,2014-11-29,Toronto Maple Leafs,WSH,6,2,REG
2015,2,2014020346,2014-11-29,Tampa Bay Lightning,OTT,4,1,REG
2015,2,2014020355,2014-11-29,San Jose Sharks,ANA,6,4,REG
2015,2,2014020351,2014-11-29,Minnesota Wild,STL,2,2,REG
2015,2,2014020348,2014-11-29,New York Rangers,PHI,5,2,REG
2015,2,2014020349,2014-11-29,Carolina Hurricanes,PIT,2,3,REG
2015,2,2014020352,2014-11-29,Colorado Avalanche,DAL,5,2,REG
2015,2,2014020347,2014-11-29,New York Islanders,NJD,3,1,REG
2015,2,2014020353,2014-11-29,Arizona Coyotes,CGY,0,3,REG
2015,2,2014020350,2014-11-29,Nashville Predators,CBJ,2,1,REG
2015,2,2014020356,2014-11-30,Detroit Red Wings,VAN,5,3,REG
2015,2,2014020359,2014-12-01,Colorado Avalanche,MTL,3,4,REG
2015,2,2014020358,2014-12-01,Columbus Blue Jackets,FLA,2,1,REG
2015,2,2014020357,2014-12-01,New York Rangers,TBL,3,6,REG
2015,2,2014020361,2014-12-01,Anaheim Ducks,BOS,3,2,REG
2015,2,2014020360,2014-12-01,Edmonton Oilers,ARI,2,5,REG
2015,2,2014020365,2014-12-02,Washington Capitals,VAN,3,4,REG
2015,2,2014020367,2014-12-02,Toronto Maple Leafs,DAL,5,3,REG
2015,2,2014020363,2014-12-02,New York Islanders,OTT,3,2,REG
2015,2,2014020368,2014-12-02,Detroit Red Wings,FLA,3,4,REG
2015,2,2014020370,2014-12-02,San Jose Sharks,PHI,2,1,REG
2015,2,2014020369,2014-12-02,Calgary Flames,ARI,5,2,REG
2015,2,2014020366,2014-12-02,Carolina Hurricanes,NSH,2,1,REG
2015,2,2014020371,2014-12-02,Los Angeles Kings,BOS,2,0,REG
2015,2,2014020364,2014-12-02,Pittsburgh Penguins,NJD,1,0,REG
