"player_id","gp_onice","shots_5v5","ga_5v5","shots_pk","ga_pk","xg_faced","sv_pct_5v5","sv_pct_pk","actual_ga_tracked","gsax"
"8475883",52,1744,105,294,28,104.458161063725,0.9398,0.9048,133,-28.54
"8467950",34,1099,69,232,22,65.8721284543863,0.9372,0.9052,91,-25.13
"8474651",48,1479,100,272,32,91.8318797237589,0.9324,0.8824,132,-40.17
"8476412",50,1509,84,282,31,95.3201933841337,0.9443,0.8901,115,-19.68
"8469608",39,1177,84,197,14,73.8115613092668,0.9286,0.9289,98,-24.19
"8474593",43,1495,86,281,24,92.0816189058824,0.9425,0.9146,110,-17.92
"8474889",41,1186,94,270,15,78.1322337426245,0.9207,0.9444,109,-30.87
"8470594",49,1449,92,295,31,83.9547504678485,0.9365,0.8949,123,-39.05
"8476883",52,1633,84,297,31,93.763614964264,0.9486,0.8956,115,-21.24
"8475683",50,1565,104,290,30,102.019029306713,0.9335,0.8966,134,-31.98
"8468685",30,971,57,214,23,62.5052078082808,0.9413,0.8925,80,-17.49
"8476945",58,1994,104,325,28,122.982082734408,0.9478,0.9138,132,-9.02
"8475622",31,1035,66,167,19,60.634573102172,0.9362,0.8862,85,-24.37
"8476899",38,1126,80,161,15,70.5496861970169,0.929,0.9068,95,-24.45
"8475852",40,1143,75,233,23,74.1507675340981,0.9344,0.9013,98,-23.85
"8471679",58,1833,111,364,32,106.530931361951,0.9394,0.9121,143,-36.47
"8471227",30,896,64,189,20,48.5935758659034,0.9286,0.8942,84,-35.41
"8471469",36,1121,68,184,27,65.7179104926181,0.9393,0.8533,95,-29.28
"8471750",44,1365,73,211,21,82.0515676519135,0.9465,0.9005,94,-11.95
"8471695",40,1234,53,246,21,67.918749105942,0.9571,0.9146,74,-6.08
"8479496",48,1586,97,292,22,95.4134393670247,0.9388,0.9247,119,-23.59
"8475831",36,1107,55,200,20,65.0240977814537,0.9503,0.9,75,-9.98
"8475311",29,1028,49,162,14,58.3845678074285,0.9523,0.9136,63,-4.62
"8476434",51,1800,113,221,22,113.081683946191,0.9372,0.9005,135,-21.92
"8471239",13,378,26,70,8,25.2788602553774,0.9312,0.8857,34,-8.72
"8476316",19,586,37,90,13,39.4357688881573,0.9369,0.8556,50,-10.56
"8478406",47,1599,84,236,24,100.105564768543,0.9475,0.8983,108,-7.89
"8478492",26,740,43,119,9,47.0063053045888,0.9419,0.9244,52,-4.99
"8473575",44,1497,75,214,18,87.9277507531806,0.9499,0.9159,93,-5.07
"8476914",37,1079,60,190,16,63.012640369765,0.9444,0.9158,76,-12.99
"8479394",43,1217,68,180,19,77.8415008243755,0.9441,0.8944,87,-9.16
"8470645",40,1388,79,205,22,90.7433012671536,0.9431,0.8927,101,-10.26
"8477180",33,1076,71,160,14,71.9390647599939,0.934,0.9125,85,-13.06
"8474636",16,470,37,77,9,31.5264147722046,0.9213,0.8831,46,-14.47
"8480382",34,1101,63,261,21,68.3907258782419,0.9428,0.9195,84,-15.61
"8478007",32,1064,53,132,11,58.0754221539828,0.9502,0.9167,64,-5.92
"8473503",25,729,45,179,11,46.3743552409578,0.9383,0.9385,56,-9.63
"8477424",40,1223,72,235,18,72.7103820240591,0.9411,0.9234,90,-17.29
"8470657",27,860,66,158,24,53.6274137086584,0.9233,0.8481,90,-36.37
"8470860",31,988,52,170,14,57.1843631900847,0.9474,0.9176,66,-8.82
"8471734",42,1374,85,232,24,87.3511444274918,0.9381,0.8966,109,-21.65
"8470147",18,558,30,133,12,32.3898289669305,0.9462,0.9098,42,-9.61
"8473541",46,1417,82,291,28,90.2545926359016,0.9421,0.9038,110,-19.75
"8471418",30,913,38,190,20,48.8045556270517,0.9584,0.8947,58,-9.2
"8471306",31,959,54,114,13,54.6075457058614,0.9437,0.886,67,-12.39
"8476999",34,1100,58,204,24,62.0287533809897,0.9473,0.8824,82,-19.97
"8478470",14,372,26,63,8,22.4584903137875,0.9301,0.873,34,-11.54
"8475156",38,1247,68,232,16,79.4446123605594,0.9455,0.931,84,-4.56
"8475789",26,858,51,117,14,49.5907990328851,0.9406,0.8803,65,-15.41
"8476234",6,212,15,41,6,11.4733565827482,0.9292,0.8537,21,-9.53
"8475195",20,612,40,145,11,35.9995349878445,0.9346,0.9241,51,-15
"8474596",24,673,35,132,10,42.2236636495218,0.948,0.9242,45,-2.78
