"player_id","team_abbrev","gp_onice","cf_5v5","ca_5v5","gf_5v5","ga_5v5","ev_goals","ev_assists","pp_goals","pp_assists","pk_ga","pp_shots","pk_shots_against","pp_gf_onice","pk_ga_onice","xg_for_5v5","xg_against_5v5","pen_taken","pen_drawn","toi_5v5_sec","toi_pp_sec","toi_pk_sec","cf_pct_5v5","gf_per60_5v5","ga_per60_5v5","ev_points_per60","pp_points_per60","pk_ga_per60","pk_save_pct","pp_gf_onice_per60","pk_ga_onice_per60","xg_for_per60_5v5","xg_against_per60_5v5","toi_all_tracked_sec","pen_taken_per60","pen_drawn_per60","penalty_diff_per60"
"8467950","OTT",34,1335,1446,58,69,0,0,0,1,2,214,299,12,22,55.8667870613281,61.8752520871931,0,3,86987,8039,9428,48,2.4,2.86,0,0.45,0.76,0.9933,5.37,8.4,2.312,2.561,104454,0,0.1,0.1
"8468493","OTT",64,912,1029,43,43,1,7,0,0,0,23,356,0,29,39.3724497773219,44.5320446642581,6,3,63548,2234,10508,47,2.44,2.44,0.45,0,0,1,0,9.94,2.23,2.523,76290,0.28,0.14,-0.14
"8471676","OTT",24,270,233,11,6,4,3,0,0,1,86,2,2,0,10.6357695459155,10.1051243867259,6,3,15749,2818,361,53.7,2.51,1.37,1.6,0,9.97,0.5,2.56,0,2.431,2.31,18928,1.14,0.57,-0.57
"8473573","OTT",49,516,590,17,31,9,4,5,1,2,118,27,7,2,19.9543891286594,25.5842704031966,4,5,34024,4237,1284,46.7,1.8,3.28,1.38,5.1,5.61,0.9259,5.95,5.61,2.111,2.707,39545,0.36,0.46,0.1
"8474162","TOR",53,998,869,53,48,6,14,0,0,1,29,207,1,14,44.2869074349292,38.8335532056517,19,13,57104,2599,6281,53.5,3.34,3.03,1.26,0,0.57,0.9952,1.39,8.02,2.792,2.448,65984,1.04,0.71,-0.33
"8474589","OTT",70,808,823,36,40,11,16,5,5,0,233,12,14,0,37.7796965902671,36.9569987942232,10,16,52089,6810,1141,49.5,2.49,2.76,1.87,5.29,0,1,7.4,0,2.611,2.554,60040,0.6,0.96,0.36
"8474697","OTT",53,658,843,30,38,5,10,1,0,0,4,227,1,12,28.6628345590434,34.1094160134671,14,5,47675,811,6846,43.8,2.27,2.87,1.13,4.44,0,1,4.44,6.31,2.164,2.576,55332,0.91,0.33,-0.58
"8475166","TOR",63,1009,876,46,53,13,17,6,12,4,309,6,31,0,46.4791456826497,41.642697889416,12,16,59305,7594,1202,53.5,2.79,3.22,1.82,8.53,11.98,0.3333,14.7,0,2.821,2.528,68101,0.63,0.85,0.22
"8475197","TOR",70,1349,1178,59,62,4,21,1,10,3,269,12,21,0,57.798657274514,55.0016439096071,8,5,76225,8951,1475,53.4,2.79,2.93,1.18,4.42,7.32,0.75,8.45,0,2.73,2.598,86651,0.33,0.21,-0.12
"8475716","TOR",26,328,324,14,17,1,3,0,0,0,3,66,0,7,15.1911398950033,14.4795648555155,7,4,20656,348,2245,50.3,2.44,2.96,0.7,0,0,1,0,11.22,2.648,2.524,23249,1.08,0.62,-0.46
"8475883","TOR",52,2472,2266,118,105,0,0,0,0,6,330,379,27,28,111.979208537668,99.6531417749356,0,4,147147,11743,13590,52.2,2.89,2.57,0,0,1.59,0.9842,8.28,7.42,2.74,2.438,172480,0,0.08,0.08
"8476331","OTT",59,962,883,39,38,0,7,0,0,1,73,239,2,13,42.4518337202608,37.3385532322573,16,7,58010,3193,7469,52.1,2.42,2.36,0.43,0,0.48,0.9958,2.25,6.27,2.634,2.317,68672,0.84,0.37,-0.47
