"player_id","season","shot_vol_off_per60","shot_vol_def_per60"
"8448208",2013,4.5442,5.1611
"8457981",2013,-0.4831,-0.46
"8458529",2013,0.5545,1.4615
"8458537",2013,2.2899,0.6975
"8458590",2013,-0.8137,-1.8529
"8458938",2013,-0.0033,4.0345
"8458951",2013,1.3962,-3.4841
"8459053",2013,-2.0295,2.2425
"8459442",2013,1.2925,1.0963
"8459444",2013,-0.0866,0.4027
"8459454",2013,-3.592,-1.5406
"8459457",2013,-1.3329,0.4839
"8459492",2013,1.331,0.5287
"8459514",2013,-2.3032,1.2312
"8459628",2013,-5.2381,2.4975
"8459670",2013,3.6448,0.6245
"8459687",2013,-4.1096,1.3806
"8460492",2013,1.5446,-0.7917
"8460496",2013,0.9805,-0.1665
"8460542",2013,1.1909,2.8607
"8460561",2013,-0.75,-1.4407
"8460577",2013,-0.267,-2.9704
"8460621",2013,2.8913,0.7354
"8460626",2013,-4.432,-4.0803
"8460719",2013,2.1349,4.6243
"8460720",2013,-1.5489,1.3536
"8462033",2013,1.8938,4.2133
"8462038",2013,2.5599,0.8136
"8462041",2013,-1.9558,-0.4396
"8462042",2013,0.5049,-2.9489
"8462077",2013,0.1437,0.3483
"8462129",2013,-2.7641,-2.5559
"8462196",2013,-1.895,-2.4572
"8462225",2013,-3.7131,-6.0401
"8462535",2013,-0.6239,0.5008
"8464956",2013,2.7662,-3.0067
"8464966",2013,4.5357,-0.0017
"8464967",2013,-2.4427,1.2788
"8464975",2013,-1.5248,-0.359
"8464977",2013,-0.767,1.1852
"8464981",2013,0.506,1.512
"8464989",2013,-0.5342,-1.7981
"8464994",2013,0.5579,-0.1828
"8465009",2013,-2.8559,-2.9713
"8465012",2013,0.6238,-3.3275
"8465025",2013,-2.8879,-1.4027
"8465042",2013,-2.0851,1.5774
"8465050",2013,-2.3501,-5.88
"8465058",2013,1.8595,7.0565
"8465122",2013,-0.3616,-0.1962
"8465166",2013,-5.0549,0.9385
"8465200",2013,1.5441,2.5301
"8465202",2013,-3.0374,-4.3137
"8465914",2013,0.7476,1.8045
"8465951",2013,0.0866,-1.5409
"8465978",2013,-1.9777,4.8521
"8466138",2013,4.3395,1.8717
"8466139",2013,1.8025,1.9889
"8466140",2013,1.9579,-0.614
"8466142",2013,-0.7847,-1.704
"8466148",2013,2.3825,3.1335
"8466149",2013,-0.134,-1.0713
"8466158",2013,-3.1604,1.1918
"8466160",2013,-5.2981,-0.9222
"8466182",2013,2.5613,7.1245
"8466215",2013,3.7557,-1.7411
"8466251",2013,2.954,-2.8363
"8466285",2013,1.9153,4.2046
"8466333",2013,-2.2164,-2.0297
"8466378",2013,-2.3314,-0.592
"8466393",2013,3.5764,-1.8469
"8466398",2013,1.2026,3.9778
"8467096",2013,2.7629,1.0626
"8467329",2013,-1.4085,-1.7829
"8467330",2013,-2.2805,-2.7556
"8467331",2013,-1.7997,-3.9261
"8467332",2013,-2.3757,-3.4362
"8467334",2013,-1.0901,-0.8565
"8467336",2013,-5.6194,3.1078
"8467338",2013,0.3981,-2.6745
"8467344",2013,-5.4105,-6.2642
"8467346",2013,1.0884,1.0563
"8467351",2013,4.1041,0.1497
"8467353",2013,0.2173,-2.4826
"8467365",2013,-0.4229,-5.2488
"8467370",2013,-0.591,-3.1185
"8467371",2013,-1.6645,-2.3909
"8467389",2013,4.1383,-1.2656
"8467396",2013,-2.8236,-1.9274
"8467400",2013,1.9647,-2.2954
"8467407",2013,-1.4586,0.6765
"8467412",2013,1.6501,3.8356
"8467423",2013,-0.8551,-6.8637
"8467428",2013,-3.8625,3.9063
"8467452",2013,-2.5428,-3.5188
"8467463",2013,0.5932,-0.6972
"8467478",2013,-5.0795,-0.5058
"8467493",2013,2.0845,1.5475
"8467496",2013,2.4125,-1.2623
"8467514",2013,3.7407,3.5847
"8467543",2013,0.3795,0.0373
"8467545",2013,2.7748,-0.9626
"8467580",2013,-4.8965,-4.3513
"8467831",2013,2.3322,0.1676
"8467875",2013,8.1925,5.9932
"8467876",2013,4.8608,2.7769
"8467881",2013,-1.2216,-3.658
"8467890",2013,-5.4429,-4.1081
"8467899",2013,0.8812,-0.7771
"8467910",2013,-1.9817,0.5737
"8467917",2013,-1.9353,0.3741
"8467925",2013,-6.9275,-2.6343
"8467931",2013,2.2377,-2.5248
"8467967",2013,-1.7999,-4.2541
"8467977",2013,-1.2119,-3.5821
"8467988",2013,-1.9861,-2.942
"8468001",2013,-5.8435,1.1485
"8468064",2013,-1.1165,2.4651
"8468083",2013,2.9576,-1.4677
"8468085",2013,0.3145,-1.0282
"8468095",2013,-2.1755,2.1908
"8468101",2013,-2.1387,-0.7174
"8468114",2013,-1.9489,-6.0746
"8468162",2013,-3.49,-3.4719
"8468172",2013,-2.0365,-1.2326
"8468208",2013,-0.9313,2.9713
"8468309",2013,3.011,-1.3218
"8468434",2013,-0.6093,-0.1034
"8468478",2013,-4.6825,-0.7701
"8468482",2013,0.7938,-2.6726
"8468483",2013,6.179,1.6582
"8468484",2013,-0.2652,-4.0967
