season,game_type,team_id,team_abbrev,zone,goals,sog,sh_pct
2022,2,7,BUF,NA,1,NA,NA
2022,2,7,BUF,NA,5,NA,NA
2022,2,7,BUF,NA,7,NA,NA
2022,2,7,BUF,NA,5,NA,NA
2022,2,7,BUF,NA,35,NA,NA
2022,2,7,BUF,NA,14,NA,NA
2022,2,7,BUF,NA,0,NA,NA
2022,2,7,BUF,NA,4,NA,NA
2022,2,7,BUF,NA,5,NA,NA
2022,2,7,BUF,NA,102,NA,NA
2022,2,7,BUF,NA,2,NA,NA
2022,2,7,BUF,NA,7,NA,NA
2022,2,7,BUF,NA,6,NA,NA
2022,2,7,BUF,NA,30,NA,NA
2022,2,7,BUF,NA,1,NA,NA
2022,2,7,BUF,NA,0,NA,NA
2022,2,7,BUF,NA,5,NA,NA
2022,2,14,TBL,NA,3,NA,NA
2022,2,14,TBL,NA,1,NA,NA
2022,2,14,TBL,NA,8,NA,NA
2022,2,14,TBL,NA,5,NA,NA
2022,2,14,TBL,NA,48,NA,NA
2022,2,14,TBL,NA,21,NA,NA
2022,2,14,TBL,NA,0,NA,NA
2022,2,14,TBL,NA,5,NA,NA
2022,2,14,TBL,NA,4,NA,NA
2022,2,14,TBL,NA,138,NA,NA
2022,2,14,TBL,NA,3,NA,NA
2022,2,14,TBL,NA,12,NA,NA
2022,2,14,TBL,NA,7,NA,NA
2022,2,14,TBL,NA,22,NA,NA
2022,2,14,TBL,NA,0,NA,NA
2022,2,14,TBL,NA,7,NA,NA
2022,2,14,TBL,NA,1,NA,NA
2022,2,8,MTL,NA,1,NA,NA
2022,2,8,MTL,NA,2,NA,NA
2022,2,8,MTL,NA,5,NA,NA
2022,2,8,MTL,NA,6,NA,NA
2022,2,8,MTL,NA,22,NA,NA
2022,2,8,MTL,NA,18,NA,NA
2022,2,8,MTL,NA,0,NA,NA
2022,2,8,MTL,NA,3,NA,NA
2022,2,8,MTL,NA,6,NA,NA
2022,2,8,MTL,NA,103,NA,NA
2022,2,8,MTL,NA,2,NA,NA
2022,2,8,MTL,NA,4,NA,NA
2022,2,8,MTL,NA,10,NA,NA
2022,2,8,MTL,NA,24,NA,NA
2022,2,8,MTL,NA,0,NA,NA
2022,2,8,MTL,NA,5,NA,NA
2022,2,8,MTL,NA,7,NA,NA
2022,2,30,MIN,NA,0,NA,NA
2022,2,30,MIN,NA,6,NA,NA
2022,2,30,MIN,NA,11,NA,NA
2022,2,30,MIN,NA,9,NA,NA
2022,2,30,MIN,NA,61,NA,NA
2022,2,30,MIN,NA,19,NA,NA
2022,2,30,MIN,NA,0,NA,NA
2022,2,30,MIN,NA,5,NA,NA
2022,2,30,MIN,NA,4,NA,NA
2022,2,30,MIN,NA,137,NA,NA
2022,2,30,MIN,NA,1,NA,NA
2022,2,30,MIN,NA,4,NA,NA
2022,2,30,MIN,NA,11,NA,NA
2022,2,30,MIN,NA,17,NA,NA
2022,2,30,MIN,NA,1,NA,NA
2022,2,30,MIN,NA,9,NA,NA
2022,2,30,MIN,NA,10,NA,NA
2022,2,6,BOS,NA,3,NA,NA
2022,2,6,BOS,NA,1,NA,NA
2022,2,6,BOS,NA,6,NA,NA
2022,2,6,BOS,NA,6,NA,NA
2022,2,6,BOS,NA,46,NA,NA
2022,2,6,BOS,NA,19,NA,NA
2022,2,6,BOS,NA,0,NA,NA
2022,2,6,BOS,NA,3,NA,NA
2022,2,6,BOS,NA,5,NA,NA
2022,2,6,BOS,NA,123,NA,NA
2022,2,6,BOS,NA,0,NA,NA
2022,2,6,BOS,NA,9,NA,NA
2022,2,6,BOS,NA,2,NA,NA
2022,2,6,BOS,NA,20,NA,NA
2022,2,6,BOS,NA,1,NA,NA
2022,2,6,BOS,NA,5,NA,NA
2022,2,6,BOS,NA,4,NA,NA
2022,2,9,OTT,NA,1,NA,NA
2022,2,9,OTT,NA,8,NA,NA
2022,2,9,OTT,NA,3,NA,NA
2022,2,9,OTT,NA,5,NA,NA
2022,2,9,OTT,NA,26,NA,NA
2022,2,9,OTT,NA,15,NA,NA
2022,2,9,OTT,NA,0,NA,NA
2022,2,9,OTT,NA,2,NA,NA
2022,2,9,OTT,NA,7,NA,NA
2022,2,9,OTT,NA,113,NA,NA
2022,2,9,OTT,NA,1,NA,NA
2022,2,9,OTT,NA,2,NA,NA
2022,2,9,OTT,NA,8,NA,NA
2022,2,9,OTT,NA,21,NA,NA
2022,2,9,OTT,NA,0,NA,NA
2022,2,9,OTT,NA,7,NA,NA
2022,2,9,OTT,NA,5,NA,NA
2022,2,5,PIT,NA,2,NA,NA
2022,2,5,PIT,NA,6,NA,NA
2022,2,5,PIT,NA,8,NA,NA
2022,2,5,PIT,NA,14,NA,NA
2022,2,5,PIT,NA,35,NA,NA
2022,2,5,PIT,NA,25,NA,NA
2022,2,5,PIT,NA,0,NA,NA
2022,2,5,PIT,NA,5,NA,NA
2022,2,5,PIT,NA,4,NA,NA
2022,2,5,PIT,NA,129,NA,NA
2022,2,5,PIT,NA,4,NA,NA
2022,2,5,PIT,NA,4,NA,NA
2022,2,5,PIT,NA,7,NA,NA
2022,2,5,PIT,NA,18,NA,NA
2022,2,5,PIT,NA,0,NA,NA
2022,2,5,PIT,NA,7,NA,NA
2022,2,5,PIT,NA,1,NA,NA
2022,2,4,PHI,NA,0,NA,NA
2022,2,4,PHI,NA,2,NA,NA
2022,2,4,PHI,NA,7,NA,NA
2022,2,4,PHI,NA,13,NA,NA
2022,2,4,PHI,NA,30,NA,NA
2022,2,4,PHI,NA,19,NA,NA
2022,2,4,PHI,NA,0,NA,NA
2022,2,4,PHI,NA,3,NA,NA
2022,2,4,PHI,NA,3,NA,NA
2022,2,4,PHI,NA,98,NA,NA
2022,2,4,PHI,NA,1,NA,NA
2022,2,4,PHI,NA,8,NA,NA
2022,2,4,PHI,NA,7,NA,NA
2022,2,4,PHI,NA,10,NA,NA
2022,2,4,PHI,NA,0,NA,NA
2022,2,4,PHI,NA,4,NA,NA
2022,2,4,PHI,NA,5,NA,NA
2022,2,15,WSH,NA,2,NA,NA
2022,2,15,WSH,NA,9,NA,NA
2022,2,15,WSH,NA,9,NA,NA
2022,2,15,WSH,NA,8,NA,NA
2022,2,15,WSH,NA,30,NA,NA
2022,2,15,WSH,NA,39,NA,NA
2022,2,15,WSH,NA,0,NA,NA
2022,2,15,WSH,NA,6,NA,NA
2022,2,15,WSH,NA,2,NA,NA
2022,2,15,WSH,NA,115,NA,NA
2022,2,15,WSH,NA,3,NA,NA
2022,2,15,WSH,NA,6,NA,NA
2022,2,15,WSH,NA,6,NA,NA
2022,2,15,WSH,NA,24,NA,NA
2022,2,15,WSH,NA,0,NA,NA
2022,2,15,WSH,NA,4,NA,NA
2022,2,15,WSH,NA,7,NA,NA
2022,2,54,VGK,NA,0,NA,NA
2022,2,54,VGK,NA,5,NA,NA
2022,2,54,VGK,NA,13,NA,NA
2022,2,54,VGK,NA,16,NA,NA
2022,2,54,VGK,NA,32,NA,NA
2022,2,54,VGK,NA,20,NA,NA
2022,2,54,VGK,NA,0,NA,NA
2022,2,54,VGK,NA,2,NA,NA
2022,2,54,VGK,NA,6,NA,NA
2022,2,54,VGK,NA,120,NA,NA
2022,2,54,VGK,NA,2,NA,NA
2022,2,54,VGK,NA,3,NA,NA
2022,2,54,VGK,NA,13,NA,NA
2022,2,54,VGK,NA,18,NA,NA
2022,2,54,VGK,NA,0,NA,NA
2022,2,54,VGK,NA,5,NA,NA
2022,2,54,VGK,NA,7,NA,NA
2022,2,22,EDM,NA,4,NA,NA
2022,2,22,EDM,NA,3,NA,NA
2022,2,22,EDM,NA,8,NA,NA
2022,2,22,EDM,NA,17,NA,NA
2022,2,22,EDM,NA,34,NA,NA
2022,2,22,EDM,NA,15,NA,NA
2022,2,22,EDM,NA,0,NA,NA
2022,2,22,EDM,NA,7,NA,NA
2022,2,22,EDM,NA,6,NA,NA
2022,2,22,EDM,NA,139,NA,NA
2022,2,22,EDM,NA,0,NA,NA
2022,2,22,EDM,NA,4,NA,NA
2022,2,22,EDM,NA,9,NA,NA
2022,2,22,EDM,NA,22,NA,NA
2022,2,22,EDM,NA,0,NA,NA
2022,2,22,EDM,NA,13,NA,NA
2022,2,22,EDM,NA,4,NA,NA
2022,2,17,DET,NA,1,NA,NA
2022,2,17,DET,NA,1,NA,NA
2022,2,17,DET,NA,10,NA,NA
2022,2,17,DET,NA,15,NA,NA
2022,2,17,DET,NA,36,NA,NA
2022,2,17,DET,NA,24,NA,NA
2022,2,17,DET,NA,1,NA,NA
2022,2,17,DET,NA,6,NA,NA
2022,2,17,DET,NA,3,NA,NA
2022,2,17,DET,NA,86,NA,NA
2022,2,17,DET,NA,4,NA,NA
2022,2,17,DET,NA,3,NA,NA
2022,2,17,DET,NA,6,NA,NA
2022,2,17,DET,NA,20,NA,NA
2022,2,17,DET,NA,0,NA,NA
2022,2,17,DET,NA,6,NA,NA
2022,2,17,DET,NA,5,NA,NA
2022,2,29,CBJ,NA,0,NA,NA
2022,2,29,CBJ,NA,7,NA,NA
2022,2,29,CBJ,NA,6,NA,NA
2022,2,29,CBJ,NA,11,NA,NA
2022,2,29,CBJ,NA,36,NA,NA
2022,2,29,CBJ,NA,31,NA,NA
2022,2,29,CBJ,NA,0,NA,NA
2022,2,29,CBJ,NA,3,NA,NA
2022,2,29,CBJ,NA,7,NA,NA
2022,2,29,CBJ,NA,116,NA,NA
2022,2,29,CBJ,NA,2,NA,NA
2022,2,29,CBJ,NA,6,NA,NA
2022,2,29,CBJ,NA,6,NA,NA
2022,2,29,CBJ,NA,17,NA,NA
2022,2,29,CBJ,NA,1,NA,NA
2022,2,29,CBJ,NA,5,NA,NA
2022,2,29,CBJ,NA,4,NA,NA
2022,2,24,ANA,NA,2,NA,NA
2022,2,24,ANA,NA,0,NA,NA
2022,2,24,ANA,NA,8,NA,NA
2022,2,24,ANA,NA,6,NA,NA
2022,2,24,ANA,NA,25,NA,NA
2022,2,24,ANA,NA,18,NA,NA
2022,2,24,ANA,NA,0,NA,NA
2022,2,24,ANA,NA,3,NA,NA
2022,2,24,ANA,NA,5,NA,NA
2022,2,24,ANA,NA,121,NA,NA
2022,2,24,ANA,NA,6,NA,NA
2022,2,24,ANA,NA,4,NA,NA
2022,2,24,ANA,NA,5,NA,NA
2022,2,24,ANA,NA,17,NA,NA
2022,2,24,ANA,NA,0,NA,NA
2022,2,24,ANA,NA,5,NA,NA
2022,2,24,ANA,NA,3,NA,NA
2022,2,2,NYI,NA,0,NA,NA
2022,2,2,NYI,NA,5,NA,NA
2022,2,2,NYI,NA,9,NA,NA
2022,2,2,NYI,NA,8,NA,NA
2022,2,2,NYI,NA,33,NA,NA
2022,2,2,NYI,NA,19,NA,NA
2022,2,2,NYI,NA,0,NA,NA
2022,2,2,NYI,NA,3,NA,NA
2022,2,2,NYI,NA,5,NA,NA
2022,2,2,NYI,NA,105,NA,NA
2022,2,2,NYI,NA,1,NA,NA
2022,2,2,NYI,NA,4,NA,NA
2022,2,2,NYI,NA,4,NA,NA
2022,2,2,NYI,NA,15,NA,NA
2022,2,2,NYI,NA,0,NA,NA
2022,2,2,NYI,NA,8,NA,NA
2022,2,2,NYI,NA,10,NA,NA
2022,2,26,LAK,NA,0,NA,NA
2022,2,26,LAK,NA,7,NA,NA
2022,2,26,LAK,NA,6,NA,NA
2022,2,26,LAK,NA,10,NA,NA
2022,2,26,LAK,NA,24,NA,NA
2022,2,26,LAK,NA,24,NA,NA
2022,2,26,LAK,NA,0,NA,NA
2022,2,26,LAK,NA,0,NA,NA
2022,2,26,LAK,NA,2,NA,NA
2022,2,26,LAK,NA,118,NA,NA
2022,2,26,LAK,NA,5,NA,NA
2022,2,26,LAK,NA,7,NA,NA
2022,2,26,LAK,NA,4,NA,NA
2022,2,26,LAK,NA,13,NA,NA
2022,2,26,LAK,NA,0,NA,NA
2022,2,26,LAK,NA,4,NA,NA
2022,2,26,LAK,NA,11,NA,NA
2022,2,1,NJD,NA,0,NA,NA
2022,2,1,NJD,NA,4,NA,NA
2022,2,1,NJD,NA,11,NA,NA
2022,2,1,NJD,NA,4,NA,NA
2022,2,1,NJD,NA,23,NA,NA
2022,2,1,NJD,NA,19,NA,NA
2022,2,1,NJD,NA,0,NA,NA
2022,2,1,NJD,NA,4,NA,NA
2022,2,1,NJD,NA,6,NA,NA
2022,2,1,NJD,NA,134,NA,NA
2022,2,1,NJD,NA,1,NA,NA
2022,2,1,NJD,NA,4,NA,NA
2022,2,1,NJD,NA,7,NA,NA
2022,2,1,NJD,NA,22,NA,NA
2022,2,1,NJD,NA,0,NA,NA
2022,2,1,NJD,NA,4,NA,NA
2022,2,1,NJD,NA,2,NA,NA
2022,2,19,STL,NA,0,NA,NA
2022,2,19,STL,NA,7,NA,NA
2022,2,19,STL,NA,3,NA,NA
2022,2,19,STL,NA,9,NA,NA
2022,2,19,STL,NA,61,NA,NA
2022,2,19,STL,NA,29,NA,NA
2022,2,19,STL,NA,0,NA,NA
2022,2,19,STL,NA,7,NA,NA
2022,2,19,STL,NA,7,NA,NA
2022,2,19,STL,NA,130,NA,NA
2022,2,19,STL,NA,0,NA,NA
2022,2,19,STL,NA,6,NA,NA
2022,2,19,STL,NA,7,NA,NA
2022,2,19,STL,NA,34,NA,NA
2022,2,19,STL,NA,0,NA,NA
2022,2,19,STL,NA,5,NA,NA
2022,2,19,STL,NA,4,NA,NA
2022,2,18,NSH,NA,1,NA,NA
2022,2,18,NSH,NA,5,NA,NA
2022,2,18,NSH,NA,7,NA,NA
2022,2,18,NSH,NA,9,NA,NA
2022,2,18,NSH,NA,38,NA,NA
2022,2,18,NSH,NA,17,NA,NA
2022,2,18,NSH,NA,0,NA,NA
2022,2,18,NSH,NA,5,NA,NA
2022,2,18,NSH,NA,7,NA,NA
2022,2,18,NSH,NA,132,NA,NA
2022,2,18,NSH,NA,3,NA,NA
2022,2,18,NSH,NA,1,NA,NA
2022,2,18,NSH,NA,1,NA,NA
2022,2,18,NSH,NA,24,NA,NA
2022,2,18,NSH,NA,1,NA,NA
2022,2,18,NSH,NA,5,NA,NA
2022,2,18,NSH,NA,6,NA,NA
2022,2,28,SJS,NA,0,NA,NA
2022,2,28,SJS,NA,3,NA,NA
2022,2,28,SJS,NA,10,NA,NA
2022,2,28,SJS,NA,12,NA,NA
2022,2,28,SJS,NA,25,NA,NA
2022,2,28,SJS,NA,18,NA,NA
2022,2,28,SJS,NA,0,NA,NA
2022,2,28,SJS,NA,2,NA,NA
2022,2,28,SJS,NA,9,NA,NA
2022,2,28,SJS,NA,85,NA,NA
2022,2,28,SJS,NA,1,NA,NA
2022,2,28,SJS,NA,4,NA,NA
2022,2,28,SJS,NA,10,NA,NA
2022,2,28,SJS,NA,18,NA,NA
2022,2,28,SJS,NA,0,NA,NA
2022,2,28,SJS,NA,4,NA,NA
2022,2,28,SJS,NA,10,NA,NA
2022,2,13,FLA,NA,4,NA,NA
2022,2,13,FLA,NA,4,NA,NA
2022,2,13,FLA,NA,13,NA,NA
2022,2,13,FLA,NA,17,NA,NA
2022,2,13,FLA,NA,44,NA,NA
2022,2,13,FLA,NA,25,NA,NA
2022,2,13,FLA,NA,0,NA,NA
2022,2,13,FLA,NA,7,NA,NA
2022,2,13,FLA,NA,5,NA,NA
2022,2,13,FLA,NA,161,NA,NA
2022,2,13,FLA,NA,1,NA,NA
2022,2,13,FLA,NA,3,NA,NA
2022,2,13,FLA,NA,9,NA,NA
2022,2,13,FLA,NA,25,NA,NA
2022,2,13,FLA,NA,0,NA,NA
2022,2,13,FLA,NA,10,NA,NA
2022,2,13,FLA,NA,9,NA,NA
2022,2,52,WPG,NA,3,NA,NA
2022,2,52,WPG,NA,6,NA,NA
2022,2,52,WPG,NA,3,NA,NA
2022,2,52,WPG,NA,4,NA,NA
2022,2,52,WPG,NA,32,NA,NA
2022,2,52,WPG,NA,21,NA,NA
2022,2,52,WPG,NA,1,NA,NA
2022,2,52,WPG,NA,7,NA,NA
2022,2,52,WPG,NA,4,NA,NA
2022,2,52,WPG,NA,124,NA,NA
2022,2,52,WPG,NA,5,NA,NA
2022,2,52,WPG,NA,9,NA,NA
2022,2,52,WPG,NA,4,NA,NA
2022,2,52,WPG,NA,22,NA,NA
2022,2,52,WPG,NA,0,NA,NA
2022,2,52,WPG,NA,3,NA,NA
2022,2,52,WPG,NA,2,NA,NA
2022,2,55,SEA,NA,1,NA,NA
2022,2,55,SEA,NA,3,NA,NA
2022,2,55,SEA,NA,5,NA,NA
2022,2,55,SEA,NA,5,NA,NA
2022,2,55,SEA,NA,29,NA,NA
2022,2,55,SEA,NA,20,NA,NA
2022,2,55,SEA,NA,0,NA,NA
2022,2,55,SEA,NA,2,NA,NA
2022,2,55,SEA,NA,6,NA,NA
2022,2,55,SEA,NA,95,NA,NA
2022,2,55,SEA,NA,3,NA,NA
2022,2,55,SEA,NA,3,NA,NA
2022,2,55,SEA,NA,10,NA,NA
2022,2,55,SEA,NA,20,NA,NA
2022,2,55,SEA,NA,0,NA,NA
2022,2,55,SEA,NA,7,NA,NA
2022,2,55,SEA,NA,4,NA,NA
2022,2,10,TOR,NA,0,NA,NA
2022,2,10,TOR,NA,6,NA,NA
2022,2,10,TOR,NA,6,NA,NA
2022,2,10,TOR,NA,17,NA,NA
2022,2,10,TOR,NA,37,NA,NA
2022,2,10,TOR,NA,35,NA,NA
2022,2,10,TOR,NA,0,NA,NA
2022,2,10,TOR,NA,3,NA,NA
2022,2,10,TOR,NA,3,NA,NA
2022,2,10,TOR,NA,150,NA,NA
2022,2,10,TOR,NA,3,NA,NA
2022,2,10,TOR,NA,6,NA,NA
2022,2,10,TOR,NA,8,NA,NA
2022,2,10,TOR,NA,24,NA,NA
2022,2,10,TOR,NA,2,NA,NA
2022,2,10,TOR,NA,4,NA,NA
2022,2,10,TOR,NA,8,NA,NA
2022,2,20,CGY,NA,3,NA,NA
2022,2,20,CGY,NA,6,NA,NA
2022,2,20,CGY,NA,10,NA,NA
2022,2,20,CGY,NA,9,NA,NA
2022,2,20,CGY,NA,43,NA,NA
2022,2,20,CGY,NA,29,NA,NA
2022,2,20,CGY,NA,1,NA,NA
2022,2,20,CGY,NA,3,NA,NA
2022,2,20,CGY,NA,7,NA,NA
2022,2,20,CGY,NA,132,NA,NA
2022,2,20,CGY,NA,5,NA,NA
2022,2,20,CGY,NA,2,NA,NA
2022,2,20,CGY,NA,3,NA,NA
2022,2,20,CGY,NA,23,NA,NA
2022,2,20,CGY,NA,0,NA,NA
2022,2,20,CGY,NA,7,NA,NA
2022,2,20,CGY,NA,8,NA,NA
2022,2,3,NYR,NA,0,NA,NA
2022,2,3,NYR,NA,5,NA,NA
2022,2,3,NYR,NA,12,NA,NA
2022,2,3,NYR,NA,9,NA,NA
2022,2,3,NYR,NA,26,NA,NA
2022,2,3,NYR,NA,17,NA,NA
2022,2,3,NYR,NA,0,NA,NA
2022,2,3,NYR,NA,4,NA,NA
2022,2,3,NYR,NA,5,NA,NA
2022,2,3,NYR,NA,136,NA,NA
2022,2,3,NYR,NA,2,NA,NA
2022,2,3,NYR,NA,5,NA,NA
2022,2,3,NYR,NA,3,NA,NA
2022,2,3,NYR,NA,12,NA,NA
2022,2,3,NYR,NA,0,NA,NA
2022,2,3,NYR,NA,7,NA,NA
2022,2,3,NYR,NA,7,NA,NA
2022,2,16,CHI,NA,0,NA,NA
2022,2,16,CHI,NA,1,NA,NA
2022,2,16,CHI,NA,6,NA,NA
2022,2,16,CHI,NA,1,NA,NA
2022,2,16,CHI,NA,26,NA,NA
2022,2,16,CHI,NA,17,NA,NA
2022,2,16,CHI,NA,1,NA,NA
2022,2,16,CHI,NA,8,NA,NA
2022,2,16,CHI,NA,3,NA,NA
2022,2,16,CHI,NA,114,NA,NA
2022,2,16,CHI,NA,1,NA,NA
2022,2,16,CHI,NA,5,NA,NA
2022,2,16,CHI,NA,3,NA,NA
2022,2,16,CHI,NA,16,NA,NA
2022,2,16,CHI,NA,0,NA,NA
2022,2,16,CHI,NA,6,NA,NA
2022,2,16,CHI,NA,5,NA,NA
2022,2,23,VAN,NA,1,NA,NA
2022,2,23,VAN,NA,2,NA,NA
2022,2,23,VAN,NA,9,NA,NA
2022,2,23,VAN,NA,14,NA,NA
2022,2,23,VAN,NA,37,NA,NA
2022,2,23,VAN,NA,31,NA,NA
2022,2,23,VAN,NA,0,NA,NA
2022,2,23,VAN,NA,1,NA,NA
2022,2,23,VAN,NA,6,NA,NA
2022,2,23,VAN,NA,102,NA,NA
2022,2,23,VAN,NA,1,NA,NA
2022,2,23,VAN,NA,6,NA,NA
2022,2,23,VAN,NA,3,NA,NA
2022,2,23,VAN,NA,25,NA,NA
2022,2,23,VAN,NA,0,NA,NA
2022,2,23,VAN,NA,3,NA,NA
2022,2,23,VAN,NA,5,NA,NA
2022,2,53,PHX,NA,0,NA,NA
2022,2,53,PHX,NA,2,NA,NA
2022,2,53,PHX,NA,5,NA,NA
2022,2,53,PHX,NA,8,NA,NA
2022,2,53,PHX,NA,34,NA,NA
2022,2,53,PHX,NA,17,NA,NA
2022,2,53,PHX,NA,0,NA,NA
2022,2,53,PHX,NA,3,NA,NA
2022,2,53,PHX,NA,5,NA,NA
2022,2,53,PHX,NA,96,NA,NA
2022,2,53,PHX,NA,2,NA,NA
2022,2,53,PHX,NA,2,NA,NA
2022,2,53,PHX,NA,3,NA,NA
2022,2,53,PHX,NA,11,NA,NA
2022,2,53,PHX,NA,0,NA,NA
2022,2,53,PHX,NA,8,NA,NA
2022,2,53,PHX,NA,10,NA,NA
2023,2,21,COL,NA,1,NA,NA
2023,2,21,COL,NA,7,NA,NA
2023,2,21,COL,NA,15,NA,NA
2023,2,21,COL,NA,15,NA,NA
2023,2,21,COL,NA,38,NA,NA
2023,2,21,COL,NA,23,NA,NA
2023,2,21,COL,NA,0,NA,NA
2023,2,21,COL,NA,3,NA,NA
2023,2,21,COL,NA,4,NA,NA
2023,2,21,COL,NA,119,NA,NA
2023,2,21,COL,NA,0,NA,NA
2023,2,21,COL,NA,2,NA,NA
2023,2,21,COL,NA,9,NA,NA
2023,2,21,COL,NA,27,NA,NA
2023,2,21,COL,NA,0,NA,NA
2023,2,21,COL,NA,6,NA,NA
2023,2,21,COL,NA,5,NA,NA
2023,2,12,CAR,NA,3,NA,NA
2023,2,12,CAR,NA,4,NA,NA
2023,2,12,CAR,NA,9,NA,NA
2023,2,12,CAR,NA,15,NA,NA
2023,2,12,CAR,NA,32,NA,NA
2023,2,12,CAR,NA,22,NA,NA
2023,2,12,CAR,NA,0,NA,NA
2023,2,12,CAR,NA,1,NA,NA
2023,2,12,CAR,NA,8,NA,NA
2023,2,12,CAR,NA,123,NA,NA
2023,2,12,CAR,NA,2,NA,NA
2023,2,12,CAR,NA,4,NA,NA
2023,2,12,CAR,NA,8,NA,NA
2023,2,12,CAR,NA,18,NA,NA
2023,2,12,CAR,NA,0,NA,NA
2023,2,12,CAR,NA,5,NA,NA
2023,2,12,CAR,NA,8,NA,NA
2023,2,25,DAL,NA,2,NA,NA
2023,2,25,DAL,NA,10,NA,NA
2023,2,25,DAL,NA,6,NA,NA
2023,2,25,DAL,NA,10,NA,NA
2023,2,25,DAL,NA,45,NA,NA
2023,2,25,DAL,NA,16,NA,NA
2023,2,25,DAL,NA,2,NA,NA
2023,2,25,DAL,NA,6,NA,NA
2023,2,25,DAL,NA,7,NA,NA
2023,2,25,DAL,NA,143,NA,NA
2023,2,25,DAL,NA,1,NA,NA
2023,2,25,DAL,NA,1,NA,NA
2023,2,25,DAL,NA,5,NA,NA
2023,2,25,DAL,NA,15,NA,NA
2023,2,25,DAL,NA,0,NA,NA
2023,2,25,DAL,NA,4,NA,NA
2023,2,25,DAL,NA,8,NA,NA
2023,2,7,BUF,NA,1,NA,NA
2023,2,7,BUF,NA,3,NA,NA
2023,2,7,BUF,NA,5,NA,NA
2023,2,7,BUF,NA,11,NA,NA
2023,2,7,BUF,NA,46,NA,NA
2023,2,7,BUF,NA,25,NA,NA
2023,2,7,BUF,NA,0,NA,NA
2023,2,7,BUF,NA,5,NA,NA
2023,2,7,BUF,NA,1,NA,NA
2023,2,7,BUF,NA,127,NA,NA
2023,2,7,BUF,NA,4,NA,NA
2023,2,7,BUF,NA,7,NA,NA
2023,2,7,BUF,NA,13,NA,NA
2023,2,7,BUF,NA,38,NA,NA
2023,2,7,BUF,NA,0,NA,NA
2023,2,7,BUF,NA,6,NA,NA
2023,2,7,BUF,NA,1,NA,NA
2023,2,14,TBL,NA,1,NA,NA
2023,2,14,TBL,NA,3,NA,NA
2023,2,14,TBL,NA,7,NA,NA
2023,2,14,TBL,NA,8,NA,NA
2023,2,14,TBL,NA,36,NA,NA
2023,2,14,TBL,NA,25,NA,NA
2023,2,14,TBL,NA,0,NA,NA
2023,2,14,TBL,NA,3,NA,NA
2023,2,14,TBL,NA,9,NA,NA
2023,2,14,TBL,NA,134,NA,NA
2023,2,14,TBL,NA,4,NA,NA
2023,2,14,TBL,NA,5,NA,NA
2023,2,14,TBL,NA,8,NA,NA
2023,2,14,TBL,NA,26,NA,NA
2023,2,14,TBL,NA,0,NA,NA
2023,2,14,TBL,NA,7,NA,NA
2023,2,14,TBL,NA,4,NA,NA
2023,2,8,MTL,NA,1,NA,NA
2023,2,8,MTL,NA,5,NA,NA
2023,2,8,MTL,NA,7,NA,NA
2023,2,8,MTL,NA,14,NA,NA
2023,2,8,MTL,NA,23,NA,NA
2023,2,8,MTL,NA,24,NA,NA
