"player_id","season","pp_rapm_raw","pk_rapm_raw","own_pp_shots_per60","own_pk_sa_per60","pp_rapm_per60","pk_rapm_per60"
"8470599",2017,-0.000675708733851097,-0.000421661845777953,71.5909090909091,103.937007874016,-0.0483746025370672,-0.0438262705847951
"8473463",2017,0.00163655578784232,-0.000785577932347885,122.574994525947,125.133689839572,0.200600816736179,-0.0983022653312327
"8475883",2017,0.00204026859838404,-0.000424184620717368,119.653179190751,112.710195424936,0.244124624199708,-0.0478099314973068
"8477939",2017,0.00124349562348232,0,126.26683460905,0,0.157012256227318,0
"8479318",2017,0.000543651516661312,0,124.558352402746,0,0.067716337196587,0
"8479458",2017,0.00246488847170702,-0.000923983084874843,124.558737580362,109.605853198017,0.307023396312215,-0.101273954358243
"8474037",2017,0.0023491679181709,1.97810811224406e-05,136.810470189045,4.98960498960499,0.321390767437982,9.86997810683107e-05
"8474581",2017,-0.0001726156902738,0.000568249400046213,120.385651003214,38.6549872845437,-0.0207804522469806,0.0219656733332359
"8475098",2017,0.00148315705446602,0.000133089430976888,137.12506486767,4.69361147327249,0.203378007302595,0.000624670080204431
"8475172",2017,0.00371864927317746,8.81787577506382e-05,139.036544850498,27.4809160305344,0.517028146453411,0.00242323303742212
"8478483",2017,0.00154222944216021,0.000514854273147536,133.457595526561,13.5849056603774,0.205822233100972,0.00699424672955144
"8467950",2017,0.000253754817274345,0.0010606227012218,98.5203613984549,121.101671690874,0.0250000163044674,0.128443182151251
"8471676",2017,-0.00247724555889431,0.0002040431091318,115.233320478211,11.7519042437432,-0.285461231391292,0.00239789508011256
"8473544",2017,-0.00098249572517979,0.000295094897275917,103.036744609778,20.5479452054795,-0.101233161115549,0.00606359377964212
"8474578",2017,-0.00110135789352924,0.000143528572264206,130.458817025981,95.2081696779262,-0.143681847912051,0.013665092661761
"8474884",2017,-0.00148341677144228,0.000170559786311198,139.075731913864,10.0558659217877,-0.206307273221637,0.00171512634279417
"8475913",2017,-0.00103426666290187,0.000120333007805003,140.860305924111,14.6938775510204,-0.145687118543467,0.0017681584820327
"8470602",2017,-0.000916193252195724,0.000884691401182158,110.328832932991,150.795683190049,-0.101082532255836,0.133407644253626
"8474068",2017,-0.000405909575828688,-0.000701206566870809,129.923113133532,83.3551769331586,-0.0527370357423747,-0.058449197448209
"8474250",2017,-0.000396265313640799,-0.000303457072236965,73.4795200661978,127.810650887574,-0.0291173850652073,-0.0387850459190441
"8475321",2017,4.83796201943093e-05,0,40.1486988847584,0,0.0019423788033403,0
"8476879",2017,-0.000128001590133582,0.00258962446792574,58.4256029121796,143.236787100627,-0.00747857007727223,0.370929488582854
"8470281",2017,-6.32829156738722e-05,0.000221250926892691,126.517571884984,140.444634459171,-0.00800640083286051,0.0310735055511966
"8470607",2017,-3.15937528707294e-05,0.00193708923396851,111.415349016583,121.685313020709,-0.00352002900283599,0.235715309784504
"8470645",2017,0.000515041508043147,2.18432728423183e-05,104.176969858986,123.785984297761,0.0536554636595374,0.00270389102907092
"8473573",2017,-0.000219694382638025,-0.00179249371262812,127.776979451071,105.060540204905,-0.0280718846158545,-0.188320357762607
"8474141",2017,0.00104596327290835,-0.000286238535117637,135.915378356387,7.81928757602085,0.142162493984223,-0.00223818142142375
"8478550",2017,0.000353323101312012,0.000107347924165976,142.329317269076,4.1002277904328,0.0502882357851313,0.000440150941910609
"8466148",2017,-0.000170867754731246,0.00209168979243481,77.920139320811,111.518796992481,-0.0133140392540928,0.233262729333783
"8466285",2017,0.000181031629628376,0.000184382882305935,74.687015619411,27.979274611399,0.013520712149662,0.00515889929767901
"8473604",2017,0.000281604113179225,-0.000238552186935766,126.732673267327,128.020565552699,0.0356884420662781,-0.03053958588535
"8475209",2017,0.00139815212309423,6.40725810976662e-05,102.801724137931,19.3029490616622,0.143732448861196,0.00123678976917747
"8478055",2017,0.000882138608472604,-0.000400157431007663,66.7255075022065,51.4285714285714,0.0588611463376248,-0.0205795250232512
"8473534",2017,-0.00173880574919679,0.000191062108479079,83.596837944664,91.786348233016,-0.145358662432854,0.017536893222995
"8474102",2017,-0.00139744929836178,-0.000591739700271569,95.9760359460809,67.1440466278102,-0.134121644092396,-0.0397317980265606
