"player_id","season","shot_vol_off_per60","shot_vol_def_per60"
"8470600",2024,-1.7364,-0.323
"8470604",2024,-2.5699,-1.3868
"8470610",2024,-0.1837,-3.703
"8470613",2024,2.9707,0.8609
"8470621",2024,-3.7699,1.4842
"8470794",2024,-2.7566,-3.4772
"8470966",2024,6.1395,2.0441
"8471214",2024,2.4313,-2.5468
"8471215",2024,2.561,1.7786
"8471218",2024,0.4977,-0.0984
"8471274",2024,-4.3315,-1.0835
"8471675",2024,8.715,0.6116
"8471677",2024,-1.3356,-5.2838
"8471685",2024,-0.1684,0.5385
"8471686",2024,-0.4839,-2.5397
"8471698",2024,-1.9113,-2.0317
"8471699",2024,-0.1112,2.4704
"8471709",2024,-1.2289,-5.3752
"8471724",2024,3.0587,-1.9484
"8471817",2024,-1.1203,1.1712
"8473419",2024,2.678,4.7346
"8473422",2024,-1.759,-0.0479
"8473446",2024,-2.3878,-1.4053
"8473449",2024,1.3044,-1.0248
"8473453",2024,-0.6691,0.3925
"8473473",2024,0.5385,-0.416
"8473504",2024,-7.7733,-3.4232
"8473507",2024,-0.4426,-2.666
"8473512",2024,5.7477,2.2674
"8473533",2024,6.8848,4.9673
"8473563",2024,-0.8548,1.6424
"8473986",2024,5.8486,2.2777
"8473994",2024,4.6802,-3.9665
"8474009",2024,-7.484,-8.2273
"8474013",2024,-1.7129,-0.1339
"8474031",2024,2.1675,1.1904
"8474034",2024,0.6372,-1.0241
"8474037",2024,4.6804,2.1425
"8474040",2024,4.1204,1.388
"8474053",2024,0.47,-2.2205
"8474062",2024,-1.477,0.3945
"8474090",2024,-5.415,0.3419
"8474102",2024,-3.7269,2.0869
"8474141",2024,0.538,-0.7512
"8474145",2024,-5.9753,-7.1539
"8474149",2024,-1.9263,1.73
"8474150",2024,-0.5394,3.8365
"8474151",2024,4.6241,-0.6433
"8474157",2024,-0.6375,0.2589
"8474166",2024,-3.6693,-8.828
"8474189",2024,3.242,0.4883
"8474563",2024,3.6345,1.8075
"8474564",2024,-0.1586,-3.4333
"8474565",2024,5.1885,-2.4895
"8474567",2024,0.924,-0.7205
"8474568",2024,0.6611,1.5658
"8474574",2024,0.2881,-4.7856
"8474578",2024,9.1818,1.6483
"8474586",2024,7.2601,4.6748
"8474590",2024,3.2659,-4.5412
"8474600",2024,5.7672,1.1067
"8474602",2024,-0.7919,1.2104
"8474612",2024,-4.4938,-9.1655
"8474618",2024,-4.3886,-0.7159
"8474641",2024,-4.887,-1.7792
"8474673",2024,-2.8893,0.5786
"8474679",2024,5.0483,-4.9961
"8474709",2024,-0.262,1.2493
"8474715",2024,-0.6634,-2.1032
"8474716",2024,1.4027,1.5272
"8474870",2024,-5.3863,-4.2825
"8474884",2024,-6.1663,1.1287
"8475149",2024,2.6679,1.1124
"8475151",2024,3.3198,-2.7685
"8475158",2024,-1.4386,3.2823
"8475164",2024,7.0522,7.664
"8475166",2024,2.5172,0.9171
"8475167",2024,3.3284,-2.1097
"8475168",2024,-0.9008,-0.7862
"8475169",2024,3.9555,-2.7376
"8475170",2024,-1.1745,-1.725
"8475171",2024,0.4672,4.169
"8475172",2024,2.1741,-0.6051
"8475177",2024,0.9977,1.877
"8475179",2024,0.5168,1.5513
"8475181",2024,1.5846,-5.019
"8475184",2024,6.3067,2.7908
"8475188",2024,-2.2786,-2.1737
"8475191",2024,1.1614,-0.2735
"8475193",2024,0.4979,-0.0549
"8475197",2024,-5.561,-6.6026
"8475200",2024,0.78,4.7773
"8475208",2024,1.0426,4.7687
"8475218",2024,2.6907,1.5169
"8475220",2024,1.5609,5.9668
"8475225",2024,7.2954,0.1376
"8475231",2024,-3.2039,-1.2855
"8475233",2024,-3.8567,-6.0407
"8475235",2024,-5.943,-0.3981
"8475278",2024,-1.0965,-0.9778
"8475279",2024,-2.0731,-4.2973
"8475287",2024,3.5902,2.1954
"8475314",2024,6.1306,-0.2844
"8475324",2024,-5.9288,-1.594
"8475343",2024,-3.2593,-1.5793
"8475413",2024,0.3888,-0.454
"8475455",2024,1.423,-1.4265
"8475462",2024,1.9636,-0.3405
"8475690",2024,-1.7468,0.6389
"8475692",2024,-1.4079,-0.6216
"8475714",2024,-0.4877,0.4891
"8475718",2024,-3.5972,0.3925
"8475722",2024,0.1364,-0.0916
"8475726",2024,7.3419,0.4747
"8475744",2024,-2.7472,-3.9616
"8475745",2024,-4.6465,-7.1221
"8475750",2024,-4.3773,2.7049
"8475752",2024,-0.7852,2.9601
"8475753",2024,1.2747,-2.2817
"8475754",2024,-0.8734,-4.5596
"8475755",2024,-2.7613,1.09
"8475760",2024,2.5625,-1.1157
"8475762",2024,-4.4541,-1.9092
"8475763",2024,2.2004,1.5247
"8475764",2024,-1.6372,1.2646
"8475765",2024,1.562,-4.7287
"8475766",2024,-2.4478,-2.4554
"8475768",2024,0.1461,4.9282
"8475780",2024,-1.7986,0.0356
"8475784",2024,2.759,-2.4354
"8475786",2024,6.1479,-0.3935
"8475790",2024,-4.4663,-4.7957
"8475791",2024,1.5538,0.6038
"8475793",2024,-1.5192,0.9613
"8475794",2024,2.3476,-6.8999
"8475795",2024,1.373,1.4461
"8475797",2024,-6.6914,-4.9174
"8475798",2024,-0.9345,-3.5124
"8475799",2024,7.0104,0.8327
"8475810",2024,2.0163,-1.801
"8475825",2024,-4.4724,-1.0304
"8475842",2024,1.2064,-0.3585
