"player_id","team_abbrev","gp_onice","cf_5v5","ca_5v5","gf_5v5","ga_5v5","ev_goals","ev_assists","pp_goals","pp_assists","pk_ga","pp_shots","pk_shots_against","pp_gf_onice","pk_ga_onice","xg_for_5v5","xg_against_5v5","pen_taken","pen_drawn","toi_5v5_sec","toi_pp_sec","toi_pk_sec","cf_pct_5v5","gf_per60_5v5","ga_per60_5v5","ev_points_per60","pp_points_per60","pk_ga_per60","pk_save_pct","pp_gf_onice_per60","pk_ga_onice_per60","xg_for_per60_5v5","xg_against_per60_5v5","toi_all_tracked_sec","pen_taken_per60","pen_drawn_per60","penalty_diff_per60"
"8467493","OTT",55,329,390,5,16,1,3,0,0,0,3,0,0,0,12.3983755543595,14.750604936271,15,9,23661,193,158,45.8,0.76,2.43,0.61,0,0,NA,0,0,1.886,2.244,24012,2.25,1.35,-0.9
"8467950","OTT",59,2637,2797,108,94,0,1,0,1,6,418,491,25,34,103.138514560764,109.476642756083,0,2,173652,15274,14596,48.5,2.24,1.95,0.02,0.24,1.48,0.9878,5.89,8.39,2.138,2.27,203522,0,0.04,0.04
"8467967","OTT",84,573,814,8,31,2,3,0,0,0,0,327,0,15,22.6311942165485,29.4918491480639,9,4,47856,904,8533,41.3,0.6,2.33,0.38,0,0,1,0,6.33,1.702,2.219,57293,0.57,0.25,-0.32
"8470599","TOR",5,53,60,2,4,1,1,0,0,0,7,11,0,0,1.80117684300058,1.94997639022768,1,0,3295,352,381,46.9,2.19,4.37,2.19,0,0,1,0,0,1.968,2.13,4028,0.89,0,-0.89
"8470602","OTT",100,1555,1770,57,74,4,11,4,10,2,370,458,23,29,58.9323704037233,73.7812168520177,45,28,106557,12073,10934,46.8,1.93,2.5,0.51,4.17,0.66,0.9956,6.86,9.55,1.991,2.493,129564,1.25,0.78,-0.47
"8470760","OTT",86,1306,1434,61,51,1,14,0,0,0,3,282,0,19,54.1820283810375,54.2511623452883,17,13,88122,1449,9524,47.7,2.49,2.08,0.61,0,0,1,0,7.18,2.213,2.216,99095,0.62,0.47,-0.15
"8471436","TOR",78,1139,1148,45,40,1,19,0,0,0,2,360,0,21,55.500338849728,49.7642658181139,9,7,72788,1246,10445,49.8,2.23,1.98,0.99,0,0,1,0,7.24,2.745,2.461,84479,0.38,0.3,-0.08
"8471676","OTT",81,1010,1038,44,41,13,15,5,5,3,332,3,21,0,37.4633280084818,42.5339675729047,12,26,63206,10372,919,49.3,2.51,2.34,1.59,3.47,11.75,0,7.29,0,2.134,2.423,74497,0.58,1.26,0.68
"8471768","OTT",96,936,1209,34,37,10,11,0,0,0,13,362,0,27,38.3456705376157,44.2579361890093,8,16,69464,2346,9660,43.6,1.76,1.92,1.09,0,0,1,0,10.06,1.987,2.294,81470,0.35,0.71,0.36
"8473463","TOR",88,1060,1115,49,47,9,11,4,6,1,311,325,26,20,49.9431145018316,53.0529904400464,13,17,66405,9134,9350,48.7,2.66,2.55,1.08,3.94,0.39,0.9969,10.25,7.7,2.708,2.876,84889,0.55,0.72,0.17
"8473544","OTT",100,1416,1232,60,50,12,23,3,8,3,377,10,22,1,55.2624160547857,51.6876094914041,15,20,83261,13172,1752,53.5,2.59,2.16,1.51,3.01,6.16,0.7,6.01,2.05,2.389,2.235,98185,0.55,0.73,0.18
"8474037","TOR",88,1196,1131,60,48,24,20,7,13,4,392,2,32,0,55.9149814452976,52.2422605088213,16,17,68775,10315,1443,51.4,3.14,2.51,2.3,6.98,9.98,-1,11.17,0,2.927,2.735,80533,0.72,0.76,0.04
"8474068","OTT",97,1367,1472,52,56,21,17,6,14,4,460,106,31,10,53.7411392856739,61.67805922759,21,16,90739,12746,4578,48.2,2.06,2.22,1.51,5.65,3.15,0.9623,8.76,7.86,2.132,2.447,108063,0.7,0.53,-0.17
"8474250","OTT",93,1133,1127,37,46,11,17,1,0,0,148,306,5,22,42.1161890660878,43.9733083790634,34,28,70528,7251,8619,50.1,1.89,2.35,1.43,0.5,0,1,2.48,9.19,2.15,2.245,86398,1.42,1.17,-0.25
"8474578","OTT",96,1818,1787,82,65,13,35,4,24,5,590,303,40,21,72.8455191601533,71.0727402556222,19,29,116664,16281,11457,50.4,2.53,2.01,1.48,6.19,1.57,0.9835,8.84,6.6,2.248,2.193,144402,0.47,0.72,0.25
"8474581","TOR",88,1637,1529,77,54,5,21,1,11,2,385,38,28,2,79.5302707591327,73.1808411451639,19,7,93788,11513,3539,51.7,2.96,2.07,1,3.75,2.03,0.9474,8.76,2.03,3.053,2.809,108840,0.63,0.23,-0.4
"8474697","OTT",72,850,895,23,28,1,2,0,0,0,0,80,0,11,33.4414174856502,34.7298947699601,33,20,54284,740,3615,48.7,1.53,1.86,0.2,0,0,1,0,10.95,2.218,2.303,58639,2.03,1.23,-0.8
"8474709","TOR",88,643,694,22,24,5,6,0,0,0,1,38,0,2,27.8878236455494,29.2257654973073,22,23,43869,1068,1948,48.1,1.81,1.97,0.9,0,0,1,0,3.7,2.289,2.398,46885,1.69,1.77,0.08
"8474884","OTT",93,1178,1175,65,41,18,23,12,13,4,479,3,35,0,45.559823473217,49.5736901563359,23,12,78978,12399,1074,50.1,2.96,1.87,1.87,7.26,13.41,-0.3333,10.16,0,2.077,2.26,92451,0.9,0.47,-0.43
"8475098","TOR",84,1165,1136,59,53,11,28,8,11,4,367,2,32,0,55.3520193797303,54.6059815167682,16,12,68181,9635,1534,50.6,3.12,2.8,2.06,7.1,9.39,-1,11.96,0,2.923,2.883,79350,0.73,0.54,-0.19
"8475172","TOR",88,1231,1207,51,55,17,22,12,6,3,372,6,31,0,57.943151563115,55.6623277528561,39,36,71211,9632,786,50.5,2.58,2.78,1.97,6.73,13.74,0.5,11.59,0,2.929,2.814,81629,1.72,1.59,-0.13
"8475180","ARI",48,473,568,16,27,4,6,1,0,1,64,15,2,2,19.3272275060299,25.3340452103876,11,9,31255,3361,984,45.4,1.84,3.11,1.15,1.07,3.66,0.9333,2.14,7.32,2.226,2.918,35600,1.11,0.91,-0.2
"8475227","OTT",91,1044,958,36,32,3,10,1,5,0,173,13,9,1,39.5828137873323,40.2428901646635,20,13,62975,8174,1679,52.1,2.06,1.83,0.74,2.64,0,1,3.96,2.14,2.263,2.301,72828,0.99,0.64,-0.35
"8475321","OTT",7,38,56,0,3,0,0,0,0,0,3,0,0,0,1.73567573499167,2.67534896009602,1,1,2973,269,78,40.4,0,3.63,0,0,0,NA,0,0,2.102,3.24,3320,1.08,1.08,0
"8475716","TOR",31,459,468,25,22,1,5,0,0,0,0,161,0,6,21.3207345744013,21.2909487352008,9,9,27536,367,4328,49.5,3.27,2.88,0.78,0,0,1,0,4.99,2.787,2.784,32231,1.01,1.01,0
"8475786","TOR",88,1257,1157,48,48,7,21,0,0,0,24,469,1,29,64.1063042176538,56.8135874171858,17,29,71519,1500,11341,52.1,2.42,2.42,1.41,0,0,1,2.4,9.21,3.227,2.86,84360,0.73,1.24,0.51
"8475883","TOR",72,3312,3370,151,129,0,1,0,0,5,575,620,49,34,160.54280397587,155.685170566081,3,9,201617,17300,19803,49.6,2.7,2.3,0.02,0,0.91,0.9919,10.2,6.18,2.867,2.78,238720,0.05,0.14,0.09
"8475913","OTT",90,1343,1151,61,43,18,21,6,8,5,463,7,31,1,53.5005631211097,48.7231882059714,20,27,81860,11833,1715,53.8,2.68,1.89,1.72,4.26,10.5,0.2857,9.43,2.1,2.353,2.143,95408,0.75,1.02,0.27
"8476288","OTT",96,1121,1152,47,43,13,17,2,2,1,163,18,8,2,47.4728496178868,48.0548324138508,12,22,69105,7755,1556,49.3,2.45,2.24,1.56,1.86,2.31,0.9444,3.71,4.63,2.473,2.503,78416,0.55,1.01,0.46
"8476419","OTT",101,1155,1299,50,43,16,20,0,0,0,48,362,0,26,46.5927547716419,49.475105710153,20,25,78049,4099,10086,47.1,2.31,1.98,1.66,0,0,1,0,9.28,2.149,2.282,92234,0.78,0.98,0.2
"8476853","TOR",82,1510,1474,57,75,3,16,2,6,2,152,355,10,22,71.5986001339043,70.7740631884662,9,12,86163,5978,10162,50.6,2.38,3.13,0.79,4.82,0.71,0.9944,6.02,7.79,2.991,2.957,102303,0.32,0.42,0.1
"8476879","OTT",98,1524,1820,51,76,2,12,0,1,0,107,533,4,29,57.8869333454641,71.9321463793749,11,6,107123,6593,13396,45.6,1.71,2.55,0.47,0.55,0,1,2.18,7.79,1.945,2.417,127112,0.31,0.17,-0.14
"8476941","TOR",73,1127,1012,51,43,1,6,1,0,1,70,33,4,2,51.4579121945426,46.8102323565399,20,11,62877,2027,2056,52.7,2.92,2.46,0.4,1.78,1.75,0.9697,7.1,3.5,2.946,2.68,66960,1.08,0.59,-0.49
"8477015","TOR",88,1106,1112,47,44,14,11,2,4,0,162,268,14,14,50.9047219857457,54.1833233234356,5,13,65344,5879,9925,49.9,2.59,2.42,1.38,3.67,0,1,8.57,5.08,2.804,2.985,81148,0.22,0.58,0.36
"8477939","TOR",87,1229,1093,44,42,12,22,9,17,2,362,0,30,0,62.0479258057894,54.1615125890239,17,7,68383,10321,903,52.9,2.32,2.21,1.79,9.07,7.97,NA,10.46,0,3.266,2.851,79607,0.77,0.32,-0.45
"8478483","TOR",83,1135,1153,57,49,16,23,4,18,4,358,7,30,0,54.3022874593153,55.0506349097705,18,21,68041,9657,1855,49.6,3.02,2.59,2.06,8.2,7.76,0.4286,11.18,0,2.873,2.913,79553,0.81,0.95,0.14
"8479318","TOR",88,1327,1239,55,49,34,13,8,13,2,378,0,30,0,68.1365336758317,60.6596638397896,6,23,75244,10925,1188,51.7,2.63,2.34,2.25,6.92,6.06,NA,9.89,0,3.26,2.902,87357,0.25,0.95,0.7
"8479458","TOR",86,1460,1522,58,74,2,18,1,10,4,296,258,25,15,71.408034514985,75.2627831023419,19,11,88697,8555,8474,49,2.35,3,0.81,4.63,1.7,0.9845,10.52,6.37,2.898,3.055,105726,0.65,0.37,-0.28
"8466148","CHI",77,875,920,32,33,14,10,3,5,1,174,206,9,17,38.9109237579978,38.7366769421496,5,12,59568,8039,6650,48.7,1.93,1.99,1.45,3.58,0.54,0.9951,4.03,9.2,2.352,2.341,74257,0.24,0.58,0.34
"8466285","CHI",84,1216,1263,60,45,3,7,2,3,2,174,12,10,2,57.8106649664114,55.0488765348564,12,11,78972,8387,1544,49.1,2.74,2.05,0.46,2.15,4.66,0.8333,4.29,4.66,2.635,2.509,88903,0.49,0.45,-0.04
"8469547","CHI",52,312,329,5,11,2,1,0,0,0,0,0,0,0,14.3686692938209,12.2339048286085,4,8,20696,162,29,48.7,0.87,1.91,0.52,0,0,NA,0,0,2.499,2.128,20887,0.69,1.38,0.69
"8470105","STL",84,556,712,22,29,6,8,0,0,0,1,222,0,11,22.9804025617195,31.2018186761416,24,15,46259,1213,7167,43.8,1.71,2.26,1.09,0,0,1,0,5.53,1.788,2.428,54639,1.58,0.99,-0.59
"8470151","STL",92,1391,1551,67,67,1,13,0,1,0,11,461,1,29,60.6969983292511,65.4163859402761,16,4,101169,2553,12878,47.3,2.38,2.38,0.5,1.41,0,1,1.41,8.11,2.16,2.328,116600,0.49,0.12,-0.37
"8470257","STL",86,933,1037,45,40,11,20,3,15,2,386,277,29,19,40.3468478063005,41.4382597249933,21,25,72974,10165,7376,47.4,2.22,1.97,1.53,6.37,0.98,0.9928,10.27,9.27,1.99,2.044,90515,0.84,0.99,0.15
"8470281","CHI",84,1468,1446,61,52,4,21,2,13,3,407,365,27,29,63.4219997018808,66.2602854773286,9,1,98185,11581,9356,50.4,2.24,1.91,0.92,4.66,1.15,0.9918,8.39,11.16,2.325,2.429,119122,0.27,0.03,-0.24
"8470607","CHI",83,1363,1361,53,51,1,18,2,12,5,321,284,23,12,57.8101192319882,58.8814358017989,14,7,84037,10372,8402,50,2.27,2.18,0.81,4.86,2.14,0.9824,7.98,5.14,2.476,2.522,102811,0.49,0.25,-0.24
"8470645","CHI",59,2701,2623,103,104,0,0,0,0,3,433,473,25,36,117.190652720747,113.422876668454,1,4,171570,14963,13756,50.7,2.16,2.18,0,0,0.79,0.9937,6.01,9.42,2.459,2.38,200289,0.02,0.07,0.05
"8470803","STL",79,532,662,24,26,8,7,0,0,0,0,236,0,16,20.9956001969404,27.4761594875599,12,10,44326,779,7439,44.6,1.95,2.11,1.22,0,0,1,0,7.74,1.705,2.232,52544,0.82,0.69,-0.13
"8471669","STL",73,908,888,45,29,14,13,5,8,1,325,177,23,10,39.4124931683182,37.1201908250805,19,6,63022,9164,5251,50.6,2.57,1.66,1.54,5.11,0.69,0.9944,9.04,6.86,2.251,2.12,77437,0.88,0.28,-0.6
"8471817","STL",91,606,710,27,23,7,6,0,0,0,0,0,0,0,24.780277113372,28.4153129726765,21,18,47276,942,252,46,2.06,1.75,0.99,0,0,NA,0,0,1.887,2.164,48470,1.56,1.34,-0.22
"8473534","STL",93,1043,1036,37,50,15,8,4,3,1,188,158,11,11,45.2406371782999,43.5786959167453,21,14,70767,8096,6197,50.2,1.88,2.54,1.17,3.11,0.58,0.9937,4.89,6.39,2.301,2.217,85060,0.89,0.59,-0.3
"8473573","CHI",68,861,887,43,37,14,17,4,4,2,247,94,19,5,38.9536502777482,41.607211911818,15,10,58098,6959,3221,49.3,2.66,2.29,1.92,4.14,2.24,0.9787,9.83,5.59,2.414,2.578,68278,0.79,0.53,-0.26
"8473604","CHI",76,1156,1076,47,42,12,21,6,11,6,320,166,22,17,49.9155361785088,51.3256339500658,15,16,70123,9090,4668,51.8,2.41,2.16,1.69,6.73,4.63,0.9639,8.71,13.11,2.563,2.635,83881,0.64,0.69,0.05
"8474031","STL",93,1311,1142,52,49,5,20,9,22,6,458,25,45,0,57.4511342501501,48.186141857761,23,4,87966,12370,3487,53.4,2.13,2.01,1.02,9.02,6.19,0.76,13.1,0,2.351,1.972,103823,0.8,0.14,-0.66
"8474102","STL",93,1049,1043,42,45,13,13,2,10,3,267,112,22,4,44.6700752996258,42.8606091947877,31,28,73711,10015,6005,50.1,2.05,2.2,1.27,4.31,1.8,0.9732,7.91,2.4,2.182,2.093,89731,1.24,1.12,-0.12
