"game_id","event_idx","situation_code","for_team_id","against_team_id","for_players","against_players","for_team_abbrev","against_team_abbrev"
"2016020001",6,"1551","10","9","8474037;8474581;8475098;8475883;8476941;8478483","8467950;8470760;8474068;8474884;8475913;8476879","TOR","OTT"
"2016020001",7,"1551","10","9","8471436;8474037;8474581;8475098;8475883;8478483","8467950;8470760;8474068;8474884;8475913;8476879","TOR","OTT"
"2016020001",8,"1551","10","9","8471436;8474037;8474581;8475098;8475883;8478483","8467950;8470760;8474068;8474884;8475913;8476879","TOR","OTT"
"2016020001",9,"1551","9","10","8467950;8470602;8471768;8475227;8475321;8476419","8471436;8475786;8475883;8477939;8479318;8479458","OTT","TOR"
"2016020001",10,"1551","9","10","8467950;8470602;8471768;8475227;8475321;8476419","8474709;8475883;8476853;8477015;8479318;8479458","OTT","TOR"
"2016020001",11,"1551","9","10","8467950;8470602;8471768;8475227;8475321;8476419","8474709;8475883;8476853;8477015;8479318;8479458","OTT","TOR"
"2016020001",15,"1551","9","10","8467493;8467950;8467967;8470760;8474578;8476288","8474709;8475180;8475716;8475883;8476853;8477015","OTT","TOR"
"2016020001",20,"1551","10","9","8470599;8473463;8474581;8475172;8475883;8476941","8467950;8471676;8473544;8474250;8474697;8475227","TOR","OTT"
"2016020001",21,"1551","10","9","8470599;8473463;8474581;8475172;8475883;8476941","8467950;8471676;8473544;8474250;8474697;8475227","TOR","OTT"
"2016020001",22,"1551","9","10","8467950;8470602;8471676;8474068;8474250;8476879","8474037;8474581;8475098;8475883;8476853;8478483","OTT","TOR"
"2016020001",23,"1551","9","10","8467950;8470760;8474068;8474578;8474884;8475913","8474037;8475098;8475716;8475883;8476853;8478483","OTT","TOR"
"2016020001",24,"1551","9","10","8467950;8470760;8471768;8474578;8474884;8476419","8471436;8474037;8475098;8475716;8475883;8478483","OTT","TOR"
"2016020001",37,"1551","10","9","8470599;8473463;8475172;8475716;8475883;8476853","8467950;8470760;8474068;8474578;8474884;8475913","TOR","OTT"
"2016020001",39,"1551","10","9","8474037;8474581;8475098;8475883;8478483;8479458","8467950;8470602;8471768;8475321;8476419;8476879","TOR","OTT"
"2016020001",41,"1551","10","9","8475786;8475883;8476853;8476941;8477939;8479318","8467950;8471676;8473544;8474250;8474697;8475227","TOR","OTT"
"2016020001",42,"1551","10","9","8475786;8475883;8476853;8476941;8477939;8479318","8467950;8471676;8473544;8474250;8474697;8475227","TOR","OTT"
"2016020001",44,"1551","10","9","8474581;8474709;8475180;8475883;8476853;8477015","8467493;8467950;8467967;8474697;8475227;8476288","TOR","OTT"
"2016020001",47,"1551","9","10","8467950;8470760;8474068;8474578;8474884;8475913","8474581;8475786;8475883;8477939;8479318;8479458","OTT","TOR"
"2016020001",51,"1551","9","10","8467493;8467950;8467967;8470602;8476288;8476879","8474037;8475098;8475883;8476853;8476941;8478483","OTT","TOR"
"2016020001",52,"1551","10","9","8474037;8475098;8475716;8475883;8476941;8478483","8467493;8467950;8467967;8470602;8476288;8476879","TOR","OTT"
"2016020001",55,"1551","10","9","8474581;8474709;8475180;8475716;8475883;8477015","8467950;8471768;8474697;8475227;8475321;8476419","TOR","OTT"
"2016020001",58,"1551","9","10","8467950;8470760;8471676;8473544;8474250;8474578","8474581;8474709;8475180;8475716;8475883;8477015","OTT","TOR"
"2016020001",59,"1551","9","10","8467950;8470760;8471676;8473544;8474250;8474578","8474581;8474709;8475180;8475716;8475883;8477015","OTT","TOR"
"2016020001",60,"1551","9","10","8467950;8470760;8471676;8473544;8474250;8474578","8474581;8474709;8475180;8475716;8475883;8477015","OTT","TOR"
"2016020001",63,"1551","10","9","8470599;8473463;8475172;8475883;8476853;8479458","8467950;8471768;8474697;8475227;8475321;8476419","TOR","OTT"
"2016020001",64,"1551","9","10","8467950;8471768;8474697;8475227;8475321;8476419","8470599;8473463;8475172;8475883;8476853;8479458","OTT","TOR"
"2016020001",67,"1551","10","9","8475716;8475786;8475883;8476853;8477939;8479318","8467950;8470760;8473544;8474250;8475913;8476879","TOR","OTT"
"2016020001",68,"1551","10","9","8474037;8474581;8475098;8475883;8478483;8479458","8467950;8470760;8471676;8473544;8474250;8474578","TOR","OTT"
"2016020001",69,"1551","9","10","8467950;8470760;8471676;8473544;8474250;8474578","8474037;8474581;8475098;8475883;8478483;8479458","OTT","TOR"
"2016020001",70,"1551","9","10","8467950;8470760;8471676;8473544;8474578;8476288","8474037;8474581;8475098;8475883;8478483;8479458","OTT","TOR"
"2016020001",76,"1551","10","9","8470599;8473463;8475172;8475883;8476853;8479458","8467950;8470602;8471768;8475321;8476419;8476879","TOR","OTT"
"2016020001",78,"1551","10","9","8475716;8475786;8475883;8476941;8477939;8479318","8467950;8470760;8474068;8474578;8474884;8475913","TOR","OTT"
"2016020001",83,"1551","10","9","8474037;8475098;8475716;8475883;8476941;8478483","8467950;8470602;8471676;8473544;8474250;8476879","TOR","OTT"
