"player_id","gp_onice","shots_5v5","ga_5v5","shots_pk","ga_pk","xg_faced","sv_pct_5v5","sv_pct_pk","actual_ga_tracked","gsax"
"8467950",59,2011,94,355,34,113.739044349524,0.9533,0.9042,128,-14.26
"8475883",72,2540,129,464,34,160.2521509176,0.9492,0.9267,163,-2.75
"8470645",59,1917,104,359,36,116.475687830185,0.9457,0.8997,140,-23.52
"8474596",72,2129,110,405,31,120.818297365622,0.9483,0.9235,141,-20.18
"8475660",86,2805,143,524,43,182.574490568659,0.949,0.9179,186,-3.43
"8470880",53,1517,87,343,32,88.5835175769171,0.9426,0.9067,119,-30.42
"8474889",71,2144,119,420,33,145.554298879928,0.9445,0.9214,152,-6.45
"8471734",17,503,25,90,8,32.8300105520757,0.9503,0.9111,33,-0.17
"8473553",13,251,23,34,1,14.9689269490191,0.9084,0.9706,24,-9.03
"8475215",59,2030,109,386,32,108.86730598635,0.9463,0.9171,141,-32.13
"8471219",19,609,36,105,12,36.1110114292242,0.9409,0.8857,48,-11.89
"8470860",28,924,54,229,14,59.56977685733,0.9416,0.9389,68,-8.43
"8468685",69,2327,130,338,30,140.295430976956,0.9441,0.9112,160,-19.7
"8470594",53,1715,105,334,33,107.835702245065,0.9388,0.9012,138,-30.16
"8474651",76,2351,108,366,35,139.908370499092,0.9541,0.9044,143,-3.09
"8475683",68,2185,103,403,33,144.166015697934,0.9529,0.9181,136,8.17
"8471695",71,1994,110,400,33,113.199610269745,0.9448,0.9175,143,-29.8
"8471750",39,1139,61,236,21,67.7095129323425,0.9464,0.911,82,-14.29
"8475852",50,1568,95,283,31,97.5195082196733,0.9394,0.8905,126,-28.48
"8466141",40,1228,80,227,13,75.8269827158656,0.9349,0.9427,93,-17.17
"8471239",60,1885,109,368,34,120.813911945675,0.9422,0.9076,143,-22.19
"8471227",70,2199,109,378,30,110.151645108825,0.9504,0.9206,139,-28.85
"8476945",56,1627,100,354,36,98.4329633004963,0.9385,0.8983,136,-37.57
"8470320",61,2008,126,250,21,126.024027453386,0.9373,0.916,147,-20.98
"8476434",68,2012,93,472,35,119.478613018466,0.9538,0.9258,128,-8.52
"8474550",37,960,61,197,21,59.6310540732229,0.9365,0.8934,82,-22.37
"8471469",83,2575,132,447,40,146.199023361085,0.9487,0.9105,172,-25.8
"8473607",28,668,46,99,13,39.502279597742,0.9311,0.8687,59,-19.5
"8471418",16,425,29,86,5,28.8458950163331,0.9318,0.9419,34,-5.15
"8476883",50,1529,86,312,26,87.1365784751251,0.9438,0.9167,112,-24.86
"8473541",43,1232,64,288,22,68.0224054932478,0.9481,0.9236,86,-17.98
"8471306",51,1699,93,244,21,110.197773234453,0.9453,0.9139,114,-3.8
"8474636",28,703,45,152,18,42.1930309853051,0.936,0.8816,63,-20.81
"8475622",29,715,40,154,12,44.3416595406015,0.9441,0.9221,52,-7.66
"8474152",32,942,45,132,12,60.4817073841114,0.9522,0.9091,57,3.48
"8476992",4,103,9,20,4,6.44966555078281,0.9126,0.8,13,-6.55
"8473575",24,755,56,161,18,45.53683362226,0.9258,0.8882,74,-28.46
"8470140",59,1783,93,293,41,118.040234471322,0.9478,0.8601,134,-15.96
"8473461",58,1687,101,321,33,104.974822227261,0.9401,0.8972,134,-29.03
"8469608",55,2118,109,374,33,129.870518363663,0.9485,0.9118,142,-12.13
"8473434",37,1111,65,223,20,69.304625292134,0.9415,0.9103,85,-15.7
"8468011",54,1897,104,305,35,117.242688743223,0.9452,0.8852,139,-21.76
"8475361",7,162,12,26,3,10.0851481255377,0.9259,0.8846,15,-4.91
"8475663",19,624,33,67,9,39.0486708596,0.9471,0.8657,42,-2.95
"8474593",25,731,43,151,15,47.8479057442746,0.9412,0.9007,58,-10.15
"8477293",29,876,42,148,18,55.2079609789071,0.9521,0.8784,60,-4.79
"8475717",50,1614,103,294,35,89.6076642677072,0.9362,0.881,138,-48.39
"8477202",6,100,10,15,4,7.16900083329529,0.9,0.7333,14,-6.83
"8477180",20,640,23,79,8,37.6559814015054,0.9641,0.8987,31,6.66
"8475831",25,614,27,175,14,37.0677125640796,0.956,0.92,41,-3.93
