"game_id","event_idx","situation_code","for_team_id","against_team_id","for_players","against_players","for_team_abbrev","against_team_abbrev"
"2019030215",4,"1551","4","2","8473512;8474027;8474161;8476461;8477462;8479394","8472382;8473504;8473575;8474709;8475181;8475231","PHI","NYI"
"2019030215",5,"1551","4","2","8471702;8473512;8474161;8476461;8478500;8479394","8473504;8473575;8474709;8475181;8475231;8476429","PHI","NYI"
"2019030215",6,"1551","2","4","8473575;8474586;8475314;8476429;8478038;8478445","8471702;8474037;8476872;8478439;8478500;8479394","NYI","PHI"
"2019030215",7,"1551","2","4","8473575;8474586;8475314;8476429;8478038;8478445","8471702;8474037;8476872;8478439;8478500;8479394","NYI","PHI"
"2019030215",11,"1551","4","2","8470775;8474027;8474683;8477462;8477979;8479394","8473463;8473544;8473575;8476419;8476917;8477506","PHI","NYI"
"2019030215",14,"1551","4","2","8475752;8475763;8477948;8479026;8479394;8480797","8472382;8473575;8474573;8475754;8477506;8478463","PHI","NYI"
"2019030215",17,"1551","4","2","8475752;8475763;8477948;8479026;8479394;8480797","8472382;8473575;8474573;8475754;8477506;8478463","PHI","NYI"
"2019030215",18,"1551","4","2","8475752;8475763;8477948;8479026;8479394;8480797","8472382;8473575;8474573;8475754;8477506;8478463","PHI","NYI"
"2019030215",22,"1551","2","4","8473575;8474586;8475314;8476429;8477506;8478445","8473512;8474161;8476461;8477948;8479026;8479394","NYI","PHI"
"2019030215",23,"1551","4","2","8473512;8476461;8477462;8478439;8479026;8479394","8473575;8474586;8475314;8476429;8477506;8478445","PHI","NYI"
"2019030215",28,"1551","4","2","8474027;8474037;8476872;8477462;8478439;8479394","8472382;8473463;8473544;8473575;8475181;8476419","PHI","NYI"
"2019030215",32,"1551","2","4","8473575;8474573;8475754;8476429;8478038;8478463","8471702;8475752;8475763;8478500;8479394;8480797","NYI","PHI"
"2019030215",36,"1551","2","4","8473504;8473575;8474709;8475231;8476917;8477506","8470775;8474027;8474683;8477462;8477979;8479394","NYI","PHI"
"2019030215",42,"1551","2","4","8472382;8473575;8474586;8475181;8475314;8478445","8473512;8474161;8476461;8477948;8479026;8479394","NYI","PHI"
