"player_id","season","shot_vol_off_per60","shot_vol_def_per60"
"8448208",2018,0.0221,0.9403
"8464989",2018,-5.7074,-2.6919
"8465009",2018,-1.0778,-0.0103
"8466138",2018,2.5475,1.9534
"8466139",2018,1.273,1.3444
"8466251",2018,-0.0243,-2.0008
"8467370",2018,-4.2171,-0.0826
"8467400",2018,1.5759,-2.3255
"8467407",2018,2.8847,-0.4688
"8467875",2018,4.4061,4.2635
"8467876",2018,0.0123,3.9707
"8467967",2018,-3.4797,0.0536
"8468001",2018,-0.5747,1.5578
"8468083",2018,-1.5101,0.3014
"8468085",2018,-1.7726,-3.6887
"8468208",2018,-2.5401,2.5574
"8468309",2018,1.4207,0.8131
"8468483",2018,0.2286,0.1801
"8468486",2018,1.77,1.9934
"8468493",2018,-3.75,-4.0929
"8468498",2018,-4.138,-2.6343
"8468508",2018,4.5406,2.0346
"8468509",2018,-1.7809,2.4856
"8468535",2018,-1.4565,-3.7098
"8468542",2018,0.5147,-1.2187
"8468575",2018,0.6854,0.8344
"8468611",2018,-0.0781,-0.339
"8468674",2018,-0.8532,-3.3669
"8469455",2018,4.6798,0.3599
"8469459",2018,-5.1393,2.3521
"8469465",2018,-1.5908,2.1528
"8469466",2018,0.0273,0.1528
"8469500",2018,-2.6382,-3.0647
"8469501",2018,-1.5733,-0.4305
"8469506",2018,7.0044,3.1425
"8469521",2018,-0.8189,-4.087
"8469544",2018,3.8825,-0.3489
"8469598",2018,-3.697,-3.549
"8469619",2018,-3.3694,-6.8904
"8469638",2018,4.0217,0.6184
"8469639",2018,-2.1992,0.9351
"8469665",2018,-1.5464,1.5519
"8470041",2018,4.9043,-1.9864
"8470047",2018,-2.7992,-3.1195
"8470105",2018,-0.7487,-1.8911
"8470110",2018,-0.3065,-5.5787
"8470144",2018,-0.0844,2.9995
"8470151",2018,-3.7528,-0.3057
"8470162",2018,1.5229,1.8004
"8470187",2018,-0.6973,-1.3444
"8470257",2018,1.4875,2.753
"8470281",2018,2.7386,-2.63
"8470318",2018,-2.5297,1.1936
"8470324",2018,-4.6664,-1.386
"8470358",2018,-0.1798,1.8507
"8470543",2018,-2.9252,2.6194
"8470595",2018,2.9671,-1.8258
"8470598",2018,-1.8609,0.3345
"8470600",2018,1.906,-0.6511
"8470601",2018,-3.5586,0.749
"8470602",2018,-3.6951,-4.0009
"8470604",2018,-1.3993,-1.3447
"8470606",2018,1.7465,1.6609
"8470607",2018,1.9897,-3.5574
"8470609",2018,-1.3521,-0.9099
"8470610",2018,1.5399,-2.1036
"8470611",2018,2.8938,-1.0115
"8470612",2018,2.3886,2.9182
"8470613",2018,7.2063,1.7003
"8470616",2018,-0.96,-2.2919
"8470619",2018,0.6664,1.8808
"8470621",2018,-1.4215,-2.9238
"8470622",2018,-1.5196,-1.5851
"8470626",2018,3.3106,-0.5623
"8470638",2018,5.354,3.1409
"8470642",2018,6.6134,-0.6195
"8470655",2018,4.0688,-1.2694
"8470724",2018,-2.5584,-1.1224
"8470740",2018,-0.0588,1.6743
"8470755",2018,-1.2526,-1.6971
"8470760",2018,-2.8859,-2.6362
"8470775",2018,-5.3436,-0.6519
"8470794",2018,3.7734,-1.1442
"8470803",2018,-2.2103,-4.5172
"8470828",2018,-3.857,1.7421
"8470834",2018,0.1322,-0.0649
"8470852",2018,-0.2629,1.7602
"8470854",2018,0.771,-0.9955
"8470966",2018,4.1708,1.5954
"8471214",2018,7.3764,0.644
"8471215",2018,2.2749,0.8181
"8471217",2018,0.4517,2.4829
"8471218",2018,0.6247,-0.0883
"8471226",2018,-0.8302,1.4299
"8471228",2018,4.5163,1.47
"8471233",2018,-2.7506,-0.0793
"8471242",2018,-2.9247,-2.5368
"8471260",2018,1.0243,0.5447
"8471262",2018,0.3719,-2.8454
"8471266",2018,-4.4259,-0.008
"8471273",2018,-1.523,-2.5661
"8471274",2018,-1.2007,-3.9482
"8471276",2018,3.5311,0.269
"8471284",2018,0.2881,0.0529
"8471296",2018,-6.7972,-2.9063
"8471303",2018,-1.0035,-5.0326
"8471338",2018,-1.9894,1.526
"8471339",2018,5.0787,0.6257
"8471346",2018,-2.6845,-2.1337
"8471392",2018,-2.2092,-4.8668
"8471426",2018,-0.9301,-1.755
"8471436",2018,-1.2618,-1.2213
"8471476",2018,-1.5052,0.0287
"8471490",2018,-0.2175,0.847
