"player_id","season","off_rapm_raw","def_rapm_raw","toi_5v5_sec","own_cf_per60","own_ca_per60","off_rapm_per60","def_rapm_per60"
"8467950",2020,-0.000942192905176599,-0.000251842494224785,86987,55.2496350029315,59.8434248795797,-0.0520558141133587,-0.0150711173846269
"8468493",2020,0.000448246510488893,-0.000142455696237193,63548,51.6648832378674,58.2929439164096,0.0231586036261902,-0.00830416191132781
"8477015",2020,-0.000221425788579535,-6.57776670836898e-05,64713,54.0169672245144,57.9110843261787,-0.011960749564363,-0.00380925602526287
"8478400",2020,0.00063667645192866,0.000588153399110993,46754,56.9790820036788,58.1340633956453,0.0362772397642544,0.0341917469902827
"8480073",2020,5.80971725388932e-06,-0.000274783495071336,22861,55.5881195048336,60.3123222956126,0.000322951256998493,-0.0165728307162573
"8480801",2020,0.0014862042828344,1.04221683876677e-05,63908,63.3160167741128,58.9785316392314,0.0941005353017008,0.000614684188001457
"8471676",2020,-0.000442402125985453,-0.00017850171147633,15749,61.7182043304337,53.2605244777446,-0.0273042648077885,-0.0095070947734044
"8476919",2020,-0.000377575156224305,-1.1319352365235e-05,57092,53.2193652350592,58.7683037903734,-0.0200943101427858,-0.000665219138510412
"8477407",2020,0.00114332703554523,-0.000460839632420355,48849,56.4515138487994,61.6839648713382,0.0645425419807881,-0.0284264156975376
"8478469",2020,0.00105317863817644,0.000213497957621141,89808,59.0459647247461,57.6028861571352,0.0621859487186222,0.0122980985476314
"8479458",2020,-0.00141031583248572,0.000702616195712802,63920,53.3354192740926,66.1201501877347,-0.075219786234517,0.0464570883848652
"8474162",2020,-0.000149528703479233,-0.000574683491283024,57104,62.9167834127206,54.7842532922387,-0.00940786505078783,-0.0314836059493173
"8475197",2020,-0.000880610645469172,-0.000434436526218396,76225,63.7113807805838,55.6352902591013,-0.0561049201529221,-0.0241700022353161
"8475883",2020,0.000151395267018589,0.00111372008882355,147147,60.4782972129911,55.4384391119085,0.00915612795539037,0.0617429033319539
"8477512",2020,-0.00107290066853351,0.000901673363258029,29304,49.6314496314496,57.985257985258,-0.0532496154898693,0.052283762586952
"8478857",2020,-0.000598250032765708,-0.00016539746626856,20867,51.7563617194613,58.8297311544544,-0.0309632450945016,-0.00973028847420731
"8481624",2020,-0.00101799730062989,2.95727349735901e-06,30585,63.9136831780284,55.5566454144188,-0.0650639569485472,0.000164296195086233
"8474697",2020,-0.000660591287414823,1.90849965661211e-05,47675,49.6864184583115,63.6560041950708,-0.0328224151364076,0.00121487462147591
"8476331",2020,4.28525404566848e-06,9.3684514013541e-05,58010,59.7000517152215,54.7974487157387,0.00025582988813927,0.00513367235211591
"8475166",2020,0.000393191730871575,-0.000719738173313628,59305,61.2494730629795,53.1759548098811,0.0240827863286048,-0.0382727645790719
