season,game_type,team_id,team_full,gp,wins,losses,ot_losses,ties,points,point_pct,wins_regulation,wins_regulation_ot,wins_shootout,goals_for,goals_against,gf_per_game,ga_per_game,shots_for_per_game,shots_against_per_game,pp_pct,pp_net_pct,pk_pct,pk_net_pct,fo_win_pct,shutouts
2018,2,21,Colorado Avalanche,82,43,30,9,NA,95,0.57926,35,41,2,255,236,3.10975,2.87804,29.65853,33.30487,0.219594,0.175675,0.832714,0.858736,0.442212,5
2018,2,19,St. Louis Blues,82,44,32,6,NA,94,0.57317,33,41,3,223,222,2.71951,2.70731,32.64634,29.7317,0.154471,0.117886,0.796537,0.818181,0.506002,4
2018,2,25,Dallas Stars,82,42,32,8,NA,92,0.56097,33,38,4,231,222,2.81707,2.70731,31.21951,29.84146,0.192622,0.151639,0.80783,0.83274,0.525077,6
2018,2,20,Calgary Flames,82,37,35,10,NA,84,0.51219,28,35,2,216,243,2.63414,2.96341,33.64634,31.14634,0.159851,0.133828,0.817844,0.843866,0.49367,3
2018,2,12,Carolina Hurricanes,82,36,35,11,NA,83,0.50609,30,33,3,225,253,2.7439,3.08536,33.90243,28.86585,0.1841,0.158995,0.77487,0.790575,0.540641,2
2018,2,2,New York Islanders,82,35,37,10,NA,80,0.4878,25,32,3,261,293,3.18292,3.57317,31.36585,35.58536,0.232,0.188,0.731915,0.753191,0.488717,2
2018,2,22,Edmonton Oilers,82,36,40,6,NA,78,0.4756,24,31,5,229,262,2.79268,3.19512,33.41463,32.12195,0.147619,0.123809,0.767347,0.812244,0.486882,1
2018,2,3,New York Rangers,82,34,39,9,NA,77,0.46951,24,31,3,228,263,2.78048,3.20731,30.95121,35.34146,0.211618,0.190871,0.813766,0.834008,0.492765,3
2018,2,16,Chicago Blackhawks,82,33,39,10,NA,76,0.46341,26,32,1,228,254,2.78048,3.09756,34.06097,32.89024,0.159851,0.133828,0.79149,0.812765,0.492528,2
2018,2,17,Detroit Red Wings,82,30,39,13,NA,73,0.44512,22,25,5,212,254,2.58536,3.09756,30.36585,31.86585,0.175213,0.153846,0.775194,0.810077,0.48852,4
2018,2,23,Vancouver Canucks,82,31,40,11,NA,73,0.44512,25,31,0,218,259,2.65853,3.15853,30.04878,32.20731,0.214574,0.174089,0.782609,0.807971,0.495205,4
2018,2,8,Montréal Canadiens,82,29,40,13,NA,71,0.43292,24,27,2,207,258,2.52439,3.14634,32.76829,32.31707,0.212244,0.187755,0.741445,0.76806,0.475481,4
2018,2,53,Arizona Coyotes,82,29,41,12,NA,70,0.42682,20,27,2,206,251,2.51219,3.06097,29.87804,32.21951,0.168724,0.127572,0.8,0.808888,0.477397,5
2018,2,9,Ottawa Senators,82,28,43,11,NA,67,0.40853,18,26,2,219,284,2.67073,3.46341,30.67073,33.07317,0.165991,0.1417,0.761703,0.778723,0.502918,2
2018,2,7,Buffalo Sabres,82,25,45,12,NA,62,0.37804,19,24,1,198,278,2.41463,3.39024,31.18292,32.69512,0.190661,0.15175,0.778724,0.817021,0.515323,3
