season,game_type,player_id,player_name,last_name,team_abbrev,position,shoots,gp,goals,assists,points,points_per_game,plus_minus,pim,shots,shooting_pct,toi_per_game,ev_goals,ev_points,pp_goals,pp_points,sh_goals,sh_points,ot_goals,gw_goals,fo_win_pct
2020,2,8473604,Jonathan Toews,Toews,CHI,C,L,70,18,42,60,0.85714,-2,48,172,0.10465,1186.6142,16,51,1,8,1,1,3,3,0.57295
2020,2,8477939,William Nylander,Nylander,TOR,R,R,68,31,28,59,0.86764,-2,12,197,0.15736,1092.5147,22,42,9,17,0,0,1,7,0.5
2020,2,8474884,Mike Hoffman,Hoffman,FLA,C,L,69,29,30,59,0.85507,-5,28,214,0.13551,1010.2608,18,38,11,21,0,0,0,3,0.46666
2020,2,8476461,Sean Couturier,Couturier,PHI,C,L,69,22,37,59,0.85507,21,30,185,0.11891,1189.8985,18,46,4,13,0,0,1,4,0.59625
2020,2,8476458,Ryan Strome,Strome,NYR,C,R,70,18,41,59,0.84285,21,48,154,0.11688,1175.1714,15,41,3,17,0,1,0,3,0.47509
2020,2,8475170,Brayden Schenn,Schenn,STL,C,L,71,25,33,58,0.8169,3,44,138,0.18115,1107.507,15,37,10,21,0,0,0,4,0.49019
2020,2,8477940,Nikolaj Ehlers,Ehlers,WPG,L,L,71,25,33,58,0.8169,14,30,203,0.12315,991.4084,21,52,3,5,1,1,0,5,0
2020,2,8476346,Johnny Gaudreau,Gaudreau,CGY,L,L,70,18,40,58,0.82857,-10,12,209,0.08612,1127.4,12,40,6,18,0,0,0,2,0.25
2020,2,8475768,Jaden Schwartz,Schwartz,STL,L,L,71,22,35,57,0.80281,3,18,162,0.1358,1090.7323,13,37,9,20,0,0,1,4,0.45
2020,2,8470638,Patrice Bergeron,Bergeron,BOS,C,R,61,31,25,56,0.91803,23,28,203,0.1527,1123.5409,19,35,11,20,1,1,1,5,0.57894
2020,2,8475810,Bryan Rust,Rust,PIT,R,R,55,27,29,56,1.01818,14,30,151,0.1788,1185.909,18,37,8,17,1,2,2,4,0.2
2020,2,8474161,Jakub Voracek,Voracek,PHI,R,L,69,12,44,56,0.81159,14,31,132,0.0909,1022.6376,8,39,4,17,0,0,1,3,0.35
2020,2,8475167,Victor Hedman,Hedman,TBL,D,L,66,11,44,55,0.83333,27,31,155,0.07096,1443.5606,7,33,4,22,0,0,0,3,NA
2020,2,8477496,Elias Lindholm,Lindholm,CGY,C,R,70,29,25,54,0.77142,-8,22,169,0.17159,1183.2857,21,35,8,19,0,0,1,7,0.49313
2020,2,8475191,Reilly Smith,Smith,VGK,R,L,71,27,27,54,0.76056,17,20,169,0.15976,1074.7323,22,45,3,5,2,4,0,6,0.25
2020,2,8475754,Brock Nelson,Nelson,NYI,C,L,68,26,28,54,0.79411,6,32,175,0.14857,1131.5882,22,47,4,7,0,0,3,5,0.51767
2020,2,8477942,Kevin Fiala,Fiala,MIN,L,L,64,23,31,54,0.84375,-1,42,175,0.13142,924.0468,14,36,9,18,0,0,1,4,0.22222
2020,2,8473563,Nicklas Backstrom,Backstrom,WSH,C,L,61,12,42,54,0.88524,-1,14,132,0.0909,1141.4426,10,36,2,18,0,0,0,0,0.49236
2020,2,8477500,Bo Horvat,Horvat,VAN,C,L,69,22,31,53,0.76811,-15,21,178,0.12359,1183.913,10,37,12,16,0,0,0,2,0.57316
2020,2,8473512,Claude Giroux,Giroux,PHI,R,R,69,21,32,53,0.76811,7,28,197,0.10659,1139.0869,13,31,7,20,1,2,0,6,0.59038
2020,2,8477946,Dylan Larkin,Larkin,DET,C,L,71,19,34,53,0.74647,-21,39,223,0.0852,1274.9436,14,39,5,14,0,0,0,0,0.52422
2020,2,8477950,Tony DeAngelo,DeAngelo,NYR,D,R,68,15,38,53,0.77941,12,47,149,0.10067,1157.2352,12,34,3,19,0,0,2,3,NA
2020,2,8480800,Quinn Hughes,Hughes,VAN,D,L,68,8,45,53,0.77941,-10,22,126,0.06349,1313.0735,5,28,3,25,0,0,1,2,NA
2020,2,8477944,Jakub Vrana,Vrana,WSH,L,L,69,25,27,52,0.75362,3,18,187,0.13368,892.942,24,40,1,12,0,0,1,6,0.54545
2020,2,8475744,Evgeny Kuznetsov,Kuznetsov,WSH,C,L,63,19,33,52,0.82539,-2,40,129,0.14728,1070.5079,13,40,6,12,0,0,0,0,0.43337
2020,2,8474565,Alex Pietrangelo,Pietrangelo,STL,D,R,70,16,36,52,0.74285,11,20,225,0.07111,1451,10,29,6,22,0,1,0,3,NA
2020,2,8475791,Taylor Hall,Hall,"NJD,ARI",L,L,65,16,36,52,0.8,-14,34,232,0.06896,1150.4307,12,34,4,18,0,0,0,1,0.39215
2020,2,8477933,Sam Reinhart,Reinhart,BUF,C,R,69,22,28,50,0.72463,-15,20,144,0.15277,1237.7101,17,38,5,12,0,0,0,2,0.35714
2020,2,8475794,Tyler Seguin,Seguin,DAL,C,R,69,17,33,50,0.72463,-2,22,245,0.06938,1148.9565,14,35,3,15,0,0,3,6,0.58162
2020,2,8480069,Cale Makar,Makar,COL,D,R,57,12,38,50,0.87719,12,12,121,0.09917,1260.6315,8,31,4,19,0,0,0,4,NA
2020,2,8471698,T.J. Oshie,Oshie,WSH,R,R,69,26,23,49,0.71014,4,26,133,0.19548,1097.6811,16,37,10,12,0,0,1,4,0.5
2020,2,8473986,Alex Killorn,Killorn,TBL,L,L,68,26,23,49,0.72058,19,20,130,0.2,1075.5147,18,36,8,13,0,0,0,7,0.26315
2020,2,8478414,Timo Meier,Meier,SJS,R,L,70,22,27,49,0.7,-22,42,199,0.11055,1036.9714,20,40,2,9,0,0,0,2,0.32432
2020,2,8479400,Pierre-Luc Dubois,Dubois,CBJ,C,L,70,18,31,49,0.7,-2,49,158,0.11392,1075.9142,17,39,1,10,0,0,2,4,0.44596
2020,2,8476792,Torey Krug,Krug,BOS,D,L,61,9,40,49,0.80327,-4,33,144,0.0625,1229.2459,7,21,2,28,0,0,2,4,NA
2020,2,8477497,Sean Monahan,Monahan,CGY,C,L,70,22,26,48,0.68571,-16,25,166,0.13253,1086.1,14,32,8,16,0,0,1,5,0.52586
2020,2,8476887,Filip Forsberg,Forsberg,NSH,L,R,63,21,27,48,0.7619,-7,29,198,0.10606,1041.0317,14,34,7,14,0,0,0,2,0.33333
2020,2,8477479,Tyler Bertuzzi,Bertuzzi,DET,L,L,71,21,27,48,0.67605,-23,40,129,0.16279,1158.8591,18,34,3,14,0,0,0,1,0.66666
2020,2,8470600,Ryan Suter,Suter,MIN,D,L,69,8,40,48,0.69565,-6,12,111,0.07207,1478.3913,6,30,2,18,0,0,0,2,NA
2020,2,8475169,Evander Kane,Kane,SJS,L,L,64,26,21,47,0.73437,-12,122,216,0.12037,1172.3125,10,27,14,18,2,2,0,6,0.52736
2020,2,8474149,Evgenii Dadonov,Dadonov,FLA,L,L,69,25,22,47,0.68115,-7,10,167,0.1497,1026.3188,14,30,11,17,0,0,0,2,NA
2020,2,8476539,Jonathan Marchessault,Marchessault,VGK,R,R,66,22,25,47,0.71212,6,28,235,0.09361,1036.9545,16,35,6,12,0,0,1,3,0.42647
2020,2,8470595,Eric Staal,Staal,MIN,C,L,66,19,28,47,0.71212,-9,28,113,0.16814,1028.0757,14,33,5,14,0,0,1,5,0.49549
2020,2,8471675,Sidney Crosby,Crosby,PIT,C,L,41,16,31,47,1.14634,-8,15,109,0.14678,1216.0975,12,30,4,17,0,0,2,4,0.5563
2020,2,8476479,Phillip Danault,Danault,MTL,C,L,71,13,34,47,0.66197,18,32,131,0.09923,1130.6478,12,43,1,4,0,0,0,1,0.54491
2020,2,8477330,Dominik Kubalik,Kubalik,CHI,L,L,68,30,16,46,0.67647,2,16,157,0.19108,862.4705,26,38,4,8,0,0,0,3,0.31578
2020,2,8470610,Zach Parise,Parise,MIN,L,L,69,25,21,46,0.66666,-11,8,155,0.16129,1031.8115,12,27,12,18,1,1,0,4,0.53246
2020,2,8477402,Pavel Buchnevich,Buchnevich,NYR,L,L,68,16,30,46,0.67647,2,24,148,0.1081,1015.7794,12,37,4,9,0,0,0,1,0.17391
2020,2,8476448,William Karlsson,Karlsson,VGK,C,L,63,15,31,46,0.73015,11,16,138,0.10869,1131.9523,11,33,2,8,2,5,0,1,0.51902
2020,2,8477447,Shea Theodore,Theodore,VGK,D,L,71,13,33,46,0.64788,12,25,219,0.05936,1334.4788,11,29,1,16,1,1,2,4,NA
2020,2,8475151,Kyle Palmieri,Palmieri,NJD,C,R,65,25,20,45,0.6923,-4,41,155,0.16129,1026.6307,14,27,11,18,0,0,1,3,0.32432
2020,2,8475184,Chris Kreider,Kreider,NYR,L,L,63,24,21,45,0.71428,13,58,156,0.15384,1034.9841,15,32,9,13,0,0,0,5,0.43089
2020,2,8476871,Tanner Pearson,Pearson,VAN,L,L,69,21,24,45,0.65217,-4,27,164,0.12804,990.7391,16,32,3,10,2,3,0,3,0.17647
2020,2,8477444,Andre Burakovsky,Burakovsky,COL,L,L,58,20,25,45,0.77586,11,22,103,0.19417,912.0344,18,34,2,11,0,0,1,6,0.35714
2020,2,8479337,Alex DeBrincat,DeBrincat,CHI,R,R,70,18,27,45,0.64285,-10,15,207,0.08695,1049.6285,8,29,10,16,0,0,1,4,0.35
2020,2,8474150,Mikael Backlund,Backlund,CGY,C,L,70,16,29,45,0.64285,3,26,157,0.10191,1076.7285,10,32,3,10,3,3,0,3,0.473
2020,2,8478444,Brock Boeser,Boeser,VAN,R,R,57,16,29,45,0.78947,4,14,169,0.09467,1114.3157,11,31,5,14,0,0,0,3,0.36666
2020,2,8470613,Brent Burns,Burns,SJS,D,R,70,12,33,45,0.64285,-22,34,225,0.05333,1524.6571,7,27,5,17,0,1,1,1,NA
2020,2,8477951,Nick Schmaltz,Schmaltz,ARI,C,R,70,11,34,45,0.64285,3,20,95,0.11578,932.1,9,32,2,13,0,0,0,2,0.42553
2020,2,8480145,Neal Pionk,Pionk,WPG,D,R,71,6,39,45,0.6338,10,32,177,0.033890000000000003,1402.5633,3,20,3,25,0,0,0,1,NA
2020,2,8471735,Keith Yandle,Yandle,FLA,D,L,69,5,40,45,0.65217,0,20,129,0.03875,1181.7971,3,24,2,21,0,0,0,0,0
2020,2,8475726,Tyler Toffoli,Toffoli,"LAK,VAN",C,R,68,24,20,44,0.64705,-1,20,203,0.11822,1010.9117,19,34,5,10,0,0,1,4,0.28571
2020,2,8476455,Gabriel Landeskog,Landeskog,COL,L,L,54,21,23,44,0.81481,-2,47,145,0.14482,1201.7592,15,29,6,15,0,0,0,4,0.56378
2020,2,8476880,Tom Wilson,Wilson,WSH,R,R,68,21,23,44,0.64705,-3,93,154,0.13636,1096.2941,15,35,5,7,1,2,1,5,0.31578
2020,2,8480801,Brady Tkachuk,Tkachuk,OTT,L,L,71,21,23,44,0.61971,-14,106,259,0.08108,1136.0563,19,36,2,8,0,0,1,3,0.46153
2020,2,8477503,Max Domi,Domi,MTL,C,L,71,17,27,44,0.61971,-3,35,179,0.09497,1025.845,16,33,1,11,0,0,2,3,0.48857
2020,2,8479343,Clayton Keller,Keller,ARI,R,L,70,17,27,44,0.62857,-6,28,184,0.09239,977.7142,15,29,2,15,0,0,0,2,0.38095
2020,2,8478519,Anthony Cirelli,Cirelli,TBL,C,L,68,16,28,44,0.64705,28,30,113,0.14159,1107.1617,14,37,1,5,1,2,1,3,0.47483
2020,2,8471724,Kris Letang,Letang,PIT,D,R,61,15,29,44,0.72131,0,38,177,0.08474,1543.5245,9,29,6,15,0,0,0,2,NA
2020,2,8477038,Nikita Gusev,Gusev,NJD,L,R,66,13,31,44,0.66666,-15,12,158,0.08227,881.5909,8,29,5,15,0,0,0,2,0.33333
2020,2,8474641,Adam Henrique,Henrique,ANA,C,L,71,26,17,43,0.60563,-2,22,169,0.15384,1012.0281,21,34,5,9,0,0,0,1,0.55053
2020,2,8475848,Brendan Gallagher,Gallagher,MTL,R,R,59,22,21,43,0.72881,9,29,226,0.09734,1014.6271,21,38,1,5,0,0,0,1,0.41379
2020,2,8475314,Anders Lee,Lee,NYI,L,L,68,20,23,43,0.63235,8,47,195,0.10256,1097.7794,18,36,2,7,0,0,1,6,0.45226
2020,2,8477404,Jake Guentzel,Guentzel,PIT,C,L,39,20,23,43,1.10256,11,14,127,0.15748,1237.8205,14,33,6,10,0,0,1,4,0.47826
2020,2,8480113,Alex Iafallo,Iafallo,LAK,L,L,70,17,26,43,0.61428,1,14,142,0.11971,1135.6571,11,34,6,9,0,0,2,3,0.47826
2020,2,8477015,Connor Brown,Brown,OTT,R,R,71,16,27,43,0.60563,-6,24,173,0.09248,1206.8873,13,37,3,4,0,2,0,1,0.42647
2020,2,8474573,Josh Bailey,Bailey,NYI,R,L,68,14,29,43,0.63235,-12,10,94,0.14893,1013.9117,11,33,2,9,1,1,0,2,0.5
2020,2,8471276,David Krejci,Krejci,BOS,C,R,61,13,30,43,0.70491,14,23,83,0.15662,1030.4262,10,29,3,14,0,0,1,3,0.50339
2020,2,8476419,Jean-Gabriel Pageau,Pageau,"OTT,NYI",C,R,67,26,16,42,0.62686,4,49,151,0.17218,1149.4179,18,26,5,10,3,6,1,5,0.53524
2020,2,8478109,Victor Olofsson,Olofsson,BUF,L,L,54,20,22,42,0.77777,-1,6,127,0.15748,1103.0185,9,25,11,17,0,0,1,4,0.5
2020,2,8474679,Gustav Nyquist,Nyquist,CBJ,R,L,70,15,27,42,0.6,4,16,151,0.09933,1081.9428,11,32,3,9,1,1,1,3,0.51515
2020,2,8476483,Rickard Rakell,Rakell,ANA,R,R,65,15,27,42,0.64615,-5,12,186,0.08064,1089.5384,12,30,3,9,0,3,1,2,0.76923
2020,2,8470612,Ryan Getzlaf,Getzlaf,ANA,C,R,69,13,29,42,0.60869,-16,58,143,0.0909,1123.6231,10,33,3,9,0,0,1,5,0.51257
2020,2,8475168,Matt Duchene,Duchene,NSH,C,L,66,13,29,42,0.63636,-4,24,136,0.09558,1012.8333,8,31,5,11,0,0,0,1,0.56115
2020,2,8480023,Robert Thomas,Thomas,STL,C,R,66,10,32,42,0.63636,9,18,87,0.11494,873.8181,9,35,1,7,0,0,0,2,0.42902
2020,2,8479323,Adam Fox,Fox,NYR,D,R,70,8,34,42,0.6,22,32,125,0.064,1134.2571,7,29,1,13,0,0,0,4,NA
2020,2,8475763,Kevin Hayes,Hayes,PHI,R,L,69,23,18,41,0.5942,-6,34,175,0.13142,1063.7391,15,30,4,7,4,4,2,5,0.50242
2020,2,8475722,Jason Zucker,Zucker,"MIN,PIT",L,L,60,20,21,41,0.68333,-4,21,111,0.18018,980.2333,13,29,7,12,0,0,0,4,0.29268
2020,2,8478460,Zach Werenski,Werenski,CBJ,D,L,63,20,21,41,0.65079,9,10,187,0.10695,1439.1269,14,27,5,13,1,1,2,4,NA
2020,2,8478420,Mikko Rantanen,Rantanen,COL,R,L,42,19,22,41,0.97619,-2,14,107,0.17757,1136.9761,11,27,8,14,0,0,0,5,0.58666
2020,2,8476292,Ondrej Palat,Palat,TBL,L,L,69,17,24,41,0.5942,25,22,128,0.13281,971.3913,12,32,4,8,1,1,0,2,0.33333
2020,2,8480018,Nick Suzuki,Suzuki,MTL,C,R,71,13,28,41,0.57746,-15,6,138,0.0942,959.3802,7,27,6,14,0,0,0,1,0.46282
2020,2,8477932,Aaron Ekblad,Ekblad,FLA,D,R,67,5,36,41,0.61194,12,26,147,0.03401,1378.582,5,34,0,6,0,1,1,1,NA
2020,2,8477407,Anthony Duclair,Duclair,OTT,L,L,66,23,17,40,0.60606,-5,18,184,0.125,975.6515,16,30,5,8,2,2,2,2,0.5
2020,2,8474037,James van Riemsdyk,van Riemsdyk,PHI,L,L,66,19,21,40,0.60606,5,8,151,0.12582,894.0606,15,31,4,9,0,0,0,2,0.34782
2020,2,8474586,Jordan Eberle,Eberle,NYI,R,R,58,16,24,40,0.68965,1,12,136,0.11764,1068.7068,12,29,4,11,0,0,0,1,0.33333
2020,2,8476462,Dougie Hamilton,Hamilton,CAR,D,R,47,14,26,40,0.85106,30,32,170,0.08235,1397.0425,12,27,2,12,0,1,2,3,NA
2020,2,8473507,Jeff Petry,Petry,MTL,D,R,71,11,29,40,0.56338,-10,26,158,0.06962,1418.7605,7,27,3,12,1,1,2,3,NA
2020,2,8474578,Erik Karlsson,Karlsson,SJS,D,R,56,6,34,40,0.71428,-15,16,120,0.05,1471.375,4,26,1,13,1,1,0,0,NA
2020,2,8480839,Rasmus Dahlin,Dahlin,BUF,D,L,59,4,36,40,0.67796,-7,38,90,0.04444,1157.7288,2,21,2,19,0,0,0,1,NA
2020,2,8478856,Conor Garland,Garland,ARI,R,R,68,22,17,39,0.57352,1,20,158,0.13924,849.1764,18,29,4,10,0,0,0,5,0.36363
2020,2,8475164,Jakob Silfverberg,Silfverberg,ANA,R,R,66,21,18,39,0.5909,0,14,155,0.13548,1060.7121,15,30,4,7,2,2,0,1,0.19512
2020,2,8473994,Jamie Benn,Benn,DAL,L,L,69,19,20,39,0.56521,-4,53,163,0.11656,986.2173,11,25,8,14,0,0,2,4,0.55835
2020,2,8478463,Anthony Beauvillier,Beauvillier,NYI,R,L,68,18,21,39,0.57352,-11,15,132,0.13636,1035.6029,14,31,3,7,1,1,2,3,0.6923
2020,2,8474053,Logan Couture,Couture,SJS,C,L,52,16,23,39,0.75,0,18,126,0.12698,1111.6538,16,28,0,9,0,2,3,3,0.44018
2020,2,8474189,Lars Eller,Eller,WSH,C,L,69,16,23,39,0.56521,3,48,151,0.10596,1020.8985,13,31,2,6,1,2,1,1,0.51887
2020,2,8478469,Thomas Chabot,Chabot,OTT,D,L,71,6,33,39,0.54929,-18,42,186,0.03225,1560.2253,6,28,0,11,0,0,0,0,NA
2020,2,8475197,Tyson Barrie,Barrie,TOR,D,R,70,5,34,39,0.55714,-7,16,169,0.02958,1312.6428,4,27,1,12,0,0,0,0,NA
2020,2,8477989,Christian Dvorak,Dvorak,ARI,C,L,70,18,20,38,0.54285,6,12,134,0.13432,1001.7714,12,28,6,10,0,0,1,2,0.5511
2020,2,8471669,Paul Stastny,Stastny,VGK,C,L,71,17,21,38,0.53521,6,24,136,0.125,1027.6056,12,27,5,10,0,1,1,3,0.54784
2020,2,8477511,Anthony Mantha,Mantha,DET,R,L,43,16,22,38,0.88372,-7,34,137,0.11678,1133.6046,10,29,6,9,0,0,0,3,0.42105
2020,2,8473548,Phil Kessel,Kessel,ARI,R,R,70,14,24,38,0.54285,-21,22,153,0.0915,1028.9142,5,21,9,17,0,0,0,2,0.22222
2020,2,8478440,Dylan Strome,Strome,CHI,C,L,58,12,26,38,0.65517,1,16,97,0.12371,956.3965,10,30,2,8,0,0,0,2,0.47676
2020,2,8476389,Vincent Trocheck,Trocheck,"FLA,CAR",C,R,62,11,27,38,0.6129,-8,49,141,0.07801,1003.5322,9,30,1,7,1,1,1,2,0.52163
2020,2,8475176,Ryan Ellis,Ellis,NSH,D,R,49,8,30,38,0.77551,16,19,114,0.07017,1410.2653,6,29,2,9,0,0,2,3,NA
2020,2,8475786,Zach Hyman,Hyman,TOR,L,R,51,21,16,37,0.72549,13,23,106,0.19811,1145.7647,17,30,3,6,1,1,0,1,0.4375
2020,2,8474589,Tyler Ennis,Ennis,"OTT,EDM",R,L,70,16,21,37,0.52857,-6,20,159,0.10062,882.5142,11,27,5,10,0,0,0,1,0.46666
2020,2,8475745,Charlie Coyle,Coyle,BOS,C,R,70,16,21,37,0.52857,9,21,145,0.11034,1007.3428,13,30,1,5,2,2,0,3,0.46638
2020,2,8475692,Mats Zuccarello,Zuccarello,MIN,R,L,65,15,22,37,0.56923,-9,18,96,0.15625,956.3692,12,30,3,7,0,0,0,2,0.64285
2020,2,8476919,Chris Tierney,Tierney,OTT,C,L,71,11,26,37,0.52112,-6,20,102,0.10784,1031.3943,6,30,1,2,4,5,1,2,0.51178
2020,2,8477416,Oliver Bjorkstrand,Bjorkstrand,CBJ,R,R,49,21,15,36,0.73469,8,12,162,0.12962,1076.4897,18,30,3,6,0,0,0,5,0.31578
2020,2,8475172,Nazem Kadri,Kadri,COL,C,L,51,19,17,36,0.70588,7,97,133,0.14285,1045.549,15,25,4,11,0,0,0,1,0.56764
2020,2,8477937,Jake Virtanen,Virtanen,VAN,R,R,69,18,18,36,0.52173,-4,41,150,0.12,785.1159,12,27,6,9,0,0,0,6,0.27777
2020,2,8476881,Tomas Hertl,Hertl,SJS,C,L,48,16,20,36,0.75,-18,16,117,0.13675,1106.7083,12,27,2,7,2,2,0,1,0.5481
2020,2,8480039,Martin Necas,Necas,CAR,C,R,64,16,20,36,0.5625,-6,20,88,0.18181,850.0156,11,27,5,9,0,0,0,3,0.27083
2020,2,8470642,Shea Weber,Weber,MTL,D,R,65,15,21,36,0.55384,8,33,185,0.08108,1440.4615,12,28,3,8,0,0,0,2,NA
2020,2,8475793,Ryan Johansen,Johansen,NSH,C,R,68,14,22,36,0.52941,-5,45,101,0.13861,1023.3088,10,26,3,9,1,1,0,2,0.53197
