"player_id","season","shot_vol_off_per60","shot_vol_def_per60"
"8470595",2023,0.7327,-4.8231
"8470600",2023,1.1828,0.9646
"8470604",2023,-0.658,-3.1144
"8470610",2023,1.3591,-4.7255
"8470613",2023,6.9824,2.2911
"8470621",2023,2.3289,0.9856
"8470638",2023,8.6633,1.5614
"8470794",2023,-4.0058,-0.0262
"8470966",2023,0.4578,-1.8182
"8471214",2023,2.8107,-1.7009
"8471215",2023,3.4038,0.7408
"8471218",2023,2.7881,1.0975
"8471274",2023,2.6542,1.2445
"8471276",2023,-2.6509,-5.7976
"8471303",2023,-0.5201,-4.8592
"8471669",2023,4.6414,1.2977
"8471675",2023,6.2323,2.4781
"8471677",2023,-6.9603,-4.1021
"8471685",2023,2.7437,0.9653
"8471686",2023,-3.4716,-3.5083
"8471698",2023,-4.0056,-0.7988
"8471699",2023,-2.0458,-2.4981
"8471709",2023,1.3244,-0.0014
"8471724",2023,0.5311,-1.9004
"8471794",2023,-1.809,0.6065
"8471817",2023,-1.7423,-1.1324
"8471873",2023,0.8521,1.9694
"8471887",2023,0.5479,1.4712
"8473419",2023,3.011,0.1564
"8473422",2023,-3.8605,2.5661
"8473446",2023,0.3515,-6.3661
"8473449",2023,1.4957,2.985
"8473453",2023,-0.0379,1.93
"8473473",2023,-0.4367,-0.2382
"8473504",2023,-1.2838,-2.2472
"8473507",2023,0.1253,-1.532
"8473512",2023,6.4787,2.3372
"8473533",2023,1.0111,5.7046
"8473544",2023,1.4359,1.5907
"8473548",2023,3.7376,-2.9888
"8473563",2023,-3.1105,-1.1954
"8473604",2023,-1.1678,-1.097
"8473986",2023,-1.0197,0.8371
"8473994",2023,-0.0559,-5.4772
"8474009",2023,-1.9503,0.3154
"8474013",2023,-2.9277,2.1423
"8474027",2023,-1.8353,-2.0114
"8474031",2023,0.6719,-2.3433
"8474034",2023,-0.5221,3.5217
"8474037",2023,3.1776,1.6913
"8474040",2023,3.859,1.8391
"8474053",2023,-2.7057,-3.0378
"8474089",2023,0.5288,0.6515
"8474090",2023,-1.1403,2.0828
"8474102",2023,2.6077,3.8724
"8474141",2023,-5.8552,-2.6037
"8474145",2023,-3.7208,-0.4893
"8474149",2023,2.4789,2.9369
"8474150",2023,5.1223,3.7629
"8474151",2023,-4.5287,-5.8925
"8474157",2023,3.5046,0.1415
"8474161",2023,-1.4169,-3.1499
"8474162",2023,2.3571,-2.0367
"8474166",2023,-6.5393,-4.4922
"8474189",2023,1.1178,1.2597
"8474190",2023,0.7281,-1.2146
"8474207",2023,-0.3287,-0.633
"8474218",2023,-0.4197,-0.8217
"8474563",2023,-2.1564,2.8817
"8474564",2023,0.132,-2.9474
"8474565",2023,5.5008,-2.8949
"8474567",2023,-0.6912,0.5164
"8474568",2023,-2.4154,-7.9313
"8474573",2023,-0.7904,-2.2381
"8474574",2023,-5.4574,-2.1645
"8474578",2023,6.908,3.3704
"8474586",2023,0.9737,-2.0033
"8474590",2023,3.2726,-1.275
"8474600",2023,8.8771,0.9544
"8474602",2023,-2.0447,-0.3025
"8474610",2023,-0.7389,-4.1328
"8474612",2023,2.3014,-5.5509
"8474613",2023,7.4588,5.5436
"8474618",2023,-2.8714,-3.2827
"8474628",2023,3.9,0.7114
"8474641",2023,-1.3946,-3.506
"8474673",2023,-2.3097,4.2186
"8474679",2023,1.9296,-1.8283
"8474683",2023,-3.3492,-3.6385
"8474697",2023,0.6761,-0.8159
"8474709",2023,-3.3486,5.2263
"8474716",2023,5.1896,-0.3643
"8474818",2023,-1.639,-2.766
"8474870",2023,-2.8477,-1.8375
"8474884",2023,-3.4759,-0.2202
"8475149",2023,3.2665,-1.1068
"8475151",2023,1.2227,0.2424
"8475158",2023,0.5104,-1.5736
"8475160",2023,1.4438,-0.3439
"8475163",2023,-2.6742,3.339
"8475164",2023,-5.2116,-1.8641
"8475166",2023,0.5938,0.5592
"8475167",2023,2.9542,-3.5611
"8475168",2023,1.7089,-1.845
"8475169",2023,0.0117,-1.6552
"8475170",2023,-1.4724,-2.3977
"8475171",2023,1.0061,-0.6273
"8475172",2023,5.8153,2.3749
"8475177",2023,1.4817,3.3296
"8475178",2023,-5.09,-2.7494
