"player_id","season","shots_taken","actual_goals","expected_goals","gax_pooled","toi_total_sec","gax_per60"
"8448208",2017,659,56,59.1741870348924,-3.1741870348924,231167,-0.049432113258435
"8460542",2017,165,15,13.8560451585799,1.14395484142005,71941,0.0572446508821423
"8462038",2017,641,45,48.7825956865563,-3.78259568655631,209648,-0.0649533717068739
"8462042",2017,643,61,47.8015434827539,13.1984565172461,219618,0.21635040598715
"8464989",2017,414,36,34.1708707934013,1.82912920659874,188022,0.0350217801308116
"8465009",2017,544,20,17.4301477670087,2.56985223299125,265660,0.034824467510233
"8465058",2017,154,2,4.62328359193634,-2.62328359193634,137755,-0.0685551953175626
"8465185",2017,151,4,4.30755590798799,-0.307555907987989,113626,-0.00974425984155706
"8465978",2017,209,4,10.133050448203,-6.133050448203,75758,-0.291440925229425
"8466138",2017,496,32,37.3870447859517,-5.38704478595173,264333,-0.0733671589601988
"8466139",2017,872,69,78.1934861666523,-9.19348616665229,271100,-0.122082442640901
"8466148",2017,817,45,64.9742077828851,-19.9742077828851,228733,-0.314371551190192
"8466251",2017,515,44,35.0341198919923,8.9658801080077,189001,0.170777765137897
"8466285",2017,390,11,15.0134420921095,-4.01344209210947,290738,-0.0496955730987834
"8466378",2017,242,21,22.9855808324064,-1.98558083240642,89447,-0.0799142620396782
"8467096",2017,347,20,21.4363531923154,-1.43635319231544,171306,-0.0301849993131331
"8467329",2017,238,17,16.8909732310567,0.109026768943295,81482,0.00481697022895684
"8467330",2017,157,13,11.2824436535011,1.7175563464989,95426,0.0647957878083125
"8467338",2017,203,27,17.7744629762019,9.2255370237981,133655,0.248490017475389
"8467370",2017,502,48,39.5788521301001,8.42114786989987,209946,0.144399666255321
"8467371",2017,312,27,24.2468167743646,2.75318322563544,220946,0.0448591946099389
"8467389",2017,541,24,31.6494565558387,-7.6494565558387,148428,-0.18553132563276
"8467396",2017,155,19,13.7180152819492,5.28198471805081,54179,0.350968917569223
"8467400",2017,517,24,16.2892723293626,7.71072767063743,283098,0.0980530403404289
"8467407",2017,563,34,36.0409483913099,-2.04094839130993,206928,-0.0355071049288436
"8467423",2017,205,15,16.569135697966,-1.56913569796597,95481,-0.0591624355911386
"8467493",2017,190,7,13.6906844259938,-6.69068442599382,89229,-0.269939861856322
"8467496",2017,515,20,18.6177392834215,1.38226071657846,290962,0.0171023658748649
"8467514",2017,461,38,38.4601819373202,-0.460181937320165,143084,-0.0115781986410262
"8467875",2017,862,56,61.4350946048507,-5.43509460485074,239714,-0.0816236873001271
"8467876",2017,366,34,28.998820447654,5.001179552346,235459,0.0764644646772711
"8467890",2017,211,3,5.31983199843671,-2.31983199843671,137428,-0.060769240579592
"8467967",2017,239,8,15.6191037114477,-7.61910371144768,117476,-0.233484059392656
"8468001",2017,292,13,18.2733527881792,-5.27335278817919,145954,-0.130068857567762
"8468083",2017,811,40,57.2871079521719,-17.2871079521719,260542,-0.238862020817446
"8468085",2017,881,55,53.149488592986,1.85051140701398,204895,0.032513438908955
"8468208",2017,612,50,54.0088610710227,-4.00886107102269,247220,-0.058376748870163
"8468309",2017,461,19,19.3263242991525,-0.326324299152475,242835,-0.00483771893239817
"8468483",2017,571,42,47.3242066065432,-5.32420660654316,157308,-0.121844685480429
"8468486",2017,574,58,49.6698688386241,8.3301311613759,198853,0.150807240428624
"8468493",2017,391,9,11.9157552006654,-2.91575520066545,284265,-0.0369258217592585
"8468498",2017,291,3,6.19167155149626,-3.19167155149626,229599,-0.0500438485593862
"8468504",2017,315,19,24.5039411647013,-5.50394116470125,108689,-0.182301688238226
"8468505",2017,164,5,9.87810007133521,-4.87810007133521,100068,-0.175492267825946
"8468508",2017,795,66,59.6017571475823,6.39824285241775,237155,0.0971249784685285
"8468509",2017,316,11,14.7903591528302,-3.79035915283021,233341,-0.0584779055124849
"8468513",2017,238,3,7.30862464284292,-4.30862464284292,172324,-0.0900109602506586
"8468526",2017,166,10,10.962233292521,-0.962233292520978,110920,-0.0312300744056574
"8468535",2017,453,36,35.6842005794169,0.315799420583062,231388,0.00491329677467726
"8468542",2017,277,9,8.37409913964802,0.625900860351976,287349,0.00784148577954722
"8468575",2017,401,21,27.3512217916432,-6.35122179164318,188204,-0.121487314031133
"8468611",2017,253,13,15.4618542948156,-2.46185429481557,116046,-0.0763720891830484
"8468639",2017,329,7,12.9426056721713,-5.94260567217134,182180,-0.117429906794471
"8468674",2017,327,9,8.29247230826877,0.707527691731228,203964,0.0124879865575907
"8469455",2017,817,64,56.1278202407411,7.87217975925887,218938,0.129442340449497
"8469459",2017,613,46,45.5224861833267,0.477513816673309,259607,0.00662173878217425
"8469465",2017,313,4,10.1328857188928,-6.13288571889279,212318,-0.103987361354261
"8469466",2017,447,26,30.7563359329943,-4.75633593299426,136862,-0.125110033163181
"8469469",2017,193,11,13.5497018297901,-2.54970182979014,73243,-0.125321554104071
"8469492",2017,183,5,4.79166588705266,0.20833411294734,185208,0.00404951625529364
"8469500",2017,472,42,39.637351540383,2.36264845961705,162990,0.0521843944697305
"8469501",2017,226,14,15.9408534807735,-1.94085348077351,109901,-0.0635760596426296
"8469506",2017,834,42,50.9582387324772,-8.95823873247718,229690,-0.140405152322338
"8469508",2017,236,13,20.7832396747544,-7.78323967475445,138555,-0.202227727827332
"8469521",2017,704,39,46.2567520570592,-7.2567520570592,237297,-0.110091182802198
"8469544",2017,915,47,59.9719871187117,-12.9719871187117,212741,-0.219511770779314
"8469547",2017,279,16,19.2728531749453,-3.27285317494534,105628,-0.111544963738812
"8469555",2017,269,5,8.42206750897458,-3.42206750897458,96214,-0.128042104395498
"8469598",2017,468,10,16.1294369277311,-6.12943692773115,241373,-0.0914185635503231
"8469619",2017,309,9,7.36162781208987,1.63837218791013,226751,0.0260115275190693
"8469623",2017,258,11,11.5415888618445,-0.541588861844502,151843,-0.0128403673705091
"8469638",2017,493,34,33.3267768671503,0.673223132849678,210360,0.0115212173334229
"8469639",2017,252,8,19.1500773013104,-11.1500773013104,102808,-0.390439248742485
"8469665",2017,355,8,9.60434499481926,-1.60434499481926,259225,-0.0222804204121876
"8469707",2017,515,40,39.5276498753228,0.472350124677185,181961,0.00934519182043331
"8469759",2017,385,22,23.253910731175,-1.25391073117498,145499,-0.0310248086394404
"8469760",2017,203,5,4.56235662050312,0.437643379496876,136124,0.0115741248140574
"8469770",2017,488,20,19.5181773129152,0.481822687084787,231705,0.00748607787274868
"8470039",2017,326,21,23.3010601116112,-2.30106011161115,116340,-0.0712035104160233
"8470041",2017,945,73,68.0407556900755,4.95924430992453,212909,0.0838540386537361
"8470047",2017,391,29,29.0251834250521,-0.025183425052095,262671,-0.00034514784725966
"8470104",2017,179,8,4.96768684516428,3.03231315483572,137864,0.0791818557230938
"8470105",2017,399,20,24.9230820398079,-4.92308203980792,137014,-0.129352440942594
"8470110",2017,499,26,22.4223885702668,3.57761142973322,255626,0.0503837682670761
"8470120",2017,160,7,10.7127594047925,-3.71275940479245,61541,-0.217187466197378
"8470144",2017,662,46,50.9419224766316,-4.94192247663158,222713,-0.0798827231274048
"8470151",2017,456,6,14.8183225162793,-8.81832251627929,298559,-0.106330611566241
"8470159",2017,160,7,11.152960499865,-4.152960499865,89005,-0.167975482270816
"8470162",2017,242,18,18.2984837847762,-0.298483784776181,153901,-0.00698203146954374
"8470169",2017,152,7,11.7356090553803,-4.73560905538034,86971,-0.196021577300126
"8470176",2017,158,9,11.5108718355768,-2.51087183557684,43294,-0.208785018895843
"8470187",2017,752,21,24.0634437002591,-3.06344370025909,248707,-0.0443429309224618
"8470201",2017,401,43,33.9538052169955,9.04619478300447,176691,0.184312167675864
"8470207",2017,269,18,22.7424995116889,-4.74249951168895,84804,-0.201323030070282
"8470222",2017,184,8,7.39961429312825,0.600385706871749,75276,0.0287128506394906
"8470257",2017,739,54,52.046921091387,1.95307890861295,252625,0.0278320992419857
"8470274",2017,291,14,20.6967610070133,-6.69676100701327,93461,-0.257950798999024
"8470281",2017,715,30,25.8353569318424,4.1646430681576,344495,0.0435208494908993
"8470318",2017,285,7,7.44773780339165,-0.447737803391646,205242,-0.00785344175271107
"8470324",2017,182,3,4.84873026667628,-1.84873026667628,193677,-0.0343635483822788
"8470358",2017,560,34,40.9226011597202,-6.92260115972022,192999,-0.129126908300006
"8470543",2017,708,48,55.4782961466699,-7.4782961466699,245950,-0.10946072831068
"8470595",2017,869,53,69.8013418415212,-16.8013418415212,247102,-0.244776774892459
"8470598",2017,579,51,47.3751164681162,3.62488353188382,201414,0.0647898394092852
"8470599",2017,279,21,24.6519514773972,-3.65195147739723,102281,-0.128538294684546
"8470600",2017,699,18,21.1982092345133,-3.19820923451334,379271,-0.0303570619537165
"8470601",2017,396,7,11.1108284881339,-4.11082848813385,217124,-0.0681591282275652
"8470602",2017,643,14,23.2430155107868,-9.24301551078679,281571,-0.118175720648904
"8470604",2017,946,62,65.7224643732188,-3.72246437321883,224107,-0.0597967566545792
"8470606",2017,793,33,52.4146414376446,-19.4146414376446,212891,-0.328302789575513
"8470607",2017,722,31,26.747984514921,4.25201548507903,322578,0.0474528819271137
"8470609",2017,161,15,17.0776257622056,-2.07762576220557,68676,-0.108909265885317
"8470610",2017,866,70,81.0546177963261,-11.0546177963261,223659,-0.17793437360792
"8470611",2017,370,25,28.8816650961526,-3.88166509615258,136323,-0.10250650547706
"8470612",2017,849,52,55.0198319733609,-3.01983197336085,281721,-0.0385892251699343
"8470613",2017,1420,73,55.786878669227,17.213121330773,356216,0.173959723288069
"8470614",2017,170,5,4.33315536100418,0.666844638995824,146389,0.0163990511608452
"8470616",2017,861,60,72.7366459016921,-12.7366459016921,283152,-0.161933962133736
"8470617",2017,170,7,13.052422732464,-6.05242273246404,67915,-0.320823409215498
"8470619",2017,584,40,39.0672745952034,0.932725404796649,185314,0.018119577890866
"8470621",2017,1008,89,87.5380785834277,1.4619214165723,267952,0.0196412682109492
"8470622",2017,589,58,47.3526595073054,10.6473404926946,160720,0.238491947322677
"8470626",2017,542,54,47.6709577827714,6.32904221722856,220715,0.103230645774065
"8470630",2017,302,16,12.8447934220312,3.15520657796879,209632,0.0541842069945792
"8470638",2017,1025,71,79.0848307888373,-8.08483078883728,234382,-0.124179292095017
"8470640",2017,208,6,6.92184725805419,-0.921847258054186,152964,-0.0216956285727038
"8470642",2017,896,50,31.4602218382643,18.5397781617357,329201,0.202743009232198
"8470655",2017,747,63,52.8714749237406,10.1285250762594,250785,0.145394223237171
"8470667",2017,249,20,19.7564551241812,0.24354487581877,84328,0.0103970395710508
"8470724",2017,301,10,9.88250302977394,0.117496970226055,198768,0.00212805427842408
"8470740",2017,503,45,44.3666097830865,0.633390216913547,200456,0.0113750887022028
"8470750",2017,325,19,24.2252385899774,-5.22523858997738,157320,-0.119570677116187
"8470755",2017,246,17,19.1411746539525,-2.14117465395248,113210,-0.0680878787583157
"8470760",2017,257,6,6.74994759017136,-0.749947590171359,220589,-0.0122391022427088
"8470775",2017,224,9,14.9861915947404,-5.98619159474038,120130,-0.179391407151131
"8470778",2017,206,11,15.1805913147982,-4.18059131479822,102066,-0.147454869724233
"8470794",2017,1069,107,96.3086058088229,10.6913941911771,286736,0.134231554768978
"8470803",2017,286,21,17.8210099985008,3.17899000149918,148917,0.0768506215233792
"8470828",2017,225,6,7.9739812471089,-1.9739812471089,219023,-0.0324455992730993
"8470834",2017,926,44,44.5009189796401,-0.500918979640119,299016,-0.00603080880857355
"8470852",2017,523,34,45.5342414713814,-11.5342414713814,183824,-0.225886006707356
"8470854",2017,171,6,10.2350046245847,-4.23500462458469,91385,-0.166832813355637
