"game_id","period","time_in_period","t_abs","situation_code","situation_label","event_type","owner_team_id","home_id","home_defending_side","shooter_id","goalie_id","x_coord","y_coord","zone_code","shot_type","is_goal"
"2025020001",1,22,22,"1551","5v5","blocked-shot","13","13","right","8473419",NA,-61,3,"D",NA,FALSE
"2025020001",1,73,73,"1551","5v5","blocked-shot","13","13","right","8482713",NA,-64,-16,"D",NA,FALSE
"2025020001",1,76,76,"1551","5v5","shot-on-goal","13","13","right","8478542","8481519",-58,-22,"O","wrist",FALSE
"2025020001",1,95,95,"1551","5v5","shot-on-goal","13","13","right","8478055","8481519",-33,-19,"O","slap",FALSE
"2025020001",1,104,104,"1551","5v5","missed-shot","16","13","right","8484144","8475683",55,-29,"O","snap",FALSE
"2025020001",1,122,122,"1551","5v5","shot-on-goal","16","13","right","8482807","8475683",35,33,"O","snap",FALSE
"2025020001",1,128,128,"1551","5v5","blocked-shot","16","13","right","8476473",NA,43,-32,"D",NA,FALSE
"2025020001",1,172,172,"1551","5v5","shot-on-goal","16","13","right","8483506","8475683",30,-34,"O","snap",FALSE
"2025020001",1,211,211,"1551","5v5","blocked-shot","13","13","right","8473419",NA,-56,-22,"D",NA,FALSE
"2025020001",1,214,214,"1551","5v5","shot-on-goal","13","13","right","8477932","8481519",-58,28,"O","slap",FALSE
"2025020001",1,218,218,"1551","5v5","missed-shot","13","13","right","8478859","8481519",-47,-12,"O","wrist",FALSE
"2025020001",1,235,235,"1551","5v5","blocked-shot","16","13","right","8473422",NA,85,6,"O",NA,FALSE
"2025020001",1,246,246,"1551","5v5","shot-on-goal","13","13","right","8477935","8481519",-79,9,"O","wrist",FALSE
"2025020001",1,281,281,"1551","5v5","missed-shot","13","13","right","8482113","8481519",-82,4,"O","tip-in",FALSE
"2025020001",1,282,282,"1551","5v5","shot-on-goal","13","13","right","8477933","8481519",-89,6,"O","wrist",FALSE
"2025020001",1,292,292,"1551","5v5","missed-shot","13","13","right","8477932","8481519",-28,18,"O","wrist",FALSE
"2025020001",1,374,374,"1551","5v5","blocked-shot","16","13","right","8483506",NA,39,-15,"D",NA,FALSE
"2025020001",1,438,438,"1451","home_pp","shot-on-goal","13","13","right","8473419","8481519",-49,-37,"O","wrist",FALSE
"2025020001",1,459,459,"1451","home_pp","missed-shot","13","13","right","8477933","8481519",-82,-3,"O","tip-in",FALSE
"2025020001",1,461,461,"1451","home_pp","shot-on-goal","13","13","right","8477932","8481519",-71,9,"O","wrist",FALSE
"2025020001",1,574,574,"1551","5v5","shot-on-goal","13","13","right","8478055","8481519",-30,-26,"O","wrist",FALSE
"2025020001",1,603,603,"1551","5v5","goal","16","13","right","8483493","8475683",66,-1,"O","snap",TRUE
"2025020001",1,629,629,"1551","5v5","blocked-shot","13","13","right","8482713",NA,-59,35,"D",NA,FALSE
"2025020001",1,638,638,"1551","5v5","missed-shot","13","13","right","8473507","8481519",-33,39,"O","wrist",FALSE
"2025020001",1,663,663,"1551","5v5","blocked-shot","13","13","right","8478055",NA,-73,-6,"D",NA,FALSE
"2025020001",1,666,666,"1551","5v5","goal","13","13","right","8478421","8481519",-79,1,"O","wrist",TRUE
"2025020001",1,698,698,"1551","5v5","missed-shot","16","13","right","8484144","8475683",84,-27,"O","snap",FALSE
"2025020001",1,707,707,"1551","5v5","missed-shot","16","13","right","8484144","8475683",47,4,"O","snap",FALSE
"2025020001",1,722,722,"1551","5v5","missed-shot","13","13","right","8478859","8481519",-50,-37,"O","slap",FALSE
"2025020001",1,740,740,"1551","5v5","missed-shot","13","13","right","8477495","8481519",-34,-12,"O","slap",FALSE
"2025020001",1,789,789,"1451","home_pp","shot-on-goal","13","13","right","8473419","8481519",-79,8,"O","backhand",FALSE
