"game_id","event_idx","situation_code","for_team_id","against_team_id","for_players","against_players","for_team_abbrev","against_team_abbrev"
"2025020001",41,"1551","13","16","8475683;8477932;8477933;8478055;8480185;8482113","8476473;8476882;8477479;8481519;8482807;8483493","FLA","CHI"
"2025020001",48,"1551","16","13","8476891;8477444;8477987;8481519;8483506;8484144","8475683;8477932;8477933;8478055;8480185;8482113","CHI","FLA"
"2025020001",56,"1451","13","16","8473419;8475683;8477495;8477932;8477933;8477935","8476473;8477450;8481519;8481624;8482807","FLA","CHI"
"2025020001",57,"1451","13","16","8473419;8475683;8477495;8477932;8477933;8477935","8476882;8481519;8482176;8483493;8483506","FLA","CHI"
"2025020001",58,"1451","13","16","8473419;8475683;8477495;8477932;8477933;8477935","8476882;8481519;8482176;8483493;8483506","FLA","CHI"
"2025020001",63,"1551","13","16","8475683;8477932;8478055;8479316;8480003;8480185","8476891;8477444;8477987;8481519;8483506;8484144","FLA","CHI"
"2025020001",67,"1551","16","13","8476882;8477479;8481519;8482176;8483493;8484783","8473419;8475683;8477409;8477495;8477935;8478859","CHI","FLA"
"2025020001",70,"1551","13","16","8473507;8475179;8475683;8478542;8480003;8482713","8476473;8477450;8481519;8481624;8482703;8482807","FLA","CHI"
"2025020001",72,"1551","13","16","8473507;8475179;8475683;8478542;8480003;8482713","8476473;8477450;8481519;8481624;8482703;8482807","FLA","CHI"
"2025020001",73,"1551","13","16","8475683;8477932;8478055;8478421;8479316;8479981","8473422;8476891;8478043;8481519;8483450;8483506","FLA","CHI"
"2025020001",74,"1551","13","16","8475683;8477932;8478055;8478421;8479316;8479981","8473422;8476891;8478043;8481519;8483450;8483506","FLA","CHI"
"2025020001",76,"1551","16","13","8477444;8477987;8481519;8482176;8483506;8484144","8475683;8477932;8477933;8478055;8480185;8482113","CHI","FLA"
"2025020001",77,"1551","16","13","8477444;8477987;8481519;8482176;8484144;8484783","8475683;8477932;8477933;8477935;8478859;8480185","CHI","FLA"
"2025020001",78,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8477444;8477987;8481519;8482176;8484144;8484783","FLA","CHI"
"2025020001",80,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8477444;8477987;8481519;8482176;8484144;8484783","FLA","CHI"
"2025020001",85,"1451","13","16","8473419;8475683;8477495;8477932;8477933;8477935","8476882;8481519;8482176;8483493;8483506","FLA","CHI"
"2025020001",88,"1451","13","16","8473419;8475683;8477495;8477932;8477933;8477935","8476473;8477450;8481519;8481624;8482807","FLA","CHI"
"2025020001",89,"1451","13","16","8473419;8475683;8477495;8477932;8477933;8477935","8476473;8477450;8481519;8481624;8482807","FLA","CHI"
"2025020001",90,"1451","13","16","8473507;8475683;8477409;8478542;8482113;8482713","8476882;8481519;8482176;8483493;8483506","FLA","CHI"
"2025020001",91,"1451","13","16","8473507;8475683;8477409;8478542;8482113;8482713","8476882;8481519;8482176;8483493;8483506","FLA","CHI"
"2025020001",99,"1551","13","16","8475683;8477932;8477933;8478055;8480185;8482113","8476891;8477444;8477987;8481519;8483506;8484144","FLA","CHI"
"2025020001",102,"1551","13","16","8475683;8477933;8478055;8478859;8480185;8482113","8476891;8477444;8477987;8481519;8483506;8484144","FLA","CHI"
"2025020001",105,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8476882;8477479;8481519;8482176;8483493;8484783","FLA","CHI"
"2025020001",106,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8476882;8477479;8481519;8482176;8483493;8484783","FLA","CHI"
"2025020001",107,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8476882;8477479;8481519;8482176;8483493;8484783","FLA","CHI"
"2025020001",110,"1551","13","16","8473507;8475179;8475683;8478542;8480003;8482713","8476473;8477450;8481519;8481624;8482703;8482807","FLA","CHI"
"2025020001",117,"1551","16","13","8476891;8477444;8477987;8481519;8483506;8484144","8475683;8477932;8477933;8478055;8480185;8482113","CHI","FLA"
"2025020001",125,"1551","13","16","8475683;8477932;8477933;8478055;8480185;8482113","8476882;8476891;8477479;8481519;8483493;8483506","FLA","CHI"
"2025020001",126,"1551","13","16","8475683;8477932;8477933;8478055;8480185;8482113","8476882;8476891;8477479;8481519;8483493;8483506","FLA","CHI"
"2025020001",129,"1551","13","16","8475683;8477933;8478055;8478859;8480185;8482113","8476891;8477479;8477987;8481519;8483493;8483506","FLA","CHI"
"2025020001",135,"1551","13","16","8475683;8477495;8478542;8478859;8480003;8482713","8476473;8477450;8481519;8481624;8482703;8482807","FLA","CHI"
"2025020001",136,"1551","16","13","8476891;8477450;8481519;8481624;8482703;8482807","8475683;8477495;8477933;8478859;8480185;8482113","CHI","FLA"
"2025020001",137,"1551","16","13","8476882;8476891;8477479;8481519;8483493;8483506","8473507;8475179;8475683;8477933;8480185;8482113","CHI","FLA"
"2025020001",144,"1541","16","13","8473422;8477444;8477987;8481519;8482703;8484783","8475683;8477495;8477933;8478859;8482113","CHI","FLA"
"2025020001",145,"1541","16","13","8473422;8477444;8477987;8481519;8482703;8484783","8475683;8477495;8477933;8478859;8482113","CHI","FLA"
"2025020001",153,"1551","16","13","8473422;8478043;8481519;8482176;8483450;8484783","8475683;8477495;8478421;8478542;8478859;8479981","CHI","FLA"
"2025020001",154,"1551","16","13","8473422;8478043;8481519;8482176;8483450;8484783","8475683;8477495;8478421;8478542;8478859;8479981","CHI","FLA"
"2025020001",157,"1551","13","16","8473419;8475683;8477409;8477932;8477935;8478055","8476891;8477444;8477987;8481519;8483506;8484144","FLA","CHI"
"2025020001",161,"1551","13","16","8473419;8475683;8477409;8477932;8477935;8478055","8476473;8476882;8477479;8481519;8482807;8483493","FLA","CHI"
"2025020001",164,"1551","16","13","8473422;8478043;8481519;8482176;8483450;8484783","8473507;8475179;8475683;8480185;8482113;8482713","CHI","FLA"
"2025020001",165,"1551","16","13","8473422;8478043;8481519;8482176;8483450;8484783","8473507;8475179;8475683;8480185;8482113;8482713","CHI","FLA"
"2025020001",168,"1551","13","16","8475683;8477932;8478055;8480003;8480185;8482113","8476891;8477444;8477987;8481519;8483506;8484144","FLA","CHI"
"2025020001",172,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8476891;8477444;8477987;8481519;8483506;8484144","FLA","CHI"
"2025020001",173,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8476473;8477450;8481519;8481624;8482703;8482807","FLA","CHI"
"2025020001",176,"1551","16","13","8476473;8477450;8481519;8481624;8482703;8482807","8475683;8477495;8478542;8478859;8480003;8482713","CHI","FLA"
"2025020001",181,"1551","16","13","8476882;8476891;8477479;8481519;8483493;8483506","8475683;8477495;8478542;8478859;8480003;8482713","CHI","FLA"
"2025020001",187,"1541","16","13","8476882;8477479;8481519;8483493;8483506;8484144","8475179;8475683;8478859;8479316;8480185","CHI","FLA"
"2025020001",190,"1551","13","16","8473419;8475683;8477409;8477495;8478859;8482113","8476473;8476882;8481519;8482703;8482807;8483493","FLA","CHI"
"2025020001",193,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8473422;8476473;8476882;8481519;8482807;8483493","FLA","CHI"
"2025020001",195,"1551","16","13","8476882;8476891;8477479;8481519;8483493;8483506","8475683;8477409;8477495;8477933;8477935;8478859","CHI","FLA"
"2025020001",196,"1551","16","13","8476891;8477479;8477987;8481519;8483506;8484144","8475683;8477409;8477495;8477933;8477935;8478859","CHI","FLA"
"2025020001",198,"1551","16","13","8476891;8477444;8477987;8481519;8483506;8484144","8475683;8477495;8477933;8478859;8480185;8482113","CHI","FLA"
"2025020001",199,"1551","16","13","8476891;8477444;8477987;8481519;8483506;8484144","8475683;8477495;8477933;8478859;8480185;8482113","CHI","FLA"
"2025020001",203,"1551","16","13","8473422;8478043;8481519;8482176;8483450;8484783","8475683;8477495;8478859;8479981;8480185;8482113","CHI","FLA"
"2025020001",210,"1551","16","13","8476882;8476891;8477479;8481519;8483493;8483506","8473419;8475683;8477409;8477932;8477935;8478055","CHI","FLA"
"2025020001",214,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8476891;8477444;8477987;8481519;8483506;8484144","FLA","CHI"
"2025020001",216,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8476473;8477444;8477987;8481519;8482807;8484144","FLA","CHI"
"2025020001",217,"1551","16","13","8476473;8477444;8477987;8481519;8482807;8484144","8473419;8475683;8477409;8477495;8477935;8478859","CHI","FLA"
"2025020001",218,"1551","13","16","8473507;8475179;8475683;8478542;8480003;8482713","8473422;8476473;8478043;8481519;8482807;8483450","FLA","CHI"
"2025020001",220,"1551","13","16","8473507;8475179;8475683;8478542;8480003;8482713","8478043;8481519;8482176;8482703;8483450;8484783","FLA","CHI"
"2025020001",227,"1551","16","13","8476473;8481519;8481624;8482703;8482807;8484144","8473419;8475683;8477409;8477495;8477935;8478859","CHI","FLA"
"2025020001",228,"1551","13","16","8473419;8475179;8475683;8477409;8477495;8478542","8476473;8477987;8481519;8481624;8482807;8484144","FLA","CHI"
"2025020001",231,"1551","16","13","8473422;8476891;8477987;8481519;8483450;8483506","8473507;8475179;8475683;8478542;8480003;8482713","CHI","FLA"
"2025020001",239,"1551","16","13","8476473;8476882;8477450;8477987;8481519;8482807","8475683;8477495;8478542;8478859;8480003;8482713","CHI","FLA"
"2025020001",240,"1551","16","13","8476473;8476882;8477450;8477987;8481519;8482807","8475683;8477495;8478542;8478859;8480003;8482713","CHI","FLA"
"2025020001",247,"1551","13","16","8473419;8473507;8475179;8475683;8477409;8477935","8476891;8477444;8481519;8481624;8483506;8484144","FLA","CHI"
"2025020001",249,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8476891;8477444;8481519;8481624;8483506;8484144","FLA","CHI"
"2025020001",252,"1551","13","16","8475683;8477409;8477495;8478055;8479316;8479981","8473422;8476473;8478043;8481519;8482807;8483450","FLA","CHI"
"2025020001",255,"1551","16","13","8476473;8477450;8481519;8482176;8482703;8482807","8473507;8475179;8475683;8478421;8478542;8479981","CHI","FLA"
"2025020001",261,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8476891;8477444;8481519;8481624;8483506;8484144","FLA","CHI"
"2025020001",262,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8476891;8477444;8481519;8481624;8483506;8484144","FLA","CHI"
"2025020001",266,"1551","13","16","8473507;8475179;8475683;8478421;8479316;8479981","8473422;8476473;8478043;8481519;8482807;8483450","FLA","CHI"
"2025020001",267,"1551","13","16","8473507;8475179;8475683;8478421;8479316;8479981","8473422;8476473;8478043;8481519;8482807;8483450","FLA","CHI"
"2025020001",277,"1541","16","13","8476882;8477479;8481519;8483493;8483506;8484144","8475683;8477495;8477933;8478859;8480185","CHI","FLA"
"2025020001",280,"1541","16","13","8476882;8477479;8481519;8483493;8483506;8484144","8475683;8477495;8477933;8478859;8480185","CHI","FLA"
"2025020001",281,"1541","16","13","8476882;8477479;8481519;8483493;8483506;8484144","8475683;8477495;8478542;8478859;8482113","CHI","FLA"
"2025020001",285,"1541","16","13","8473422;8477444;8477987;8481519;8482703;8484783","8475683;8477932;8478055;8480003;8480185","CHI","FLA"
"2025020001",292,"1551","16","13","8473422;8476473;8478043;8481519;8482807;8483450","8475683;8477495;8478421;8478542;8478859;8479981","CHI","FLA"
"2025020001",294,"1551","13","16","8475683;8477932;8478055;8478542;8480003;8482713","8476473;8476882;8477479;8481519;8482807;8483493","FLA","CHI"
"2025020001",298,"1551","13","16","8475683;8477932;8477933;8478055;8480185;8482113","8476891;8477987;8481519;8482703;8483506;8484144","FLA","CHI"
"2025020001",301,"1551","13","16","8473419;8475683;8477409;8477932;8477935;8478055","8473422;8476473;8481519;8481624;8482807;8484144","FLA","CHI"
"2025020001",306,"1551","13","16","8473419;8475683;8477409;8477932;8477935;8478055","8476473;8477444;8481519;8481624;8482807;8484144","FLA","CHI"
"2025020001",309,"1551","13","16","8473419;8475683;8477409;8477495;8478859;8482113","8477444;8481519;8481624;8482176;8483493;8484783","FLA","CHI"
"2025020001",310,"1551","13","16","8475683;8477409;8477495;8477933;8478859;8482113","8477444;8481519;8481624;8482176;8483493;8484783","FLA","CHI"
"2025020001",313,"1551","13","16","8475683;8477932;8477933;8478055;8480185;8482113","8476882;8476891;8477479;8481519;8483493;8483506","FLA","CHI"
"2025020001",320,"1551","13","16","8475683;8477932;8477933;8478055;8480185;8482113","8476882;8476891;8477479;8481519;8483493;8483506","FLA","CHI"
"2025020001",322,"1551","16","13","8476882;8476891;8477479;8481519;8483493;8483506","8475683;8477932;8477933;8478055;8480185;8482113","CHI","FLA"
"2025020001",325,"1551","16","13","8473422;8476473;8478043;8481519;8482807;8483450","8473507;8475179;8475683;8478421;8479316;8479981","CHI","FLA"
"2025020001",326,"1551","13","16","8473507;8475179;8475683;8478421;8479316;8479981","8473422;8476473;8478043;8481519;8482807;8483450","FLA","CHI"
"2025020001",329,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8476891;8477444;8481519;8481624;8483506;8484144","FLA","CHI"
"2025020001",331,"1551","16","13","8477450;8477987;8481519;8482176;8482703;8484783","8475179;8475683;8477495;8478542;8480003;8482713","CHI","FLA"
"2025020001",332,"1551","16","13","8477450;8477987;8481519;8482176;8482703;8484783","8475179;8475683;8477495;8478542;8480003;8482713","CHI","FLA"
"2025020001",336,"1551","16","13","8476882;8477479;8481519;8482176;8483493;8484783","8475683;8477932;8477933;8478055;8480185;8482113","CHI","FLA"
"2025020001",337,"1551","16","13","8476882;8477479;8481519;8482176;8483493;8484783","8475683;8477932;8477933;8478055;8480185;8482113","CHI","FLA"
"2025020001",340,"1551","13","16","8473419;8475683;8477409;8477495;8477935;8478859","8476891;8477444;8481519;8481624;8483506;8484144","FLA","CHI"
"2025020001",344,"1551","16","13","8476473;8477450;8477987;8481519;8482703;8482807","8473507;8475179;8475683;8478542;8480003;8482713","CHI","FLA"
"2025020001",348,"1551","16","13","8476891;8477444;8481519;8481624;8483506;8484144","8473419;8475683;8477409;8477932;8477935;8478055","CHI","FLA"
"2025020001",349,"1551","16","13","8476882;8477479;8481519;8482176;8483493;8484783","8475683;8477932;8478055;8478542;8480003;8482713","CHI","FLA"
"2025020001",352,"1551","13","16","8475683;8477932;8477933;8477935;8478055;8480185","8476473;8476891;8481519;8482703;8483493;8484144","FLA","CHI"
"2025020002",3,"1551","5","3","8471215;8471675;8471724;8481668;8484839;8485414","8476459;8476468;8478048;8478882;8479323;8482157","PIT","NYR"
"2025020002",4,"1551","5","3","8471215;8471675;8471724;8481668;8484839;8485414","8476459;8476468;8478048;8478882;8479323;8482157","PIT","NYR"
"2025020002",5,"1551","5","3","8471215;8471675;8471724;8481668;8484839;8485414","8476459;8476468;8478048;8478882;8479323;8482157","PIT","NYR"
"2025020002",7,"1551","5","3","8471215;8471675;8471724;8481668;8484839;8485414","8476459;8476468;8478048;8478882;8479323;8482157","PIT","NYR"
"2025020002",10,"1451","3","5","8476389;8476459;8476468;8478048;8478550;8479323","8478450;8478854;8480980;8481481;8481668","NYR","PIT"
"2025020002",12,"1451","3","5","8477839;8478048;8482073;8482109;8482157;8482460","8474578;8476483;8478450;8478569;8481668","NYR","PIT"
"2025020002",15,"1551","5","3","8474578;8476483;8478569;8478854;8481668;8484839","8475842;8477369;8478048;8478840;8479390;8483690","PIT","NYR"
"2025020002",17,"1551","3","5","8475842;8478048;8478882;8479323;8479390;8483690","8471675;8474578;8478854;8481577;8481668;8482758","NYR","PIT"
"2025020002",18,"1551","3","5","8476459;8476468;8478048;8480001;8482073;8482157","8471215;8477511;8478450;8479638;8481668;8484839","NYR","PIT"
"2025020002",22,"1551","3","5","8475842;8477369;8478048;8478840;8482157;8482460","8471215;8477511;8478450;8479638;8481668;8484839","NYR","PIT"
"2025020002",24,"1551","3","5","8475842;8478048;8478882;8479323;8481726;8482460","8474578;8478438;8478452;8481577;8481668;8485414","NYR","PIT"
"2025020002",25,"1551","5","3","8474578;8478438;8478452;8481577;8481668;8485414","8475842;8478048;8478882;8479323;8481726;8482460","PIT","NYR"
"2025020002",26,"1551","5","3","8471724;8478569;8478854;8480980;8481481;8481668","8477369;8477839;8478048;8478840;8479390;8483690","PIT","NYR"
"2025020002",27,"1551","3","5","8477369;8477839;8478048;8478840;8479390;8483690","8471724;8478569;8478854;8480980;8481481;8481668","NYR","PIT"
"2025020002",31,"1551","5","3","8471724;8478569;8478854;8480980;8481481;8481668","8477369;8477839;8478048;8478840;8479390;8483690","PIT","NYR"
"2025020002",34,"1551","5","3","8471675;8474578;8476483;8478450;8481668;8482758","8476459;8476468;8478048;8478882;8479323;8482157","PIT","NYR"
"2025020002",36,"1551","5","3","8471675;8474578;8476483;8478450;8481668;8482758","8476459;8476468;8478048;8478882;8479323;8482157","PIT","NYR"
"2025020002",39,"1541","5","3","8477511;8479638;8481668;8482758;8484839;8485414","8475842;8476389;8477369;8478048;8478840","PIT","NYR"
"2025020002",43,"1551","3","5","8476389;8478048;8478550;8480001;8482073;8482109","8478438;8478452;8478854;8480980;8481481;8481668","NYR","PIT"
"2025020002",44,"1551","3","5","8476389;8478048;8478550;8480001;8482073;8482109","8478438;8478452;8478854;8480980;8481481;8481668","NYR","PIT"
"2025020002",45,"1551","3","5","8476389;8478048;8478550;8480001;8482073;8482109","8478438;8478452;8478854;8480980;8481481;8481668","NYR","PIT"
"2025020002",49,"1551","3","5","8476459;8476468;8477369;8478048;8478840;8482157","8471675;8474578;8476483;8478450;8481668;8482758","NYR","PIT"
"2025020002",51,"1551","3","5","8477369;8477839;8478048;8478882;8479390;8483690","8471215;8477511;8478452;8479638;8481668;8484839","NYR","PIT"
"2025020002",59,"1551","3","5","8476389;8478048;8478550;8480001;8482073;8482109","8471215;8471724;8477511;8478854;8479638;8481668","NYR","PIT"
"2025020002",62,"1551","5","3","8478438;8478452;8481577;8481668;8484839;8485414","8477369;8477839;8478048;8478882;8479390;8483690","PIT","NYR"
"2025020002",63,"1551","5","3","8478438;8478452;8481577;8481668;8484839;8485414","8477369;8477839;8478048;8478882;8479390;8483690","PIT","NYR"
"2025020002",67,"1551","3","5","8476459;8476468;8478048;8478882;8479323;8482157","8471675;8471724;8474578;8476483;8481668;8482758","NYR","PIT"
"2025020002",71,"1551","5","3","8477511;8478450;8478569;8478854;8481481;8481668","8476389;8478048;8478550;8480001;8482073;8482109","PIT","NYR"
"2025020002",72,"1551","3","5","8477369;8477839;8478048;8478840;8479390;8483690","8471215;8477511;8478452;8479638;8481668;8484839","NYR","PIT"
"2025020002",77,"1551","5","3","8471675;8471724;8474578;8476483;8481668;8482758","8477369;8477839;8478048;8478840;8479390;8483690","PIT","NYR"
"2025020002",80,"1551","5","3","8471215;8477511;8478450;8478854;8479638;8481668","8476389;8476459;8478048;8478882;8479323;8482157","PIT","NYR"
"2025020002",81,"1551","5","3","8471215;8477511;8478450;8478854;8479638;8481668","8476389;8476459;8478048;8478882;8479323;8482157","PIT","NYR"
"2025020002",86,"1551","5","3","8471215;8471724;8474578;8477511;8479638;8481668","8476389;8478048;8478550;8480001;8482073;8482109","PIT","NYR"
"2025020002",90,"1551","3","5","8476389;8478048;8478550;8478882;8479323;8482109","8478450;8478569;8478854;8480980;8481481;8481668","NYR","PIT"
"2025020002",96,"1551","5","3","8471675;8471724;8476483;8478854;8481668;8482758","8476459;8476468;8478048;8478882;8479323;8482157","PIT","NYR"
"2025020002",98,"1551","3","5","8476459;8476468;8478048;8478550;8478840;8479323","8471215;8471724;8478854;8479638;8481668;8482758","NYR","PIT"
"2025020002",100,"1551","3","5","8476389;8477369;8478048;8478550;8478840;8482109","8471215;8471724;8478854;8479638;8481668;8482758","NYR","PIT"
"2025020002",103,"1551","5","3","8471215;8474578;8477511;8478450;8479638;8481668","8476389;8477369;8478048;8478550;8478840;8482109","PIT","NYR"
"2025020002",104,"1551","5","3","8471215;8474578;8477511;8478450;8479638;8481668","8476389;8477369;8478048;8478550;8478840;8482109","PIT","NYR"
"2025020002",105,"1551","5","3","8474578;8477511;8478450;8479638;8481668;8485414","8476389;8477369;8478048;8478550;8478840;8482109","PIT","NYR"
"2025020002",108,"1551","3","5","8477839;8478048;8479390;8480001;8482073;8483690","8478438;8478452;8481577;8481668;8484839;8485414","NYR","PIT"
"2025020002",112,"1551","5","3","8471724;8478569;8478854;8480980;8481481;8481668","8475842;8476459;8478048;8478882;8479323;8481726","PIT","NYR"
"2025020002",115,"1551","3","5","8476459;8476468;8477369;8478048;8478840;8482157","8471675;8471724;8476483;8478854;8481668;8482758","NYR","PIT"
"2025020002",116,"1551","3","5","8476459;8476468;8477369;8478048;8478840;8482157","8471675;8471724;8476483;8478854;8481668;8482758","NYR","PIT"
"2025020002",126,"1551","5","3","8471724;8478569;8478854;8480980;8481481;8481668","8475842;8478048;8478882;8479323;8481726;8482460","PIT","NYR"
"2025020002",129,"1551","3","5","8475842;8478048;8478882;8479323;8481726;8482460","8471724;8478569;8478854;8480980;8481481;8481668","NYR","PIT"
"2025020002",130,"1551","3","5","8476459;8476468;8477369;8478048;8478840;8482157","8471675;8474578;8476483;8478450;8481668;8482758","NYR","PIT"
"2025020002",131,"1551","5","3","8471675;8474578;8476483;8478450;8481668;8482758","8476459;8476468;8477369;8478048;8478840;8482157","PIT","NYR"
"2025020002",132,"1551","5","3","8471675;8474578;8476483;8478854;8481668;8482758","8476459;8476468;8477369;8478048;8478840;8482157","PIT","NYR"
"2025020002",134,"1551","5","3","8471215;8471724;8477511;8478854;8479638;8481668","8476459;8476468;8477369;8478048;8478550;8478840","PIT","NYR"
"2025020002",136,"1551","5","3","8471215;8471724;8477511;8478452;8479638;8481668","8476389;8478048;8478550;8478840;8482073;8482109","PIT","NYR"
"2025020002",139,"1551","5","3","8478438;8478450;8481577;8481668;8484839;8485414","8476389;8478048;8478550;8480001;8482073;8482109","PIT","NYR"
"2025020002",144,"1551","5","3","8471724;8478569;8478854;8480980;8481481;8481668","8475842;8478048;8478882;8479323;8481726;8482460","PIT","NYR"
"2025020002",149,"1551","3","5","8476459;8476468;8477369;8478048;8478840;8482157","8471675;8474578;8476483;8478450;8481668;8482758","NYR","PIT"
"2025020002",153,"1551","3","5","8477839;8478048;8479390;8480001;8482073;8483690","8471215;8477511;8478452;8478854;8481577;8481668","NYR","PIT"
"2025020002",154,"1551","3","5","8477839;8478048;8479390;8480001;8482073;8483690","8471215;8477511;8478452;8478854;8481577;8481668","NYR","PIT"
"2025020002",155,"1551","5","3","8471215;8471724;8477511;8478452;8481577;8481668","8477839;8478048;8478840;8479390;8480001;8483690","PIT","NYR"
"2025020002",156,"1551","5","3","8471215;8471724;8477511;8478452;8481577;8481668","8477839;8478048;8478840;8479390;8480001;8483690","PIT","NYR"
"2025020002",159,"1551","3","5","8475842;8477369;8478048;8479323;8481726;8482460","8471724;8478438;8481577;8481668;8484839;8485414","NYR","PIT"
"2025020002",160,"1551","5","3","8471724;8478438;8481577;8481668;8484839;8485414","8475842;8477369;8478048;8479323;8481726;8482460","PIT","NYR"
"2025020002",161,"1551","3","5","8476468;8477369;8478048;8479323;8482157;8482460","8471724;8478438;8481577;8481668;8484839;8485414","NYR","PIT"
"2025020002",162,"1551","3","5","8476468;8477369;8478048;8479323;8482157;8482460","8471724;8478438;8481577;8481668;8484839;8485414","NYR","PIT"
"2025020002",168,"1551","5","3","8471675;8474578;8476483;8478450;8481668;8482758","8476459;8476468;8477369;8478048;8479323;8482157","PIT","NYR"
"2025020002",170,"1551","5","3","8471675;8474578;8476483;8478450;8481668;8482758","8476459;8476468;8477369;8478048;8479323;8482157","PIT","NYR"
"2025020002",171,"1551","5","3","8471675;8474578;8476483;8478450;8481668;8482758","8476459;8476468;8477369;8478048;8479323;8482157","PIT","NYR"
"2025020002",172,"1551","5","3","8471724;8478569;8478854;8480980;8481481;8481668","8476389;8477369;8478048;8478550;8482073;8482109","PIT","NYR"
"2025020002",173,"1551","3","5","8478048;8478550;8479390;8480001;8482073;8483690","8471724;8478569;8478854;8480980;8481481;8481668","NYR","PIT"
"2025020002",174,"1551","3","5","8478048;8478550;8479390;8480001;8482073;8483690","8471724;8478569;8478854;8480980;8481481;8481668","NYR","PIT"
"2025020002",175,"1551","3","5","8478048;8478550;8479390;8480001;8482073;8483690","8471724;8478569;8478854;8480980;8481481;8481668","NYR","PIT"
"2025020002",176,"1551","3","5","8478048;8478550;8478840;8479390;8480001;8483690","8471724;8478569;8478854;8480980;8481481;8481668","NYR","PIT"
"2025020002",177,"1551","3","5","8477839;8478048;8478840;8479390;8480001;8483690","8471724;8478569;8478854;8480980;8481481;8481668","NYR","PIT"
"2025020002",178,"1551","3","5","8477839;8478048;8478840;8480001;8482460;8483690","8471215;8478452;8478854;8479638;8480980;8481668","NYR","PIT"
"2025020002",181,"1551","3","5","8477839;8478048;8478840;8478882;8482157;8483690","8471215;8477511;8478452;8478854;8479638;8481668","NYR","PIT"
"2025020002",182,"1551","3","5","8477839;8478048;8478840;8478882;8482157;8483690","8471215;8477511;8478452;8478854;8479638;8481668","NYR","PIT"
"2025020002",183,"1551","5","3","8471215;8477511;8478450;8478452;8479638;8481668","8477839;8478048;8478840;8478882;8482157;8483690","PIT","NYR"
"2025020002",189,"1551","3","5","8475842;8476459;8478048;8480001;8482073;8482157","8474578;8478438;8478450;8481577;8481668;8485414","NYR","PIT"
"2025020002",190,"1551","3","5","8475842;8476459;8478048;8480001;8482073;8482157","8474578;8478438;8478450;8481577;8481668;8485414","NYR","PIT"
