"player_id","season","pp_rapm_raw","pk_rapm_raw","own_pp_shots_per60","own_pk_sa_per60","pp_rapm_per60","pk_rapm_per60"
"8474593",2025,-0.000156491131797438,0.000758342462107912,127.510917030568,105.671509698355,-0.0199543277226428,0.0801351928393109
"8476462",2025,0.000983657152184402,0.000556295208708854,161.52380952381,37.3540856031128,0.147342059895817,0.020779898846712
"8478414",2025,0.00233056809493901,0,112.423900789177,0,0.262011556287845,0
"8479407",2025,0.0039120370554047,-0.00149922822972981,165.316045380875,95.5247524752475,0.585984249544741,-0.143213405548844
"8480002",2025,0.00227032799311177,-0.0015236806295275,161.606212709537,154.797827398914,0.340072557192685,-0.22537347656015
"8481559",2025,0.00298189987714625,-0.000389754128988825,162.310807930079,66.0123966942149,0.446658949539612,-0.0257286041760185
"8475455",2025,-0.00125679859728271,-0.0013274080355639,29.8445595854922,140.625,-0.037508600623567,-0.186666755001174
"8477508",2025,-0.000679979185466124,-0.000804090515591635,16.3450624290579,90.7563025210084,-0.0111143022369037,-0.0729762820873081
"8480192",2025,-0.000502100419907436,-0.00119665766558837,13.0340333091962,128.498583569405,-0.00654439359763494,-0.153768815045576
"8481032",2025,-0.000504095499660117,5.57092393675739e-05,55.2112676056338,7.05882352941176,-0.0278317515305304,0.000393241689653462
"8482110",2025,0.00252921726081125,0.000557523541907147,103.240740740741,145.346593439216,0.261118263500421,0.08103414757837
"8475722",2025,-0.00110766598276482,-0.000133039676172203,150.560747663551,13.9175257731959,-0.1659173495711,-0.00185158312198427
"8480045",2025,-0.00141257154209183,0.000946467989488948,105.69442390179,108.329581269698,-0.149300935361459,0.102530480986511
"8481524",2025,-0.00063755925449783,-0.000631638434517349,66.4632285627098,91.3916455111932,-0.0423742464539601,-0.0577264758986545
"8481528",2025,0.00104192287623357,0.00166398518568395,138.257016248154,100.385642242658,0.144053148028747,0.167040221547152
"8482671",2025,0.00170079676911392,0.00260220468138557,85.497287522604,92.4901185770751,0.145413510386449,0.240678219543171
"8484145",2025,0.00160091739015479,0.000408815942280844,85.4505494505495,75.3729390211986,0.136799270613667,0.0308136590884279
"8477949",2025,0.00142338731695093,4.35439988937602e-05,109.390166701836,117.133956386293,0.155704575882541,0.00510048086730649
"8479420",2025,-0.0005809846454133,0.000177038509830667,145.227943588062,9.02255639097744,-0.0843752053096127,0.0015973399383218
"8480839",2025,-0.00229329458715191,0.000351962582033194,130.722154222766,75.5566931149219,-0.299784408699907,0.0265931287986176
"8482097",2025,-0.000277777085126023,0.000219107340247673,101.328134519313,39.481555333998,-0.0281466338480323,0.00865069857807362
"8482175",2025,-0.000926095271687019,8.42562893777593e-05,139.018818666377,2.42261103633917,-0.128744670642447,0.000204120216527546
"8482221",2025,-0.000939486258973243,0.000439831685622854,115.942028985507,122.876879317351,-0.108925943069362,0.0540451449542264
"8483468",2025,-0.00104634629032009,4.73966356148825e-05,87.8386167146974,9.7165991902834,-0.0919096107462718,0.000460534111237725
"8478413",2025,-0.000235528659761458,0.000194002135787697,21.1764705882353,149.651432997676,-0.004987665736125,0.0286956038918249
"8481522",2025,-0.0012012047452307,0.000159906782109786,50.132625994695,97.7841315225161,-0.0602195482357036,0.0156363458131656
"8474596",2025,0.00331478710642458,-0.00311492799964454,109.357200976404,101.617507136061,0.362495839791264,-0.316531218232195
"8475193",2025,0.0012298705415638,0,89.3646094283762,0,0.109906900594314,0
