"player_id","season","shots_taken","actual_goals","expected_goals","gax_pooled","toi_total_sec","gax_per60"
"8448208",2012,266,18,23.2758694908116,-5.2758694908116,73650,-0.257883641098734
"8457063",2012,220,10,8.33483945426997,1.66516054573003,90545,0.0662055106811874
"8457981",2012,283,25,24.3069709629053,0.693029037094668,80016,0.031180070655129
"8458525",2012,220,7,13.2339469979052,-6.23394699790515,60981,-0.368019697815033
"8458537",2012,287,23,23.3636764174444,-0.363676417444363,100978,-0.0129655479688616
"8458951",2012,185,5,7.0343308331212,-2.0343308331212,92595,-0.0790927263808665
"8459429",2012,200,17,15.4084693025798,1.59153069742023,61840,0.0926505580645673
"8459444",2012,164,13,14.159044654516,-1.15904465451604,64591,-0.0645997237425915
"8459457",2012,163,7,10.5660482978565,-3.56604829785647,59262,-0.216627415076833
"8459492",2012,200,15,15.4774056518218,-0.477405651821753,80722,-0.0212911021352086
"8459670",2012,180,5,5.68274544819724,-0.682745448197239,87725,-0.0280180520206333
"8460465",2012,274,23,21.2836113413796,1.71638865862041,87731,0.0704311950283648
"8460496",2012,252,18,19.1897910968401,-1.18979109684005,78706,-0.0544208567151703
"8460542",2012,263,27,21.4318100649398,5.56818993506021,104450,0.191914636344823
"8460561",2012,223,5,5.35424295882694,-0.354242958826944,65818,-0.0193757733716764
"8460577",2012,208,14,15.9881020579487,-1.98810205794871,75453,-0.0948559687304063
"8460621",2012,250,23,18.2547023100778,4.74529768992215,76815,0.222392393200804
"8460719",2012,196,18,15.6511756880209,2.34882431197911,72861,0.116053410234897
"8462036",2012,175,11,14.8876583718229,-3.88765837182291,71824,-0.194859241180698
"8462038",2012,380,26,26.8067547765095,-0.806754776509482,98332,-0.0295358295919348
"8462042",2012,321,26,25.3659508824348,0.634049117565151,90802,0.025137957569597
"8464975",2012,240,20,21.2842985354364,-1.28429853543639,76622,-0.0603413474925088
"8464977",2012,176,16,14.4259467186639,1.57405328133609,100286,0.0565043157849543
"8464989",2012,174,13,14.3920661133016,-1.39206611330155,69528,-0.0720779830843056
"8465009",2012,309,12,10.0585890317452,1.94141096825478,110095,0.063482260645054
"8465185",2012,184,6,5.03277123376029,0.967228766239715,107377,0.0324280205114966
"8465202",2012,185,9,6.61831889243331,2.38168110756669,73224,0.117093466448707
"8465951",2012,179,15,14.3251928398386,0.674807160161439,68701,0.0353605591851819
"8465978",2012,160,4,8.61146414792165,-4.61146414792165,45683,-0.363401504553509
"8466138",2012,212,17,17.532792910526,-0.532792910526044,92898,-0.0206468866702594
"8466139",2012,310,25,26.6567416997859,-1.65674169978593,91067,-0.0654932096064364
"8466140",2012,253,18,19.452695166925,-1.45269516692497,81370,-0.0642706476702702
"8466148",2012,305,25,24.8886436944595,0.111356305540536,84552,0.00474125626769241
"8466149",2012,247,11,18.2455099177314,-7.2455099177314,64338,-0.405418814756956
"8466215",2012,231,4,8.70594272948801,-4.70594272948801,82322,-0.20579424486962
"8466251",2012,263,18,16.4687057683477,1.53129423165228,73500,0.075002166448275
"8466285",2012,178,5,8.10855297045782,-3.10855297045782,124432,-0.0899349901444014
"8466333",2012,161,5,4.37203397403937,0.627966025960632,76782,0.0294428081250589
"8466378",2012,245,21,18.4469252846902,2.55307471530978,93069,0.0987554285005234
"8466393",2012,274,23,19.0949655610602,3.90503443893976,72919,0.192790959560377
"8467096",2012,329,7,16.2904053946841,-9.29040539468406,114144,-0.293011103701137
"8467329",2012,216,18,17.8339598821476,0.166040117852393,65163,0.00917306484152995
"8467330",2012,194,17,15.119639142591,1.88036085740896,83797,0.0807821173391918
"8467370",2012,233,24,17.6362885734998,6.36371142650023,81977,0.279460838227806
"8467371",2012,174,14,12.9387301832903,1.06126981670968,77006,0.0496139435908221
"8467389",2012,388,26,30.1085711171618,-4.10857111716178,113008,-0.130883265094351
"8467396",2012,284,34,24.0789488909068,9.92105110909324,81588,0.437757807431677
"8467400",2012,179,8,5.67207851586864,2.32792148413136,101169,0.0828368111068896
"8467412",2012,243,15,19.23568798817,-4.23568798816996,86398,-0.176491084948863
"8467423",2012,164,12,14.1018108971766,-2.10181089717662,77595,-0.0975129741585904
"8467463",2012,185,12,10.134351598972,1.86564840102801,54708,0.122766948959948
"8467493",2012,164,13,13.4325601765886,-0.432560176588591,58800,-0.0264832761176689
"8467514",2012,219,15,15.3479684871854,-0.347968487185426,74955,-0.0167125148938368
"8467545",2012,266,31,20.878521962557,10.121478037443,78833,0.462208985257378
"8467844",2012,151,7,11.4554102147231,-4.45541021472309,36692,-0.43713825283449
"8467875",2012,310,24,21.595127878827,2.40487212117296,74367,0.116416416370469
"8467876",2012,157,16,12.6080489744199,3.39195102558006,88577,0.137857724827983
"8467881",2012,177,13,13.7288258674089,-0.728825867408887,66477,-0.0394688858202385
"8467943",2012,175,7,12.9365619150922,-5.93656191509217,53567,-0.398969942209417
"8467967",2012,156,18,12.1336211643647,5.86637883563526,67002,0.315199006123503
"8467988",2012,178,17,14.1853209077381,2.81467909226194,64854,0.156240859964582
"8468083",2012,357,23,22.5812706408324,0.418729359167621,89283,0.0168836810255416
"8468085",2012,340,32,21.8135256219539,10.1864743780461,89817,0.408289163086788
"8468309",2012,185,5,8.89745908876649,-3.89745908876649,102546,-0.136824963621783
"8468482",2012,308,20,27.128815473523,-7.128815473523,90348,-0.284054275741387
"8468483",2012,420,40,42.2300379853696,-2.23003798536956,107770,-0.0744932425288151
"8468486",2012,334,37,29.8714022892527,7.12859771074728,90195,0.284527432326517
