season,game_type,team_id,team_abbrev,zone,goals,sog,sh_pct
2025,2,14,TBL,Center Point,10,192,0.0521
2025,2,14,TBL,Crease,16,84,0.1905
2025,2,14,TBL,High Slot,44,242,0.1818
2025,2,14,TBL,L Circle,19,194,0.0979
2025,2,14,TBL,L Corner,0,3,0
2025,2,14,TBL,L Net Side,12,58,0.2069
2025,2,14,TBL,L Point,5,142,0.0352
2025,2,14,TBL,Low Slot,133,607,0.2191
2025,2,14,TBL,Offensive Neutral Zone,3,48,0.0625
2025,2,14,TBL,Outside L,6,115,0.0522
2025,2,14,TBL,Outside R,11,149,0.0738
2025,2,14,TBL,R Circle,13,207,0.0628
2025,2,14,TBL,R Corner,0,4,0
2025,2,14,TBL,R Net Side,7,70,0.1
2025,2,14,TBL,R Point,6,144,0.0417
2025,2,8,MTL,Behind the Net,2,17,0.1176
2025,2,8,MTL,Beyond Red Line,6,69,0.087
2025,2,8,MTL,Center Point,1,158,0.0063
2025,2,8,MTL,Crease,12,53,0.2264
2025,2,8,MTL,High Slot,38,225,0.1689
2025,2,8,MTL,L Circle,35,238,0.1471
2025,2,8,MTL,L Corner,0,3,0
2025,2,8,MTL,L Net Side,12,79,0.1519
2025,2,8,MTL,L Point,3,132,0.0227
2025,2,8,MTL,Low Slot,90,466,0.1931
2025,2,8,MTL,Offensive Neutral Zone,1,37,0.027
2025,2,8,MTL,Outside L,13,146,0.089
2025,2,8,MTL,Outside R,2,84,0.0238
2025,2,8,MTL,R Circle,15,212,0.0708
2025,2,8,MTL,R Corner,0,7,0
2025,2,8,MTL,R Net Side,6,43,0.1395
2025,2,8,MTL,R Point,7,127,0.0551
2025,2,30,MIN,Behind the Net,2,20,0.1
2025,2,30,MIN,Beyond Red Line,9,68,0.1324
2025,2,30,MIN,Center Point,10,183,0.0546
2025,2,30,MIN,Crease,20,65,0.3077
2025,2,30,MIN,High Slot,42,196,0.2143
2025,2,30,MIN,L Circle,12,197,0.0609
2025,2,30,MIN,L Corner,0,4,0
2025,2,30,MIN,L Net Side,4,57,0.0702
2025,2,30,MIN,L Point,2,162,0.0123
2025,2,30,MIN,Low Slot,79,479,0.1649
2025,2,30,MIN,Offensive Neutral Zone,7,63,0.1111
2025,2,30,MIN,Outside L,1,136,0.0074
2025,2,30,MIN,Outside R,9,166,0.0542
2025,2,30,MIN,R Circle,16,185,0.0865
2025,2,30,MIN,R Corner,1,5,0.2
2025,2,30,MIN,R Net Side,3,69,0.0435
2025,2,30,MIN,R Point,8,208,0.0385
2025,2,6,BOS,Behind the Net,3,19,0.1579
2025,2,6,BOS,Beyond Red Line,7,87,0.0805
2025,2,6,BOS,Center Point,9,147,0.0612
2025,2,6,BOS,Crease,16,81,0.1975
2025,2,6,BOS,High Slot,21,179,0.1173
2025,2,6,BOS,L Circle,21,205,0.1024
2025,2,6,BOS,L Corner,0,2,0
2025,2,6,BOS,L Net Side,2,55,0.0364
2025,2,6,BOS,L Point,4,144,0.0278
2025,2,6,BOS,Low Slot,102,490,0.2082
2025,2,6,BOS,Offensive Neutral Zone,1,69,0.0145
2025,2,6,BOS,Outside L,5,137,0.0365
2025,2,6,BOS,Outside R,2,133,0.015
2025,2,6,BOS,R Circle,21,214,0.0981
2025,2,6,BOS,R Corner,0,1,0
2025,2,6,BOS,R Net Side,4,52,0.0769
2025,2,6,BOS,R Point,4,159,0.0252
2025,2,9,OTT,Behind the Net,1,13,0.0769
2025,2,9,OTT,Beyond Red Line,3,71,0.0423
2025,2,9,OTT,Center Point,5,183,0.0273
2025,2,9,OTT,Crease,23,82,0.2805
2025,2,9,OTT,High Slot,32,193,0.1658
2025,2,9,OTT,L Circle,21,242,0.0868
2025,2,9,OTT,L Corner,0,3,0
2025,2,9,OTT,L Net Side,5,78,0.0641
2025,2,9,OTT,L Point,7,175,0.04
2025,2,9,OTT,Low Slot,97,547,0.1773
2025,2,9,OTT,Offensive Neutral Zone,1,58,0.0172
2025,2,9,OTT,Outside L,7,166,0.0422
2025,2,9,OTT,Outside R,5,117,0.0427
2025,2,9,OTT,R Circle,28,231,0.1212
2025,2,9,OTT,R Corner,0,7,0
2025,2,9,OTT,R Net Side,5,47,0.1064
2025,2,9,OTT,R Point,2,190,0.0105
2025,2,5,PIT,Behind the Net,1,17,0.0588
2025,2,5,PIT,Beyond Red Line,5,68,0.0735
2025,2,5,PIT,Center Point,4,151,0.0265
2025,2,5,PIT,Crease,20,82,0.2439
2025,2,5,PIT,High Slot,28,171,0.1637
2025,2,5,PIT,L Circle,17,201,0.0846
2025,2,5,PIT,L Corner,0,5,0
2025,2,5,PIT,L Net Side,6,72,0.0833
2025,2,5,PIT,L Point,6,170,0.0353
2025,2,5,PIT,Low Slot,108,585,0.1846
2025,2,5,PIT,Offensive Neutral Zone,3,63,0.0476
2025,2,5,PIT,Outside L,6,134,0.0448
2025,2,5,PIT,Outside R,6,142,0.0423
2025,2,5,PIT,R Circle,16,191,0.0838
2025,2,5,PIT,R Corner,0,4,0
2025,2,5,PIT,R Net Side,11,108,0.1019
2025,2,5,PIT,R Point,5,160,0.0313
2025,2,4,PHI,Behind the Net,4,30,0.1333
2025,2,4,PHI,Beyond Red Line,2,52,0.0385
2025,2,4,PHI,Center Point,12,135,0.0889
2025,2,4,PHI,Crease,24,96,0.25
2025,2,4,PHI,High Slot,26,202,0.1287
2025,2,4,PHI,L Circle,22,248,0.0887
2025,2,4,PHI,L Corner,1,15,0.0667
2025,2,4,PHI,L Net Side,7,75,0.0933
2025,2,4,PHI,L Point,3,162,0.0185
2025,2,4,PHI,Low Slot,95,537,0.1769
2025,2,4,PHI,Offensive Neutral Zone,2,47,0.0426
2025,2,4,PHI,Outside L,8,121,0.0661
2025,2,4,PHI,Outside R,1,118,0.0085
2025,2,4,PHI,R Circle,13,181,0.0718
2025,2,4,PHI,R Corner,0,7,0
2025,2,4,PHI,R Net Side,7,48,0.1458
2025,2,4,PHI,R Point,5,137,0.0365
2025,2,15,WSH,Behind the Net,2,17,0.1176
2025,2,15,WSH,Beyond Red Line,6,83,0.0723
2025,2,15,WSH,Center Point,13,161,0.0807
2025,2,15,WSH,Crease,21,75,0.28
2025,2,15,WSH,High Slot,37,204,0.1814
2025,2,15,WSH,L Circle,32,243,0.1317
2025,2,15,WSH,L Corner,0,2,0
2025,2,15,WSH,L Net Side,8,44,0.1818
2025,2,15,WSH,L Point,6,176,0.0341
2025,2,15,WSH,Low Slot,117,559,0.2093
2025,2,15,WSH,Offensive Neutral Zone,3,47,0.0638
2025,2,15,WSH,Outside L,8,99,0.0808
2025,2,15,WSH,Outside R,0,101,0
2025,2,15,WSH,R Circle,24,200,0.12
2025,2,15,WSH,R Corner,0,2,0
2025,2,15,WSH,R Net Side,5,45,0.1111
2025,2,15,WSH,R Point,4,207,0.0193
2025,2,54,VGK,Behind the Net,1,16,0.0625
2025,2,54,VGK,Beyond Red Line,4,75,0.0533
2025,2,54,VGK,Center Point,8,167,0.0479
2025,2,54,VGK,Crease,25,73,0.3425
2025,2,54,VGK,High Slot,32,216,0.1481
2025,2,54,VGK,L Circle,37,311,0.119
2025,2,54,VGK,L Corner,1,2,0.5
2025,2,54,VGK,L Net Side,4,55,0.0727
2025,2,54,VGK,L Point,5,208,0.024
2025,2,54,VGK,Low Slot,108,554,0.1949
2025,2,54,VGK,Offensive Neutral Zone,4,62,0.0645
2025,2,54,VGK,Outside L,3,152,0.0197
2025,2,54,VGK,Outside R,3,112,0.0268
2025,2,54,VGK,R Circle,27,265,0.1019
2025,2,54,VGK,R Corner,0,5,0
2025,2,54,VGK,R Net Side,6,64,0.0938
2025,2,54,VGK,R Point,6,145,0.0414
2025,2,22,EDM,Behind the Net,0,20,0
2025,2,22,EDM,Beyond Red Line,3,63,0.0476
2025,2,22,EDM,Center Point,6,223,0.0269
2025,2,22,EDM,Crease,26,111,0.2342
2025,2,22,EDM,High Slot,31,215,0.1442
2025,2,22,EDM,L Circle,19,215,0.0884
2025,2,22,EDM,L Corner,0,3,0
2025,2,22,EDM,L Net Side,6,87,0.069
2025,2,22,EDM,L Point,5,202,0.0248
2025,2,22,EDM,Low Slot,115,603,0.1907
2025,2,22,EDM,Offensive Neutral Zone,2,69,0.029
2025,2,22,EDM,Outside L,5,136,0.0368
2025,2,22,EDM,Outside R,7,129,0.0543
2025,2,22,EDM,R Circle,17,246,0.0691
2025,2,22,EDM,R Corner,0,3,0
2025,2,22,EDM,R Net Side,11,106,0.1038
2025,2,22,EDM,R Point,6,191,0.0314
2025,2,59,UTA,Behind the Net,0,11,0
2025,2,59,UTA,Beyond Red Line,7,72,0.0972
2025,2,59,UTA,Center Point,10,174,0.0575
2025,2,59,UTA,Crease,21,72,0.2917
2025,2,59,UTA,High Slot,37,236,0.1568
2025,2,59,UTA,L Circle,14,219,0.0639
2025,2,59,UTA,L Corner,0,1,0
2025,2,59,UTA,L Net Side,8,57,0.1404
2025,2,59,UTA,L Point,4,142,0.0282
2025,2,59,UTA,Low Slot,97,565,0.1717
2025,2,59,UTA,Offensive Neutral Zone,2,45,0.0444
2025,2,59,UTA,Outside L,4,138,0.029
2025,2,59,UTA,Outside R,9,158,0.057
2025,2,59,UTA,R Circle,20,235,0.0851
2025,2,59,UTA,R Corner,0,2,0
2025,2,59,UTA,R Net Side,2,53,0.0377
2025,2,59,UTA,R Point,5,161,0.0311
2025,2,17,DET,Behind the Net,1,13,0.0769
2025,2,17,DET,Beyond Red Line,2,66,0.0303
2025,2,17,DET,Center Point,7,150,0.0467
2025,2,17,DET,Crease,20,79,0.2532
2025,2,17,DET,High Slot,35,201,0.1741
2025,2,17,DET,L Circle,32,232,0.1379
2025,2,17,DET,L Corner,1,6,0.1667
2025,2,17,DET,L Net Side,9,93,0.0968
2025,2,17,DET,L Point,4,141,0.0284
2025,2,17,DET,Low Slot,87,488,0.1783
2025,2,17,DET,Offensive Neutral Zone,1,72,0.0139
2025,2,17,DET,Outside L,3,154,0.0195
2025,2,17,DET,Outside R,5,126,0.0397
2025,2,17,DET,R Circle,20,220,0.0909
2025,2,17,DET,R Corner,0,3,0
2025,2,17,DET,R Net Side,7,73,0.0959
2025,2,17,DET,R Point,1,132,0.0076
2025,2,29,CBJ,Behind the Net,1,22,0.0455
2025,2,29,CBJ,Beyond Red Line,3,84,0.0357
2025,2,29,CBJ,Center Point,9,158,0.057
2025,2,29,CBJ,Crease,25,91,0.2747
2025,2,29,CBJ,High Slot,35,207,0.1691
2025,2,29,CBJ,L Circle,24,247,0.0972
2025,2,29,CBJ,L Corner,0,5,0
2025,2,29,CBJ,L Net Side,2,54,0.037
2025,2,29,CBJ,L Point,5,179,0.0279
2025,2,29,CBJ,Low Slot,112,523,0.2141
2025,2,29,CBJ,Offensive Neutral Zone,3,78,0.0385
2025,2,29,CBJ,Outside L,8,184,0.0435
2025,2,29,CBJ,Outside R,8,130,0.0615
2025,2,29,CBJ,R Circle,23,196,0.1173
2025,2,29,CBJ,R Corner,0,0,0
2025,2,29,CBJ,R Net Side,4,73,0.0548
2025,2,29,CBJ,R Point,5,151,0.0331
2025,2,24,ANA,Behind the Net,0,6,0
2025,2,24,ANA,Beyond Red Line,5,82,0.061
2025,2,24,ANA,Center Point,10,180,0.0556
2025,2,24,ANA,Crease,14,61,0.2295
2025,2,24,ANA,High Slot,20,201,0.0995
2025,2,24,ANA,L Circle,28,270,0.1037
2025,2,24,ANA,L Corner,0,5,0
2025,2,24,ANA,L Net Side,5,50,0.1
2025,2,24,ANA,L Point,1,125,0.008
2025,2,24,ANA,Low Slot,90,512,0.1758
2025,2,24,ANA,Offensive Neutral Zone,3,56,0.0536
2025,2,24,ANA,Outside L,7,170,0.0412
2025,2,24,ANA,Outside R,5,120,0.0417
2025,2,24,ANA,R Circle,21,226,0.0929
2025,2,24,ANA,R Corner,0,1,0
2025,2,24,ANA,R Net Side,2,37,0.0541
2025,2,24,ANA,R Point,6,168,0.0357
2025,2,2,NYI,Behind the Net,1,21,0.0476
2025,2,2,NYI,Beyond Red Line,6,74,0.0811
2025,2,2,NYI,Center Point,7,198,0.0354
2025,2,2,NYI,Crease,15,70,0.2143
2025,2,2,NYI,High Slot,17,198,0.0859
2025,2,2,NYI,L Circle,19,220,0.0864
2025,2,2,NYI,L Corner,0,4,0
2025,2,2,NYI,L Net Side,5,56,0.0893
2025,2,2,NYI,L Point,1,173,0.0058
2025,2,2,NYI,Low Slot,109,581,0.1876
2025,2,2,NYI,Offensive Neutral Zone,3,56,0.0536
2025,2,2,NYI,Outside L,1,123,0.0081
2025,2,2,NYI,Outside R,5,155,0.0323
2025,2,2,NYI,R Circle,20,211,0.0948
2025,2,2,NYI,R Corner,0,7,0
2025,2,2,NYI,R Net Side,4,78,0.0513
2025,2,2,NYI,R Point,9,193,0.0466
2025,2,26,LAK,Behind the Net,2,18,0.1111
2025,2,26,LAK,Beyond Red Line,12,81,0.1481
2025,2,26,LAK,Center Point,7,188,0.0372
2025,2,26,LAK,Crease,22,66,0.3333
2025,2,26,LAK,High Slot,29,189,0.1534
2025,2,26,LAK,L Circle,23,205,0.1122
2025,2,26,LAK,L Corner,0,3,0
2025,2,26,LAK,L Net Side,3,51,0.0588
2025,2,26,LAK,L Point,10,230,0.0435
2025,2,26,LAK,Low Slot,98,524,0.187
2025,2,26,LAK,Offensive Neutral Zone,1,60,0.0167
2025,2,26,LAK,Outside L,5,139,0.036
2025,2,26,LAK,Outside R,4,127,0.0315
2025,2,26,LAK,R Circle,24,217,0.1106
2025,2,26,LAK,R Corner,0,1,0
2025,2,26,LAK,R Net Side,5,41,0.122
2025,2,26,LAK,R Point,4,163,0.0245
2025,2,1,NJD,Behind the Net,0,22,0
2025,2,1,NJD,Beyond Red Line,2,65,0.0308
2025,2,1,NJD,Center Point,8,172,0.0465
2025,2,1,NJD,Crease,24,95,0.2526
2025,2,1,NJD,High Slot,41,227,0.1806
2025,2,1,NJD,L Circle,24,199,0.1206
2025,2,1,NJD,L Corner,0,0,0
2025,2,1,NJD,L Net Side,6,64,0.0938
2025,2,1,NJD,L Point,3,112,0.0268
2025,2,1,NJD,Low Slot,95,552,0.1721
2025,2,1,NJD,Offensive Neutral Zone,1,53,0.0189
2025,2,1,NJD,Outside L,5,158,0.0316
2025,2,1,NJD,Outside R,8,149,0.0537
2025,2,1,NJD,R Circle,18,212,0.0849
2025,2,1,NJD,R Corner,0,1,0
2025,2,1,NJD,R Net Side,3,70,0.0429
2025,2,1,NJD,R Point,2,153,0.0131
2025,2,19,STL,Behind the Net,1,11,0.0909
2025,2,19,STL,Beyond Red Line,3,78,0.0385
2025,2,19,STL,Center Point,12,162,0.0741
2025,2,19,STL,Crease,22,67,0.3284
2025,2,19,STL,High Slot,40,232,0.1724
2025,2,19,STL,L Circle,25,238,0.105
2025,2,19,STL,L Corner,0,3,0
2025,2,19,STL,L Net Side,7,40,0.175
2025,2,19,STL,L Point,7,148,0.0473
2025,2,19,STL,Low Slot,94,478,0.1967
2025,2,19,STL,Offensive Neutral Zone,1,48,0.0208
2025,2,19,STL,Outside L,6,129,0.0465
2025,2,19,STL,Outside R,2,96,0.0208
2025,2,19,STL,R Circle,18,247,0.0729
2025,2,19,STL,R Corner,0,7,0
2025,2,19,STL,R Net Side,8,51,0.1569
2025,2,19,STL,R Point,4,151,0.0265
2025,2,18,NSH,Behind the Net,1,16,0.0625
2025,2,18,NSH,Beyond Red Line,6,62,0.0968
2025,2,18,NSH,Center Point,11,208,0.0529
2025,2,18,NSH,Crease,14,78,0.1795
2025,2,18,NSH,High Slot,20,198,0.101
2025,2,18,NSH,L Circle,19,228,0.0833
2025,2,18,NSH,L Corner,0,2,0
2025,2,18,NSH,L Net Side,6,66,0.0909
2025,2,18,NSH,L Point,3,154,0.0195
2025,2,18,NSH,Low Slot,93,538,0.1729
2025,2,18,NSH,Offensive Neutral Zone,2,61,0.0328
2025,2,18,NSH,Outside L,5,142,0.0352
2025,2,18,NSH,Outside R,8,181,0.0442
2025,2,18,NSH,R Circle,16,226,0.0708
2025,2,18,NSH,R Corner,0,7,0
2025,2,18,NSH,R Net Side,5,85,0.0588
2025,2,18,NSH,R Point,3,151,0.0199
2025,2,28,SJS,Behind the Net,5,17,0.2941
2025,2,28,SJS,Beyond Red Line,3,89,0.0337
2025,2,28,SJS,Center Point,6,140,0.0429
2025,2,28,SJS,Crease,18,62,0.2903
2025,2,28,SJS,High Slot,20,214,0.0935
2025,2,28,SJS,L Circle,20,214,0.0935
2025,2,28,SJS,L Corner,0,3,0
2025,2,28,SJS,L Net Side,8,57,0.1404
2025,2,28,SJS,L Point,5,180,0.0278
2025,2,28,SJS,Low Slot,74,447,0.1655
2025,2,28,SJS,Offensive Neutral Zone,1,57,0.0175
2025,2,28,SJS,Outside L,6,143,0.042
2025,2,28,SJS,Outside R,6,135,0.0444
2025,2,28,SJS,R Circle,23,226,0.1018
2025,2,28,SJS,R Corner,0,0,0
2025,2,28,SJS,R Net Side,7,51,0.1373
2025,2,28,SJS,R Point,6,168,0.0357
2025,2,13,FLA,Behind the Net,0,16,0
2025,2,13,FLA,Beyond Red Line,5,59,0.0847
2025,2,13,FLA,Center Point,11,200,0.055
2025,2,13,FLA,Crease,24,101,0.2376
2025,2,13,FLA,High Slot,24,224,0.1071
2025,2,13,FLA,L Circle,13,241,0.053900000000000003
2025,2,13,FLA,L Corner,0,9,0
2025,2,13,FLA,L Net Side,2,53,0.0377
2025,2,13,FLA,L Point,3,230,0.013
2025,2,13,FLA,Low Slot,110,583,0.1887
2025,2,13,FLA,Offensive Neutral Zone,1,46,0.0217
2025,2,13,FLA,Outside L,9,218,0.0413
2025,2,13,FLA,Outside R,10,137,0.073
2025,2,13,FLA,R Circle,17,220,0.0773
2025,2,13,FLA,R Corner,1,5,0.2
2025,2,13,FLA,R Net Side,9,74,0.1216
2025,2,13,FLA,R Point,7,173,0.0405
2025,2,52,WPG,Behind the Net,2,15,0.1333
2025,2,52,WPG,Beyond Red Line,4,62,0.0645
2025,2,52,WPG,Center Point,14,172,0.0814
2025,2,52,WPG,Crease,23,76,0.3026
2025,2,52,WPG,High Slot,23,173,0.1329
2025,2,52,WPG,L Circle,23,209,0.11
2025,2,52,WPG,L Corner,0,1,0
2025,2,52,WPG,L Net Side,3,55,0.0545
2025,2,52,WPG,L Point,9,168,0.0536
2025,2,52,WPG,Low Slot,122,563,0.2167
2025,2,52,WPG,Offensive Neutral Zone,3,77,0.039
2025,2,52,WPG,Outside L,6,156,0.0385
2025,2,52,WPG,Outside R,7,125,0.056
2025,2,52,WPG,R Circle,27,197,0.1371
2025,2,52,WPG,R Corner,0,4,0
2025,2,52,WPG,R Net Side,4,75,0.0533
2025,2,52,WPG,R Point,5,186,0.0269
2025,2,55,SEA,Behind the Net,1,16,0.0625
2025,2,55,SEA,Beyond Red Line,3,80,0.0375
2025,2,55,SEA,Center Point,13,210,0.0619
2025,2,55,SEA,Crease,17,54,0.3148
2025,2,55,SEA,High Slot,33,210,0.1571
2025,2,55,SEA,L Circle,29,231,0.1255
2025,2,55,SEA,L Corner,1,3,0.3333
2025,2,55,SEA,L Net Side,7,44,0.1591
2025,2,55,SEA,L Point,6,183,0.0328
2025,2,55,SEA,Low Slot,92,469,0.1962
2025,2,55,SEA,Offensive Neutral Zone,2,57,0.0351
2025,2,55,SEA,Outside L,6,146,0.0411
2025,2,55,SEA,Outside R,4,107,0.0374
2025,2,55,SEA,R Circle,22,195,0.1128
2025,2,55,SEA,R Corner,0,5,0
2025,2,55,SEA,R Net Side,4,48,0.0833
2025,2,55,SEA,R Point,5,185,0.027
2025,2,10,TOR,Behind the Net,0,6,0
2025,2,10,TOR,Beyond Red Line,4,75,0.0533
2025,2,10,TOR,Center Point,8,136,0.0588
2025,2,10,TOR,Crease,20,87,0.2299
2025,2,10,TOR,High Slot,41,217,0.1889
2025,2,10,TOR,L Circle,23,242,0.095
2025,2,10,TOR,L Corner,0,3,0
2025,2,10,TOR,L Net Side,4,59,0.0678
2025,2,10,TOR,L Point,4,157,0.0255
2025,2,10,TOR,Low Slot,112,548,0.2044
2025,2,10,TOR,Offensive Neutral Zone,4,65,0.0615
2025,2,10,TOR,Outside L,8,164,0.0488
2025,2,10,TOR,Outside R,3,135,0.0222
2025,2,10,TOR,R Circle,28,205,0.1366
2025,2,10,TOR,R Corner,1,1,1
2025,2,10,TOR,R Net Side,4,61,0.0656
2025,2,10,TOR,R Point,3,136,0.0221
2025,2,20,CGY,Behind the Net,1,14,0.0714
2025,2,20,CGY,Beyond Red Line,6,63,0.0952
2025,2,20,CGY,Center Point,6,182,0.033
2025,2,20,CGY,Crease,15,61,0.2459
2025,2,20,CGY,High Slot,31,234,0.1325
2025,2,20,CGY,L Circle,22,237,0.0928
2025,2,20,CGY,L Corner,1,4,0.25
2025,2,20,CGY,L Net Side,6,69,0.087
2025,2,20,CGY,L Point,8,203,0.0394
2025,2,20,CGY,Low Slot,83,493,0.1684
2025,2,20,CGY,Offensive Neutral Zone,2,76,0.0263
2025,2,20,CGY,Outside L,5,157,0.0318
2025,2,20,CGY,Outside R,6,161,0.0373
2025,2,20,CGY,R Circle,21,228,0.0921
2025,2,20,CGY,R Corner,0,2,0
2025,2,20,CGY,R Net Side,4,48,0.0833
2025,2,20,CGY,R Point,3,182,0.0165
2025,2,3,NYR,Behind the Net,2,10,0.2
2025,2,3,NYR,Beyond Red Line,5,74,0.0676
2025,2,3,NYR,Center Point,8,183,0.0437
2025,2,3,NYR,Crease,20,82,0.2439
2025,2,3,NYR,High Slot,28,208,0.1346
2025,2,3,NYR,L Circle,31,233,0.133
2025,2,3,NYR,L Corner,0,2,0
2025,2,3,NYR,L Net Side,7,63,0.1111
2025,2,3,NYR,L Point,1,150,0.0067
2025,2,3,NYR,Low Slot,108,516,0.2093
2025,2,3,NYR,Offensive Neutral Zone,1,44,0.0227
2025,2,3,NYR,Outside L,9,142,0.0634
2025,2,3,NYR,Outside R,3,136,0.0221
2025,2,3,NYR,R Circle,27,249,0.1084
2025,2,3,NYR,R Corner,0,5,0
2025,2,3,NYR,R Net Side,4,71,0.0563
2025,2,3,NYR,R Point,1,176,0.0057
2025,2,16,CHI,Behind the Net,1,11,0.0909
2025,2,16,CHI,Beyond Red Line,2,61,0.0328
2025,2,16,CHI,Center Point,5,150,0.0333
2025,2,16,CHI,Crease,20,82,0.2439
2025,2,16,CHI,High Slot,33,183,0.1803
2025,2,16,CHI,L Circle,24,197,0.1218
2025,2,16,CHI,L Corner,0,5,0
2025,2,16,CHI,L Net Side,7,46,0.1522
2025,2,16,CHI,L Point,3,156,0.0192
2025,2,16,CHI,Low Slot,85,439,0.1936
2025,2,16,CHI,Offensive Neutral Zone,2,46,0.0435
2025,2,16,CHI,Outside L,3,107,0.028
2025,2,16,CHI,Outside R,3,118,0.0254
2025,2,16,CHI,R Circle,27,216,0.125
2025,2,16,CHI,R Corner,0,2,0
2025,2,16,CHI,R Net Side,7,45,0.1556
2025,2,16,CHI,R Point,2,141,0.0142
2025,2,23,VAN,Behind the Net,1,10,0.1
2025,2,23,VAN,Beyond Red Line,7,67,0.1045
2025,2,23,VAN,Center Point,8,177,0.0452
2025,2,23,VAN,Crease,23,80,0.2875
2025,2,23,VAN,High Slot,20,195,0.1026
2025,2,23,VAN,L Circle,25,206,0.1214
2025,2,23,VAN,L Corner,0,3,0
2025,2,23,VAN,L Net Side,4,52,0.0769
2025,2,23,VAN,L Point,8,165,0.0485
2025,2,23,VAN,Low Slot,98,480,0.2042
2025,2,23,VAN,Offensive Neutral Zone,2,59,0.0339
2025,2,23,VAN,Outside L,1,122,0.0082
2025,2,23,VAN,Outside R,5,106,0.0472
2025,2,23,VAN,R Circle,26,182,0.1429
2025,2,23,VAN,R Corner,0,4,0
2025,2,23,VAN,R Net Side,1,47,0.0213
2025,2,23,VAN,R Point,4,139,0.0288
