season,game_type,player_id,team_abbrev,zone,sog,goals,sh_pct
2025,2,8477934,EDM,Outside L,6,0,0
2025,2,8477934,EDM,Outside R,30,3,0.1
2025,2,8477934,EDM,R Circle,32,6,0.1875
2025,2,8477934,EDM,R Corner,0,0,0
2025,2,8477934,EDM,R Net Side,35,6,0.1714
2025,2,8477934,EDM,R Point,3,0,0
2025,2,8477956,BOS,Behind the Net,3,1,0.3333
2025,2,8477956,BOS,Beyond Red Line,3,0,0
2025,2,8477956,BOS,Center Point,24,3,0.125
2025,2,8477956,BOS,Crease,11,3,0.2727
2025,2,8477956,BOS,High Slot,29,4,0.1379
2025,2,8477956,BOS,L Circle,42,5,0.119
2025,2,8477956,BOS,L Corner,1,0,0
2025,2,8477956,BOS,L Net Side,11,1,0.0909
2025,2,8477956,BOS,L Point,22,0,0
2025,2,8477956,BOS,Low Slot,59,17,0.2881
2025,2,8477956,BOS,Offensive Neutral Zone,11,0,0
2025,2,8477956,BOS,Outside L,30,1,0.0333
2025,2,8477956,BOS,Outside R,16,1,0.0625
2025,2,8477956,BOS,R Circle,40,7,0.175
2025,2,8477956,BOS,R Corner,0,0,0
2025,2,8477956,BOS,R Net Side,3,0,0
2025,2,8477956,BOS,R Point,14,0,0
2025,2,8478483,TOR,Behind the Net,0,0,0
2025,2,8478483,TOR,Beyond Red Line,4,1,0.25
2025,2,8478483,TOR,Center Point,11,0,0
2025,2,8478483,TOR,Crease,4,2,0.5
2025,2,8478483,TOR,High Slot,20,4,0.2
2025,2,8478483,TOR,L Circle,11,1,0.0909
2025,2,8478483,TOR,L Corner,0,0,0
2025,2,8478483,TOR,L Net Side,6,0,0
2025,2,8478483,TOR,L Point,8,0,0
2025,2,8478483,TOR,Low Slot,36,9,0.25
2025,2,8478483,TOR,Offensive Neutral Zone,4,0,0
2025,2,8478483,TOR,Outside L,9,2,0.2222
2025,2,8478483,TOR,Outside R,16,0,0
2025,2,8478483,TOR,R Circle,28,7,0.25
2025,2,8478483,TOR,R Corner,1,1,1
2025,2,8478483,TOR,R Net Side,3,0,0
2025,2,8478483,TOR,R Point,12,0,0
2025,2,8478402,EDM,Behind the Net,7,0,0
2025,2,8478402,EDM,Beyond Red Line,0,0,0
2025,2,8478402,EDM,Center Point,3,0,0
2025,2,8478402,EDM,Crease,13,2,0.1538
2025,2,8478402,EDM,High Slot,22,3,0.1364
2025,2,8478402,EDM,L Circle,28,3,0.1071
2025,2,8478402,EDM,L Corner,0,0,0
2025,2,8478402,EDM,L Net Side,14,1,0.0714
2025,2,8478402,EDM,L Point,2,0,0
2025,2,8478402,EDM,Low Slot,49,14,0.2857
2025,2,8478402,EDM,Offensive Neutral Zone,4,0,0
2025,2,8478402,EDM,Outside L,9,0,0
2025,2,8478402,EDM,Outside R,3,0,0
2025,2,8478402,EDM,R Circle,25,1,0.04
2025,2,8478402,EDM,R Corner,0,0,0
2025,2,8478402,EDM,R Net Side,16,2,0.125
2025,2,8478402,EDM,R Point,1,0,0
2025,2,8478398,WPG,Behind the Net,3,0,0
2025,2,8478398,WPG,Beyond Red Line,1,1,1
2025,2,8478398,WPG,Center Point,8,2,0.25
2025,2,8478398,WPG,Crease,3,0,0
2025,2,8478398,WPG,High Slot,23,4,0.1739
2025,2,8478398,WPG,L Circle,36,6,0.1667
2025,2,8478398,WPG,L Corner,0,0,0
2025,2,8478398,WPG,L Net Side,4,0,0
2025,2,8478398,WPG,L Point,2,0,0
2025,2,8478398,WPG,Low Slot,61,16,0.2623
2025,2,8478398,WPG,Offensive Neutral Zone,1,0,0
2025,2,8478398,WPG,Outside L,25,1,0.04
2025,2,8478398,WPG,Outside R,25,3,0.12
2025,2,8478398,WPG,R Circle,60,8,0.1333
2025,2,8478398,WPG,R Corner,0,0,0
2025,2,8478398,WPG,R Net Side,11,0,0
2025,2,8478398,WPG,R Point,4,0,0
2025,2,8478403,VGK,Behind the Net,0,0,0
2025,2,8478403,VGK,Beyond Red Line,10,0,0
2025,2,8478403,VGK,Center Point,3,0,0
2025,2,8478403,VGK,Crease,10,5,0.5
2025,2,8478403,VGK,High Slot,16,4,0.25
2025,2,8478403,VGK,L Circle,56,7,0.125
2025,2,8478403,VGK,L Corner,1,0,0
2025,2,8478403,VGK,L Net Side,9,1,0.1111
2025,2,8478403,VGK,L Point,11,1,0.0909
2025,2,8478403,VGK,Low Slot,51,8,0.1569
2025,2,8478403,VGK,Offensive Neutral Zone,5,0,0
2025,2,8478403,VGK,Outside L,14,1,0.0714
2025,2,8478403,VGK,Outside R,13,0,0
2025,2,8478403,VGK,R Circle,23,1,0.0435
2025,2,8478403,VGK,R Corner,1,0,0
2025,2,8478403,VGK,R Net Side,3,0,0
2025,2,8478403,VGK,R Point,7,0,0
2025,2,8480069,COL,Behind the Net,0,0,0
2025,2,8480069,COL,Beyond Red Line,12,1,0.0833
2025,2,8480069,COL,Center Point,60,10,0.1667
2025,2,8480069,COL,Crease,0,0,0
2025,2,8480069,COL,High Slot,35,5,0.1429
2025,2,8480069,COL,L Circle,16,0,0
2025,2,8480069,COL,L Corner,0,0,0
2025,2,8480069,COL,L Net Side,1,0,0
2025,2,8480069,COL,L Point,6,1,0.1667
2025,2,8480069,COL,Low Slot,30,6,0.2
2025,2,8480069,COL,Offensive Neutral Zone,2,0,0
2025,2,8480069,COL,Outside L,5,1,0.2
2025,2,8480069,COL,Outside R,6,0,0
2025,2,8480069,COL,R Circle,46,6,0.1304
2025,2,8480069,COL,R Corner,0,0,0
2025,2,8480069,COL,R Net Side,3,0,0
2025,2,8480069,COL,R Point,24,0,0
2025,2,8471675,PIT,Behind the Net,2,0,0
2025,2,8471675,PIT,Beyond Red Line,7,1,0.1429
2025,2,8471675,PIT,Center Point,4,0,0
2025,2,8471675,PIT,Crease,13,1,0.0769
2025,2,8471675,PIT,High Slot,14,3,0.2143
2025,2,8471675,PIT,L Circle,12,2,0.1667
2025,2,8471675,PIT,L Corner,2,0,0
2025,2,8471675,PIT,L Net Side,9,0,0
2025,2,8471675,PIT,L Point,5,0,0
2025,2,8471675,PIT,Low Slot,76,16,0.2105
2025,2,8471675,PIT,Offensive Neutral Zone,7,0,0
2025,2,8471675,PIT,Outside L,19,2,0.1053
2025,2,8471675,PIT,Outside R,9,0,0
2025,2,8471675,PIT,R Circle,21,3,0.1429
2025,2,8471675,PIT,R Corner,1,0,0
2025,2,8471675,PIT,R Net Side,20,4,0.2
2025,2,8471675,PIT,R Point,6,1,0.1667
2025,2,8479343,UTA,Behind the Net,0,0,0
2025,2,8479343,UTA,Beyond Red Line,5,1,0.2
2025,2,8479343,UTA,Center Point,8,0,0
2025,2,8479343,UTA,Crease,7,2,0.2857
2025,2,8479343,UTA,High Slot,15,1,0.0667
2025,2,8479343,UTA,L Circle,23,0,0
2025,2,8479343,UTA,L Corner,0,0,0
2025,2,8479343,UTA,L Net Side,11,0,0
2025,2,8479343,UTA,L Point,3,0,0
2025,2,8479343,UTA,Low Slot,54,12,0.2222
2025,2,8479343,UTA,Offensive Neutral Zone,8,2,0.25
2025,2,8479343,UTA,Outside L,15,2,0.1333
2025,2,8479343,UTA,Outside R,21,2,0.0952
2025,2,8479343,UTA,R Circle,37,8,0.2162
2025,2,8479343,UTA,R Corner,0,0,0
2025,2,8479343,UTA,R Net Side,4,0,0
2025,2,8479343,UTA,R Point,7,0,0
2025,2,8479542,TBL,Behind the Net,1,1,1
2025,2,8479542,TBL,Beyond Red Line,3,1,0.3333
2025,2,8479542,TBL,Center Point,8,1,0.125
2025,2,8479542,TBL,Crease,11,1,0.0909
2025,2,8479542,TBL,High Slot,35,5,0.1429
2025,2,8479542,TBL,L Circle,23,2,0.087
2025,2,8479542,TBL,L Corner,1,0,0
2025,2,8479542,TBL,L Net Side,6,0,0
2025,2,8479542,TBL,L Point,8,1,0.125
2025,2,8479542,TBL,Low Slot,71,17,0.2394
2025,2,8479542,TBL,Offensive Neutral Zone,4,2,0.5
2025,2,8479542,TBL,Outside L,12,1,0.0833
2025,2,8479542,TBL,Outside R,12,0,0
2025,2,8479542,TBL,R Circle,24,1,0.0417
2025,2,8479542,TBL,R Corner,0,0,0
2025,2,8479542,TBL,R Net Side,4,1,0.25
2025,2,8479542,TBL,R Point,5,1,0.2
2025,2,8478550,NYR,Behind the Net,1,1,1
2025,2,8478550,NYR,Beyond Red Line,6,1,0.1667
2025,2,8478550,NYR,Center Point,29,2,0.069
2025,2,8478550,NYR,Crease,1,1,1
2025,2,8478550,NYR,High Slot,41,6,0.1463
2025,2,8478550,NYR,L Circle,40,9,0.225
2025,2,8478550,NYR,L Corner,0,0,0
2025,2,8478550,NYR,L Net Side,9,2,0.2222
2025,2,8478550,NYR,L Point,9,1,0.1111
2025,2,8478550,NYR,Low Slot,23,8,0.3478
2025,2,8478550,NYR,Offensive Neutral Zone,0,0,0
2025,2,8478550,NYR,Outside L,13,1,0.0769
2025,2,8478550,NYR,Outside R,14,0,0
2025,2,8478550,NYR,R Circle,33,4,0.1212
2025,2,8478550,NYR,R Corner,0,0,0
2025,2,8478550,NYR,R Net Side,9,1,0.1111
2025,2,8478550,NYR,R Point,9,0,0
2025,2,8480018,MTL,Behind the Net,2,0,0
2025,2,8480018,MTL,Beyond Red Line,3,0,0
2025,2,8480018,MTL,Center Point,8,0,0
2025,2,8480018,MTL,Crease,4,3,0.75
2025,2,8480018,MTL,High Slot,35,6,0.1714
2025,2,8480018,MTL,L Circle,18,5,0.2778
2025,2,8480018,MTL,L Corner,0,0,0
2025,2,8480018,MTL,L Net Side,8,1,0.125
2025,2,8480018,MTL,L Point,1,0,0
2025,2,8480018,MTL,Low Slot,41,12,0.2927
2025,2,8480018,MTL,Offensive Neutral Zone,3,0,0
2025,2,8480018,MTL,Outside L,5,0,0
2025,2,8480018,MTL,Outside R,6,0,0
2025,2,8480018,MTL,R Circle,26,3,0.1154
2025,2,8480018,MTL,R Corner,2,0,0
2025,2,8480018,MTL,R Net Side,5,0,0
2025,2,8480018,MTL,R Point,5,0,0
2025,2,8478420,"COL,CAR,DAL",Behind the Net,3,0,0
2025,2,8478420,"COL,CAR,DAL",Beyond Red Line,3,2,0.6667
2025,2,8478420,"COL,CAR,DAL",Center Point,4,0,0
2025,2,8478420,"COL,CAR,DAL",Crease,10,1,0.1
2025,2,8478420,"COL,CAR,DAL",High Slot,28,3,0.1071
2025,2,8478420,"COL,CAR,DAL",L Circle,23,3,0.1304
2025,2,8478420,"COL,CAR,DAL",L Corner,0,0,0
2025,2,8478420,"COL,CAR,DAL",L Net Side,5,0,0
2025,2,8478420,"COL,CAR,DAL",L Point,6,0,0
2025,2,8478420,"COL,CAR,DAL",Low Slot,56,5,0.0893
2025,2,8478420,"COL,CAR,DAL",Offensive Neutral Zone,6,3,0.5
2025,2,8478420,"COL,CAR,DAL",Outside L,0,0,0
2025,2,8478420,"COL,CAR,DAL",Outside R,19,7,0.3684
2025,2,8478420,"COL,CAR,DAL",R Circle,34,7,0.2059
2025,2,8478420,"COL,CAR,DAL",R Corner,0,0,0
2025,2,8478420,"COL,CAR,DAL",R Net Side,12,1,0.0833
2025,2,8478420,"COL,CAR,DAL",R Point,3,0,0
2025,2,8479407,NJD,Behind the Net,4,0,0
2025,2,8479407,NJD,Beyond Red Line,3,1,0.3333
2025,2,8479407,NJD,Center Point,9,1,0.1111
2025,2,8479407,NJD,Crease,8,1,0.125
2025,2,8479407,NJD,High Slot,29,5,0.1724
2025,2,8479407,NJD,L Circle,22,3,0.1364
2025,2,8479407,NJD,L Corner,0,0,0
2025,2,8479407,NJD,L Net Side,1,0,0
2025,2,8479407,NJD,L Point,7,0,0
2025,2,8479407,NJD,Low Slot,40,6,0.15
2025,2,8479407,NJD,Offensive Neutral Zone,2,0,0
2025,2,8479407,NJD,Outside L,10,0,0
2025,2,8479407,NJD,Outside R,10,0,0
2025,2,8479407,NJD,R Circle,25,2,0.08
2025,2,8479407,NJD,R Corner,0,0,0
2025,2,8479407,NJD,R Net Side,7,1,0.1429
2025,2,8479407,NJD,R Point,3,1,0.3333
2025,2,8476460,WPG,Behind the Net,2,0,0
2025,2,8476460,WPG,Beyond Red Line,2,0,0
2025,2,8476460,WPG,Center Point,1,0,0
2025,2,8476460,WPG,Crease,9,3,0.3333
2025,2,8476460,WPG,High Slot,17,2,0.1176
2025,2,8476460,WPG,L Circle,25,7,0.28
2025,2,8476460,WPG,L Corner,0,0,0
2025,2,8476460,WPG,L Net Side,6,2,0.3333
2025,2,8476460,WPG,L Point,4,0,0
2025,2,8476460,WPG,Low Slot,75,22,0.2933
2025,2,8476460,WPG,Offensive Neutral Zone,1,0,0
2025,2,8476460,WPG,Outside L,8,1,0.125
2025,2,8476460,WPG,Outside R,3,0,0
2025,2,8476460,WPG,R Circle,14,1,0.0714
2025,2,8476460,WPG,R Corner,1,0,0
2025,2,8476460,WPG,R Net Side,7,0,0
2025,2,8476460,WPG,R Point,6,1,0.1667
2025,2,8477939,TOR,Behind the Net,0,0,0
2025,2,8477939,TOR,Beyond Red Line,2,1,0.5
2025,2,8477939,TOR,Center Point,10,2,0.2
2025,2,8477939,TOR,Crease,7,2,0.2857
2025,2,8477939,TOR,High Slot,33,9,0.2727
2025,2,8477939,TOR,L Circle,34,5,0.1471
2025,2,8477939,TOR,L Corner,0,0,0
2025,2,8477939,TOR,L Net Side,9,2,0.2222
2025,2,8477939,TOR,L Point,6,1,0.1667
2025,2,8477939,TOR,Low Slot,61,17,0.2787
2025,2,8477939,TOR,Offensive Neutral Zone,7,0,0
2025,2,8477939,TOR,Outside L,6,1,0.1667
2025,2,8477939,TOR,Outside R,31,0,0
2025,2,8477939,TOR,R Circle,34,5,0.1471
2025,2,8477939,TOR,R Corner,0,0,0
2025,2,8477939,TOR,R Net Side,7,0,0
2025,2,8477939,TOR,R Point,6,0,0
2025,2,8480039,"CAR,COL",Behind the Net,0,0,0
2025,2,8480039,"CAR,COL",Beyond Red Line,1,0,0
2025,2,8480039,"CAR,COL",Center Point,7,0,0
2025,2,8480039,"CAR,COL",Crease,7,2,0.2857
2025,2,8480039,"CAR,COL",High Slot,29,7,0.2414
2025,2,8480039,"CAR,COL",L Circle,37,4,0.1081
2025,2,8480039,"CAR,COL",L Corner,0,0,0
2025,2,8480039,"CAR,COL",L Net Side,9,0,0
2025,2,8480039,"CAR,COL",L Point,8,1,0.125
2025,2,8480039,"CAR,COL",Low Slot,34,10,0.2941
2025,2,8480039,"CAR,COL",Offensive Neutral Zone,2,0,0
2025,2,8480039,"CAR,COL",Outside L,23,3,0.1304
2025,2,8480039,"CAR,COL",Outside R,12,0,0
2025,2,8480039,"CAR,COL",R Circle,17,0,0
2025,2,8480039,"CAR,COL",R Corner,0,0,0
2025,2,8480039,"CAR,COL",R Net Side,2,0,0
2025,2,8480039,"CAR,COL",R Point,6,0,0
2025,2,8475168,DAL,Behind the Net,4,0,0
2025,2,8475168,DAL,Beyond Red Line,2,0,0
2025,2,8475168,DAL,Center Point,5,0,0
2025,2,8475168,DAL,Crease,3,1,0.3333
2025,2,8475168,DAL,High Slot,14,5,0.3571
2025,2,8475168,DAL,L Circle,11,2,0.1818
2025,2,8475168,DAL,L Corner,0,0,0
2025,2,8475168,DAL,L Net Side,9,0,0
2025,2,8475168,DAL,L Point,1,1,1
2025,2,8475168,DAL,Low Slot,42,14,0.3333
2025,2,8475168,DAL,Offensive Neutral Zone,0,0,0
2025,2,8475168,DAL,Outside L,4,2,0.5
2025,2,8475168,DAL,Outside R,16,1,0.0625
2025,2,8475168,DAL,R Circle,20,1,0.05
2025,2,8475168,DAL,R Corner,1,0,0
2025,2,8475168,DAL,R Net Side,9,3,0.3333
2025,2,8475168,DAL,R Point,11,0,0
2025,2,8478010,TBL,Behind the Net,3,1,0.3333
2025,2,8478010,TBL,Beyond Red Line,0,0,0
2025,2,8478010,TBL,Center Point,6,1,0.1667
2025,2,8478010,TBL,Crease,7,1,0.1429
2025,2,8478010,TBL,High Slot,21,0,0
2025,2,8478010,TBL,L Circle,15,2,0.1333
2025,2,8478010,TBL,L Corner,0,0,0
2025,2,8478010,TBL,L Net Side,10,6,0.6
2025,2,8478010,TBL,L Point,0,0,0
2025,2,8478010,TBL,Low Slot,86,27,0.314
2025,2,8478010,TBL,Offensive Neutral Zone,1,0,0
2025,2,8478010,TBL,Outside L,2,0,0
2025,2,8478010,TBL,Outside R,11,1,0.0909
2025,2,8478010,TBL,R Circle,18,2,0.1111
2025,2,8478010,TBL,R Corner,0,0,0
2025,2,8478010,TBL,R Net Side,7,1,0.1429
2025,2,8478010,TBL,R Point,2,0,0
2025,2,8478440,WSH,Behind the Net,2,1,0.5
2025,2,8478440,WSH,Beyond Red Line,5,0,0
2025,2,8478440,WSH,Center Point,11,4,0.3636
2025,2,8478440,WSH,Crease,7,3,0.4286
2025,2,8478440,WSH,High Slot,15,3,0.2
2025,2,8478440,WSH,L Circle,8,1,0.125
2025,2,8478440,WSH,L Corner,0,0,0
2025,2,8478440,WSH,L Net Side,3,0,0
2025,2,8478440,WSH,L Point,4,0,0
2025,2,8478440,WSH,Low Slot,51,13,0.2549
2025,2,8478440,WSH,Offensive Neutral Zone,7,1,0.1429
2025,2,8478440,WSH,Outside L,2,0,0
2025,2,8478440,WSH,Outside R,7,0,0
2025,2,8478440,WSH,R Circle,21,3,0.1429
2025,2,8478440,WSH,R Corner,0,0,0
2025,2,8478440,WSH,R Net Side,3,0,0
2025,2,8478440,WSH,R Point,3,0,0
2025,2,8478460,CBJ,Behind the Net,1,0,0
2025,2,8478460,CBJ,Beyond Red Line,6,0,0
2025,2,8478460,CBJ,Center Point,34,4,0.1176
2025,2,8478460,CBJ,Crease,3,1,0.3333
2025,2,8478460,CBJ,High Slot,21,2,0.0952
2025,2,8478460,CBJ,L Circle,44,5,0.1136
2025,2,8478460,CBJ,L Corner,0,0,0
2025,2,8478460,CBJ,L Net Side,5,0,0
2025,2,8478460,CBJ,L Point,52,0,0
2025,2,8478460,CBJ,Low Slot,33,6,0.1818
2025,2,8478460,CBJ,Offensive Neutral Zone,4,0,0
2025,2,8478460,CBJ,Outside L,47,2,0.0426
2025,2,8478460,CBJ,Outside R,9,0,0
2025,2,8478460,CBJ,R Circle,16,3,0.1875
2025,2,8478460,CBJ,R Corner,0,0,0
2025,2,8478460,CBJ,R Net Side,6,0,0
2025,2,8478460,CBJ,R Point,17,0,0
2025,2,8477933,FLA,Behind the Net,0,0,0
2025,2,8477933,FLA,Beyond Red Line,1,0,0
2025,2,8477933,FLA,Center Point,3,0,0
2025,2,8477933,FLA,Crease,8,1,0.125
2025,2,8477933,FLA,High Slot,19,6,0.3158
2025,2,8477933,FLA,L Circle,20,4,0.2
2025,2,8477933,FLA,L Corner,0,0,0
2025,2,8477933,FLA,L Net Side,6,1,0.1667
2025,2,8477933,FLA,L Point,5,0,0
2025,2,8477933,FLA,Low Slot,83,19,0.2289
2025,2,8477933,FLA,Offensive Neutral Zone,7,1,0.1429
2025,2,8477933,FLA,Outside L,5,1,0.2
2025,2,8477933,FLA,Outside R,17,2,0.1176
2025,2,8477933,FLA,R Circle,24,2,0.0833
2025,2,8477933,FLA,R Corner,1,1,1
2025,2,8477933,FLA,R Net Side,5,1,0.2
2025,2,8477933,FLA,R Point,9,0,0
2025,2,8480023,STL,Behind the Net,0,0,0
2025,2,8480023,STL,Beyond Red Line,6,2,0.3333
2025,2,8480023,STL,Center Point,6,0,0
2025,2,8480023,STL,Crease,5,3,0.6
2025,2,8480023,STL,High Slot,20,3,0.15
2025,2,8480023,STL,L Circle,27,6,0.2222
2025,2,8480023,STL,L Corner,0,0,0
2025,2,8480023,STL,L Net Side,1,0,0
2025,2,8480023,STL,L Point,7,0,0
2025,2,8480023,STL,Low Slot,35,6,0.1714
2025,2,8480023,STL,Offensive Neutral Zone,3,0,0
2025,2,8480023,STL,Outside L,3,0,0
2025,2,8480023,STL,Outside R,9,0,0
2025,2,8480023,STL,R Circle,20,1,0.05
2025,2,8480023,STL,R Corner,0,0,0
2025,2,8480023,STL,R Net Side,2,0,0
2025,2,8480023,STL,R Point,1,0,0
2025,2,8477404,TBL,Behind the Net,0,0,0
2025,2,8477404,TBL,Beyond Red Line,3,0,0
2025,2,8477404,TBL,Center Point,2,1,0.5
2025,2,8477404,TBL,Crease,21,6,0.2857
2025,2,8477404,TBL,High Slot,20,4,0.2
2025,2,8477404,TBL,L Circle,19,2,0.1053
2025,2,8477404,TBL,L Corner,0,0,0
2025,2,8477404,TBL,L Net Side,6,2,0.3333
2025,2,8477404,TBL,L Point,2,0,0
2025,2,8477404,TBL,Low Slot,93,21,0.2258
2025,2,8477404,TBL,Offensive Neutral Zone,2,1,0.5
2025,2,8477404,TBL,Outside L,11,0,0
2025,2,8477404,TBL,Outside R,7,2,0.2857
2025,2,8477404,TBL,R Circle,17,0,0
2025,2,8477404,TBL,R Corner,2,0,0
2025,2,8477404,TBL,R Net Side,10,1,0.1
2025,2,8477404,TBL,R Point,2,1,0.5
2025,2,8480027,DAL,Behind the Net,4,1,0.25
2025,2,8480027,DAL,Beyond Red Line,3,0,0
2025,2,8480027,DAL,Center Point,8,0,0
2025,2,8480027,DAL,Crease,6,1,0.1667
2025,2,8480027,DAL,High Slot,16,6,0.375
2025,2,8480027,DAL,L Circle,28,2,0.0714
2025,2,8480027,DAL,L Corner,0,0,0
2025,2,8480027,DAL,L Net Side,7,1,0.1429
2025,2,8480027,DAL,L Point,12,0,0
2025,2,8480027,DAL,Low Slot,61,18,0.2951
2025,2,8480027,DAL,Offensive Neutral Zone,4,1,0.25
2025,2,8480027,DAL,Outside L,11,1,0.0909
2025,2,8480027,DAL,Outside R,4,0,0
2025,2,8480027,DAL,R Circle,30,2,0.0667
2025,2,8480027,DAL,R Corner,1,0,0
2025,2,8480027,DAL,R Net Side,4,2,0.5
2025,2,8480027,DAL,R Point,12,0,0
2025,2,8482078,DET,Behind the Net,5,1,0.2
2025,2,8482078,DET,Beyond Red Line,4,0,0
2025,2,8482078,DET,Center Point,7,0,0
2025,2,8482078,DET,Crease,8,2,0.25
2025,2,8482078,DET,High Slot,27,6,0.2222
2025,2,8482078,DET,L Circle,28,5,0.1786
2025,2,8482078,DET,L Corner,0,0,0
2025,2,8482078,DET,L Net Side,9,1,0.1111
2025,2,8482078,DET,L Point,2,0,0
2025,2,8482078,DET,Low Slot,40,5,0.125
2025,2,8482078,DET,Offensive Neutral Zone,5,0,0
2025,2,8482078,DET,Outside L,8,1,0.125
2025,2,8482078,DET,Outside R,8,0,0
2025,2,8482078,DET,R Circle,29,6,0.2069
2025,2,8482078,DET,R Corner,0,0,0
2025,2,8482078,DET,R Net Side,3,0,0
2025,2,8482078,DET,R Point,9,0,0
2025,2,8482116,OTT,Behind the Net,0,0,0
2025,2,8482116,OTT,Beyond Red Line,1,0,0
2025,2,8482116,OTT,Center Point,6,0,0
2025,2,8482116,OTT,Crease,5,4,0.8
2025,2,8482116,OTT,High Slot,15,2,0.1333
2025,2,8482116,OTT,L Circle,18,1,0.0556
2025,2,8482116,OTT,L Corner,1,0,0
2025,2,8482116,OTT,L Net Side,15,2,0.1333
2025,2,8482116,OTT,L Point,3,0,0
2025,2,8482116,OTT,Low Slot,59,11,0.1864
2025,2,8482116,OTT,Offensive Neutral Zone,2,0,0
2025,2,8482116,OTT,Outside L,11,1,0.0909
2025,2,8482116,OTT,Outside R,6,1,0.1667
2025,2,8482116,OTT,R Circle,13,1,0.0769
2025,2,8482116,OTT,R Corner,0,0,0
2025,2,8482116,OTT,R Net Side,5,1,0.2
2025,2,8482116,OTT,R Point,2,0,0
2025,2,8479318,TOR,Behind the Net,1,0,0
2025,2,8479318,TOR,Beyond Red Line,4,1,0.25
2025,2,8479318,TOR,Center Point,10,2,0.2
2025,2,8479318,TOR,Crease,16,6,0.375
2025,2,8479318,TOR,High Slot,26,1,0.0385
2025,2,8479318,TOR,L Circle,33,4,0.1212
2025,2,8479318,TOR,L Corner,0,0,0
2025,2,8479318,TOR,L Net Side,9,0,0
2025,2,8479318,TOR,L Point,6,0,0
2025,2,8479318,TOR,Low Slot,67,11,0.1642
2025,2,8479318,TOR,Offensive Neutral Zone,2,0,0
2025,2,8479318,TOR,Outside L,9,2,0.2222
2025,2,8479318,TOR,Outside R,20,1,0.05
2025,2,8479318,TOR,R Circle,35,3,0.0857
2025,2,8479318,TOR,R Corner,0,0,0
2025,2,8479318,TOR,R Net Side,19,2,0.1053
2025,2,8479318,TOR,R Point,4,0,0
2025,2,8476887,NSH,Behind the Net,3,0,0
2025,2,8476887,NSH,Beyond Red Line,7,1,0.1429
2025,2,8476887,NSH,Center Point,16,0,0
2025,2,8476887,NSH,Crease,8,2,0.25
2025,2,8476887,NSH,High Slot,27,2,0.0741
2025,2,8476887,NSH,L Circle,30,5,0.1667
2025,2,8476887,NSH,L Corner,1,0,0
2025,2,8476887,NSH,L Net Side,8,0,0
2025,2,8476887,NSH,L Point,11,0,0
2025,2,8476887,NSH,Low Slot,48,9,0.1875
2025,2,8476887,NSH,Offensive Neutral Zone,5,1,0.2
2025,2,8476887,NSH,Outside L,16,0,0
2025,2,8476887,NSH,Outside R,31,5,0.1613
2025,2,8476887,NSH,R Circle,46,4,0.087
2025,2,8476887,NSH,R Corner,1,0,0
2025,2,8476887,NSH,R Net Side,6,2,0.3333
2025,2,8476887,NSH,R Point,17,0,0
