season,game_type,player_id,position,first_name,last_name,team_abbrev,gp,dist_per60_mi,dist_total_mi,dist_max_game_mi,avg_shot_speed_faced_mph,top_shot_speed_faced_mph,shots_faced_over100,shots_faced_90_100,shots_faced_80_90,dz_pct,oz_pct
2025,2,8475831,G,Philipp,Grubauer,SEA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482447,G,Leevi,Meriläinen,OTT,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8480193,G,Daniil,Tarasov,CBJ,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482487,G,Jakub,Dobes,MTL,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482982,G,Jet,Greaves,CBJ,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8478905,G,Ivan,Fedotov,PHI,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8477970,G,Vitek,Vanecek,FLA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482783,G,Aleksei,Kolosov,PHI,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8474682,G,Dustin,Tokarski,CAR,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482137,G,Yaroslav,Askarov,SJS,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482446,G,Joel,Blomqvist,PIT,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8473575,G,Semyon,Varlamov,NYI,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8477484,G,Spencer,Martin,CAR,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482076,G,Nico,Daws,NJD,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8483710,G,Dennis,Hildeby,TOR,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8477405,G,Marcus,Hogberg,NYI,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8478024,G,Ville,Husso,ANA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8480051,G,Cayden,Primeau,MTL,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8481033,G,Akira,Schmid,VGK,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8481668,G,Arturs,Silovs,VAN,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482221,G,Devon,Levi,BUF,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8483530,G,Jaxson,Stauber,UTA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8475839,G,Louis,Domingue,NYR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8476899,G,Matt,Murray,TOR,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8480191,G,Matt,Villalta,UTA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8481544,G,Mads,Sogaard,OTT,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8481707,G,Erik,Portillo,LAK,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482657,G,Sebastian,Cossa,DET,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8484268,G,Nikita,Tolopilo,VAN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8477831,G,Pheonix,Copley,LAK,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8477990,G,Brandon,Halverson,TBL,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8478039,G,Kaapo,Kahkonen,COL,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8478848,G,Ales,Stezka,SEA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8480819,G,Jakub,Skarek,NYI,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8480885,G,Olivier,Rodrigue,EDM,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8481529,G,Trent,Miner,COL,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482123,G,Drew,Commesso,CHI,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482411,G,Hunter,Shepard,WSH,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482661,G,Jesper,Wallstedt,MIN,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8482668,G,Tristan,Lennox,NYI,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8483532,G,Clay,Stevenson,WSH,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8483668,G,Nikke,Kokko,SEA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8484293,G,Yaniv,Perets,CAR,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8484312,G,Georgi,Romanov,SJS,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025,2,8484910,G,Victor,Ostman,SEA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
