"player_id","gp_onice","shots_5v5","ga_5v5","shots_pk","ga_pk","xg_faced","sv_pct_5v5","sv_pct_pk","actual_ga_tracked","gsax"
"8468524",40,1224,74,240,23,0,0.9395,0.9042,97,NA
"8470594",38,1140,65,223,22,0,0.943,0.9013,87,NA
"8471715",44,1430,89,214,25,0,0.9378,0.8832,114,NA
"8467950",34,1015,46,272,18,0,0.9547,0.9338,64,NA
"8470645",53,1469,75,344,19,0,0.9489,0.9448,94,NA
"8471734",55,1563,88,333,27,0,0.9437,0.9189,115,NA
"8471695",58,1938,85,309,24,0,0.9561,0.9223,109,NA
"8468685",55,1775,77,303,32,0,0.9566,0.8944,109,NA
"8475681",20,617,35,110,10,0,0.9433,0.9091,45,NA
"8471679",43,1189,69,253,32,0,0.942,0.8735,101,NA
"8455710",29,668,39,132,20,0,0.9416,0.8485,59,NA
"8460705",47,1487,93,245,27,0,0.9375,0.8898,120,NA
"8474765",24,709,46,151,10,0,0.9351,0.9338,56,NA
"8474651",43,1362,74,303,27,0,0.9457,0.9109,101,NA
"8460535",15,409,28,89,10,0,0.9315,0.8876,38,NA
"8470320",17,504,29,112,12,0,0.9425,0.8929,41,NA
"8468540",19,602,34,110,14,0,0.9435,0.8727,48,NA
"8470860",16,318,20,59,6,0,0.9371,0.8983,26,NA
"8470657",56,1617,74,345,36,0,0.9542,0.8957,110,NA
"8475361",7,165,12,27,4,0,0.9273,0.8519,16,NA
"8475683",38,1166,51,182,18,0,0.9563,0.9011,69,NA
"8471469",43,1258,64,200,25,0,0.9491,0.875,89,NA
"8469608",34,1018,56,204,24,0,0.945,0.8824,80,NA
"8470140",36,1107,59,269,23,0,0.9467,0.9145,82,NA
"8473575",34,1059,66,269,25,0,0.9377,0.9071,91,NA
"8473404",42,1182,73,178,19,0,0.9382,0.8933,92,NA
"8471239",32,912,48,206,18,0,0.9474,0.9126,66,NA
"8473972",33,1012,41,239,28,0,0.9595,0.8828,69,NA
"8466141",23,659,39,131,14,0,0.9408,0.8931,53,NA
"8468011",40,1304,72,295,30,0,0.9448,0.8983,102,NA
"8460712",31,928,44,181,16,0,0.9526,0.9116,60,NA
"8462047",6,181,9,34,3,0,0.9503,0.9118,12,NA
"8474550",54,1696,80,287,26,0,0.9528,0.9094,106,NA
"8462147",24,773,59,110,14,0,0.9237,0.8727,73,NA
"8476846",5,140,9,42,3,0,0.9357,0.9286,12,NA
"8470216",10,243,18,30,3,0,0.9259,0.9,21,NA
"8471227",38,1196,66,273,18,0,0.9448,0.9341,84,NA
"8469548",21,484,26,87,6,0,0.9463,0.931,32,NA
"8470880",30,793,40,113,12,0,0.9496,0.8938,52,NA
"8464999",18,495,30,87,11,0,0.9394,0.8736,41,NA
"8466339",18,468,39,97,11,0,0.9167,0.8866,50,NA
"8462152",11,243,21,48,7,0,0.9136,0.8542,28,NA
"8471186",3,59,4,10,2,0,0.9322,0.8,6,NA
"8473503",40,1475,75,211,12,0,0.9492,0.9431,87,NA
"8473461",20,605,41,101,5,0,0.9322,0.9505,46,NA
"8467391",15,447,23,95,6,0,0.9485,0.9368,29,NA
"8473607",13,377,23,94,9,0,0.939,0.9043,32,NA
"8473523",12,360,17,60,5,0,0.9528,0.9167,22,NA
"8468481",3,96,11,20,1,0,0.8854,0.95,12,NA
"8471750",22,747,39,150,14,0,0.9478,0.9067,53,NA
"8471306",6,173,10,28,3,0,0.9422,0.8929,13,NA
"8462044",18,496,30,99,9,0,0.9395,0.9091,39,NA
"8476839",25,787,41,115,8,0,0.9479,0.9304,49,NA
"8468038",1,25,3,6,2,0,0.88,0.6667,5,NA
"8471219",7,213,13,27,3,0,0.939,0.8889,16,NA
"8471418",14,397,24,94,3,0,0.9395,0.9681,27,NA
"8473434",4,131,2,15,2,0,0.9847,0.8667,4,NA
"8460704",19,444,34,90,12,0,0.9234,0.8667,46,NA
"8473614",12,331,23,85,8,0,0.9305,0.9059,31,NA
"8469514",15,306,19,80,8,0,0.9379,0.9,27,NA
"8473541",15,363,15,82,7,0,0.9587,0.9146,22,NA
"8473414",6,120,11,36,4,0,0.9083,0.8889,15,NA
"8474596",15,385,26,70,6,0,0.9325,0.9143,32,NA
"8475852",2,66,3,9,1,0,0.9545,0.8889,4,NA
"8459140",12,423,20,75,8,0,0.9527,0.8933,28,NA
"8462052",4,59,6,16,0,0,0.8983,1,6,NA
"8475311",8,194,12,21,2,0,0.9381,0.9048,14,NA
"8469732",21,630,45,116,10,0,0.9286,0.9138,55,NA
"8471433",2,85,6,6,0,0,0.9294,1,6,NA
"8475680",1,5,0,3,0,0,1,1,0,NA
"8474593",23,746,49,115,17,0,0.9343,0.8522,66,NA
"8474690",7,150,10,39,4,0,0.9333,0.8974,14,NA
"8475831",2,53,2,21,2,0,0.9623,0.9048,4,NA
"8475215",14,465,23,82,4,0,0.9505,0.9512,27,NA
"8476234",1,9,1,1,0,0,0.8889,1,1,NA
"8471251",18,577,42,106,9,0,0.9272,0.9151,51,NA
"8471774",2,15,1,3,0,0,0.9333,1,1,NA
"8471712",1,7,0,0,0,0,1,NA,0,NA
"8473638",3,82,5,14,2,0,0.939,0.8571,7,NA
"8475252",1,26,2,11,3,0,0.9231,0.7273,5,NA
"8475824",1,28,1,9,1,0,0.9643,0.8889,2,NA
"8475622",1,34,2,7,0,0,0.9412,1,2,NA
