"player_id","team_abbrev","gp_onice","cf_5v5","ca_5v5","gf_5v5","ga_5v5","ev_goals","ev_assists","pp_goals","pp_assists","pk_ga","pp_shots","pk_shots_against","pp_gf_onice","pk_ga_onice","xg_for_5v5","xg_against_5v5","pen_taken","pen_drawn","toi_5v5_sec","toi_pp_sec","toi_pk_sec","cf_pct_5v5","gf_per60_5v5","ga_per60_5v5","ev_points_per60","pp_points_per60","pk_ga_per60","pk_save_pct","pp_gf_onice_per60","pk_ga_onice_per60","xg_for_per60_5v5","xg_against_per60_5v5","toi_all_tracked_sec","pen_taken_per60","pen_drawn_per60","penalty_diff_per60"
"8459670","PHI",45,604,556,26,22,1,7,3,14,1,318,182,28,11,25.2587548274896,22.636197403539,18,4,39693,7610,6353,52.1,2.36,2,0.73,8.04,0.57,0.9945,13.25,6.23,2.291,2.053,53656,1.21,0.27,-0.94
"8465166","PIT",63,356,482,11,14,1,7,0,0,0,8,279,0,18,13.7848017972428,17.0159921983723,9,15,33045,556,7884,42.5,1.2,1.53,0.87,0,0,1,0,8.22,1.502,1.854,41485,0.78,1.3,0.52
"8465951","PIT",63,636,793,28,32,7,16,0,0,0,7,216,0,23,28.4539930874016,31.2962398121017,23,24,45555,1749,6909,44.5,2.21,2.53,1.82,0,0,1,0,11.98,2.249,2.473,54213,1.53,1.59,0.06
"8466393","PIT",63,937,862,61,32,19,20,2,0,1,65,200,4,10,44.9838152887532,36.2137227309286,14,10,52571,3049,7091,52.1,4.18,2.19,2.67,2.36,0.51,0.995,4.72,5.08,3.08,2.48,62711,0.8,0.57,-0.23
"8468172","PHI",47,322,430,19,14,2,8,0,0,0,5,202,0,14,13.3955329692108,17.8906688166899,6,8,26538,1241,6025,42.8,2.58,1.9,1.36,0,0,1,0,8.37,1.817,2.427,33804,0.64,0.85,0.21
"8468486","PHI",32,390,363,11,12,4,2,3,1,1,176,0,14,0,15.5522918792558,15.1921835381654,25,18,23886,4027,500,51.8,1.66,1.81,0.9,3.58,7.2,NA,12.52,0,2.344,2.29,28413,3.17,2.28,-0.89
"8468498","PIT",58,892,1075,49,37,1,7,0,0,0,9,292,0,23,41.7368625341333,40.44788770593,21,13,64444,2131,7413,45.3,2.74,2.07,0.45,0,0,1,0,11.17,2.332,2.26,73988,1.02,0.63,-0.39
"8468520","PHI",23,219,292,11,12,0,4,1,0,0,47,2,4,0,8.94082431995776,13.6507855999516,5,0,15341,1803,407,42.9,2.58,2.82,0.94,2,0,1,7.99,0,2.098,3.203,17551,1.03,0,-1.03
"8468524","PHI",40,1520,1712,62,74,0,1,0,1,2,358,340,35,23,60.7495396114537,69.915981703205,0,2,104227,12321,12926,47,2.14,2.56,0.03,0.29,0.56,0.9941,10.23,6.41,2.098,2.415,129474,0,0.06,0.06
"8468542","PIT",49,824,834,48,31,5,15,3,9,1,268,231,24,12,39.7108145882376,34.4059452007059,10,4,55950,8188,6753,49.7,3.09,1.99,1.29,5.28,0.53,0.9957,10.55,6.4,2.555,2.214,70891,0.51,0.2,-0.31
"8468674","PIT",49,561,617,24,25,0,6,0,0,0,5,54,0,5,25.9629749828018,22.9137600853574,16,8,36880,362,3091,47.6,2.34,2.44,0.59,0,0,1,0,5.82,2.534,2.237,40333,1.43,0.71,-0.72
"8470171","PHI",35,323,393,15,15,4,5,0,0,0,5,182,0,8,13.7918137208908,17.7055082749575,9,9,24370,1095,5476,45.1,2.22,2.22,1.33,0,0,1,0,5.26,2.037,2.616,30941,1.05,1.05,0
"8470543","PIT",63,915,757,59,29,15,27,11,7,3,448,8,36,0,43.9666178609477,33.1208721751464,15,17,51951,10419,1498,54.7,4.09,2.01,2.91,6.22,7.21,0.625,12.44,0,3.047,2.295,63868,0.85,0.96,0.11
"8470594","PIT",38,1507,1597,74,65,0,1,0,2,2,330,299,29,22,68.2222863258212,65.9994867081405,1,4,101435,10619,10772,48.6,2.63,2.31,0.04,0.68,0.67,0.9933,9.83,7.35,2.421,2.342,122826,0.03,0.12,0.09
"8470601","PHI",33,518,572,19,28,1,3,0,0,0,11,171,0,11,20.8197335166624,24.898899642867,18,3,34998,1817,5367,47.5,1.95,2.88,0.41,0,0,1,0,7.38,2.142,2.561,42182,1.54,0.26,-1.28
"8470854","PIT",53,289,411,7,17,1,1,1,0,0,5,118,1,7,11.168179111206,14.8051246847026,12,9,26664,443,3942,41.3,0.95,2.3,0.27,8.13,0,1,8.13,6.39,1.508,1.999,31049,1.39,1.04,-0.35
"8471215","PIT",46,726,590,34,26,7,15,4,20,4,385,2,37,0,35.2245350468438,26.0754433419788,21,26,41514,9766,703,55.2,2.95,2.25,1.91,8.85,20.48,-1,13.64,0,3.055,2.261,51983,1.45,1.8,0.35
"8471236","PHI",11,112,176,2,7,0,1,0,1,1,27,25,1,5,3.65317084267735,7.25755920924712,1,1,9299,1413,930,38.9,0.77,2.71,0.39,2.55,3.87,0.96,2.55,19.35,1.414,2.81,11642,0.31,0.31,0
"8471269","PHI",30,363,409,15,16,1,2,0,0,0,1,143,0,9,13.9353936392581,16.4073606721358,8,4,26084,917,4309,47,2.07,2.21,0.41,0,0,1,0,7.52,1.923,2.264,31310,0.92,0.46,-0.46
"8471311","PIT",55,532,566,19,19,6,5,1,2,0,89,4,7,0,22.5823609000072,22.8677436322905,8,13,34601,4769,404,48.5,1.98,1.98,1.14,2.26,0,1,5.28,0,2.35,2.379,39774,0.72,1.18,0.46
"8471675","PIT",50,867,708,57,31,17,29,5,19,3,415,52,31,1,42.4815954745864,31.1596368931932,12,23,47253,10422,2623,55,4.34,2.36,3.5,8.29,4.12,0.9423,10.71,1.37,3.236,2.374,60298,0.72,1.37,0.65
"8471702","PIT",55,875,842,32,30,4,8,0,2,2,152,70,5,5,36.5644545684336,36.7603763609659,9,2,52400,5997,4046,51,2.2,2.06,0.82,1.2,1.78,0.9714,3,4.45,2.512,2.526,62443,0.52,0.12,-0.4
"8471707","PIT",53,733,604,35,31,15,10,11,7,3,386,0,28,0,33.1762561817886,26.2962137274444,17,13,43206,9251,482,54.8,2.92,2.58,2.08,7,22.41,NA,10.9,0,2.764,2.191,52939,1.16,0.88,-0.28
"8471724","PIT",50,918,800,54,38,3,24,3,19,2,426,176,39,11,43.3007639967836,35.3103204900399,8,14,56179,11052,6572,53.4,3.46,2.44,1.73,7.17,1.1,0.9886,12.7,6.03,2.775,2.263,73803,0.39,0.68,0.29
"8473512","PHI",48,701,684,31,35,6,17,6,15,1,336,111,29,5,28.8286357177421,28.0789424498798,10,28,42888,7832,4315,50.6,2.6,2.94,1.93,9.65,0.83,0.991,13.33,4.17,2.42,2.357,55035,0.65,1.83,1.18
"8474025","WPG",41,361,359,9,11,1,3,0,0,0,10,0,0,0,15.2554835256888,16.047534461075,1,5,23526,765,265,50.1,1.38,1.68,0.61,0,0,NA,0,0,2.334,2.456,24556,0.15,0.73,0.58
"8474091","PIT",63,623,853,24,25,8,7,3,1,1,81,171,6,15,28.6851840357995,32.7228478483157,2,10,47716,5305,5852,42.2,1.81,1.89,1.13,2.71,0.62,0.9942,4.07,9.23,2.164,2.469,58873,0.12,0.61,0.49
"8474138","PIT",24,213,230,8,6,3,3,0,0,0,13,5,0,0,8.1541565428488,7.9690784952254,1,3,15133,731,266,48.1,1.9,1.43,1.43,0,0,1,0,0,1.94,1.896,16130,0.22,0.67,0.45
"8474161","PHI",48,624,544,33,33,11,15,8,9,1,318,0,27,0,25.896393258241,22.1513278441271,10,11,37500,7441,601,53.4,3.17,3.17,2.5,8.22,5.99,NA,13.06,0,2.486,2.127,45542,0.79,0.87,0.08
"8474190","PHI",45,497,545,19,21,9,6,6,9,1,281,0,23,0,22.4808469796553,22.1473167205113,21,17,33027,5992,465,47.7,2.07,2.29,1.64,9.01,7.74,NA,13.82,0,2.45,2.414,39484,1.91,1.55,-0.36
"8474568","PHI",47,751,755,33,35,1,7,0,0,0,26,178,1,9,30.8281637654291,30.8104227574659,12,6,48219,1807,6987,49.9,2.46,2.61,0.6,0,0,1,1.99,4.64,2.302,2.3,57013,0.76,0.38,-0.38
"8474736","PHI",32,174,257,5,13,2,2,0,0,0,1,1,0,0,5.68057084974134,10.9270049011102,15,19,15263,427,124,40.4,1.18,3.07,0.94,0,0,1,0,0,1.34,2.577,15814,3.41,4.33,0.92
"8474892","PHI",4,23,27,0,0,0,0,0,0,0,1,1,0,0,1.02123363502324,1.12443192477804,0,0,1961,136,79,46,0,0,0,0,0,1,0,0,1.875,2.064,2176,0,0,0
"8475155","PIT",36,427,392,22,15,2,3,0,1,0,40,17,4,1,20.2447957058321,16.4889153789845,10,1,27585,1614,1632,52.1,2.87,1.96,0.65,2.23,0,1,8.92,2.21,2.642,2.152,30831,1.17,0.12,-1.05
"8475170","PHI",47,534,582,22,27,6,8,2,8,1,161,1,13,0,22.8904610814061,24.7669877545559,7,12,34112,6561,830,47.8,2.32,2.85,1.48,5.49,4.34,0,7.13,0,2.416,2.614,41503,0.61,1.04,0.43
"8476177","PHI",42,487,555,24,24,9,10,1,1,1,102,93,8,4,21.2442796692485,23.7428479413502,1,8,32401,5045,5070,46.7,2.67,2.67,2.11,1.43,0.71,0.9892,5.71,2.84,2.36,2.638,42516,0.08,0.68,0.6
"8476461","PHI",46,441,471,17,25,4,6,0,4,0,96,145,5,15,17.8485006450792,19.9741225227481,5,6,30719,4472,6351,48.4,1.99,2.93,1.17,3.22,0,1,4.03,8.5,2.092,2.341,41542,0.43,0.52,0.09
"8476872","PHI",5,36,50,0,0,0,0,0,0,0,1,1,0,1,1.28860828990582,2.01837399788201,0,1,3206,140,102,41.9,0,0,0,0,0,1,0,35.29,1.447,2.266,3448,0,1.04,1.04
"8458951","OTT",55,931,859,32,31,1,15,2,13,2,383,196,18,5,37.0305833268794,37.6645959643647,20,4,56104,10060,7278,52,2.05,1.99,1.03,5.37,0.99,0.9898,6.44,2.47,2.376,2.417,73442,0.98,0.2,-0.78
"8460621","OTT",57,829,708,27,27,5,7,6,10,1,325,120,20,7,32.7571132396115,28.53895394149,12,11,47337,7998,5686,53.9,2.05,2.05,0.91,7.2,0.63,0.9917,9,4.43,2.491,2.17,61021,0.71,0.65,-0.06
"8464956","OTT",58,916,841,30,30,4,8,1,0,1,134,325,8,18,37.5624411146855,34.6302191785071,17,7,53852,5552,9480,52.1,2.01,2.01,0.8,0.65,0.38,0.9969,5.19,6.84,2.511,2.315,68884,0.89,0.37,-0.52
"8466140","WPG",45,594,620,17,36,5,4,0,1,1,175,0,6,0,27.1711946240976,27.2851667804061,7,9,37724,5211,802,48.9,1.62,3.44,0.86,0.69,4.49,NA,4.15,0,2.593,2.604,43737,0.58,0.74,0.16
"8467353","WPG",40,478,521,22,16,4,10,2,1,1,83,32,7,8,22.220634983154,24.0338144191774,8,8,31875,4044,1523,47.8,2.48,1.81,1.58,2.67,2.36,0.9688,6.23,18.91,2.51,2.714,37442,0.77,0.77,0
"8467412","NJD",42,455,337,15,15,4,5,0,0,1,18,25,2,4,18.5952254822478,14.3844826120185,7,4,28898,1650,1642,57.4,1.87,1.87,1.12,0,2.19,0.96,4.36,8.77,2.317,1.792,32190,0.78,0.45,-0.33
"8467493","OTT",58,682,604,21,20,4,7,0,4,1,126,1,7,0,26.4283492201357,27.8319721295265,34,22,40840,4397,420,53,1.85,1.76,0.97,3.27,8.57,0,5.73,0,2.33,2.453,45657,2.68,1.73,-0.95
"8467950","OTT",34,1591,1321,51,46,0,0,0,0,2,374,342,19,18,60.68245370558,54.4014943438815,0,3,91161,11170,11318,54.6,2.01,1.82,0,0,0.64,0.9942,6.12,5.73,2.396,2.148,113649,0,0.1,0.1
"8468493","WPG",47,815,899,33,44,0,10,0,1,0,35,216,1,17,37.6924124810612,37.6589011557517,5,4,51838,2348,6465,47.5,2.29,3.06,0.69,1.53,0,1,1.53,9.47,2.618,2.615,60651,0.3,0.24,-0.06
"8469455","OTT",8,121,103,4,2,0,3,1,1,0,51,14,2,1,3.82118218764663,3.92171552532818,1,1,6543,1116,643,54,2.2,1.1,1.65,6.45,0,1,6.45,5.6,2.102,2.158,8302,0.43,0.43,0
"8469501","WPG",42,221,232,5,11,2,2,0,0,0,0,19,0,2,8.4366041761823,9.8303954731673,5,2,15115,191,537,48.8,1.19,2.62,0.95,0,0,1,0,13.41,2.009,2.341,15843,1.14,0.45,-0.69
"8469581","WPG",39,431,416,18,16,6,7,0,2,1,49,0,3,0,19.9044623053633,18.2688920900691,1,4,27492,2236,286,50.9,2.36,2.1,1.7,3.22,12.59,NA,4.83,0,2.606,2.392,30014,0.12,0.48,0.36
"8470289","WPG",26,178,200,4,8,1,1,0,0,0,0,74,0,8,5.99362670152914,8.36614928964991,7,5,13354,140,2127,47.1,1.08,2.16,0.54,0,0,1,0,13.54,1.616,2.255,15621,1.61,1.15,-0.46
"8470378","OTT",38,571,464,17,16,2,5,1,1,1,96,32,6,2,22.0227644231054,17.8513407413848,4,4,30311,3415,1964,55.2,2.02,1.9,0.83,2.11,1.83,0.9688,6.33,3.67,2.616,2.12,35690,0.4,0.4,0
"8470599","OTT",33,492,398,17,13,5,5,0,3,1,170,56,8,1,17.2859666505246,16.375868667732,7,6,25913,4343,2920,55.3,2.36,1.81,1.39,2.49,1.23,0.9821,6.63,1.23,2.401,2.275,33176,0.76,0.65,-0.11
"8470614","WPG",42,518,547,21,17,2,2,0,0,0,1,149,0,11,21.5776580850361,22.6922408620594,14,6,36141,537,4250,48.6,2.09,1.69,0.4,0,0,1,0,9.32,2.149,2.26,40928,1.23,0.53,-0.7
"8470760","OTT",57,1023,930,36,39,3,10,0,1,0,26,286,3,21,39.3074915215839,38.0192985243048,16,10,60870,1637,9083,52.4,2.13,2.31,0.77,2.2,0,1,6.6,8.32,2.325,2.249,71590,0.8,0.5,-0.3
"8470828","WPG",22,337,353,10,19,2,4,1,6,3,106,63,10,8,16.0592801878229,15.9436085966881,4,3,21602,3335,2570,48.8,1.67,3.17,1,7.56,4.2,0.9524,10.79,11.21,2.676,2.657,27507,0.52,0.39,-0.13
"8470834","WPG",43,791,784,35,39,2,12,4,6,2,242,31,11,2,37.8811288708821,38.741318660148,17,5,50048,7044,2089,50.2,2.52,2.81,1.01,5.11,3.45,0.9355,5.62,3.45,2.725,2.787,59181,1.03,0.3,-0.73
"8471217","WPG",48,745,698,40,31,11,20,3,2,1,201,96,11,9,34.655239291722,32.5683685332187,6,7,42548,6131,3352,51.6,3.38,2.62,2.62,2.94,1.07,0.9896,6.46,9.67,2.932,2.756,52031,0.42,0.48,0.06
"8471218","WPG",48,738,734,35,39,13,13,2,5,2,197,16,10,1,35.4755829036585,33.8212730423547,9,14,42200,5905,1609,50.1,2.99,3.33,2.22,4.27,4.47,0.875,6.1,2.24,3.026,2.885,49714,0.65,1.01,0.36
"8471299","OTT",27,238,199,8,10,0,3,0,0,0,18,52,1,2,8.76487740967423,8.08785527397413,4,4,14572,737,2256,54.5,1.98,2.47,0.74,0,0,1,4.88,3.19,2.165,1.998,17565,0.82,0.82,0
"8471482","WPG",44,645,631,36,29,2,9,2,0,0,63,71,3,9,27.9181248724926,32.0026751959813,9,4,40749,2521,4118,50.5,3.18,2.56,0.97,2.86,0,1,4.28,7.87,2.466,2.827,47388,0.68,0.3,-0.38
"8471670","OTT",30,347,337,16,18,5,5,1,0,0,101,0,5,0,14.3490294078365,13.7311103911488,7,4,22069,3055,274,50.7,2.61,2.94,1.63,1.18,0,NA,5.89,0,2.341,2.24,25398,0.99,0.57,-0.42
"8471715","WPG",44,1924,1950,82,89,0,0,0,0,2,312,288,16,25,87.0445164312841,90.0775410498609,1,2,122809,11680,10859,49.7,2.4,2.61,0,0,0.66,0.9931,4.93,8.29,2.552,2.641,145348,0.02,0.05,0.03
"8471862","OTT",57,748,660,26,23,7,8,2,2,0,107,81,10,3,30.3776153551298,30.1643200161634,4,6,41259,3727,3711,53.1,2.27,2.01,1.31,3.86,0,1,9.66,2.91,2.651,2.632,48697,0.3,0.44,0.14
"8473412","WPG",48,718,737,36,30,5,17,1,3,1,183,112,10,10,34.3498514376697,34.6681098945555,2,14,43171,5899,3568,49.3,3,2.5,1.83,2.44,1.01,0.9911,6.1,10.09,2.864,2.891,52638,0.14,0.96,0.82
"8473588","OTT",58,659,536,19,22,4,10,1,1,0,16,229,2,15,27.7157799974084,20.4949663798325,18,17,37854,917,5852,55.1,1.81,2.09,1.33,7.85,0,1,7.85,9.23,2.636,1.949,44623,1.45,1.37,-0.08
"8474024","OTT",29,249,237,6,6,4,1,1,0,0,4,94,1,5,9.2713889706647,8.85958633921109,4,3,15993,481,2672,51.2,1.35,1.35,1.13,7.48,0,1,7.48,6.74,2.087,1.994,19146,0.75,0.56,-0.19
"8474068","OTT",58,904,817,28,30,11,11,4,6,1,299,158,16,11,35.8592860585777,34.9016760986997,16,21,51374,7904,4566,52.5,1.96,2.1,1.54,4.55,0.79,0.9937,7.29,8.67,2.513,2.446,63844,0.9,1.18,0.28
"8474074","WPG",34,423,381,14,18,2,3,2,2,1,72,3,6,0,17.6343052397715,16.7452401937335,3,1,25605,3334,542,52.6,1.97,2.53,0.7,4.32,6.64,0.6667,6.48,0,2.479,2.354,29481,0.37,0.12,-0.25
"8474250","OTT",58,756,679,19,26,5,9,0,2,0,58,52,3,2,29.5657233581296,28.5397136757965,16,16,44398,2597,1699,52.7,1.54,2.11,1.14,2.77,0,1,4.16,4.24,2.397,2.314,48694,1.18,1.18,0
"8474578","OTT",27,604,462,21,15,3,9,2,5,2,232,67,11,3,20.7744896592922,17.8631574987667,7,14,31853,6204,2456,56.7,2.37,1.7,1.36,4.06,2.93,0.9701,6.38,4.4,2.348,2.019,40513,0.62,1.24,0.62
"8474605","OTT",43,591,436,19,11,1,7,3,7,0,175,4,14,0,23.3358711676556,18.2447721582139,12,5,31954,4587,543,57.5,2.14,1.24,0.9,7.85,0,1,10.99,0,2.629,2.055,37084,1.16,0.49,-0.67
"8475164","OTT",58,783,684,25,18,8,10,3,1,2,149,92,9,2,28.9960676208721,29.4936331929639,7,12,42821,5681,4570,53.4,2.1,1.51,1.51,2.53,1.58,0.9783,5.7,1.58,2.438,2.48,53072,0.47,0.81,0.34
"8475169","WPG",48,722,755,34,35,14,10,2,2,2,169,59,8,3,34.1985404094448,33.925778891833,25,21,46019,6147,3575,48.9,2.66,2.74,1.88,2.34,2.01,0.9661,4.69,3.02,2.675,2.654,55741,1.61,1.36,-0.25
"8475788","WPG",44,510,478,17,17,4,6,0,0,0,58,87,1,5,20.597300103982,23.6341560074361,7,14,33354,2924,3789,51.6,1.83,1.83,1.08,0,0,1,1.23,4.75,2.223,2.551,40067,0.63,1.26,0.63
"8476460","WPG",4,37,37,2,2,0,0,0,0,0,6,0,2,0,1.68088189326227,1.47493722505169,0,1,2379,224,20,50,3.03,3.03,0,0,0,NA,32.14,0,2.544,2.232,2623,0,1.37,1.37
"8466148","CHI",62,839,582,42,15,12,17,7,5,2,256,136,19,6,42.7309067118913,24.940535421716,9,10,49452,7469,5823,59,3.06,1.09,2.11,5.78,1.24,0.9853,9.16,3.71,3.111,1.816,62744,0.52,0.57,0.05
"8467346","PHI",38,396,418,17,18,3,8,2,2,1,81,15,5,0,17.4393107665237,18.2575859566568,4,4,25744,3790,1327,48.6,2.38,2.52,1.54,3.8,2.71,0.9333,4.75,0,2.439,2.553,30861,0.47,0.47,0
"8467452","LAK",66,1042,1044,46,48,1,13,0,0,0,13,327,0,21,44.9026384147583,48.195936978329,2,1,70614,1912,10162,50,2.35,2.45,0.71,0,0,1,0,7.44,2.289,2.457,82688,0.09,0.04,-0.05
"8468508","LAK",66,1038,716,41,28,13,19,2,5,1,193,37,11,2,43.6593842769507,33.8696422952926,14,16,55660,7195,2339,59.2,2.65,1.81,2.07,3.5,1.54,0.973,5.5,3.08,2.824,2.191,65194,0.77,0.88,0.11
"8468526","LAK",60,589,527,18,18,4,7,1,4,2,143,204,8,12,24.2256930626463,21.8478314983658,16,12,44777,6098,5180,52.8,1.45,1.45,0.88,2.95,1.39,0.9902,4.72,8.34,1.948,1.757,56055,1.03,0.77,-0.26
"8469544","CHI",51,683,594,31,23,11,11,3,8,2,181,38,14,1,31.9650635260623,26.7576423467253,11,23,44585,7453,2327,53.5,2.5,1.86,1.78,5.31,3.09,0.9474,6.76,1.55,2.581,2.161,54365,0.73,1.52,0.79
"8469665","CHI",71,1113,951,57,37,6,11,0,1,0,31,259,1,11,51.7924774032435,40.9146252062637,13,5,73597,2882,8981,53.9,2.79,1.81,0.83,1.25,0,1,1.25,4.41,2.533,2.001,85460,0.55,0.21,-0.34
