"team_abbrev","season","team_pp_effect_raw","team_pk_effect_raw"
"DET",2026,0.00160686988830875,0.00141228858591846
"DAL",2026,0.00357511386675142,-0.000580066607822468
"VGK",2026,0.00106010542858432,0.00155624800177921
"FLA",2026,0.00041142086090303,0.0018092154210383
"PHI",2026,0.000806072618997497,0.000963833978940395
"PIT",2026,-0.00141817138025517,0.00285805250311335
"NJD",2026,0.00114468428519451,0.000255299348043275
"OTT",2026,0.000397756126458472,0.000850811900345251
"WSH",2026,-0.000145719898959726,0.00127007388724318
"ANA",2026,-0.000844751772190323,0.00149798589554422
"TOR",2026,2.12044843983506e-05,0.000526283241066632
"BUF",2026,-0.00110804631690883,0.00164168390770856
"CAR",2026,0.00088101224621744,-0.000541830135305211
"COL",2026,-0.0011492481498255,0.00142049443292879
"TBL",2026,0.000235856097952034,1.04608891564443e-05
"NYR",2026,-2.70345404844418e-06,0.000173849237112341
"EDM",2026,0.00276492188380699,-0.00283414874253717
"UTA",2026,-1.35626619671357e-05,-0.00017348539719493
"CGY",2026,-0.00180458573967399,0.00154425437425502
"STL",2026,0.00033133075355483,-0.000653451151548769
"SEA",2026,-0.0002878319166075,-0.000109492878183056
"SJS",2026,-0.000401459960786317,-2.34622037501191e-05
"WPG",2026,-0.000762044829678417,0.000163235539373357
"MTL",2026,0.00189208492709877,-0.00299669059948165
"LAK",2026,-0.000656209468540312,-0.000710731527409595
"MIN",2026,-0.00266912180768634,0.00106097645831002
"CBJ",2026,-0.000639740040065436,-0.0009871570160773
"BOS",2026,-0.000628063168305058,-0.00129630555038598
"NYI",2026,0.000143625487036113,-0.00237482494897692
"VAN",2026,-0.00106609728905485,-0.00117620452249068
"NSH",2026,-0.000640388760336758,-0.00225715173426257
"CHI",2026,-0.00103888964344774,-0.00230432717022692
