"player_id","season","off_rapm_raw","def_rapm_raw","toi_5v5_sec","own_cf_per60","own_ca_per60","off_rapm_per60","def_rapm_per60"
"8475683",2026,0.00099589390176722,-0.000625784036936619,91548,55.1710578057412,50.9634290208415,0.0549445200227845,-0.0318921003487951
"8477932",2026,0.00029093485772819,-0.00124630433839947,44771,56.5276629961359,53.7937504187979,0.0164458675914879,-0.0670433845257262
"8478055",2026,0.000666724531991438,-0.00011352900377662,55159,58.6087492521619,53.6485433020903,0.0390758909157512,-0.00609066567515316
"8478542",2026,-0.00169944195584814,0.000658503118742008,30170,58.1107059993371,50.4739807756049,-0.0987557718592296,0.03323727375606
"8480003",2026,-0.00155334461325513,0.00020917063588717,30791,49.9236789971095,53.1973628657725,-0.0775486778440384,0.0111273262181541
"8482713",2026,-8.55773798547109e-05,-0.00145276181733229,33545,64.9277090475481,48.6152928901476,-0.00555634322025817,-0.0706264412492322
"8477933",2026,-0.00183390888439155,0.00138383475135358,31505,48.1066497381368,46.6211712426599,-0.0882232123530814,0.0645159969143988
"8480185",2026,0.000678435884195318,0.000597327200897887,39330,55.5606407322654,50.8009153318078,0.0376943324216529,0.0303447685581993
"8482113",2026,-0.000729531459832592,0.00157426657383863,30553,52.5513042909043,48.4273230124701,-0.0383378297354502,0.0762375158790179
"8476891",2026,-3.84073967634415e-05,-0.00115527482189649,35029,51.3859944617317,60.9437894316138,-0.00197360227737574,-0.0704068254813051
"8477444",2026,-1.56535132347188e-05,0.000334205559143056,38851,54.8557308692183,63.2879462562096,-0.000858684909161481,0.0211511834655722
"8477987",2026,-0.00123718979460946,0.000431051900026821,38365,53.0170728528607,59.3040531734654,-0.0655921814736254,0.0255631247997139
"8481519",2026,-0.00141090267624159,0.000462226783237642,105881,49.0626269113439,58.8547520329426,-0.0692225916126579,0.0272042427104361
"8483506",2026,-0.000725753704071432,4.18460925676826e-05,35514,47.3390775468829,64.0648758236188,-0.034356510876975,0.00268086472405224
"8484144",2026,0.00106237142643809,-0.00266054963160578,42462,49.6820686731666,66.7231877914371,0.0527808101647072,-0.177520352698071
"8473422",2026,-4.90776881383338e-05,0.000243201173913428,27718,48.7048127570532,54.4195107872141,-0.0023903196113266,0.0132348889072449
"8476473",2026,-0.00222588212272086,0.00211347280131241,52914,44.0866311373172,55.5164984692142,-0.0981316440995432,0.117332609538786
"8478043",2026,-0.00100147460235521,0.000627588615124799,10263,40.3390821397252,44.8991522946507,-0.0403985662452555,0.0281781968088772
